Source,Target,Transaction_Price,Publication_Time,Type
浪点,任务编号：382786,1000.0,2015-09-30,发布
mf153****0918,任务编号：382451,3000.0,2015-09-29,发布
M1358****852,任务编号：382338,3500.0,2015-09-28,发布
雅软科技,任务编号：381771,500.0,2015-09-24,发布
mf186****6786,任务编号：381712,1000.0,2015-09-24,发布
xu_cq,任务编号：381625,5000.0,2015-09-24,发布
mf187****8838,任务编号：381041,750.0,2015-09-21,发布
Mr138****1133,任务编号：380722,20000.0,2015-09-19,发布
m_3452ne838j,任务编号：380565,5000.0,2015-09-18,发布
mf188****1759,任务编号：380495,2800.0,2015-09-18,发布
Mr150****7966,任务编号：380162,100.0,2015-09-17,发布
mf136****5383,任务编号：380131,500.0,2015-09-17,发布
观云听涛,任务编号：380137,5000.0,2015-09-17,发布
bettirose,任务编号：379914,1000.0,2015-09-16,发布
Jason_F,任务编号：379847,1000.0,2015-09-16,发布
久久发信息科技,任务编号：379391,600.0,2015-09-14,发布
baidushengzhe,任务编号：379411,450.0,2015-09-14,发布
mf137****3292,任务编号：379120,10000.0,2015-09-12,发布
mf156****1108,任务编号：379111,9600.0,2015-09-11,发布
mf153****1063,任务编号：378740,4000.0,2015-09-10,发布
CC_YJ1,任务编号：378099,400.0,2015-09-07,发布
mf137****1991,任务编号：378074,8800.0,2015-09-07,发布
o55c187b2715f7,任务编号：377981,30000.0,2015-09-07,发布
mf134****7647,任务编号：377762,3000.0,2015-09-06,发布
mf139****0327,任务编号：377749,200.0,2015-09-06,发布
tcbci,任务编号：377720,400.0,2015-09-06,发布
Mr135****0868,任务编号：377590,400.0,2015-09-05,发布
久久发信息科技,任务编号：377349,1000.0,2015-09-03,发布
抛弃自己,任务编号：377309,3600.0,2015-09-03,发布
mf136****5383,任务编号：377137,900.0,2015-09-02,发布
zhanglifeng,任务编号：376179,2500.0,2015-08-29,发布
mf139****8607,任务编号：375770,1450.0,2015-08-27,发布
mf139****9038,任务编号：375349,1000.0,2015-08-25,发布
jiexiko,任务编号：374940,1400.0,2015-08-24,发布
小徐设计工作室,任务编号：374886,500.0,2015-08-24,发布
mf139****0800,任务编号：374484,400.0,2015-08-21,发布
mf170****9163,任务编号：374371,3500.0,2015-08-21,发布
sunwillsmile,任务编号：374325,100.0,2015-08-21,发布
Mr136****1835,任务编号：374308,750.0,2015-08-20,发布
mf151****5299,任务编号：373895,500.0,2015-08-19,发布
jamesbi,任务编号：373525,4000.0,2015-08-18,发布
o53674a01512d1,任务编号：373203,1400.0,2015-08-16,发布
gary1989,任务编号：372978,2000.0,2015-08-15,发布
o55cd****72130,任务编号：372662,100.0,2015-08-14,发布
yjt11****10,任务编号：372686,500.0,2015-08-14,发布
langrenpo,任务编号：372537,6000.0,2015-08-13,发布
o54cde4da1a16d,任务编号：372428,8000.0,2015-08-13,发布
o55cb52c325291,任务编号：372360,5000.0,2015-08-13,发布
大虾令狐冲,任务编号：372090,200.0,2015-08-12,发布
冬尽,任务编号：371721,28000.0,2015-08-10,发布
半自由落体,任务编号：371346,1000.0,2015-08-07,发布
mf158****0370,任务编号：370673,6500.0,2015-08-04,发布
mf188****6167,任务编号：370544,8000.0,2015-08-04,发布
Lyl1836,任务编号：370367,500.0,2015-08-03,发布
mf170****9163,任务编号：370337,1500.0,2015-08-03,发布
o558a880f131be,任务编号：370155,800.0,2015-08-02,发布
蜜翠儿,任务编号：369842,300.0,2015-07-31,发布
mf186****6614,任务编号：369727,3800.0,2015-07-30,发布
BCIzhongguo,任务编号：369393,100.0,2015-07-29,发布
mf188****1098,任务编号：369263,8000.0,2015-07-28,发布
o55b72fe1cc5ad,任务编号：369231,800.0,2015-07-28,发布
mf189****1234,任务编号：369240,2000.0,2015-07-28,发布
realwizard,任务编号：369259,9200.0,2015-07-28,发布
mf133****8386,任务编号：369198,5000.0,2015-07-28,发布
bettirose,任务编号：368633,600.0,2015-07-25,发布
mf136****9456,任务编号：368573,300.0,2015-07-25,发布
a6160****4,任务编号：368548,200.0,2015-07-24,发布
Lyl1836,任务编号：368374,400.0,2015-07-24,发布
Lyl1836,任务编号：368352,100.0,2015-07-24,发布
CRMOA,任务编号：367901,1000.0,2015-07-22,发布
sword5092,任务编号：367766,1000.0,2015-07-21,发布
多行不义,任务编号：367686,3500.0,2015-07-21,发布
mf189****2626,任务编号：367676,1000.0,2015-07-21,发布
Patrick333,任务编号：367644,300.0,2015-07-21,发布
mf136****4706,任务编号：367594,2700.0,2015-07-21,发布
mf182****7895,任务编号：366979,100.0,2015-07-17,发布
o557cc716bf368,任务编号：366431,800.0,2015-07-15,发布
pengzeng,任务编号：366053,800.0,2015-07-13,发布
mf185****4959,任务编号：365265,1300.0,2015-07-09,发布
mf183****9332,任务编号：365130,1000.0,2015-07-09,发布
M1345****828,任务编号：365152,5800.0,2015-07-09,发布
mf131****3888,任务编号：364825,13500.0,2015-07-07,发布
wxm88****83,任务编号：364751,250.0,2015-07-07,发布
cndatacom,任务编号：364492,20000.0,2015-07-06,发布
Bingo8,任务编号：364302,2500.0,2015-07-05,发布
舒迈888,任务编号：364305,2500.0,2015-07-05,发布
o53fc586e0d64d,任务编号：364262,500.0,2015-07-05,发布
hongfengjiahe,任务编号：363818,680.0,2015-07-03,发布
bulcc,任务编号：362598,700.0,2015-06-27,发布
Mr188****9286,任务编号：362276,4000.0,2015-06-26,发布
mf131****1846,任务编号：361855,1000.0,2015-06-24,发布
mf151****3861,任务编号：361123,8000.0,2015-06-20,发布
mf151****5299,任务编号：360899,5000.0,2015-06-19,发布
cvvn,任务编号：360860,3000.0,2015-06-18,发布
mf186****1085,任务编号：360605,4000.0,2015-06-17,发布
o5379a8563ba5a,任务编号：360408,2000.0,2015-06-16,发布
bizbee,任务编号：360117,50000.0,2015-06-15,发布
o557583f72db08,任务编号：359890,600.0,2015-06-15,发布
mf189****9946,任务编号：360044,800.0,2015-06-15,发布
yanjian,任务编号：360007,100.0,2015-06-15,发布
o557a2d65e05fa,任务编号：359382,1000.0,2015-06-12,发布
o53742bf239a1f,任务编号：359211,1000.0,2015-06-11,发布
sxkj,任务编号：359073,41000.0,2015-06-11,发布
魏巍,任务编号：359009,300.0,2015-06-10,发布
虚浮人生,任务编号：358830,500.0,2015-06-10,发布
mf186****9931,任务编号：358488,2000.0,2015-06-08,发布
mf186****1549,任务编号：357978,600.0,2015-06-06,发布
mf189****9946,任务编号：357916,200.0,2015-06-05,发布
efc_soft,任务编号：357664,1200.0,2015-06-04,发布
o556f07e43191e,任务编号：357475,800.0,2015-06-03,发布
ryanniu,任务编号：357456,1000.0,2015-06-03,发布
o54a0c05f51aad,任务编号：357003,1000.0,2015-06-02,发布
mf139****1181,任务编号：356855,4000.0,2015-06-01,发布
zxw6699,任务编号：356746,800.0,2015-05-31,发布
mf189****0968,任务编号：356572,1500.0,2015-05-30,发布
Mengc_36,任务编号：356461,840.0,2015-05-29,发布
M1866****632,任务编号：356240,1000.0,2015-05-28,发布
q1808****74,任务编号：356020,5000.0,2015-05-28,发布
xu_cq,任务编号：356011,4500.0,2015-05-28,发布
工业物联网,任务编号：356009,3500.0,2015-05-28,发布
mf189****0968,任务编号：355843,1500.0,2015-05-27,发布
M1560****975,任务编号：355518,800.0,2015-05-26,发布
北清,任务编号：355441,800.0,2015-05-25,发布
seno2008,任务编号：354693,1200.0,2015-05-21,发布
lukas,任务编号：354584,3000.0,2015-05-21,发布
青云一棵松,任务编号：354237,2600.0,2015-05-20,发布
mf158****0999,任务编号：354055,50000.0,2015-05-19,发布
mf188****1887,任务编号：353847,230.0,2015-05-18,发布
M1866****306,任务编号：353600,3000.0,2015-05-18,发布
beibei88,任务编号：353639,5000.0,2015-05-18,发布
a1552****6,任务编号：353534,500.0,2015-05-17,发布
xixiha,任务编号：353241,2000.0,2015-05-15,发布
mohongbo99,任务编号：352914,10000.0,2015-05-14,发布
mf186****1549,任务编号：352355,1600.0,2015-05-12,发布
like1****630,任务编号：352229,5000.0,2015-05-12,发布
mf188****1887,任务编号：352140,200.0,2015-05-11,发布
zfbots,任务编号：351950,3000.0,2015-05-11,发布
hjy25****8,任务编号：351850,500.0,2015-05-10,发布
a3786****,任务编号：351638,1000.0,2015-05-09,发布
mf156****5390,任务编号：351528,4500.0,2015-05-08,发布
GG180****0426,任务编号：351460,1500.0,2015-05-08,发布
M1866****277,任务编号：351359,1000.0,2015-05-07,发布
o554b0c95d170d,任务编号：351215,1000.0,2015-05-07,发布
mf189****6464,任务编号：351000,15000.0,2015-05-06,发布
mf188****1887,任务编号：350739,250.0,2015-05-05,发布
mf185****5559,任务编号：350733,200.0,2015-05-05,发布
yzkj88,任务编号：350676,1800.0,2015-05-05,发布
帛伦,任务编号：350645,3000.0,2015-05-05,发布
mf133****0693,任务编号：349453,1500.0,2015-04-29,发布
mkdns,任务编号：349398,2000.0,2015-04-29,发布
mf158****4289,任务编号：349139,6500.0,2015-04-28,发布
mf135****2681,任务编号：348923,10000.0,2015-04-27,发布
ChaoticNeutral,任务编号：348671,1000.0,2015-04-26,发布
o5539e56d38607,任务编号：348345,400.0,2015-04-24,发布
mf158****0083,任务编号：348075,300.0,2015-04-23,发布
kingses,任务编号：347977,1000.0,2015-04-23,发布
baoheitan,任务编号：347541,5000.0,2015-04-21,发布
yzkj88,任务编号：347181,400.0,2015-04-20,发布
商信宝公司,任务编号：347171,2800.0,2015-04-20,发布
立品科技,任务编号：346827,200.0,2015-04-18,发布
yyd49****649,任务编号：346708,200.0,2015-04-17,发布
EP139****0997,任务编号：346377,2600.0,2015-04-16,发布
商信宝公司,任务编号：346393,4200.0,2015-04-16,发布
天语文化传媒,任务编号：346156,4500.0,2015-04-15,发布
铺路_行者,任务编号：346194,35000.0,2015-04-15,发布
普天科技,任务编号：345920,5000.0,2015-04-14,发布
本业科技,任务编号：346026,1000.0,2015-04-14,发布
fh_2013,任务编号：345980,10000.0,2015-04-14,发布
miumiu2727,任务编号：345861,600.0,2015-04-14,发布
上海新希望,任务编号：345925,4200.0,2015-04-14,发布
o1234****5o,任务编号：345399,500.0,2015-04-11,发布
mf188****1887,任务编号：345815,800.0,2015-04-13,发布
zfbots,任务编号：345606,2000.0,2015-04-13,发布
reasoo,任务编号：345380,700.0,2015-04-11,发布
kamal,任务编号：345372,5000.0,2015-04-11,发布
青云一棵松,任务编号：345291,4000.0,2015-04-11,发布
mf189****0968,任务编号：345183,3750.0,2015-04-10,发布
方砖叔,任务编号：345168,5000.0,2015-04-10,发布
mf186****4922,任务编号：344872,4500.0,2015-04-09,发布
mf159****8106,任务编号：343198,1000.0,2015-04-03,发布
mf185****1189,任务编号：342858,3000.0,2015-04-02,发布
o5497bb0fe7c43,任务编号：342816,1500.0,2015-04-02,发布
shawnwu,任务编号：342815,300.0,2015-04-02,发布
mf189****5186,任务编号：342735,3000.0,2015-04-02,发布
conantt,任务编号：342706,2000.0,2015-04-02,发布
大世界中的me,任务编号：342514,350.0,2015-04-01,发布
o55156c011adf2,任务编号：341337,1000.0,2015-03-27,发布
mf181****8361,任务编号：341302,6500.0,2015-03-27,发布
rainnyweeken,任务编号：341272,600.0,2015-03-27,发布
mczjcc,任务编号：340985,3500.0,2015-03-26,发布
青山相待,任务编号：340761,2000.0,2015-03-25,发布
wbslm,任务编号：340479,100.0,2015-03-25,发布
zhong1988,任务编号：340005,200.0,2015-03-23,发布
chunmei,任务编号：339773,1500.0,2015-03-22,发布
大脑锻炼中心,任务编号：339617,3500.0,2015-03-22,发布
changliantech,任务编号：339535,4800.0,2015-03-21,发布
晟朋科技,任务编号：338955,20000.0,2015-03-19,发布
幸运超人,任务编号：338805,1000.0,2015-03-18,发布
tytheron,任务编号：338671,500.0,2015-03-18,发布
zyt40****689,任务编号：338748,2000.0,2015-03-18,发布
o53674a01512d1,任务编号：338513,4850.0,2015-03-17,发布
mf137****2735,任务编号：338494,800.0,2015-03-17,发布
mf189****1513,任务编号：337363,500.0,2015-03-13,发布
ramin120918,任务编号：338001,1000.0,2015-03-16,发布
守望晨星,任务编号：336554,1000.0,2015-03-10,发布
諾誩,任务编号：335612,1800.0,2015-03-05,发布
空白胡须,任务编号：335496,500.0,2015-03-05,发布
bluenovo,任务编号：334995,700.0,2015-03-03,发布
裸奔的啊志,任务编号：334674,300.0,2015-03-01,发布
BCIzhongguo,任务编号：334473,350.0,2015-02-28,发布
mf188****1837,任务编号：334330,2000.0,2015-02-27,发布
空白胡须,任务编号：334191,2000.0,2015-02-26,发布
Mr186****8155,任务编号：333987,9986.0,2015-02-25,发布
melodystone,任务编号：333500,3500.0,2015-02-15,发布
ruifangli,任务编号：332670,1000.0,2015-02-09,发布
o5493e9ae15603,任务编号：332624,21000.0,2015-02-09,发布
海绵宝宝卡卡鲁,任务编号：332104,15000.0,2015-02-05,发布
just01,任务编号：331312,1000.0,2015-02-02,发布
hrbwgs,任务编号：331209,10000.0,2015-02-01,发布
window123,任务编号：331215,800.0,2015-02-01,发布
GG180****0426,任务编号：331100,3500.0,2015-01-31,发布
厦门涂鸦堂,任务编号：330893,150.0,2015-01-30,发布
sugu2013,任务编号：330066,15000.0,2015-01-26,发布
yisilantu,任务编号：329985,2000.0,2015-01-26,发布
tcbci,任务编号：329990,200.0,2015-01-26,发布
CRMOA,任务编号：329927,2000.0,2015-01-26,发布
gcy29****849,任务编号：329603,3500.0,2015-01-23,发布
尐儫的球球呢,任务编号：329562,3000.0,2015-01-23,发布
sxjxlrm,任务编号：329015,4000.0,2015-01-20,发布
open589,任务编号：328678,20000.0,2015-01-19,发布
window123,任务编号：328655,1000.0,2015-01-18,发布
小凳爱上小猪,任务编号：327665,200.0,2015-01-13,发布
航母舰,任务编号：327205,100.0,2015-01-11,发布
航母舰,任务编号：327208,100.0,2015-01-11,发布
航母舰,任务编号：327203,200.0,2015-01-11,发布
jianjian_cy,任务编号：327224,2000.0,2015-01-11,发布
liubo1014pppp,任务编号：326879,2200.0,2015-01-09,发布
Mr189****0217,任务编号：326888,600.0,2015-01-09,发布
夏斯利,任务编号：325688,1000.0,2015-01-04,发布
黄山坡,任务编号：325592,100.0,2015-01-03,发布
三星软件,任务编号：399376,3000.0,2015-12-30,发布
全球电竞网,任务编号：399079,100.0,2015-12-29,发布
o5680e0e3663c2,任务编号：398974,2400.0,2015-12-28,发布
新精准传媒,任务编号：398664,15000.0,2015-12-26,发布
winkey,任务编号：398507,3000.0,2015-12-25,发布
乐不思蜀,任务编号：398502,5000.0,2015-12-24,发布
mf130****6986,任务编号：398419,4000.0,2015-12-24,发布
小杨1988,任务编号：398424,1500.0,2015-12-24,发布
QIANGZHANGMIKE,任务编号：398149,1000.0,2015-12-23,发布
乐不思蜀,任务编号：398125,5000.0,2015-12-22,发布
北京恒正彤,任务编号：397975,3000.0,2015-12-22,发布
Hensonchao,任务编号：397786,700.0,2015-12-21,发布
yu后刷新,任务编号：397521,100.0,2015-12-18,发布
mf137****5981,任务编号：396993,1500.0,2015-12-15,发布
sun4456,任务编号：396854,3500.0,2015-12-15,发布
裸奔的啊志,任务编号：396792,300.0,2015-12-14,发布
全球电竞网,任务编号：396795,200.0,2015-12-14,发布
o5639****5e2e0,任务编号：396675,1500.0,2015-12-14,发布
musichuii,任务编号：396620,2000.0,2015-12-13,发布
wei116,任务编号：396289,900.0,2015-12-11,发布
乌溜漆软件,任务编号：396107,500.0,2015-12-10,发布
hhiijj123,任务编号：396060,5000.0,2015-12-10,发布
Huifanli,任务编号：396006,12000.0,2015-12-09,发布
Mr155****4650,任务编号：396005,2000.0,2015-12-09,发布
夏天的风暴,任务编号：395325,5000.0,2015-12-05,发布
mf156****7725,任务编号：395461,100.0,2015-12-06,发布
enet200,任务编号：395336,2000.0,2015-12-05,发布
o5639****5e2e0,任务编号：395090,500.0,2015-12-04,发布
cc同学,任务编号：394771,5000.0,2015-12-02,发布
mf185****1199,任务编号：394686,3500.0,2015-12-02,发布
原始木,任务编号：394567,1500.0,2015-12-01,发布
mf152****1085,任务编号：394335,200.0,2015-11-30,发布
mf156****7725,任务编号：394219,300.0,2015-11-30,发布
greenwan,任务编号：394251,2800.0,2015-11-30,发布
mf180****5550,任务编号：393677,2000.0,2015-11-26,发布
云海时代,任务编号：393663,500.0,2015-11-26,发布
mf131****2006,任务编号：393591,100.0,2015-11-26,发布
高亚01,任务编号：393631,2000.0,2015-11-26,发布
mf188****6686,任务编号：393404,21000.0,2015-11-25,发布
o5652fccce598c,任务编号：393072,500.0,2015-11-23,发布
mf182****0317,任务编号：392966,200.0,2015-11-23,发布
飞翔的粑粑,任务编号：392866,12000.0,2015-11-23,发布
q2490****9,任务编号：392836,800.0,2015-11-22,发布
mf182****0317,任务编号：392575,200.0,2015-11-20,发布
mf133****1559,任务编号：392321,200.0,2015-11-19,发布
mf186****3113,任务编号：392236,500.0,2015-11-19,发布
o5642****19816,任务编号：392274,3000.0,2015-11-19,发布
mf151****7563,任务编号：392208,200.0,2015-11-19,发布
mf182****0317,任务编号：391999,3000.0,2015-11-18,发布
epweike2015,任务编号：391880,100.0,2015-11-17,发布
freestep,任务编号：391822,100.0,2015-11-17,发布
fanzhengdong,任务编号：391537,10000.0,2015-11-16,发布
mf182****0317,任务编号：391572,200.0,2015-11-16,发布
Mr159****0193,任务编号：391435,200.0,2015-11-15,发布
mf139****6316,任务编号：391475,12000.0,2015-11-16,发布
Mr150****3860,任务编号：391465,600.0,2015-11-16,发布
o56483db12d6a4,任务编号：391403,500.0,2015-11-15,发布
罗宾,任务编号：390841,100.0,2015-11-12,发布
mf138****2335,任务编号：390807,2000.0,2015-11-12,发布
轩辕使者,任务编号：390784,5500.0,2015-11-11,发布
lzjlp,任务编号：390692,1000.0,2015-11-11,发布
mf159****6911,任务编号：390687,2000.0,2015-11-11,发布
集团事业部,任务编号：390645,1800.0,2015-11-11,发布
o5639****5e2e0,任务编号：390554,800.0,2015-11-11,发布
集团事业部,任务编号：390365,14000.0,2015-11-10,发布
mf150****8827,任务编号：390266,1800.0,2015-11-09,发布
静浪平风,任务编号：390197,100.0,2015-11-09,发布
集团事业部,任务编号：390207,3000.0,2015-11-09,发布
mf189****2642,任务编号：390072,1300.0,2015-11-08,发布
o563b4cbd2d633,任务编号：389674,600.0,2015-11-05,发布
robert408,任务编号：389555,500.0,2015-11-05,发布
mf158****0093,任务编号：389583,800.0,2015-11-05,发布
genren,任务编号：389376,1300.0,2015-11-04,发布
mf188****2204,任务编号：389111,500.0,2015-11-02,发布
寻网页设计,任务编号：388933,500.0,2015-11-02,发布
chinaontology,任务编号：388469,4800.0,2015-10-30,发布
cvvn,任务编号：388283,2000.0,2015-10-29,发布
mf183****2722,任务编号：388252,500.0,2015-10-29,发布
mf185****1848,任务编号：388134,1500.0,2015-10-28,发布
铺路_行者,任务编号：388020,5000.0,2015-10-28,发布
mf158****6651,任务编号：388016,1000.0,2015-10-28,发布
PENG1,任务编号：387926,4000.0,2015-10-28,发布
mf157****1562,任务编号：387912,3000.0,2015-10-28,发布
phpcms开发,任务编号：387727,500.0,2015-10-27,发布
mf159****3541,任务编号：387125,300.0,2015-10-24,发布
罗宾,任务编号：387400,100.0,2015-10-26,发布
o5515****2ed3b,任务编号：386941,350.0,2015-10-23,发布
mf150****6995,任务编号：386911,4000.0,2015-10-23,发布
mf186****0000,任务编号：386862,5000.0,2015-10-23,发布
mf159****3541,任务编号：386725,500.0,2015-10-22,发布
电笔嗲,任务编号：386678,5000.0,2015-10-22,发布
eici,任务编号：386411,800.0,2015-10-21,发布
罗宾,任务编号：386360,100.0,2015-10-21,发布
keertechsoft,任务编号：386385,8000.0,2015-10-21,发布
金伟,任务编号：386341,1000.0,2015-10-21,发布
mf188****1759,任务编号：386234,1300.0,2015-10-20,发布
mf138****5021,任务编号：385785,3000.0,2015-10-19,发布
o55e93de9ecf3a,任务编号：385742,5000.0,2015-10-18,发布
mf134****2764,任务编号：385642,300.0,2015-10-17,发布
M1866****065,任务编号：385387,100.0,2015-10-16,发布
mf159****1521,任务编号：385297,1000.0,2015-10-15,发布
Mr186****8828,任务编号：385133,500.0,2015-10-15,发布
o55a35cfa9f5c0,任务编号：384796,4800.0,2015-10-13,发布
唐金龙,任务编号：384737,3000.0,2015-10-13,发布
nadiya2,任务编号：384277,100.0,2015-10-11,发布
金伟,任务编号：384161,700.0,2015-10-11,发布
mf133****1216,任务编号：384011,2000.0,2015-10-10,发布
枇杷,任务编号：383969,300.0,2015-10-10,发布
齐天腾达,任务编号：383901,3000.0,2015-10-09,发布
sun4456,任务编号：383834,800.0,2015-10-09,发布
交通人,任务编号：383814,44330.0,2015-10-09,发布
杭州络达,任务编号：383535,30000.0,2015-10-08,发布
qianshenlei1,任务编号：383607,2000.0,2015-10-08,发布
mf186****1085,任务编号：383576,4000.0,2015-10-08,发布
mf135****3210,任务编号：383413,1500.0,2015-10-07,发布
交通人,任务编号：383397,38297.0,2015-10-07,发布
mf135****2650,任务编号：383143,600.0,2015-10-05,发布
asimple,任务编号：383039,2000.0,2015-10-03,发布
Jaytam,任务编号：382875,2800.0,2015-10-01,发布
mf159****4615,任务编号：382984,3000.0,2015-10-03,发布
武汉睿科科技,任务编号：382917,1000.0,2015-10-02,发布
gorgee,任务编号：382613,1000.0,2015-09-29,发布
渔人码头,任务编号：382608,800.0,2015-09-29,发布
罗宾,任务编号：382317,500.0,2015-09-28,发布
集团事业部,任务编号：381969,1500.0,2015-09-25,发布
集团事业部,任务编号：381790,1100.0,2015-09-24,发布
mf138****0950,任务编号：381681,1200.0,2015-09-24,发布
alldct12,任务编号：381376,4000.0,2015-09-22,发布
YoUnG12,任务编号：381444,2000.0,2015-09-23,发布
Mr159****2952,任务编号：381362,1000.0,2015-09-22,发布
M1864****095,任务编号：381293,5000.0,2015-09-22,发布
o5535cfa7a0dda,任务编号：381162,1500.0,2015-09-22,发布
久久发信息科技,任务编号：380961,1000.0,2015-09-21,发布
久久发信息科技,任务编号：380945,300.0,2015-09-21,发布
