需求方,设计师,任务编号,能力标签,交易价格,发布时间
o5f6d607cb1281,七行天下,任务编号：1116389,APP开发,41250.0,2025-03-24
威火力54VbA,​震撼工作室,任务编号：1116350,APP开发,3000.0,2025-03-24
o6046ed0e650de,菁链团队,任务编号：1116322,小程序开发,300.0,2025-03-24
k7228****76,西部速联,任务编号：1116280,企业官网,1000.0,2025-03-23
云度互联网,阿奇ARCHIE,任务编号：1116251,其他软件开发,200.0,2025-03-22
k8353****48,萌象（厦门）网络科技有限公司,任务编号：1116084,小程序开发,3500.0,2025-03-20
水上景色,赛特网络--专注20多年的网络增值服务商,任务编号：1116022,电子设备,7440.0,2025-03-20
低调的熊猫,上海哲怡,任务编号：1115529,小程序开发,2000.0,2025-03-17
vitorru,牛马帮科技,任务编号：1115374,APP开发,23616.0,2025-03-17
vitorru,瀚海蓝鲸工作室,任务编号：1114834,APP开发,35350.0,2025-03-14
k4903****17,郑州雕画字节科技有限公司,任务编号：1114586,小程序开发,8450.0,2025-03-13
深圳市明理信息科技有限公司,创码天地,任务编号：1113810,其他软件开发,1200.0,2025-03-10
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1113766,小程序开发,14580.0,2025-03-10
vitorru,慧兴科技,任务编号：1113656,APP开发,10500.0,2025-03-10
vitorru,慧兴科技,任务编号：1113655,APP开发,20000.0,2025-03-10
o58f380a7b0f19,创码天地,任务编号：1113649,采集工具,150.0,2025-03-10
深圳市明理信息科技有限公司,德州悠扬信息科技有限公司,任务编号：1113175,APP开发,800.0,2025-03-07
xunxin2019,北京艺海观涛,任务编号：1113152,小程序开发,3500.0,2025-03-07
xunxin2019,北京艺海观涛,任务编号：1113154,小程序开发,1500.0,2025-03-07
vitorru,苏州闰元网络科技有限公司,任务编号：1112867,APP开发,31000.0,2025-03-06
k5057****26,北京江渝文化工作室,任务编号：1112693,运维服务,1000.0,2025-03-06
vitorru,广东起搏网络科技有限公司,任务编号：1112186,APP开发,6204.0,2025-03-04
微服C1F67,东上设计,任务编号：1112161,APP界面设计,1000.0,2025-03-04
k2568****98,旗铭玉保定市软件开发,任务编号：1112004,小程序开发,1200.0,2025-03-03
k8191****76,初简馨网络,任务编号：1111990,小程序开发,2400.0,2025-03-03
k8191****76,初简馨网络,任务编号：1111991,小程序开发,1600.0,2025-03-03
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1111424,小程序开发,5610.0,2025-02-28
yizhangjin,中盈物联网区块链科技开发有限公司,任务编号：1110859,定制开发,3000.0,2025-02-26
k2568****98,旗铭玉保定市软件开发,任务编号：1110726,小程序开发,3200.0,2025-02-25
Android开发个人,跃腾开发团队,任务编号：1110618,手游开发,4080.0,2025-02-25
vitorru,盛阔科技,任务编号：1110609,小程序开发,960.0,2025-02-25
o5f6d607cb1281,初简馨网络,任务编号：1110474,小程序开发,2000.0,2025-02-24
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1110448,小程序开发,5580.0,2025-02-24
爵内特Q8ct8,武汉品禾科技,任务编号：1110357,小程序开发,5250.0,2025-02-24
QY_SKY,德州悠扬信息科技有限公司,任务编号：1110164,小程序开发,200.0,2025-02-23
V企动力3tDGD,ZYMi設計研究所,任务编号：1109476,其他网站,4300.0,2025-02-19
jinbuhuan,广速达软件技术工作室,任务编号：1109450,小程序开发,2800.0,2025-02-19
大手拉小手,宁夏鲲鹏网络,任务编号：1109235,小程序开发,2280.0,2025-02-18
威火力54VbA,​震撼工作室,任务编号：1109174,APP开发,4000.0,2025-02-18
深圳市明理信息科技有限公司,创码天地,任务编号：1109129,API接口,4000.0,2025-02-18
k6323****93,科皇（厦门）科技有限公司,任务编号：1108869,小程序开发,500.0,2025-02-17
聚品创客yhw6j,开勒创意设计,任务编号：1108712,软件UI设计,1600.0,2025-02-16
威上帝6wq90,跃腾开发团队,任务编号：1108365,小程序开发,2500.0,2025-02-14
秒回客RXRSI,奇宸小店,任务编号：1107772,网站二次开发,500.0,2025-02-10
小红翎,云南南强信息,任务编号：1107745,小程序开发,6000.0,2025-02-10
o5d2e****56942,艺欣科技工作室,任务编号：1107681,定制开发,5500.0,2025-02-10
尚品4atjK,四川凌智科技,任务编号：1107340,定制开发,400.0,2025-02-08
vitorru,南昌悦宁科技,任务编号：1107341,小程序开发,3000.0,2025-02-08
vitorru,南昌悦宁科技,任务编号：1107342,小程序开发,2000.0,2025-02-08
vitorru,德州悠扬信息科技有限公司,任务编号：1107327,小程序开发,6500.0,2025-02-08
威站天下LQ4nz,德州悠扬信息科技有限公司,任务编号：1107217,其他网站,100.0,2025-02-07
o5d2e****56942,德州悠扬信息科技有限公司,任务编号：1106988,小程序开发,700.0,2025-02-06
世企科技,洛阳蓝普网络技术有限公司,任务编号：1106682,小程序开发,1000.0,2025-02-04
vitorru,上海佶客网络科技有限公司,任务编号：1105689,小程序开发,1000.0,2025-01-24
jinbuhuan,广速达软件技术工作室,任务编号：1105573,微信开发,2800.0,2025-01-23
o5f7d3575f1081,德州悠扬信息科技有限公司,任务编号：1105503,APP开发,500.0,2025-01-23
vitorru,星启工作室,任务编号：1105458,小程序开发,2500.0,2025-01-22
vitorru,星启工作室,任务编号：1105456,小程序开发,3750.0,2025-01-22
vitorru,星启工作室,任务编号：1105455,小程序开发,6250.0,2025-01-22
lin7604,德州悠扬信息科技有限公司,任务编号：1105439,小程序开发,3000.0,2025-01-22
唯可VruxTw,艺欣科技工作室,任务编号：1105388,其他软件开发,500.0,2025-01-22
k3692****89,鼎慧科技软件定制开发,任务编号：1105316,小程序开发,7500.0,2025-01-21
vitorru,上海佶客网络科技有限公司,任务编号：1105154,小程序开发,2000.0,2025-01-20
Mr180****5070,硕博明睿科技有限公司,任务编号：1105041,手机网站,200.0,2025-01-19
k1052****04,硕博明睿科技有限公司,任务编号：1104802,小程序开发,4000.0,2025-01-17
jinbuhuan,广速达软件技术工作室,任务编号：1104727,小程序开发,1200.0,2025-01-17
逆风飞扬AAA,上海瀚学信息科技,任务编号：1104572,小程序开发,10000.0,2025-01-16
vitorru,上海佶客网络科技有限公司,任务编号：1104391,小程序开发,2000.0,2025-01-15
vitorru,皓月应用,任务编号：1104388,物联网,13860.0,2025-01-15
龙致恩IoGPW,科宇软件,任务编号：1104257,嵌入式软件,10000.0,2025-01-14
vitorru,大连微图知行科技有限公司,任务编号：1104186,小程序开发,5000.0,2025-01-14
vitorru,牛马帮科技,任务编号：1104094,APP开发,31488.0,2025-01-13
o5f6d607cb1281,七行天下,任务编号：1104084,APP开发,28000.0,2025-01-13
o5f6d607cb1281,一惠科技,任务编号：1104014,小程序开发,300.0,2025-01-13
vitorru,旗铭玉保定市软件开发,任务编号：1103682,APP开发,10000.0,2025-01-10
vitorru,旗铭玉保定市软件开发,任务编号：1103683,APP开发,4000.0,2025-01-10
vitorru,博视科技,任务编号：1103634,APP开发,29520.0,2025-01-10
vinelinx,初晓创意互联,任务编号：1103619,软件UI设计,5000.0,2025-01-10
k4874****62,一高网络工作室,任务编号：1103601,小程序开发,2800.0,2025-01-10
o5f6d607cb1281,重庆鹏之跃科技有限公司,任务编号：1103500,小程序开发,6120.0,2025-01-09
k2327****8,南京玳墨动画,任务编号：1115855,电商网站,6000.0,2025-01-07
威创享mymaH,一点星河科技,任务编号：1102951,APP开发,2800.0,2025-01-06
k8928****61,工匠网络,任务编号：1102945,小程序开发,1000.0,2025-01-06
尚品4atjK,红软科技,任务编号：1102935,其他软件开发,600.0,2025-01-06
o6046ed0e650de,济南网络人信息技术有限公司,任务编号：1102901,小程序开发,4000.0,2025-01-06
o6046ed0e650de,济南网络人信息技术有限公司,任务编号：1102896,小程序开发,4000.0,2025-01-06
威恒天下kR59e,红软科技,任务编号：1102774,后端开发,2800.0,2025-01-05
gryger,正都科技,任务编号：1102703,定制开发,6000.0,2025-01-04
vitorru,毕米科技工作室,任务编号：1101952,小程序开发,1000.0,2024-12-30
V创Linfe,塞坦科技,任务编号：1101937,其他网站,3450.0,2024-12-30
V创Linfe,塞坦科技,任务编号：1101936,其他网站,3450.0,2024-12-30
vitorru,宁波道诚智能科技有限公司,任务编号：1101512,APP开发,4000.0,2024-12-27
vitorru,宁波道诚智能科技有限公司,任务编号：1101511,APP开发,4000.0,2024-12-27
o5f6d607cb1281,辛龙科技软件定制,任务编号：1101476,小程序开发,4000.0,2024-12-27
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1101347,小程序开发,10500.0,2024-12-26
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1101346,小程序开发,22350.0,2024-12-26
k2472****39,大连星芒计算机软件有限公司,任务编号：1101202,APP开发,12000.0,2024-12-25
高地密码XS2xC,汇世纪网络科技,任务编号：1101040,APP开发,11623.0,2024-12-24
k8929****96,哆米设计,任务编号：1101003,小程序开发,3300.0,2024-12-24
k1463****57,初简馨网络,任务编号：1100990,小程序开发,2400.0,2024-12-24
vitorru,广东起搏网络科技有限公司,任务编号：1100948,APP开发,11660.0,2024-12-24
vitorru,广东起搏网络科技有限公司,任务编号：1100717,APP开发,8700.0,2024-12-23
vitorru,广东起搏网络科技有限公司,任务编号：1100718,APP开发,14100.0,2024-12-23
vitorru,聚辉科技,任务编号：1100801,小程序开发,20000.0,2024-12-23
o6046ed0e650de,济南网络人信息技术有限公司,任务编号：1100749,小程序开发,3000.0,2024-12-23
k3692****89,鼎慧科技软件定制开发,任务编号：1100738,小程序开发,4500.0,2024-12-23
Mr180****5070,硕博明睿科技有限公司,任务编号：1100434,测试服务,100.0,2024-12-20
k4903****17,郑州雕画字节科技有限公司,任务编号：1100362,小程序开发,7500.0,2024-12-20
k4903****17,郑州雕画字节科技有限公司,任务编号：1100361,小程序开发,7500.0,2024-12-20
威心创客zLmXG,广东筑智科技有限公司,任务编号：1099945,H5开发,2500.0,2024-12-17
威品nIuvs,哆米设计,任务编号：1099928,产品原型设计,1500.0,2024-12-17
o5c6cbdda66667,晚柿网络科技,任务编号：1099844,其他网站,6800.0,2024-12-17
V动力vQT67,黑羽网络-网站微信小程序开发,任务编号：1099729,网站UI设计,300.0,2024-12-16
水上景色,江苏执笔科技有限公司,任务编号：1099677,APP开发,1500.0,2024-12-16
小蜜蜂7R1AG,高捷翼鑫,任务编号：1099622,其他软件开发,10000.0,2024-12-15
k9583****44,郑州雕画字节科技有限公司,任务编号：1099667,小程序开发,2360.0,2024-12-16
程序员右松,深圳赛讯信息,任务编号：1099508,APP开发,5760.0,2024-12-14
o630f273d4ba2a,硕博明睿科技有限公司,任务编号：1099430,商城建设,1700.0,2024-12-13
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1099427,小程序开发,19380.0,2024-12-13
芒果网络,洛阳蓝普网络技术有限公司,任务编号：1099397,微信开发,8000.0,2024-12-13
k4353****99,初简馨网络,任务编号：1099377,小程序开发,1750.0,2024-12-13
k4353****99,初简馨网络,任务编号：1099376,小程序开发,1750.0,2024-12-13
中创永道,塞坦科技,任务编号：1099367,小程序开发,3000.0,2024-12-13
微时代Qgphf,大连星芒计算机软件有限公司,任务编号：1099211,软件UI设计,280.0,2024-12-12
小红翎,汇世纪网络科技,任务编号：1099084,小程序开发,5700.0,2024-12-11
k2472****39,大连星芒计算机软件有限公司,任务编号：1098836,小程序开发,12000.0,2024-12-10
o5fe965a514be2,菁链团队,任务编号：1098820,APP开发,2000.0,2024-12-10
k2472****39,大连星芒计算机软件有限公司,任务编号：1098756,小程序开发,6500.0,2024-12-09
o5cbfdaa5dc612,沈阳兄弟未来科技有限公司,任务编号：1098677,小程序开发,5000.0,2024-12-08
o5cbfdaa5dc612,沈阳兄弟未来科技有限公司,任务编号：1098676,小程序开发,5000.0,2024-12-08
o5cbfdaa5dc612,沈阳兄弟未来科技有限公司,任务编号：1098675,小程序开发,5000.0,2024-12-08
k8928****61,工匠网络,任务编号：1098617,小程序开发,2000.0,2024-12-06
k4949****04,稳诚网络,任务编号：1098568,小程序开发,100.0,2024-12-06
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1098511,小程序开发,5280.0,2024-12-05
vitorru,牛马帮科技,任务编号：1098465,APP开发,23616.0,2024-12-05
k8995****76,千机阁软件开发,任务编号：1098462,APP开发,40000.0,2024-12-05
k4015****57,初简馨网络,任务编号：1098386,小程序开发,1700.0,2024-12-04
k3270****88,初简馨网络,任务编号：1098383,小程序开发,1700.0,2024-12-04
威联U75w3,极星网络,任务编号：1098377,其他软件开发,5000.0,2024-12-04
vitorru,苏州闰元网络科技有限公司,任务编号：1098353,APP开发,9000.0,2024-12-04
vitorru,苏州闰元网络科技有限公司,任务编号：1098330,APP开发,13500.0,2024-12-04
vitorru,灵尘科技武汉有限公司,任务编号：1098223,小程序开发,10000.0,2024-12-03
o5cbfdaa5dc612,沈阳兄弟未来科技有限公司,任务编号：1098170,小程序开发,5000.0,2024-12-02
o5f6d607cb1281,上海诺构软件技术有限公司,任务编号：1098157,APP开发,65000.0,2024-12-02
a4656****0,菠菜软件定制工作室,任务编号：1098142,采集工具,2000.0,2024-12-02
k3706****52,正都科技,任务编号：1098122,小程序开发,3000.0,2024-12-02
o5c988162ef72a,安徽攻城狮信息科技有限公司,任务编号：1098114,APP开发,400.0,2024-12-02
k9622****24,大连星芒计算机软件有限公司,任务编号：1098084,软件UI设计,150.0,2024-12-01
际尊服WtUbV,汇世纪网络科技,任务编号：1098051,企业官网,7000.0,2024-11-30
云嘉嘉4Q5qV,济南猿小明,任务编号：1098029,小程序开发,1800.0,2024-11-30
威赞K0I8g,赛特网络--专注20多年的网络增值服务商,任务编号：1098019,APP开发,18440.0,2024-11-30
威赞K0I8g,赛特网络--专注20多年的网络增值服务商,任务编号：1098018,APP开发,19600.0,2024-11-30
vitorru,广州召隆信息技术有限公司,任务编号：1097994,小程序开发,3000.0,2024-11-29
k3270****88,初简馨网络,任务编号：1097968,小程序开发,1800.0,2024-11-29
o5f6d607cb1281,企大咖科技,任务编号：1097897,项目管理软件,15000.0,2024-11-28
vitorru,四牧科技,任务编号：1097879,小程序开发,7500.0,2024-11-28
威品金创72v0O,汇世纪网络科技,任务编号：1097869,网站二次开发,9000.0,2024-11-28
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1097823,小程序开发,11280.0,2024-11-28
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1097821,小程序开发,11400.0,2024-11-28
期货插件招标321,云南南强信息,任务编号：1097627,其他软件开发,5000.0,2024-11-26
k5552****21,数字工匠坊,任务编号：1097619,小程序开发,4000.0,2024-11-26
o5e1bd80854ae6,恩悦智能,任务编号：1097395,APP开发,3000.0,2024-11-22
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1097205,小程序开发,14000.0,2024-11-19
vitorru,索源科技,任务编号：1097179,小程序开发,6000.0,2024-11-19
青衣文化,四角龙软件,任务编号：1097136,小程序开发,1950.0,2024-11-19
vitorru,聚辉科技,任务编号：1097132,APP开发,36400.0,2024-11-19
o5e86dc394f764,厦门艺码尚云信息科技有限公司,任务编号：1097125,其他工具软件,2000.0,2024-11-19
尚佳RAbnH,郑州雕画字节科技有限公司,任务编号：1097037,小程序开发,15000.0,2024-11-18
白九叶,一惠科技,任务编号：1096959,手机网站,200.0,2024-11-17
俫骄霸0hCMt,大连星芒计算机软件有限公司,任务编号：1096610,软件UI设计,280.0,2024-11-12
vitorru,四牧科技,任务编号：1096569,APP开发,7500.0,2024-11-12
vitorru,瀚海蓝鲸工作室,任务编号：1096525,APP开发,15150.0,2024-11-12
k9511****64,初简馨网络,任务编号：1096404,小程序开发,2000.0,2024-11-11
k9511****64,初简馨网络,任务编号：1096399,小程序开发,3000.0,2024-11-11
k7922****19,莫里斯工作室,任务编号：1096395,小程序开发,800.0,2024-11-11
k2031****20,瀚海蓝鲸工作室,任务编号：1096376,小程序开发,10500.0,2024-11-11
k4113****96,金科智联,任务编号：1096368,小程序开发,1000.0,2024-11-11
lcyangily,初晓创意互联,任务编号：1096353,APP界面设计,200.0,2024-11-10
Mr138****1133,晨焕科技,任务编号：1096352,小程序开发,500.0,2024-11-10
vitorru,初简馨网络,任务编号：1096267,小程序开发,1800.0,2024-11-08
vitorru,初简馨网络,任务编号：1096266,小程序开发,2700.0,2024-11-08
Silly_child团队,广州诚晨网络-专注网站/应用/小程序开发十余年,任务编号：1096235,门户网站,8000.0,2024-11-08
k8928****61,工匠网络,任务编号：1096134,小程序开发,2000.0,2024-11-07
嗣音未来,宁波亲聆网络科技有限公司,任务编号：1096060,商城建设,2400.0,2024-11-06
vitorru,重庆鹏之跃科技有限公司,任务编号：1096045,APP开发,4000.0,2024-11-06
k4195****86,北京锐意天行科技有限公司,任务编号：1096017,小程序开发,5000.0,2024-11-06
威恒天下lzGEu,哆米设计,任务编号：1095990,APP界面设计,500.0,2024-11-06
vitorru,苏州闰元网络科技有限公司,任务编号：1095991,嵌入式软件,28000.0,2024-11-06
vitorru,武汉极上快码科技有限公司,任务编号：1095797,小程序开发,10500.0,2024-11-04
佳诚RVcY8,大连星芒计算机软件有限公司,任务编号：1095628,APP界面设计,260.0,2024-11-01
际尊服WtUbV,汇世纪网络科技,任务编号：1095532,企业官网,20000.0,2024-10-31
o565d398da858c,深圳赛讯信息,任务编号：1095325,前端开发,500.0,2024-10-29
程序员右松,深圳赛讯信息,任务编号：1095277,APP开发,5000.0,2024-10-29
vitorru,广东起搏网络科技有限公司,任务编号：1095267,其他管理软件,40000.0,2024-10-29
vitorru,广东起搏网络科技有限公司,任务编号：1095228,APP开发,9306.0,2024-10-29
k8222****60,懒人三色网络科技,任务编号：1095225,小程序开发,1400.0,2024-10-29
k2568****98,济南猿小明,任务编号：1095094,小程序开发,1800.0,2024-10-28
k2568****98,济南猿小明,任务编号：1095093,小程序开发,1200.0,2024-10-28
vitorru,致栩科技,任务编号：1094965,APP开发,15000.0,2024-10-25
vitorru,辛龙科技软件定制,任务编号：1094941,APP开发,12600.0,2024-10-25
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1094932,APP开发,11580.0,2024-10-25
yantingji,辰昔科技,任务编号：1094820,小程序开发,10000.0,2024-10-24
o5f65c85fc8b07,睿览科技,任务编号：1094773,其他软件开发,100.0,2024-10-23
vitorru,广东起搏网络科技有限公司,任务编号：1094691,其他管理软件,47000.0,2024-10-22
vitorru,极星网络,任务编号：1094349,小程序开发,10000.0,2024-10-18
vitorru,辰昔科技,任务编号：1094311,物联网,9000.0,2024-10-18
vitorru,广东同欣智能科技有限公司,任务编号：1094203,APP开发,50000.0,2024-10-17
k4903****17,郑州雕画字节科技有限公司,任务编号：1094169,小程序开发,10000.0,2024-10-16
comp718,深圳市成帆科技信息技术有限公司,任务编号：1094139,小程序开发,16000.0,2024-10-16
vitorru,毕米科技工作室,任务编号：1094128,APP开发,5000.0,2024-10-16
vitorru,毕米科技工作室,任务编号：1094127,APP开发,5000.0,2024-10-16
vitorru,毕米科技工作室,任务编号：1094126,APP开发,10000.0,2024-10-16
山西盈锋科技,菁链团队,任务编号：1094109,APP开发,3000.0,2024-10-16
o5697dadbbe9aa,一月先生,任务编号：1094054,手机网站,800.0,2024-10-15
不进酒馆,广东筑智科技有限公司,任务编号：1094016,小程序开发,2000.0,2024-10-15
不进酒馆,广东筑智科技有限公司,任务编号：1094015,小程序开发,1000.0,2024-10-15
不进酒馆,广东筑智科技有限公司,任务编号：1094014,小程序开发,1000.0,2024-10-15
不进酒馆,广东筑智科技有限公司,任务编号：1094013,小程序开发,1000.0,2024-10-15
不进酒馆,广东筑智科技有限公司,任务编号：1094012,小程序开发,1000.0,2024-10-15
龙致恩IoGPW,科宇软件,任务编号：1093966,嵌入式软件,5000.0,2024-10-14
威赞K0I8g,赛特网络--专注20多年的网络增值服务商,任务编号：1093911,APP开发,20720.0,2024-10-14
乃锐YM3xo,四角龙软件,任务编号：1093904,APP开发,480.0,2024-10-14
vitorru,济南亚跃信息技术有限公司,任务编号：1093874,小程序开发,11200.0,2024-10-14
vitorru,郑州雕画字节科技有限公司,任务编号：1093688,APP开发,3800.0,2024-10-11
vitorru,郑州雕画字节科技有限公司,任务编号：1093686,APP开发,5700.0,2024-10-11
威多宝dXs9X,四川凌智科技,任务编号：1093583,小程序开发,200.0,2024-10-10
tyler3180,辰昔科技,任务编号：1093568,APP开发,5000.0,2024-10-10
极品堂Bc9lR,睿览科技,任务编号：1093389,其他软件开发,200.0,2024-10-08
k2568****98,懒人三色网络科技,任务编号：1093398,小程序开发,800.0,2024-10-09
威赞K0I8g,赛特网络--专注20多年的网络增值服务商,任务编号：1093359,APP开发,30000.0,2024-10-08
vitorru,大连微图知行科技有限公司,任务编号：1093344,小程序开发,2000.0,2024-10-08
mf156****9185,宁波亲聆网络科技有限公司,任务编号：1093289,定制开发,500.0,2024-10-07
vitorru,上海德初网络科技有限公司,任务编号：1093133,小程序开发,10000.0,2024-09-30
威联U75w3,陕西大虾软件科技有限公司,任务编号：1093122,APP开发,3000.0,2024-09-30
威联U75w3,陕西大虾软件科技有限公司,任务编号：1093121,APP开发,4000.0,2024-09-30
vitorru,道普科技-云软普创,任务编号：1093102,小程序开发,1000.0,2024-09-30
vitorru,道普科技-云软普创,任务编号：1093101,小程序开发,3000.0,2024-09-30
vitorru,道普科技-云软普创,任务编号：1093099,小程序开发,3000.0,2024-09-30
vitorru,道普科技-云软普创,任务编号：1093098,小程序开发,2000.0,2024-09-30
徐乂乂,极星网络,任务编号：1093090,小程序开发,2560.0,2024-09-30
优汇Myzwy,锐放贸易科技有限公司,任务编号：1093063,其他软件开发,650.0,2024-09-29
安威客lfBr0,洛阳蓝普网络技术有限公司,任务编号：1092988,微信开发,2000.0,2024-09-28
威益企zg0UU,辰昔科技,任务编号：1092976,采集工具,5250.0,2024-09-28
威益企zg0UU,辰昔科技,任务编号：1092975,采集工具,7875.0,2024-09-28
威益企zg0UU,辰昔科技,任务编号：1092974,采集工具,13125.0,2024-09-28
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1092913,小程序开发,10500.0,2024-09-27
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1092906,小程序开发,15200.0,2024-09-27
vitorru,宁波亲聆网络科技有限公司,任务编号：1092900,小程序开发,12000.0,2024-09-27
lyd1688,果田科技 100%好评服务商,任务编号：1092797,脚本开发,3000.0,2024-09-26
云派摩方,洛阳蓝普网络技术有限公司,任务编号：1092745,小程序开发,2000.0,2024-09-26
vitorru,贵州越信网络科技有限公司,任务编号：1092740,小程序开发,4800.0,2024-09-26
vitorru,初简馨网络,任务编号：1092708,小程序开发,6000.0,2024-09-25
k9583****44,郑州雕画字节科技有限公司,任务编号：1092695,小程序开发,1700.0,2024-09-25
优品汇xNRym,拟现科技,任务编号：1092630,APP开发,800.0,2024-09-24
vitorru,大连微图知行科技有限公司,任务编号：1092556,小程序开发,4800.0,2024-09-24
躺平还是不安稳,四角龙软件,任务编号：1092469,小程序开发,4500.0,2024-09-23
vitorru,赛特网络--专注20多年的网络增值服务商,任务编号：1092432,小程序开发,15040.0,2024-09-23
o5fe6fd1de6bf4,睿览科技,任务编号：1092295,APP开发,450.0,2024-09-20
