需求方,设计师,任务编号,能力标签,交易价格,发布时间
o5b2bd563df091,如云漂泊,任务编号：1110678,微信开发,400.0,2025-02-25
威多宝fU45s,北京江渝文化工作室,任务编号：1110489,外贸网站,3500.0,2025-02-24
友森联创,泰灵工作室,任务编号：1110472,H5开发,1500.0,2025-02-24
k6323****93,德州悠扬信息科技有限公司,任务编号：1110455,门户网站,1000.0,2025-02-24
k6323****93,德州悠扬信息科技有限公司,任务编号：1110454,门户网站,1000.0,2025-02-24
k6323****93,德州悠扬信息科技有限公司,任务编号：1110452,门户网站,800.0,2025-02-24
Android开发个人,跃腾开发团队,任务编号：1110121,手游开发,5100.0,2025-02-22
聚品创客yhw6j,四角龙软件,任务编号：1110316,小程序开发,7500.0,2025-02-24
无住,缇讯科技(上海)有限公司,任务编号：1110112,系统工具,800.0,2025-02-22
骄世客DQGuc,深圳市浚峰科技有限公司,任务编号：1109559,小程序开发,2100.0,2025-02-20
无锡发现者,缇讯科技(上海)有限公司,任务编号：1109213,小程序开发,1800.0,2025-02-18
winsoft,初晓创意互联,任务编号：1109093,H5开发,2600.0,2025-02-18
同君行41PCd,德州悠扬信息科技有限公司,任务编号：1108947,前端开发,4000.0,2025-02-17
无锡发现者,缇讯科技(上海)有限公司,任务编号：1108765,小程序开发,1800.0,2025-02-16
威鹤FYMRo,缇讯科技(上海)有限公司,任务编号：1108758,小程序开发,9000.0,2025-02-16
伯爵GVIAQ,缇讯科技(上海)有限公司,任务编号：1108627,定制开发,13000.0,2025-02-15
不想上清华,上海哲怡,任务编号：1108470,小程序开发,5000.0,2025-02-14
克仍斯jB6NG,硕博明睿科技有限公司,任务编号：1108457,外贸网站,300.0,2025-02-14
友森联创,泰灵工作室,任务编号：1108364,H5开发,800.0,2025-02-14
虫族大王,缇讯科技(上海)有限公司,任务编号：1108112,定制开发,900.0,2025-02-12
星威联盟fKjZg,慧兴科技,任务编号：1107864,H5开发,2500.0,2025-02-11
k7957****41,济南网络人信息技术有限公司,任务编号：1107405,APP开发,12000.0,2025-02-08
Alf_1,有路科技,任务编号：1107323,定制开发,15000.0,2025-02-08
爱威特品s7Xh4,海创博达,任务编号：1107119,其他软件开发,1000.0,2025-02-07
群V荟萃ov9YE,德州悠扬信息科技有限公司,任务编号：1106826,采集工具,3600.0,2025-02-05
聚威益oyiVa,济南网络人信息技术有限公司,任务编号：1106656,其他软件开发,4000.0,2025-02-04
金潞商JUGgT,企业官网、安卓app、unity手游端游,任务编号：1105943,页游/端游开发,3600.0,2025-01-27
麦阁xRMSu,悦深科技2018,任务编号：1105885,小程序开发,5000.0,2025-01-26
fleaphpnet,鸿量数据,任务编号：1105700,其他软件开发,450.0,2025-01-24
fleaphpnet,鸿量数据,任务编号：1105165,其他软件开发,666.0,2025-01-20
友森联创,千机阁软件开发,任务编号：1105162,H5开发,500.0,2025-01-20
k4629****5,苏州熊猫创意科技有限公司,任务编号：1115852,电商网站,5000.0,2025-01-15
方圆台UsnFD,锦佑科技,任务编号：1103598,网站UI设计,900.0,2025-01-10
为爱批WviUu,普江科技,任务编号：1103479,APP开发,5000.0,2025-01-09
东方盛世,亿器开发团队工作室,任务编号：1103435,其他软件开发,8800.0,2025-01-09
心概念CaU6Z,锦佑科技,任务编号：1103211,产品原型设计,500.0,2025-01-08
威啸Z0KKn,北京奥海科技有限公司,任务编号：1102556,小程序开发,11000.0,2025-01-03
o60e71aed18add,实一惠软件开发工作室,任务编号：1102203,定制开发,1000.0,2025-01-01
o5c8cffda3baf6,有路科技,任务编号：1102014,商城建设,2000.0,2024-12-31
ttw1988,星穹设计,任务编号：1101562,其他工具软件,1600.0,2024-12-27
k6910****21,华信网络,任务编号：1101523,小程序开发,4000.0,2024-12-27
威服致尚BZYgb,山西星智界科技有限公司,任务编号：1101386,APP开发,500.0,2024-12-26
积点信息,恩悦智能,任务编号：1101312,APP开发,2000.0,2024-12-26
o5dbf92f2db3dd,重庆斯昂科技有限公司,任务编号：1101286,手机网站,1500.0,2024-12-26
jinbuhuan,广速达软件技术工作室,任务编号：1101175,微信开发,1200.0,2024-12-25
Trance豆腐,洛阳蓝普网络技术有限公司,任务编号：1101039,小程序开发,2000.0,2024-12-24
o5b38ab9dcd21f,果田科技 100%好评服务商,任务编号：1100654,前端开发,4500.0,2024-12-22
k3767****63,华信网络,任务编号：1100155,小程序开发,2880.0,2024-12-19
运筹威幄3LC9L,硕博明睿科技有限公司,任务编号：1100062,其他软件开发,800.0,2024-12-18
优社J4X7Y,红软科技,任务编号：1099512,其他网站,600.0,2024-12-14
o5bcd3d38b363a,合肥四维虹动画,任务编号：1099509,前端开发,7000.0,2024-12-14
华创RMoFQ,中泰企服,任务编号：1099283,APP开发,1000.0,2024-12-12
友森联创,千机阁软件开发,任务编号：1098703,其他工具软件,1600.0,2024-12-09
Alf_1,初晓创意互联,任务编号：1098681,手机网站,6000.0,2024-12-08
慧萌傻白鸽,厦门艺码尚云信息科技有限公司,任务编号：1098635,其他软件开发,1000.0,2024-12-06
威高59Lei,硕博明睿科技有限公司,任务编号：1098595,小程序开发,500.0,2024-12-06
k9228****98,济南网络人信息技术有限公司,任务编号：1098550,小程序开发,1500.0,2024-12-06
k5282****90,易酷科技,任务编号：1098548,软件UI设计,3500.0,2024-12-06
o5ed0210aac60f,中泰企服,任务编号：1098536,商城建设,1000.0,2024-12-05
益企发0zMNl,洛阳蓝普网络技术有限公司,任务编号：1098177,小程序开发,8000.0,2024-12-02
龙致恩EGUjS,厦门艺码尚云信息科技有限公司,任务编号：1098129,小程序开发,1000.0,2024-12-02
o5c8cffda3baf6,有路科技,任务编号：1098078,门户网站,1500.0,2024-12-01
o5e69****35277,拟现科技,任务编号：1098014,小程序开发,1000.0,2024-11-30
o60ebafe67134a,汇世纪网络科技,任务编号：1097981,采集工具,5580.0,2024-11-29
威尚AbqVA,菠菜软件定制工作室,任务编号：1097951,脚本开发,6500.0,2024-11-29
威品nIuvs,哆米设计,任务编号：1097856,APP界面设计,1500.0,2024-11-28
eici,洛阳蓝普网络技术有限公司,任务编号：1097814,手机网站,3200.0,2024-11-27
Trance豆腐,深圳赛讯信息,任务编号：1097528,APP开发,800.0,2024-11-24
友森联创,菁链团队,任务编号：1097364,H5开发,200.0,2024-11-21
高地密码XS2xC,汇世纪网络科技,任务编号：1097304,APP开发,29058.0,2024-11-20
尚云软件,旗铭玉保定市软件开发,任务编号：1097288,APP开发,700.0,2024-11-20
sbsfhgl,一惠科技,任务编号：1097171,小程序开发,800.0,2024-11-19
宁静致远111,红软科技,任务编号：1096840,采集工具,8000.0,2024-11-15
vinelinx,坤艺科技,任务编号：1096655,软件UI设计,2800.0,2024-11-13
betterselfs,阳光智诺科技,任务编号：1096464,采集工具,1500.0,2024-11-11
俫骄霸0hCMt,初晓创意互联,任务编号：1096418,软件UI设计,1500.0,2024-11-11
fleaphpnet,深圳赛讯信息,任务编号：1096329,其他软件开发,700.0,2024-11-09
liu2006,python爬虫java,任务编号：1096179,网站二次开发,500.0,2024-11-07
臻品记Fb6eQ,洛阳蓝普网络技术有限公司,任务编号：1096041,小程序开发,4000.0,2024-11-06
zth66****1,深圳赛讯信息,任务编号：1095831,其他软件开发,1100.0,2024-11-04
优社J4X7Y,四川凌智科技,任务编号：1095507,APP开发,800.0,2024-10-31
siwjdsjs,义乌盛歌网络科技,任务编号：1095402,其他软件开发,3000.0,2024-10-30
WEENIE,义乌盛歌网络科技,任务编号：1095350,小程序开发,9000.0,2024-10-30
leizhenjun,北京国达伟业科技有限公司,任务编号：1094862,响应式网站,3500.0,2024-10-24
k1112****88,厦门艺码尚云信息科技有限公司,任务编号：1094774,小程序开发,1500.0,2024-10-23
飞越空间,正都科技,任务编号：1094359,APP开发,1000.0,2024-10-18
尚品4atjK,睿览科技,任务编号：1094304,定制开发,2000.0,2024-10-18
jw007,南京爱马智能科技有限公司,任务编号：1093869,前端开发,2000.0,2024-10-14
o5db0131e8e466,一点星河科技,任务编号：1093588,APP开发,1000.0,2024-10-10
蒋丞,菁链团队,任务编号：1093533,手机网站,2500.0,2024-10-10
k4922****91,初简馨网络,任务编号：1093499,小程序开发,2200.0,2024-10-10
k4922****91,初简馨网络,任务编号：1093460,小程序开发,2300.0,2024-10-09
ganjue68,菠菜软件定制工作室,任务编号：1093452,脚本开发,3800.0,2024-10-09
优品汇xNRym,浙江焕链科技有限公司,任务编号：1093369,区块链应用,2000.0,2024-10-08
友森联创,哆米设计,任务编号：1093233,网站UI设计,1300.0,2024-10-05
坤亚,河南武林网络科技有限公司,任务编号：1093105,APP界面设计,1000.0,2024-09-30
o5cab062dd8b67,果田科技 100%好评服务商,任务编号：1093093,采集工具,5000.0,2024-09-30
o5c29aae144060,睿览科技,任务编号：1092986,小程序开发,4500.0,2024-09-28
威联U75w3,陕西大虾软件科技有限公司,任务编号：1092903,APP开发,3000.0,2024-09-27
丞相RFg2j,果田科技 100%好评服务商,任务编号：1092789,小程序开发,5000.0,2024-09-26
k8353****48,一点星河科技,任务编号：1092750,其他网站,1000.0,2024-09-26
乃锐YM3xo,四角龙软件,任务编号：1092712,APP开发,240.0,2024-09-25
友森联创,哆米设计,任务编号：1092541,软件UI设计,1500.0,2024-09-24
威高59Lei,智好未来,任务编号：1092445,其他软件开发,3000.0,2024-09-23
龙腾1980,永兴软件工作室,任务编号：1092435,其他软件开发,5000.0,2024-09-23
o5ab0b6cf81232,黑羽网络-网站微信小程序开发,任务编号：1092407,软件UI设计,3000.0,2024-09-23
大员I3j0B,一点星河科技,任务编号：1092357,定制开发,2500.0,2024-09-22
tibbzzzzzz,辰昔科技,任务编号：1092319,脚本开发,1000.0,2024-09-21
Queming,索源科技,任务编号：1092264,APP开发,8800.0,2024-09-20
Queming,深圳赛讯信息,任务编号：1091908,APP开发,3000.0,2024-09-14
丑丑丑,深圳赛讯信息,任务编号：1091867,其他网站,900.0,2024-09-14
群V荟萃UYij4,安徽攻城狮信息科技有限公司,任务编号：1091631,APP开发,3000.0,2024-09-11
k7163****03,洛阳蓝普网络技术有限公司,任务编号：1091495,小程序开发,1500.0,2024-09-10
az566****,河南武林网络科技有限公司,任务编号：1091483,网站二次开发,600.0,2024-09-10
威原Rl079,初简馨网络,任务编号：1091471,小程序开发,1000.0,2024-09-10
k8014****96,济南猿小明,任务编号：1091458,小程序开发,4000.0,2024-09-10
无锡发现者,中芯维创数字科技（福建）有限公司,任务编号：1091141,企业官网,2000.0,2024-09-05
丑丑丑,梦起航工作室,任务编号：1091108,网站UI设计,1000.0,2024-09-05
立意HjgvE,黑羽网络-网站微信小程序开发,任务编号：1090960,网站UI设计,400.0,2024-09-03
huabiaoshi,云南南强信息,任务编号：1090936,其他软件开发,3000.0,2024-09-03
为客呈现62HVP,洛阳蓝普网络技术有限公司,任务编号：1090831,手机网站,4000.0,2024-09-02
o5c8cffda3baf6,安徽攻城狮信息科技有限公司,任务编号：1090752,微信开发,1000.0,2024-09-01
威高d0luN,贵州越信网络科技有限公司,任务编号：1090663,采集工具,13500.0,2024-08-30
西双版纳惠联,奔走开发,任务编号：1090648,小程序开发,4000.0,2024-08-30
binggo123,正都科技,任务编号：1090205,小程序开发,6500.0,2024-08-23
fleaphpnet,深圳赛讯信息,任务编号：1090179,其他软件开发,600.0,2024-08-23
fleaphpnet,皓尘工作室,任务编号：1090117,其他软件开发,500.0,2024-08-22
tomyanbin,黑羽网络-网站微信小程序开发,任务编号：1089941,其他网站,800.0,2024-08-20
o5fe04dc419be7,洛阳蓝普网络技术有限公司,任务编号：1089878,电商网站,4000.0,2024-08-20
bcsxmail,耘科科技,任务编号：1089804,其他工具软件,7000.0,2024-08-19
k5737****97,河南武林网络科技有限公司,任务编号：1089704,小程序开发,3500.0,2024-08-18
威品金创UvTRS,郑州诺果桐行网络科技有限公司,任务编号：1089601,定制开发,18000.0,2024-08-16
Jess_leung,颛华科技,任务编号：1089433,门户网站,1000.0,2024-08-14
企特约uoIos,众鼎网络,任务编号：1089349,APP开发,10000.0,2024-08-13
o60ab0fb42c30d,初晓创意互联,任务编号：1089190,软件UI设计,1600.0,2024-08-12
益企创梦bL6UU,海创博达,任务编号：1089130,APP开发,2000.0,2024-08-12
David_Cheng,深圳赛讯信息,任务编号：1088968,其他软件开发,1500.0,2024-08-09
fleaphpnet,鑫鑫工作室,任务编号：1088961,其他软件开发,600.0,2024-08-09
威府fDIOp,海创博达,任务编号：1088810,APP开发,3000.0,2024-08-07
名字随便吧,安徽攻城狮信息科技有限公司,任务编号：1088807,小程序开发,1000.0,2024-08-07
mf151****8336,松苗科技,任务编号：1088727,APP开发,5600.0,2024-08-07
威之家VEQlm,中芯维创数字科技（福建）有限公司,任务编号：1088644,H5开发,2800.0,2024-08-06
o5e3b85bdbc12f,明月软件匠心坊,任务编号：1088645,小程序开发,1200.0,2024-08-06
o5dafd1e452c03,深圳赛讯信息,任务编号：1088625,其他软件开发,1000.0,2024-08-06
David_Cheng,深圳赛讯信息,任务编号：1088551,其他软件开发,1500.0,2024-08-05
昂米禾kGmpv,郑州诺果桐行网络科技有限公司,任务编号：1088097,小程序开发,2500.0,2024-08-01
威和ns5Wt,果田科技 100%好评服务商,任务编号：1087979,网站二次开发,30000.0,2024-07-31
威我xM57v,易淼软件,任务编号：1087766,嵌入式软件,3000.0,2024-07-29
际尊服RnPJe,武汉雄软科技,任务编号：1087767,小程序开发,500.0,2024-07-29
fuwacn,初晓创意互联,任务编号：1087653,网站UI设计,3000.0,2024-07-27
威我bKwzZ,初晓创意互联,任务编号：1087566,软件UI设计,500.0,2024-07-26
k3502****94,伟业工作室,任务编号：1087295,小程序开发,1000.0,2024-07-24
o5ff2d5b3d52cc,深圳赛讯信息,任务编号：1087286,APP开发,1000.0,2024-07-24
o5bae3edddefc6,襄阳弘创中睿软件开发技术有限公司,任务编号：1087225,小程序开发,25000.0,2024-07-23
k7145****35,大连星芒计算机软件有限公司,任务编号：1087130,APP界面设计,800.0,2024-07-22
David_Cheng,深圳赛讯信息,任务编号：1087124,其他软件开发,2000.0,2024-07-22
臻品记qqnPI,洛阳蓝普网络技术有限公司,任务编号：1087066,网站二次开发,2000.0,2024-07-22
o602fc7fad591e,睿览科技,任务编号：1086972,嵌入式软件,2500.0,2024-07-20
唤醒sWRjy,坤艺科技,任务编号：1086844,网站UI设计,1800.0,2024-07-19
青衣文化,四角龙软件,任务编号：1086763,小程序开发,2550.0,2024-07-18
威你所思dCkMB,山西惠诚智能科技有限公司,任务编号：1086458,小程序开发,15000.0,2024-07-16
天下好了,广州诚晨网络-专注网站/应用/小程序开发十余年,任务编号：1086354,小程序开发,2500.0,2024-07-15
元泓科技,传动设计,任务编号：1086080,软件UI设计,1000.0,2024-07-12
k7789****38,云代码科技,任务编号：1085967,小程序开发,5000.0,2024-07-11
至森,传动设计,任务编号：1085868,APP界面设计,300.0,2024-07-10
k1520****08,纪元狂想,任务编号：1085831,小程序开发,3800.0,2024-07-10
秒回客iNCz6,奔走开发,任务编号：1085712,前端开发,2500.0,2024-07-09
zmy518,广东筑智科技有限公司,任务编号：1085704,小程序开发,3000.0,2024-07-09
襄阳弘创中睿,么牛科技,任务编号：1085700,软件UI设计,300.0,2024-07-09
o590aa0b6862fc,山西惠诚智能科技有限公司,任务编号：1085681,软件UI设计,4000.0,2024-07-09
云嘉嘉4Q5qV,洛阳蓝普网络技术有限公司,任务编号：1085488,其他网站,5000.0,2024-07-07
优觅mHFnL,中泰企服,任务编号：1085318,H5开发,2000.0,2024-07-05
o5cd39682d8dbf,皓尘工作室,任务编号：1085172,其他管理软件,1000.0,2024-07-03
o55b1039d043b0,毕米科技工作室,任务编号：1085063,其他网站,4000.0,2024-07-02
专客pqkp4,悦深科技2018,任务编号：1084990,定制开发,8000.0,2024-07-02
wqt123,河北钢谷,任务编号：1084996,H5开发,1000.0,2024-07-02
winsoft,成都云始动立软件有限公司,任务编号：1084713,其他软件开发,2600.0,2024-06-28
龙致恩SdKXj,盛利华网络科技,任务编号：1084500,H5开发,1000.0,2024-06-27
V企动力DbeUB,哪吒信息技术,任务编号：1084129,软件UI设计,2000.0,2024-06-24
领航QNnnb,善于网络,任务编号：1083971,网站二次开发,500.0,2024-06-22
龙致恩N8uDR,北京飞橙科技,任务编号：1083807,网站二次开发,800.0,2024-06-20
V域5O6T6,初晓创意互联,任务编号：1083434,定制开发,5000.0,2024-06-17
V域5O6T6,初晓创意互联,任务编号：1083433,定制开发,5000.0,2024-06-17
o5f715707d93f2,灵尘科技武汉有限公司,任务编号：1083414,企业官网,10000.0,2024-06-17
龙飞翔StFkx,阳光智诺科技,任务编号：1083326,其他软件开发,8000.0,2024-06-15
臻品记qqnPI,传亚科技,任务编号：1083298,网站二次开发,2000.0,2024-06-15
爵内特Z6A2z,惠州原始部落科技有限公司,任务编号：1083172,APP开发,8000.0,2024-06-14
o5cdd45583ea4c,哪吒信息技术,任务编号：1082974,软件UI设计,400.0,2024-06-12
o5dafd1e452c03,佛山市众星北宸科技有限公司,任务编号：1082855,其他软件开发,500.0,2024-06-11
慕客Mmy5L,北京国达伟业科技有限公司,任务编号：1082843,网站UI设计,5000.0,2024-06-11
优觅RQXeG,聚科智能,任务编号：1082707,小程序开发,2000.0,2024-06-08
群V荟萃r1WE7,初晓创意互联,任务编号：1082695,APP界面设计,1500.0,2024-06-08
龙致恩4O4q3,索源科技,任务编号：1082670,APP开发,30000.0,2024-06-07
k1293****24,极星网络,任务编号：1082255,APP开发,5000.0,2024-06-03
一V渡江vtjlP,泰灵工作室,任务编号：1082264,其他工具软件,1800.0,2024-06-04
jzkj,武汉雄软科技,任务编号：1082204,APP开发,2000.0,2024-06-03
mf151****8336,伟业工作室,任务编号：1082181,其他软件开发,1500.0,2024-06-03
jobroon,哆米设计,任务编号：1081948,软件UI设计,5000.0,2024-05-31
无住,腾亿信息科技有限公司,任务编号：1081763,小程序开发,4000.0,2024-05-29
o563557c3120d0,北京江渝文化工作室,任务编号：1081654,网站二次开发,500.0,2024-05-28
际尊服UcJhA,初晓创意互联,任务编号：1081601,网站UI设计,3000.0,2024-05-27
k6266****12,北京晒点科技有限公司,任务编号：1081602,小程序开发,1800.0,2024-05-27
V领srGLZ,安徽攻城狮信息科技有限公司,任务编号：1081443,其他软件开发,1200.0,2024-05-26
k8134****47,维创时代网络科技公司,任务编号：1081341,小程序开发,3000.0,2024-05-24
领航JihZM,山东川蓝信息科技有限公司,任务编号：1081339,物联网,5000.0,2024-05-24
meian,初晓创意互联,任务编号：1081148,产品原型设计,3000.0,2024-05-23
winsoft,山东明码网络科技有限公司,任务编号：1081147,小程序开发,2500.0,2024-05-23
千禾魔术牌具店,聚科智能,任务编号：1081135,APP界面设计,1500.0,2024-05-22
V域5O6T6,初晓创意互联,任务编号：1081037,定制开发,5000.0,2024-05-22
Heuo,极星网络,任务编号：1080977,其他软件开发,2000.0,2024-05-21
o5f2e67f7bfaf7,初晓创意互联,任务编号：1080875,软件UI设计,1000.0,2024-05-20
威火力QKr68,洛阳蓝普网络技术有限公司,任务编号：1080708,小程序开发,3000.0,2024-05-19
k8187****22,道诚科技,任务编号：1080482,小程序开发,2400.0,2024-05-16
V领地KG7Hw,大舵科技,任务编号：1080433,APP开发,50000.0,2024-05-16
V领地KG7Hw,老郭的AI程序铺,任务编号：1080432,APP开发,50000.0,2024-05-16
星游动漫,夜猫工作室,任务编号：1080078,响应式网站,2000.0,2024-05-13
mf151****8336,上海瀚学信息科技,任务编号：1080035,其他软件开发,1000.0,2024-05-13
无住,阳光智诺科技,任务编号：1080000,小程序开发,1250.0,2024-05-13
企特约1iobM,云南南强信息,任务编号：1079895,脚本开发,1000.0,2024-05-11
k4969****87,浙江焕链科技有限公司,任务编号：1079670,APP开发,20000.0,2024-05-09
钜推传媒,寰宇软件工作室,任务编号：1079337,响应式网站,800.0,2024-05-07
k3214****11,海创博达,任务编号：1079342,小程序开发,5000.0,2024-05-07
索克巴格SWBIk,上海骁澄技术有限公司,任务编号：1079084,APP开发,2000.0,2024-05-04
爱威q0B8f,上海骁澄技术有限公司,任务编号：1079009,APP开发,1000.0,2024-05-01
o5da68b4ca80da,上海骁澄技术有限公司,任务编号：1078883,APP开发,4000.0,2024-04-30
安心行,上海骁澄技术有限公司,任务编号：1078846,小程序开发,600.0,2024-04-29
o5b17d4f5813fb,悦深科技2018,任务编号：1078836,小程序开发,8000.0,2024-04-29
威创源Jqf47,智慧城市 可视化 ERP OA管理系统开发,任务编号：1078828,后端开发,1000.0,2024-04-29
k8781****18,初简馨网络,任务编号：1078767,小程序开发,1150.0,2024-04-29
jobroon,亮点工作室,任务编号：1078655,小程序开发,1500.0,2024-04-28
o5ff2d5b3d52cc,上海骁澄技术有限公司,任务编号：1078429,APP开发,9000.0,2024-04-25
v助利wPA3f,黑羽网络-网站微信小程序开发,任务编号：1078418,H5开发,1400.0,2024-04-25
Hensonchao,悦深科技2018,任务编号：1078344,其他软件开发,6000.0,2024-04-25
九界,码上创客,任务编号：1078284,小程序开发,5000.0,2024-04-24
k5323****65,湖北天码科技有限责任公司,任务编号：1078225,小程序开发,6000.0,2024-04-24
k7189****81,创意联盟,任务编号：1078148,小程序开发,10000.0,2024-04-23
唤醒mffFm,果田科技 100%好评服务商,任务编号：1078105,网站二次开发,1500.0,2024-04-23
gzzyg,亮点工作室,任务编号：1077850,定制开发,5600.0,2024-04-21
威震天c,上海骁澄技术有限公司,任务编号：1077809,APP开发,7000.0,2024-04-20
千禾魔术牌具店,聚科智能,任务编号：1077630,APP开发,7000.0,2024-04-18
k7966****11,极星网络,任务编号：1077508,其他软件开发,2000.0,2024-04-17
V动力pODUX,众鼎网络,任务编号：1077332,H5开发,5500.0,2024-04-16
mf136****8175,济南猿小明,任务编号：1077312,网站二次开发,300.0,2024-04-16
o5b17d4f5813fb,悦深科技2018,任务编号：1077146,小程序开发,10000.0,2024-04-15
龙飞翔WsW7K,果田科技 100%好评服务商,任务编号：1077123,采集工具,3000.0,2024-04-14
o5c97758c3f388,安徽攻城狮信息科技有限公司,任务编号：1077132,其他工具软件,1000.0,2024-04-14
俫骄霸DWae7,安徽攻城狮信息科技有限公司,任务编号：1077040,定制开发,3500.0,2024-04-12
琪纳WSdN7,厦门阿古瑶,任务编号：1076958,小程序开发,2000.0,2024-04-12
一V渡江vtjlP,厦门阿古瑶,任务编号：1076775,其他软件开发,3500.0,2024-04-11
Xray,黑羽网络-网站微信小程序开发,任务编号：1076536,门户网站,500.0,2024-04-09
mynuomi,乐翔编码,任务编号：1075948,脚本开发,300.0,2024-04-02
旭诺空调11,奇点视觉传达工作室,任务编号：1075833,软件UI设计,1000.0,2024-04-01
轩欣网络,惠州原始部落科技有限公司,任务编号：1075765,其他软件开发,30000.0,2024-03-30
o5d8347add0b8f,哆米设计,任务编号：1075696,软件UI设计,1300.0,2024-03-29
一V渡江vtjlP,菁链团队,任务编号：1075018,电商网站,4500.0,2024-03-23
mynuomi,乐翔编码,任务编号：1075016,后端开发,300.0,2024-03-23
华创TYwGI,新世纪AI开发部,任务编号：1074918,小程序开发,800.0,2024-03-22
威品3fvQu,武汉轻洽网络技术有限公司,任务编号：1074700,其他软件开发,45000.0,2024-03-20
杨成伟,芳馨嘉园工作室,任务编号：1074464,APP开发,3000.0,2024-03-18
zmy518,山西惠诚智能科技有限公司,任务编号：1073738,门户网站,2500.0,2024-03-12
利可望Q4Wtt,艺言设计,任务编号：1073648,网站UI设计,1120.0,2024-03-11
bigpanda,芳馨嘉园工作室,任务编号：1073515,APP开发,300.0,2024-03-10
o5ec2aa65967ea,常州任溢网络科技有限公司,任务编号：1073489,网站二次开发,3800.0,2024-03-10
o5516****178a0,聚科智能,任务编号：1073389,小程序开发,7500.0,2024-03-08
唯派通3RR8S,果田科技 100%好评服务商,任务编号：1073332,小程序开发,4500.0,2024-03-08
o5841****1aa1f,淄博嘉朵网络科技有限公司,任务编号：1073246,网站UI设计,500.0,2024-03-07
安心行,菠菜软件定制工作室,任务编号：1073204,其他工具软件,1600.0,2024-03-07
阿喽哈,安徽攻城狮信息科技有限公司,任务编号：1073071,采集工具,800.0,2024-03-06
前端小李lee,广州硕米信息技术有限公司,任务编号：1072984,前端开发,3000.0,2024-03-05
威旺Z3JiJ,果田科技 100%好评服务商,任务编号：1072828,脚本开发,4000.0,2024-03-04
创品fKxmO,六上科技工作室,任务编号：1072765,小程序开发,15000.0,2024-03-04
