Source,Target,Type,EdgeType
knowledge:污话不说网站首页,knowledge:体现特色,设计要求,知识-知识
knowledge:前端设计,knowledge:HTML文件,能提供,知识-知识
knowledge:设计者,knowledge:原创,设计要求,知识-知识
knowledge:设计者,knowledge:若侵犯著作权承担法律责任,约束,知识-知识
knowledge:淘宝店铺首页效果图,knowledge:游戏风格,设计,知识-知识
knowledge:微信公众号页面设计,knowledge:简洁大气,设计,知识-知识
knowledge:微信公众号页面设计,knowledge:顶部banner位置,约束,知识-知识
knowledge:相亲app图标,knowledge:相亲,设计,知识-知识
knowledge:相亲app图标,knowledge:极速脱单,面向,知识-知识
knowledge:相亲app图标,knowledge:高效,面向,知识-知识
knowledge:相亲app图标,knowledge:多人一对一,面向,知识-知识
knowledge:相亲app图标,knowledge:主题化,面向,知识-知识
knowledge:漂亮的钻戒,knowledge:结婚,代表寓意,知识-知识
knowledge:秒表时间流逝,knowledge:高效,代表寓意,知识-知识
knowledge:卡通公狗和母狗,knowledge:快乐,代表寓意,知识-知识
knowledge:相亲app图标,knowledge:年轻人,面向,知识-知识
knowledge:相亲app图标,knowledge:参考设计方案,设计基于,知识-知识
knowledge:外卖微信小程序,knowledge:高档快餐,面向,知识-知识
knowledge:微信小程序,knowledge:产品图片,需要,知识-知识
knowledge:主页图片大小,knowledge:外卖微信小程序,设计约束,知识-知识
knowledge:网站banner设计,knowledge:网站UI设计,设计,知识-知识
knowledge:网站banner设计,knowledge:智能定制应用,通过,知识-知识
knowledge:网站banner设计,knowledge:智能开发应用,通过,知识-知识
knowledge:网站banner设计,knowledge:蓝色,色调,知识-知识
knowledge:网站banner设计,knowledge:蓝白色,主色调,知识-知识
knowledge:网站banner设计,knowledge:简单大方,风格,知识-知识
knowledge:牧牛童,knowledge:LOGO设计,面向,知识-知识
knowledge:LOGO设计,knowledge:大气,设计风格,知识-知识
knowledge:LOGO设计,knowledge:简洁,设计风格,知识-知识
knowledge:LOGO设计,knowledge:明快,设计风格,知识-知识
knowledge:LOGO设计,knowledge:新意,设计风格,知识-知识
knowledge:LOGO设计,knowledge:醒目,设计风格,知识-知识
knowledge:LOGO设计,knowledge:易识别,设计功能,知识-知识
knowledge:LOGO设计,knowledge:装饰品牌元素,设计功能,知识-知识
knowledge:LOGO设计,knowledge:特色,体现,知识-知识
knowledge:LOGO设计,knowledge:原创,要求,知识-知识
knowledge:LOGO设计,knowledge:知识产权,相关,知识-知识
knowledge:知识产权,knowledge:著作权,包含,知识-知识
knowledge:知识产权,knowledge:使用权,包含,知识-知识
knowledge:知识产权,knowledge:发布权,包含,知识-知识
knowledge:网站海报banner,knowledge:私人订制,设计,知识-知识
knowledge:网站海报banner,knowledge:品牌定制,设计,知识-知识
knowledge:网站海报banner,knowledge:注册免费设计,设计,知识-知识
knowledge:网站海报banner,knowledge:升学宴,设计,知识-知识
knowledge:画面冲击力,knowledge:网站海报banner,设计要求,知识-知识
knowledge:时尚感,knowledge:网站海报banner,设计要求,知识-知识
knowledge:主题内容,knowledge:网站海报banner,体现,知识-知识
knowledge:网站UI设计,knowledge:首页设计,设计,知识-知识
knowledge:首页设计,knowledge:色调一致,设计,知识-知识
knowledge:首页设计,knowledge:红色一致,满足,知识-知识
knowledge:公司网站页面,knowledge:美化,设计,知识-知识
knowledge:公司网站页面,knowledge:布局不要改变,面向,知识-知识
knowledge:美化,knowledge:提交美化后的图片,要求,知识-知识
knowledge:美化,knowledge:div,要求,知识-知识
knowledge:美化,knowledge:css的html页面,要求,知识-知识
knowledge:网站首页设计,knowledge:切图,需要,知识-知识
knowledge:网站首页设计,knowledge:提供div,需要,知识-知识
knowledge:网站首页设计,knowledge:css静态网页,需要,知识-知识
knowledge:商城类网站首页,knowledge:化工行业特色,设计要求,知识-知识
knowledge:商城类网站首页,knowledge:高端大气,设计要求,知识-知识
knowledge:商城类网站首页,knowledge:红色,设计要求,知识-知识
knowledge:商城类网站首页,knowledge:多商户型化工产品商城导航,设计要求,知识-知识
knowledge:商城类网站首页,knowledge:http:,参考,知识-知识
knowledge:茶叶手机商城首页效果图设计,knowledge:使用iphone,面向,知识-知识
knowledge:茶叶手机商城首页效果图设计,knowledge:android设备的用户,面向,知识-知识
knowledge:手机端首页设计,knowledge:psd带图层的源文件,使用,知识-知识
knowledge:茶叶手机商城首页效果图设计,knowledge:以iphone,采用,知识-知识
knowledge:茶叶手机商城首页效果图设计,knowledge:android等系统浏览为主,采用,知识-知识
knowledge:茶叶手机商城首页效果图设计,knowledge:以电脑端为参照的色彩风格,采用,知识-知识
knowledge:手机端首页设计,knowledge:带滚动条全部内容页面,遵循,知识-知识
knowledge:茶叶手机商城首页效果图设计,knowledge:psd带图层的源文件交付,遵循,知识-知识
knowledge:网站首页,knowledge:首页风格,设计,知识-知识
knowledge:网站首页,knowledge:附件风格,参考,知识-知识
knowledge:其他页面设计,knowledge:网站首页,谈判后继续,知识-知识
knowledge:天猫童装,knowledge:宝贝详情页,设计,知识-知识
knowledge:宝贝详情页,knowledge:时尚,面向,知识-知识
knowledge:宝贝详情页,knowledge:潮流,面向,知识-知识
knowledge:宝贝详情页,knowledge:简单大方,面向,知识-知识
knowledge:宝贝详情页,knowledge:休闲运动,面向,知识-知识
knowledge:风格初稿,knowledge:设计方案,包含,知识-知识
knowledge:设计方案,knowledge:高质量成品,演变为,知识-知识
knowledge:高质量成品,knowledge:时尚,符合,知识-知识
knowledge:高质量成品,knowledge:特殊风格,符合,知识-知识
knowledge:宝贝详情页,knowledge:淘宝网,参考,知识-知识
knowledge:风格初稿,knowledge:男童套装夏,参考,知识-知识
knowledge:大神创意,knowledge:特殊风格,产生,知识-知识
knowledge:产品图,knowledge:百度网盘,存储于,知识-知识
knowledge:产品图,knowledge:qq,获取通过,知识-知识
knowledge:化学品展示首页面,knowledge:单网页形式,设计,知识-知识
knowledge:化学品展示首页面,knowledge:产品大图,包括,知识-知识
knowledge:化学品展示首页面,knowledge:小图,包括,知识-知识
knowledge:化学品展示首页面,knowledge:价格,包括,知识-知识
knowledge:化学品展示首页面,knowledge:库存,包括,知识-知识
knowledge:化学品展示首页面,knowledge:产品简单介绍,包括,知识-知识
knowledge:化学品展示首页面,knowledge:广告位,包括,知识-知识
knowledge:广告位,knowledge:蓝色背景,面向,知识-知识
knowledge:化学品展示首页面,knowledge:产品详细信息,包括,知识-知识
knowledge:化学品展示首页面,knowledge:公司信息页面,包括,知识-知识
knowledge:化学品展示首页面,knowledge:产品相关产品框,包括,知识-知识
knowledge:化学品展示首页面,knowledge:设计稿源文件,需提供,知识-知识
knowledge:化学品展示首页面,knowledge:QQ,联系,知识-知识
knowledge:学校校徽,knowledge:溧阳市泓口初级中学,面向,知识-知识
knowledge:学校校徽,knowledge:大气,设计,知识-知识
knowledge:学校校徽,knowledge:简洁,设计,知识-知识
knowledge:学校校徽,knowledge:明快,设计,知识-知识
knowledge:学校校徽,knowledge:视觉冲击力,设计,知识-知识
knowledge:学校校徽,knowledge:易识别,设计,知识-知识
knowledge:学校校徽,knowledge:学校文化元素,体现,知识-知识
knowledge:学校校徽,knowledge:校风,体现,知识-知识
knowledge:学校校徽,knowledge:教风,体现,知识-知识
knowledge:学校校徽,knowledge:学风,体现,知识-知识
knowledge:网页设计,knowledge:设计内容增加,面向,知识-知识
knowledge:网页设计,knowledge:设计功能完善,面向,知识-知识
knowledge:框架,knowledge:网页设计,附属于,知识-知识
knowledge:图标,knowledge:网页设计,附属于,知识-知识
knowledge:宋体字,knowledge:网页设计,风格应用,知识-知识
knowledge:威客公司,knowledge:网页设计,背景,知识-知识
knowledge:京东店铺首页,knowledge:食品类,面向,知识-知识
knowledge:京东店铺详情页,knowledge:食品类,面向,知识-知识
knowledge:设计风格,knowledge:简单,描述,知识-知识
knowledge:设计风格,knowledge:干净,描述,知识-知识
knowledge:设计风格,knowledge:年轻化,描述,知识-知识
knowledge:整店装修,knowledge:京东店铺首页,包含,知识-知识
knowledge:整店装修,knowledge:京东店铺详情页,包含,知识-知识
knowledge:设计师,knowledge:整店装修,负责,知识-知识
knowledge:网站UI设计,knowledge:页岩靶向吸附甲醛,设计,知识-知识
knowledge:网站UI设计,knowledge:良好视觉效果,设计,知识-知识
knowledge:能养金鱼的硅藻泥宣传页,knowledge:网站UI设计,参考,知识-知识
knowledge:官方网站,knowledge:网站UI设计,参考,知识-知识
knowledge:内容附件,knowledge:网站UI设计,参考,知识-知识
knowledge:网站UI设计,knowledge:官网,约束,知识-知识
knowledge:网站UI设计,knowledge:x展架尺寸,约束,知识-知识
knowledge:华藏学佛苑网站首页,knowledge:页面美工设计,设计,知识-知识
knowledge:页面美工设计,knowledge:欧美古典,参阅风格,知识-知识
knowledge:华藏学佛苑网站首页,knowledge:佛教教育机构,面向,知识-知识
knowledge:页面美工设计,knowledge:用户群体,吸引,知识-知识
knowledge:页面美工设计,knowledge:Photoshop,工具,知识-知识
knowledge:页面美工设计,knowledge:宝蓝色,使用底色,知识-知识
knowledge:华藏学佛苑网站首页,knowledge:原创,设计要求,知识-知识
knowledge:华藏学佛苑网站首页,knowledge:知识产权合规,设计要求,知识-知识
knowledge:Lm车友会标志,knowledge:时尚,面向,知识-知识
knowledge:设计师,knowledge:创作自由,享有,知识-知识
knowledge:设计师,knowledge:原创,需要,知识-知识
knowledge:原创,knowledge:著作权,影响,知识-知识
knowledge:Lm车友会标志,knowledge:简洁,面向,知识-知识
knowledge:设计师,knowledge:知识产权,遵循,知识-知识
knowledge:博客网页,knowledge:网站UI设计,面向,知识-知识
knowledge:首页,knowledge:信息展示,设计,知识-知识
knowledge:日志,knowledge:文章日志记录,设计,知识-知识
knowledge:订单系统,knowledge:商品展示和销售,设计,知识-知识
knowledge:相册,knowledge:图片和视频分享,设计,知识-知识
knowledge:邻居,knowledge:博客邻居链接,设计,知识-知识
knowledge:关于我,knowledge:个人信息和联系方式,设计,知识-知识
knowledge:管理,knowledge:设置管理,设计,知识-知识
knowledge:内容布局,knowledge:首页,约束,知识-知识
knowledge:网站封面设计,knowledge:九尾狐,题材,知识-知识
knowledge:网站封面设计,knowledge:暖色调,设计风格,知识-知识
knowledge:网站UI设计,knowledge:网站封面设计,设计,知识-知识
knowledge:网站美化设计,knowledge:网站改版,设计,知识-知识
knowledge:网站UI设计,knowledge:网站美化设计,设计,知识-知识
knowledge:平面设计,knowledge:励志与设计行业,面向,知识-知识
knowledge:详情页介绍设计,knowledge:励志与设计行业,面向,知识-知识
knowledge:算命网站,knowledge:八字排盘,设计,知识-知识
knowledge:算命网站,knowledge:五行分析,设计,知识-知识
knowledge:算命网站,knowledge:本命财运分析,设计,知识-知识
knowledge:算命网站,knowledge:健康分析,设计,知识-知识
knowledge:背单词英语学习小网站,knowledge:用户注册,设计,知识-知识
knowledge:背单词英语学习小网站,knowledge:单词测试,设计,知识-知识
knowledge:背单词英语学习小网站,knowledge:微信接口,设计,知识-知识
knowledge:背单词英语学习小网站,knowledge:流媒体技术,设计,知识-知识
knowledge:背单词英语学习小网站,knowledge:响应式页面,面向,知识-知识
knowledge:背单词英语学习小网站,knowledge:JAVA语言,工具,知识-知识
knowledge:背单词英语学习小网站,knowledge:遵守一品威客交易规则,约束,知识-知识
knowledge:背单词英语学习小网站,knowledge:具有类似案例者优先,约束,知识-知识
knowledge:企业官网,knowledge:查询辅助网站,设计,知识-知识
knowledge:查询辅助网站,knowledge:文字关键字,面向,知识-知识
knowledge:后台,knowledge:文字关键字,输出,知识-知识
knowledge:前台,knowledge:信息,展示,知识-知识
knowledge:互联网行业,knowledge:APP开发,面向,知识-知识
knowledge:功能简单,knowledge:APP开发,要求,知识-知识
knowledge:无地区要求,knowledge:APP开发,要求,知识-知识
knowledge:地磅软件开发,knowledge:SQL数据库,使用,知识-知识
knowledge:地磅软件开发,knowledge:ASP,开发语言,知识-知识
knowledge:地磅软件开发,knowledge:饼状报表,输出,知识-知识
knowledge:地磅软件开发,knowledge:柱状报表,输出,知识-知识
knowledge:地磅软件开发,knowledge:山西范围服务商,面向,知识-知识
knowledge:旅游住宿行业APP,knowledge:注册登录,设计,知识-知识
knowledge:旅游住宿行业APP,knowledge:认证,设计,知识-知识
knowledge:旅游住宿行业APP,knowledge:定位,设计,知识-知识
knowledge:旅游住宿行业APP,knowledge:展示视频文字图片,设计,知识-知识
knowledge:旅游住宿行业APP,knowledge:支付,设计,知识-知识
knowledge:旅游住宿行业APP,knowledge:评价,设计,知识-知识
knowledge:旅游住宿行业APP,knowledge:无预算,约束,知识-知识
knowledge:旅游住宿行业APP,knowledge:无地区要求,约束,知识-知识
knowledge:快销品购物小程序,knowledge:扫码进入,设计,知识-知识
knowledge:快销品购物小程序,knowledge:商家商品库,设计,知识-知识
knowledge:快销品购物小程序,knowledge:查看商品详情,设计,知识-知识
knowledge:快销品购物小程序,knowledge:下单支付,设计,知识-知识
knowledge:快销品购物小程序,knowledge:个人中心,设计,知识-知识
knowledge:快销品购物小程序,knowledge:地图,设计,知识-知识
knowledge:快销品购物小程序,knowledge:复用现有接口,面向,知识-知识
knowledge:快销品购物小程序,knowledge:微信联系,面向,知识-知识
knowledge:微信开发,knowledge:农产品行业,面向,知识-知识
knowledge:旅游住宿行业网站,knowledge:开发,设计,知识-知识
knowledge:开奖视频,knowledge:网站,设计,知识-知识
knowledge:开奖走势,knowledge:网站,设计,知识-知识
knowledge:开发,knowledge:无预算,约束,知识-知识
knowledge:报价联系,knowledge:开发,设计要求,知识-知识
knowledge:开发,knowledge:无地区要求,约束,知识-知识
knowledge:日签小程序,knowledge:话语输入,设计,知识-知识
knowledge:日签小程序,knowledge:生成图片,设计,知识-知识
knowledge:抽奖小程序,knowledge:手绘风格,设计风格,知识-知识
knowledge:日签小程序,knowledge:界面设计,设计,知识-知识
knowledge:微信小程序,knowledge:日签小程序,面向,知识-知识
knowledge:微信小程序,knowledge:抽奖小程序,面向,知识-知识
knowledge:日签小程序,knowledge:三天,完成期限,知识-知识
knowledge:静态页面,knowledge:微信公众号文章,像,知识-知识
knowledge:网站UI设计,knowledge:静态页面制作,设计,知识-知识
knowledge:优惠券APP,knowledge:返利赚APP,参考,知识-知识
knowledge:优惠券APP,knowledge:界面和功能,设计,知识-知识
knowledge:学习英语程序,knowledge:iOS,设计,知识-知识
knowledge:学习英语程序,knowledge:APP,设计,知识-知识
knowledge:iOS,knowledge:UX,包括,知识-知识
knowledge:APP,knowledge:UX,包括,知识-知识
knowledge:iOS,knowledge:UI,包括,知识-知识
knowledge:APP,knowledge:UI,包括,知识-知识
knowledge:UI,knowledge:Sketch软件,使用工具,知识-知识
knowledge:Sketch软件,knowledge:OS系统,面向,知识-知识
knowledge:学习英语程序,knowledge:安卓设计,已有设计,知识-知识
knowledge:iOS用户,knowledge:学习英语程序,面向,知识-知识
knowledge:网站整体风格,knowledge:美化,设计,知识-知识
knowledge:网站整体风格,knowledge:高端大气,面向,知识-知识
knowledge:系统开发,knowledge:安卓系统,面向,知识-知识
knowledge:系统开发,knowledge:PLC,设计,知识-知识
knowledge:加微信报价,knowledge:不要打电话,同时,知识-知识
knowledge:小程序开发,knowledge:模板,使用,知识-知识
knowledge:app定制开发制作,knowledge:模板,使用,知识-知识
knowledge:幼儿园设计,knowledge:网站开发,设计,知识-知识
knowledge:网站开发,knowledge:技术人员,面向,知识-知识
knowledge:幼儿园设计,knowledge:室内设计,关联,知识-知识
knowledge:企业宣传展示型网站,knowledge:专用车产品介绍,设计,知识-知识
knowledge:网站UI设计,knowledge:网页效果优化,面向,知识-知识
knowledge:金融行业微信公众号,knowledge:产品的展示,设计,知识-知识
knowledge:产品的展示,knowledge:金融行业,面向,知识-知识
knowledge:金融行业微信公众号,knowledge:金融行业,面向,知识-知识
knowledge:产品的展示,knowledge:开发网站同步对接,需要,知识-知识
knowledge:微信开发,knowledge:公众号商城,设计,知识-知识
knowledge:公众号商城,knowledge:类别筛选,功能增加,知识-知识
knowledge:公众号商城,knowledge:预售功能,功能增加,知识-知识
knowledge:微信开发,knowledge:PHP,使用工具,知识-知识
knowledge:地名,knowledge:地图平台信息获取,设计,知识-知识
knowledge:地图平台信息获取,knowledge:矢量信息,结果,知识-知识
knowledge:爬虫,knowledge:地图平台信息获取,工具,知识-知识
knowledge:高德地图,knowledge:地图平台信息获取,工具,知识-知识
knowledge:搜狗地图,knowledge:地图平台信息获取,工具,知识-知识
knowledge:百度地图,knowledge:地图平台信息获取,工具,知识-知识
knowledge:区域边框,knowledge:矢量信息,示例,知识-知识
knowledge:企业官网,knowledge:发号发卡网站,设计,知识-知识
knowledge:发号发卡网站,knowledge:后台模块,实现模块,知识-知识
knowledge:发号发卡网站,knowledge:前台模块,实现模块,知识-知识
knowledge:发号发卡网站,knowledge:PHP,开发语言,知识-知识
knowledge:游戏界面,knowledge:游戏内容,设计,知识-知识
knowledge:游戏内容,knowledge:商业街,包含,知识-知识
knowledge:商业街,knowledge:商业建筑,包含,知识-知识
knowledge:游戏界面,knowledge:游戏的登陆loading加载界面,包含,知识-知识
knowledge:网站banner,knowledge:合作,设计,知识-知识
knowledge:网站banner,knowledge:双赢,设计,知识-知识
knowledge:网站banner,knowledge:专业,设计,知识-知识
knowledge:网站banner,knowledge:专注的团队,设计,知识-知识
knowledge:网站banner,knowledge:网站主题色,需要匹配,知识-知识
knowledge:网站banner,knowledge:us,使用于,知识-知识
knowledge:网站banner,knowledge:简洁大方,设计风格,知识-知识
knowledge:网站banner,knowledge:视觉冲击力,设计要求,知识-知识
knowledge:网站banner,knowledge:版权纠纷,需避免,知识-知识
knowledge:已有banner,knowledge:文字修改,需要,知识-知识
knowledge:已有banner,knowledge:产品图片替换,需要,知识-知识
knowledge:游戏界面,knowledge:商业街背景,设计,知识-知识
knowledge:游戏界面,knowledge:银行,设计,知识-知识
knowledge:游戏界面,knowledge:超市,设计,知识-知识
knowledge:游戏界面,knowledge:酒店,设计,知识-知识
knowledge:游戏界面,knowledge:行人和车辆,设计,知识-知识
knowledge:游戏界面,knowledge:登陆加载界面,设计,知识-知识
knowledge:商业街背景,knowledge:Photoshop,工具,知识-知识
knowledge:新增网站banner,knowledge:合作,主题,知识-知识
knowledge:新增网站banner,knowledge:双赢,主题,知识-知识
knowledge:新增网站banner,knowledge:专业,主题,知识-知识
knowledge:新增网站banner,knowledge:专注的团队,主题,知识-知识
knowledge:新增网站banner,knowledge:色彩与网站主题色,匹配,知识-知识
knowledge:网站UI设计,knowledge:新增网站banner,包含,知识-知识
knowledge:网站UI设计,knowledge:已有的banner,优化,知识-知识
knowledge:已有的banner,knowledge:修改文字及更换产品图片,功能,知识-知识
knowledge:新增网站banner,knowledge:整体简洁大方,风格,知识-知识
knowledge:新增网站banner,knowledge:有视觉冲击力原稿,要求,知识-知识
knowledge:新增网站banner,knowledge:无版权纠纷,限制,知识-知识
knowledge:公益项目微信,knowledge:微信二次开发,设计,知识-知识
knowledge:定制师的订单录入,knowledge:产品价格查询,设计,知识-知识
knowledge:预订部门,knowledge:预订跟进,面向,知识-知识
knowledge:预订部门,knowledge:产品报价,面向,知识-知识
knowledge:财务部门,knowledge:营收分析,面向,知识-知识
knowledge:管理部门,knowledge:数据汇总,面向,知识-知识
knowledge:门禁系统,knowledge:人脸识别,设计,知识-知识
knowledge:人脸识别,knowledge:前端摄像头,面向,知识-知识
knowledge:人脸识别,knowledge:PC机,在,知识-知识
knowledge:人脸识别,knowledge:单片机,发送,知识-知识
knowledge:门禁系统,knowledge:成都地区,优先,知识-知识
knowledge:会员系统,knowledge:用户,面向,知识-知识
knowledge:会员系统,knowledge:文件加密,设计,知识-知识
knowledge:会员系统,knowledge:多种卡类型支持,设计,知识-知识
knowledge:会员系统,knowledge:一机一码功能,设计,知识-知识
knowledge:会员系统,knowledge:总后台,控制,知识-知识
knowledge:会员系统,knowledge:二级代理,控制,知识-知识
knowledge:微信小程序前端开发,knowledge:广州,面向,知识-知识
knowledge:微信小程序前端开发,knowledge:相关经验,需要,知识-知识
knowledge:微信小程序前端开发,knowledge:工期紧,需要,知识-知识
knowledge:抓取数据小程序,knowledge:国际快递行业,设计,知识-知识
knowledge:抓取数据小程序,knowledge:签收底单功能开发,设计,知识-知识
knowledge:签收底单功能开发,knowledge:内部使用,面向,知识-知识
knowledge:办公软件,knowledge:大数据软件,类似于,知识-知识
knowledge:办公软件,knowledge:数据密集处理,设计,知识-知识
knowledge:背景,knowledge:商业街,设计,知识-知识
knowledge:商业街,knowledge:行人,包含,知识-知识
knowledge:商业街,knowledge:车辆,包含,知识-知识
knowledge:游戏界面,knowledge:登陆loading加载界面,设计,知识-知识
knowledge:新增,knowledge:网站banner,设计,知识-知识
knowledge:优化,knowledge:网站banner,设计,知识-知识
knowledge:网站banner,knowledge:色彩匹配,设计要求,知识-知识
knowledge:网站banner,knowledge:无版权纠纷,设计要求,知识-知识
knowledge:网站banner,knowledge:简洁大方,面向,知识-知识
knowledge:新增,knowledge:简洁大方,要求,知识-知识
knowledge:优化,knowledge:简洁大方,要求,知识-知识
knowledge:微信开发,knowledge:爱信公益,面向,知识-知识
knowledge:知识产权,knowledge:爱信公益,归属,知识-知识
knowledge:法律责任,knowledge:知识产权,约束,知识-知识
knowledge:成都服务商,knowledge:爱信公益,服务提供,知识-知识
knowledge:旅行社管理软件,knowledge:订单录入,设计,知识-知识
knowledge:旅行社管理软件,knowledge:产品价格查询,设计,知识-知识
knowledge:旅行社管理软件,knowledge:预订跟进,设计,知识-知识
knowledge:旅行社管理软件,knowledge:产品报价,设计,知识-知识
knowledge:旅行社管理软件,knowledge:营收分析,设计,知识-知识
knowledge:旅行社管理软件,knowledge:数据汇总,设计,知识-知识
knowledge:订单录入,knowledge:定制师,面向,知识-知识
knowledge:预订跟进,knowledge:预订部门,面向,知识-知识
knowledge:营收分析,knowledge:财务部门,面向,知识-知识
knowledge:数据汇总,knowledge:管理部门,面向,知识-知识
knowledge:门禁系统,knowledge:成都地区,面向,知识-知识
knowledge:门禁系统,knowledge:从前端摄像头获取人脸图像,要求,知识-知识
knowledge:门禁系统,knowledge:在PC机上完成识别,要求,知识-知识
knowledge:门禁系统,knowledge:控制门禁系统,用于,知识-知识
knowledge:会员系统,knowledge:加密功能,设计,知识-知识
knowledge:总后台,knowledge:二级代理,限制,知识-知识
knowledge:加密功能,knowledge:windows文件,面向,知识-知识
knowledge:会员系统,knowledge:一机一码,支持,知识-知识
knowledge:会员系统,knowledge:账号密码,支持,知识-知识
knowledge:会员系统,knowledge:远程控制,支持,知识-知识
knowledge:会员系统,knowledge:充值卡密,提取,知识-知识
knowledge:会员系统,knowledge:机器更换限制,支持,知识-知识
knowledge:会员系统,knowledge:公告功能,提供,知识-知识
knowledge:会员系统,knowledge:更新版本功能,支持,知识-知识
knowledge:会员系统,knowledge:版权合规,必须,知识-知识
knowledge:微信小程序,knowledge:前端开发,设计,知识-知识
knowledge:前端开发,knowledge:广州,地理位置,知识-知识
knowledge:前端开发,knowledge:经验服务商,面向,知识-知识
knowledge:前端开发,knowledge:qq联系,沟通方式,知识-知识
knowledge:小程序开发,knowledge:抓取数据功能,设计,知识-知识
knowledge:小程序开发,knowledge:抓取签收底单,设计,知识-知识
knowledge:抓取数据功能,knowledge:国际快递行业,面向,知识-知识
knowledge:抓取签收底单,knowledge:统计底单,设计,知识-知识
knowledge:小程序开发,knowledge:内部使用,约束,知识-知识
knowledge:办公软件,knowledge:小程序,设计,知识-知识
knowledge:微信共享系统,knowledge:净水器租赁,设计,知识-知识
knowledge:微信共享系统,knowledge:设备管理系统,设计,知识-知识
knowledge:微信共享系统,knowledge:会员系统,设计,知识-知识
knowledge:企业官网,knowledge:网站改版,设计,知识-知识
knowledge:企业官网,knowledge:网站重建,设计,知识-知识
knowledge:网站改版,knowledge:后台管理优化,为了,知识-知识
knowledge:网站改版,knowledge:网站优化,为了,知识-知识
knowledge:单页网站,knowledge:回忆性,面向,知识-知识
knowledge:单页网站,knowledge:DZ,使用,知识-知识
knowledge:单页网站,knowledge:帝国,使用,知识-知识
knowledge:单页网站,knowledge:枫树及枫叶背景,具有,知识-知识
knowledge:信息发布功能,knowledge:管理者,面向,知识-知识
knowledge:单页网站,knowledge:信息发布功能,设计,知识-知识
knowledge:信息发布功能,knowledge:随机展示,设计,知识-知识
knowledge:信息发布功能,knowledge:永久保存,设计,知识-知识
