Source,Target,Transaction_Price,Publication_Time,Type
vitorru,任务编号：694091,15000.0,2018-12-18,发布
o5c175ead37e72,任务编号：693864,10000.0,2018-12-17,发布
群崽崽,任务编号：693888,30000.0,2018-12-17,发布
小雨清晨伊人,任务编号：693703,8000.0,2018-12-17,发布
o5c074afc960b4,任务编号：693417,3000.0,2018-12-16,发布
o5bf6375bcddc7,任务编号：693162,500.0,2018-12-15,发布
o5b6aa2f549267,任务编号：693068,500.0,2018-12-14,发布
k6843****79,任务编号：686747,5700.0,2018-12-14,发布
天猫运营,任务编号：692353,200.0,2018-12-13,发布
qq176****2983,任务编号：692355,50664.0,2018-12-13,发布
o59a4e20450c40,任务编号：692303,3200.0,2018-12-13,发布
o5c1085d4d7079,任务编号：691952,10000.0,2018-12-12,发布
o5c10ad2e2dec9,任务编号：692014,3000.0,2018-12-12,发布
o5c0f****77639,任务编号：691683,380.0,2018-12-11,发布
小雨清晨伊人,任务编号：691512,7000.0,2018-12-11,发布
o5783****ec0e3,任务编号：691309,3000.0,2018-12-10,发布
Liam369,任务编号：691267,3000.0,2018-12-10,发布
hongyunwangluo,任务编号：691175,50000.0,2018-12-10,发布
o5a460a1133d4b,任务编号：691172,29400.0,2018-12-10,发布
o5b848da1afe4c,任务编号：690287,3500.0,2018-12-07,发布
o5c0974a68a11c,任务编号：690211,7000.0,2018-12-07,发布
o5c074afc960b4,任务编号：689716,5000.0,2018-12-05,发布
o568a13a15434f,任务编号：689689,4500.0,2018-12-05,发布
o5c080182f232f,任务编号：689842,1000.0,2018-12-06,发布
yiu0316,任务编号：689834,15000.0,2018-12-06,发布
o5c064bb68118e,任务编号：689251,7300.0,2018-12-04,发布
o5b6d08ea56c72,任务编号：689190,300.0,2018-12-04,发布
Aillen123,任务编号：689188,1000.0,2018-12-04,发布
o5c05fdd0bcf2f,任务编号：689184,16800.0,2018-12-04,发布
GG180****0426,任务编号：688917,1000.0,2018-12-04,发布
a8637****5,任务编号：688568,3000.0,2018-12-03,发布
小雨清晨伊人,任务编号：688165,14000.0,2018-12-01,发布
嘉立煊科技有限公司,任务编号：688089,22000.0,2018-12-01,发布
o5c0208b77e40b,任务编号：688047,1000.0,2018-12-01,发布
anjing01,任务编号：687698,50000.0,2018-11-30,发布
风花雪月1980,任务编号：687350,800.0,2018-11-29,发布
gasgbd,任务编号：686959,1000.0,2018-11-28,发布
方生,任务编号：686709,1000.0,2018-11-28,发布
vitorru,任务编号：686733,17600.0,2018-11-28,发布
o5bfb4ca680900,任务编号：685740,5000.0,2018-11-26,发布
逸沣安全,任务编号：686024,2000.0,2018-11-26,发布
龙猫111,任务编号：684551,15000.0,2018-11-22,发布
cubect,任务编号：683981,800.0,2018-11-20,发布
o5bf3ce49367bc,任务编号：683915,800.0,2018-11-20,发布
o5bef6ec312f9a,任务编号：683817,1000.0,2018-11-20,发布
o59b0bfd7d5073,任务编号：683805,10000.0,2018-11-20,发布
o5befdc4815f3b,任务编号：683050,2000.0,2018-11-18,发布
sesjik,任务编号：682707,5000.0,2018-11-16,发布
k2284****81,任务编号：682051,5000.0,2018-11-16,发布
o5ba5923a5c1d2,任务编号：682461,5500.0,2018-11-16,发布
o56d6bc258c4ae,任务编号：682434,200.0,2018-11-16,发布
k1805****66,任务编号：682339,1500.0,2018-11-15,发布
o5bebdc5fe9403,任务编号：682317,4500.0,2018-11-15,发布
o5be8d558b3586,任务编号：681702,3980.0,2018-11-14,发布
ZYFWK,任务编号：681878,11000.0,2018-11-14,发布
o5be1****22612,任务编号：681436,500.0,2018-11-13,发布
anjing01,任务编号：681308,50000.0,2018-11-13,发布
小雨清晨伊人,任务编号：681063,14000.0,2018-11-12,发布
o5be5bfd922432,任务编号：680468,10000.0,2018-11-11,发布
o5bd8053cd9635,任务编号：680204,15000.0,2018-11-09,发布
o5be5526eda1ef,任务编号：680184,10000.0,2018-11-09,发布
o5be54b0a93ea5,任务编号：680168,2000.0,2018-11-09,发布
青锋幻灵,任务编号：679848,1000.0,2018-11-08,发布
guocai108,任务编号：679773,800.0,2018-11-08,发布
xiejin,任务编号：679257,5000.0,2018-11-07,发布
虚灬枫,任务编号：679235,15000.0,2018-11-07,发布
o5b9658ecc2179,任务编号：679203,25000.0,2018-11-07,发布
vitorru,任务编号：679116,50000.0,2018-11-07,发布
o5be1****22612,任务编号：678883,3000.0,2018-11-06,发布
o59d1abd73ab8f,任务编号：678895,4500.0,2018-11-06,发布
PeterYao,任务编号：678593,11000.0,2018-11-06,发布
雨心工作室,任务编号：678447,2400.0,2018-11-05,发布
o5b838b6415cf5,任务编号：678345,11000.0,2018-11-05,发布
o5bdfcfd795f74,任务编号：678286,1000.0,2018-11-05,发布
o5bb0412b34023,任务编号：678260,1000.0,2018-11-05,发布
霸王枪,任务编号：677734,2500.0,2018-11-03,发布
o5bdf2686a81b4,任务编号：678201,2300.0,2018-11-05,发布
o5bdefd676d056,任务编号：678100,1000.0,2018-11-05,发布
xiaokuang325,任务编号：677006,1000.0,2018-11-01,发布
zhang423456,任务编号：676489,3000.0,2018-10-31,发布
afanti890,任务编号：676426,2500.0,2018-10-31,发布
o59d1abd73ab8f,任务编号：676013,4500.0,2018-10-30,发布
o5546fe852688c,任务编号：675658,10000.0,2018-10-29,发布
乐天达道,任务编号：675389,60000.0,2018-10-29,发布
tian4****6125,任务编号：674158,4500.0,2018-10-25,发布
o5723****c1c9a,任务编号：674090,2100.0,2018-10-25,发布
o5bd067ff8be4a,任务编号：673976,6500.0,2018-10-24,发布
o5bcf39acc4112,任务编号：673680,1000.0,2018-10-24,发布
o5bcc93570e422,任务编号：672676,1600.0,2018-10-21,发布
比夫嘎嘎828,任务编号：672755,500.0,2018-10-22,发布
k9278****28,任务编号：672001,4000.0,2018-10-19,发布
o5bbc5ba10b5a1,任务编号：671992,12000.0,2018-10-19,发布
虾丸子,任务编号：671808,10000.0,2018-10-19,发布
k3651****25,任务编号：671458,3500.0,2018-10-18,发布
o59599d3b6996e,任务编号：671303,2600.0,2018-10-18,发布
o5ba0****34818,任务编号：671225,2600.0,2018-10-17,发布
九爷的小爷,任务编号：671186,8000.0,2018-10-17,发布
mf139****8689,任务编号：671161,20000.0,2018-10-17,发布
o5b7cd94eaeaf4,任务编号：670940,12000.0,2018-10-17,发布
蔡达蔬,任务编号：670684,13474.0,2018-10-16,发布
jason朱先生,任务编号：670536,20000.0,2018-10-16,发布
jwl1111,任务编号：670376,200.0,2018-10-15,发布
k4069****89,任务编号：670014,1000.0,2018-10-15,发布
o5bc28a60a819d,任务编号：669736,8000.0,2018-10-14,发布
vitorru,任务编号：668292,3900.0,2018-10-10,发布
k5607****08,任务编号：667116,3000.0,2018-10-09,发布
o5bbc81fd84022,任务编号：668096,200.0,2018-10-09,发布
寻梦520,任务编号：667951,3500.0,2018-10-09,发布
创想传媒,任务编号：667640,5000.0,2018-10-08,发布
o5a9fe0db8707d,任务编号：667241,150.0,2018-10-08,发布
眼镜哥哥,任务编号：666303,1000.0,2018-10-03,发布
ladybughl,任务编号：666140,1400.0,2018-10-02,发布
p图番茄,任务编号：665644,500.0,2018-09-30,发布
vitorru,任务编号：665500,50000.0,2018-09-29,发布
鱼丸子,任务编号：665361,19500.0,2018-09-29,发布
o5baee5d8af6f9,任务编号：665299,900.0,2018-09-29,发布
o583e21ed6ad59,任务编号：665198,2500.0,2018-09-28,发布
vitorru,任务编号：664597,12000.0,2018-09-27,发布
o5a1fae9935f48,任务编号：664492,1500.0,2018-09-27,发布
k7110****28,任务编号：664279,300.0,2018-09-26,发布
o58bfe1086dc35,任务编号：664260,20000.0,2018-09-26,发布
uuc888,任务编号：664203,1050.0,2018-09-26,发布
刘小莹,任务编号：664188,3500.0,2018-09-26,发布
鱼丸子,任务编号：664059,11000.0,2018-09-26,发布
爱吃肉的女子,任务编号：663838,1050.0,2018-09-25,发布
mf185****2687,任务编号：663579,100.0,2018-09-25,发布
鱼丸子,任务编号：663634,20000.0,2018-09-25,发布
zjwenda,任务编号：663175,2500.0,2018-09-22,发布
o5ba22acfee02b,任务编号：663014,24000.0,2018-09-22,发布
o5ba2170fb6e12,任务编号：662994,12800.0,2018-09-22,发布
loveseason5,任务编号：662429,2000.0,2018-09-20,发布
k3651****25,任务编号：661645,2000.0,2018-09-18,发布
o5b9f208d4b699,任务编号：661384,10000.0,2018-09-18,发布
o5b910b3e533ac,任务编号：661445,6000.0,2018-09-18,发布
o5ba0643f02bf3,任务编号：661362,3500.0,2018-09-18,发布
q8642****2,任务编号：660961,6000.0,2018-09-17,发布
kangsheng,任务编号：660776,2100.0,2018-09-16,发布
scimon,任务编号：660532,800.0,2018-09-15,发布
o5b99d759e23fd,任务编号：659711,28000.0,2018-09-13,发布
普悦科技,任务编号：659691,800.0,2018-09-13,发布
PeterYao,任务编号：659630,11500.0,2018-09-13,发布
鱼丸子,任务编号：658806,11000.0,2018-09-11,发布
o5b9658ecc2179,任务编号：658695,40000.0,2018-09-10,发布
mf157****3571,任务编号：658662,1500.0,2018-09-10,发布
PeterYao,任务编号：658223,20000.0,2018-09-09,发布
o5b8f7df75f62f,任务编号：656998,300.0,2018-09-05,发布
ggxxp204,任务编号：656891,1000.0,2018-09-05,发布
vitorru,任务编号：656394,10000.0,2018-09-04,发布
o563b522a907ed,任务编号：655952,1000.0,2018-09-02,发布
vitorru,任务编号：656042,10000.0,2018-09-03,发布
工业物联网,任务编号：655759,500.0,2018-09-02,发布
PeterYao,任务编号：655782,10000.0,2018-09-02,发布
麦田守望者1113,任务编号：655763,20000.0,2018-09-02,发布
zscnkd,任务编号：655163,1500.0,2018-08-31,发布
鱼丸子,任务编号：654924,4000.0,2018-08-30,发布
mf5900,任务编号：654795,1200.0,2018-08-30,发布
xiao四1,任务编号：654339,28000.0,2018-08-29,发布
Koala1,任务编号：654301,880.0,2018-08-29,发布
o5b8501c9a48a7,任务编号：654135,2000.0,2018-08-28,发布
xiaokuang325,任务编号：654026,2000.0,2018-08-28,发布
qq923****,任务编号：654028,3000.0,2018-08-28,发布
答咖网络,任务编号：653793,3000.0,2018-08-27,发布
xiao四1,任务编号：653740,10000.0,2018-08-27,发布
o5b74f10064f6e,任务编号：652947,10500.0,2018-08-25,发布
lan82929,任务编号：652413,2500.0,2018-08-23,发布
o5acc09d948af0,任务编号：652120,3500.0,2018-08-22,发布
ckwong21,任务编号：651940,8000.0,2018-08-22,发布
o5b7c****93613,任务编号：651755,17500.0,2018-08-21,发布
黑帽,任务编号：651634,1500.0,2018-08-21,发布
ly199****3,任务编号：651072,4000.0,2018-08-20,发布
wqadxnl,任务编号：651193,600.0,2018-08-20,发布
电商钱昊,任务编号：651050,2000.0,2018-08-20,发布
o5b7986fc79283,任务编号：650907,8000.0,2018-08-19,发布
o5b7902d0a55cb,任务编号：650796,8000.0,2018-08-19,发布
mf135****8688,任务编号：650740,300.0,2018-08-19,发布
xiao四1,任务编号：650561,8000.0,2018-08-18,发布
o5b77842b9f506,任务编号：650497,30000.0,2018-08-18,发布
o59843d7edc1cd,任务编号：650396,2400.0,2018-08-17,发布
mf185****1812,任务编号：650357,3750.0,2018-08-17,发布
o5b305aa9f1640,任务编号：650000,15000.0,2018-08-16,发布
jerryying,任务编号：649777,2800.0,2018-08-16,发布
o5a460a1133d4b,任务编号：649474,18000.0,2018-08-15,发布
playeryyd,任务编号：649320,3000.0,2018-08-15,发布
k8895****38,任务编号：649015,2500.0,2018-08-14,发布
o5b71****17d2c,任务编号：648758,1000.0,2018-08-13,发布
ab1390,任务编号：648437,600.0,2018-08-13,发布
a2753****13,任务编号：648346,1000.0,2018-08-12,发布
zhwebs,任务编号：647443,2000.0,2018-08-09,发布
dreamyman,任务编号：647139,5000.0,2018-08-09,发布
myhope1977,任务编号：647037,1000.0,2018-08-08,发布
清晨娇艳,任务编号：647009,10000.0,2018-08-08,发布
云端卧龙网络科技,任务编号：646990,3000.0,2018-08-08,发布
o5b611ca9d12c9,任务编号：646246,800.0,2018-08-07,发布
o5b68****3f00b,任务编号：646140,1500.0,2018-08-06,发布
o5b66db1e585f4,任务编号：645738,3000.0,2018-08-06,发布
vitorru,任务编号：645174,2170.0,2018-08-03,发布
mf157****3571,任务编号：644900,1000.0,2018-08-03,发布
k8431****77,任务编号：644743,4000.0,2018-08-03,发布
sshileia,任务编号：644242,3000.0,2018-08-01,发布
k3651****25,任务编号：644173,700.0,2018-08-01,发布
鱼丸子,任务编号：643777,12000.0,2018-07-31,发布
mf186****8880,任务编号：643719,18000.0,2018-07-31,发布
o5b39d7652dc7a,任务编号：642389,3000.0,2018-07-27,发布
五马博客,任务编号：642263,8000.0,2018-07-27,发布
k6638****30,任务编号：633312,40000.0,2018-07-25,发布
k6718****01,任务编号：641277,1800.0,2018-07-25,发布
k6718****01,任务编号：641272,7200.0,2018-07-25,发布
k6718****01,任务编号：638644,9000.0,2018-07-25,发布
GZHG,任务编号：641047,500.0,2018-07-24,发布
cderye,任务编号：640786,68000.0,2018-07-24,发布
asjjy,任务编号：640422,5000.0,2018-07-23,发布
x3888****,任务编号：640085,600.0,2018-07-22,发布
南瓜翻译,任务编号：639812,17000.0,2018-07-21,发布
o5b463eb612780,任务编号：639774,12000.0,2018-07-21,发布
小黄豆总,任务编号：639536,57000.0,2018-07-20,发布
weiji4123,任务编号：639218,7200.0,2018-07-19,发布
k7092****64,任务编号：638262,2700.0,2018-07-17,发布
o5b0e****50563,任务编号：638233,500.0,2018-07-17,发布
小黄豆总,任务编号：638104,30000.0,2018-07-17,发布
o5aaa088583a8a,任务编号：637333,300.0,2018-07-15,发布
o5ad98d40329bb,任务编号：637229,300.0,2018-07-15,发布
dgtg0710,任务编号：636963,3000.0,2018-07-14,发布
mf157****0789,任务编号：636492,11000.0,2018-07-12,发布
o5b46****5720c,任务编号：636324,400.0,2018-07-12,发布
vitorru,任务编号：636267,50000.0,2018-07-12,发布
vitorru,任务编号：636254,50000.0,2018-07-12,发布
o5b45****6a8d2,任务编号：635791,1800.0,2018-07-11,发布
mf136****1297,任务编号：635406,300.0,2018-07-10,发布
k4399****19,任务编号：631844,18000.0,2018-07-10,发布
kuniao,任务编号：635409,45000.0,2018-07-10,发布
mf150****3440,任务编号：635419,3000.0,2018-07-10,发布
vitorru,任务编号：634036,400.0,2018-07-06,发布
k9546****06,任务编号：633963,56000.0,2018-07-06,发布
o5a460a1133d4b,任务编号：633785,15000.0,2018-07-05,发布
wxq1018,任务编号：633651,20000.0,2018-07-05,发布
k7092****64,任务编号：633517,3200.0,2018-07-05,发布
simayang,任务编号：633505,6500.0,2018-07-05,发布
飞飞哥,任务编号：633497,7600.0,2018-07-05,发布
单先生111,任务编号：633464,1600.0,2018-07-05,发布
mf137****2152,任务编号：633337,6000.0,2018-07-04,发布
小黄豆总,任务编号：633273,36000.0,2018-07-04,发布
建站者,任务编号：633111,3000.0,2018-07-04,发布
AliceHan,任务编号：633057,30000.0,2018-07-04,发布
mf189****3705,任务编号：632974,2000.0,2018-07-04,发布
o5b3b****541e7,任务编号：632833,1000.0,2018-07-03,发布
前沿网络设计,任务编号：632497,1200.0,2018-07-03,发布
atlatl,任务编号：631535,5000.0,2018-06-30,发布
鱼丸子,任务编号：631353,10000.0,2018-06-29,发布
鱼丸子,任务编号：631352,10000.0,2018-06-29,发布
uuc888,任务编号：631244,300.0,2018-06-29,发布
o5b358ecf8eb4f,任务编号：631129,600.0,2018-06-29,发布
o5783****ec0e3,任务编号：630966,3000.0,2018-06-28,发布
闻远,任务编号：630329,2500.0,2018-06-27,发布
vitorru,任务编号：630144,50000.0,2018-06-26,发布
amu9394,任务编号：630009,600.0,2018-06-26,发布
o5b30b13dd42e7,任务编号：629933,2500.0,2018-06-26,发布
诗恩烤鸭,任务编号：629907,2300.0,2018-06-26,发布
vitorru,任务编号：629579,1300.0,2018-06-25,发布
vitorru,任务编号：629596,50000.0,2018-06-25,发布
vitorru,任务编号：629594,50000.0,2018-06-25,发布
电商钱昊,任务编号：629520,4000.0,2018-06-25,发布
o5b2f0273cdf64,任务编号：629215,3000.0,2018-06-24,发布
o5b26****1f91d,任务编号：629345,15000.0,2018-06-24,发布
scimon,任务编号：629283,610.0,2018-06-24,发布
a2753****13,任务编号：629237,400.0,2018-06-24,发布
wuyi201805,任务编号：628870,1500.0,2018-06-23,发布
小黄豆总,任务编号：628792,36000.0,2018-06-22,发布
k6561****66,任务编号：627888,10900.0,2018-06-22,发布
vitorru,任务编号：628427,12000.0,2018-06-21,发布
k3651****25,任务编号：627235,4500.0,2018-06-21,发布
创意委员会,任务编号：628068,2000.0,2018-06-20,发布
o59167fe6ba9ae,任务编号：628043,2250.0,2018-06-20,发布
o5a5dc2e2864b9,任务编号：627963,200.0,2018-06-20,发布
o5b177b53eb7f5,任务编号：627755,42000.0,2018-06-20,发布
viden,任务编号：627602,9300.0,2018-06-19,发布
o5b2885bec5ea0,任务编号：627452,2500.0,2018-06-19,发布
o5ae2b7091a57a,任务编号：627373,400.0,2018-06-19,发布
小黄豆总,任务编号：627342,48000.0,2018-06-19,发布
yw115,任务编号：627299,3800.0,2018-06-18,发布
lingyibaby,任务编号：627253,300.0,2018-06-18,发布
杭州天梭电梯,任务编号：627219,1000.0,2018-06-18,发布
西西卡卡,任务编号：626634,2500.0,2018-06-15,发布
o5b2358db3c5a1,任务编号：626518,1000.0,2018-06-15,发布
o5b20****92212,任务编号：626335,1000.0,2018-06-14,发布
mf185****6570,任务编号：626225,7000.0,2018-06-14,发布
o5b1f****77312,任务编号：625497,5000.0,2018-06-12,发布
单先生111,任务编号：625294,6500.0,2018-06-12,发布
小黄豆总,任务编号：624899,90000.0,2018-06-11,发布
o5aaa088583a8a,任务编号：624265,3000.0,2018-06-09,发布
wenposh,任务编号：624078,3000.0,2018-06-09,发布
vitorru,任务编号：623748,24000.0,2018-06-08,发布
a2753****13,任务编号：623564,700.0,2018-06-07,发布
mf183****1307,任务编号：623500,24000.0,2018-06-07,发布
o5b18987c460fb,任务编号：623335,21424.0,2018-06-07,发布
谢元科技,任务编号：622960,600.0,2018-06-06,发布
o59c7b16ecf561,任务编号：622702,666.0,2018-06-05,发布
wlyDoraSteelcoin,任务编号：622732,6000.0,2018-06-06,发布
o5b165a9500ab3,任务编号：622619,3800.0,2018-06-05,发布
vitorru,任务编号：622591,20000.0,2018-06-05,发布
飞飞哥,任务编号：622493,7600.0,2018-06-05,发布
mf139****8283,任务编号：622204,600.0,2018-06-04,发布
epweike2015,任务编号：621938,300.0,2018-06-04,发布
shugl,任务编号：621896,200.0,2018-06-03,发布
小黄豆总,任务编号：621640,84000.0,2018-06-02,发布
o54bf75b0633dd,任务编号：621408,5000.0,2018-06-02,发布
mf185****6570,任务编号：621248,5500.0,2018-06-01,发布
jixoxo,任务编号：620982,3000.0,2018-05-31,发布
o5924ff5c3effd,任务编号：621004,15000.0,2018-06-01,发布
vitorru,任务编号：620816,3000.0,2018-05-31,发布
k2367****89,任务编号：620091,2300.0,2018-05-30,发布
vitorru,任务编号：620077,20060.0,2018-05-30,发布
o5b02****0395f,任务编号：620006,12000.0,2018-05-30,发布
wz100,任务编号：619294,4000.0,2018-05-28,发布
k3574****74,任务编号：616796,3388.0,2018-05-30,发布
mf188****7213,任务编号：619797,3000.0,2018-05-29,发布
xucheng,任务编号：619540,800.0,2018-05-29,发布
vitorru,任务编号：619448,50000.0,2018-05-29,发布
mark666,任务编号：619335,2500.0,2018-05-28,发布
o5b0acdbe70233,任务编号：618918,1500.0,2018-05-27,发布
o5b09cb01e2ca6,任务编号：618674,4000.0,2018-05-27,发布
yiyuanledou,任务编号：618196,1000.0,2018-05-25,发布
k3474****77,任务编号：618081,3000.0,2018-05-25,发布
mf135****7309,任务编号：618067,300.0,2018-05-25,发布
o5b06b4b198b80,任务编号：617927,3000.0,2018-05-24,发布
yjipdc5240,任务编号：617584,2000.0,2018-05-24,发布
k1496****21,任务编号：615343,1300.0,2018-05-23,发布
新萌网络营销,任务编号：617059,3000.0,2018-05-22,发布
k1368****05,任务编号：615029,3500.0,2018-05-22,发布
xiejin,任务编号：616722,8000.0,2018-05-22,发布
vitorru,任务编号：616546,9500.0,2018-05-21,发布
mf134****8698,任务编号：616218,2500.0,2018-05-21,发布
久念97,任务编号：616252,25000.0,2018-05-21,发布
o5a90f90c4a289,任务编号：615144,2600.0,2018-05-17,发布
vitorru,任务编号：615054,4240.0,2018-05-17,发布
honyudeng,任务编号：614180,10000.0,2018-05-15,发布
o5a4e0b511a0ec,任务编号：613809,8000.0,2018-05-14,发布
gery_sunjian,任务编号：613988,12000.0,2018-05-15,发布
k3117****19,任务编号：612483,9000.0,2018-05-14,发布
baohuankeji100,任务编号：613547,5000.0,2018-05-14,发布
a6498****5,任务编号：612742,13500.0,2018-05-11,发布
osmmyyxgs,任务编号：613009,4500.0,2018-05-12,发布
long4****7566,任务编号：612509,160.0,2018-05-11,发布
BLGSTACY,任务编号：611744,8000.0,2018-05-09,发布
o5af1****4854b,任务编号：611293,16000.0,2018-05-08,发布
o57202b0b9d02a,任务编号：610943,8000.0,2018-05-07,发布
跃马奔腾,任务编号：610780,21000.0,2018-05-07,发布
a2753****13,任务编号：610604,1500.0,2018-05-06,发布
kingopq,任务编号：610139,6000.0,2018-05-05,发布
mf136****3080,任务编号：609955,500.0,2018-05-04,发布
o5ae92826aace1,任务编号：609953,4800.0,2018-05-04,发布
o5ab1d9639f27c,任务编号：609848,2500.0,2018-05-04,发布
vitorru,任务编号：609683,1500.0,2018-05-03,发布
melisafang,任务编号：609474,5000.0,2018-05-03,发布
深蓝one,任务编号：609628,10500.0,2018-05-03,发布
epweike2015,任务编号：609433,800.0,2018-05-03,发布
a2753****13,任务编号：608913,3000.0,2018-05-01,发布
o5ae67cbea6849,任务编号：608549,500.0,2018-04-30,发布
o5adb203b72577,任务编号：608346,5000.0,2018-04-29,发布
mf157****3571,任务编号：607945,2500.0,2018-04-28,发布
vitorru,任务编号：607772,7500.0,2018-04-27,发布
vitorru,任务编号：607621,20000.0,2018-04-27,发布
电商钱昊,任务编号：607564,4500.0,2018-04-27,发布
vitorru,任务编号：607283,50000.0,2018-04-26,发布
vitorru,任务编号：607182,50000.0,2018-04-26,发布
vitorru,任务编号：607147,5000.0,2018-04-26,发布
vitorru,任务编号：607043,12500.0,2018-04-26,发布
vitorru,任务编号：606792,50000.0,2018-04-25,发布
vitorru,任务编号：606617,50000.0,2018-04-25,发布
vitorru,任务编号：606616,69000.0,2018-04-25,发布
MARKDING,任务编号：605183,5000.0,2018-04-24,发布
北京科硕,任务编号：606144,3000.0,2018-04-24,发布
dullboy,任务编号：606031,300.0,2018-04-24,发布
yujianweilai,任务编号：605616,20000.0,2018-04-23,发布
o5ada827e9bc4c,任务编号：604993,15000.0,2018-04-21,发布
苗渝昆,任务编号：604865,5.0,2018-04-20,发布
cosinn,任务编号：604741,1500.0,2018-04-20,发布
lfbyan11,任务编号：604561,800.0,2018-04-19,发布
o5ad7fb1791d54,任务编号：604311,20000.0,2018-04-19,发布
MARKDING,任务编号：604123,5000.0,2018-04-19,发布
o5ad6ee308548a,任务编号：604053,4000.0,2018-04-18,发布
mf134****8698,任务编号：603954,1000.0,2018-04-18,发布
scimon,任务编号：603405,1000.0,2018-04-17,发布
晨月飞霜,任务编号：602968,2500.0,2018-04-16,发布
jemmylee,任务编号：602933,1000.0,2018-04-16,发布
lyzhiniu,任务编号：602827,1500.0,2018-04-15,发布
o5924ff5c3effd,任务编号：601957,2000.0,2018-04-13,发布
o5ac974fe4e673,任务编号：601642,5000.0,2018-04-12,发布
fsmaist,任务编号：601464,2000.0,2018-04-12,发布
旭佰网络,任务编号：601022,700.0,2018-04-11,发布
mf131****7995,任务编号：600766,4300.0,2018-04-10,发布
CandiceZhang,任务编号：600709,13000.0,2018-04-10,发布
liupeipeng,任务编号：600699,2000.0,2018-04-10,发布
小威哥哥呀,任务编号：599922,3000.0,2018-04-08,发布
gao95****583,任务编号：599478,500.0,2018-04-07,发布
o53db64762f8d1,任务编号：598685,2500.0,2018-04-04,发布
o5a460a1133d4b,任务编号：598413,18000.0,2018-04-03,发布
he137****1575,任务编号：598403,1300.0,2018-04-03,发布
zkwq0609,任务编号：598250,100.0,2018-04-03,发布
o5abf7ff051b61,任务编号：597791,1000.0,2018-04-02,发布
mark666,任务编号：597606,1600.0,2018-04-01,发布
慧诺科技,任务编号：597039,260.0,2018-03-30,发布
邱某某,任务编号：596428,1500.0,2018-03-29,发布
vitorru,任务编号：596525,200.0,2018-03-29,发布
etmedia,任务编号：596336,1000.0,2018-03-29,发布
o5aba1bdced131,任务编号：596001,15000.0,2018-03-28,发布
o5ab9dbd3a57fe,任务编号：595541,6000.0,2018-03-27,发布
mf137****9818,任务编号：595191,100.0,2018-03-26,发布
vitorru,任务编号：595175,74000.0,2018-03-26,发布
alan6166,任务编号：595088,3000.0,2018-03-26,发布
gauyo123,任务编号：594907,50000.0,2018-03-25,发布
o5aaa3aa6d05f5,任务编号：595042,9700.0,2018-03-26,发布
o59599d3b6996e,任务编号：595009,5000.0,2018-03-26,发布
mf131****7995,任务编号：594506,8000.0,2018-03-24,发布
zhwebs,任务编号：594381,2000.0,2018-03-24,发布
arongxu,任务编号：594212,50000.0,2018-03-23,发布
o5ab326a098f4a,任务编号：593719,1000.0,2018-03-22,发布
默忆空间,任务编号：593186,1500.0,2018-03-21,发布
mf170****0018,任务编号：593029,2000.0,2018-03-20,发布
o5aa8e0033e02b,任务编号：590706,41000.0,2018-03-14,发布
