Source,Target,Type
knowledge:APP开发,knowledge:IOS,面向
knowledge:APP开发,knowledge:android,面向
knowledge:APP开发,knowledge:预算1w-2w,约束
knowledge:APP开发,knowledge:兑换,设计
knowledge:APP开发,knowledge:个人信息,设计
knowledge:APP开发,knowledge:任务记录,设计
knowledge:APP开发,knowledge:兑换记录,设计
knowledge:APP开发,knowledge:推广记录,设计
knowledge:APP开发,knowledge:意见反馈,设计
knowledge:APP开发,knowledge:系统公告,设计
knowledge:APP开发,knowledge:使用说明,设计
knowledge:APP开发,knowledge:检查更新,设计
knowledge:网站,knowledge:页面设计,需要
knowledge:页面设计,knowledge:首页,包括
knowledge:页面设计,knowledge:登录,包括
knowledge:页面设计,knowledge:注册,包括
knowledge:帮助,knowledge:联系我们,一致
knowledge:页面设计,knowledge:会员管理,包括
knowledge:会员管理,knowledge:通用列表,具体实现
knowledge:会员管理,knowledge:查看页面,具体实现
knowledge:会员管理,knowledge:添加修改页面,具体实现
knowledge:页面设计,knowledge:功能页面,包括
knowledge:页面设计,knowledge:登录后主页,包括
knowledge:页面设计,knowledge:参考图片,依托
knowledge:页面设计,knowledge:11月8日,时间约束
knowledge:页面设计,knowledge:价格合理,价格约束
knowledge:小程序,knowledge:网站前端,设计
knowledge:网站前端,knowledge:切图,面向
knowledge:网站前端,knowledge:实现功能,面向
knowledge:实现功能,knowledge:页面,包含
knowledge:切图,knowledge:效果图,基于
knowledge:企业官网,knowledge:手机微站,设计
knowledge:手机微站,knowledge:项目同步,包含功能
knowledge:手机微站,knowledge:注册,包含功能
knowledge:手机微站,knowledge:登录,包含功能
knowledge:手机微站,knowledge:充值,包含功能
knowledge:手机微站,knowledge:投资,包含功能
knowledge:手机微站,knowledge:个人中心调用,包含功能
knowledge:充值,knowledge:汇潮三方快捷支付,使用工具
knowledge:手机微站,knowledge:m.jimubox.com,参考风格
knowledge:html代码模版,knowledge:线上投票网页,设计
knowledge:团队,knowledge:线上投票网页,面向
knowledge:个人,knowledge:线上投票网页,面向
knowledge:Visual Studio Code,knowledge:html代码模版,使用
knowledge:Visual Studio Code,knowledge:线上投票网页,使用
knowledge:应用软件,knowledge:Web搜索自动化,实现
knowledge:网站首页,knowledge:效果图,设计
knowledge:网站首页,knowledge:静态页,设计
knowledge:效果图,knowledge:高端大气上档次,要求
knowledge:静态页,knowledge:高端大气上档次,要求
knowledge:原LOGO,knowledge:效果图,更改
knowledge:企业官网,knowledge:网站模板制作,面向
knowledge:企业官网,knowledge:程序二次开发,面向
knowledge:网站模板制作,knowledge:siteserverCMS,工具
knowledge:程序二次开发,knowledge:siteserverCMS,工具
knowledge:网站模板制作,knowledge:flash,工具
knowledge:网站UI设计,knowledge:页面设计,面向
knowledge:网站设计,knowledge:设计高手,依赖于
knowledge:微信公共平台产品分销系统,knowledge:分销商系统功能,包含
knowledge:微信公共平台产品分销系统,knowledge:钟姐食品,参考
knowledge:普洱茶,knowledge:古树纯料茶,包括
knowledge:普洱茶,knowledge:荒山老树茶,包括
knowledge:普洱茶,knowledge:高山乔木茶,包括
knowledge:普洱茶,knowledge:生态茶,包括
knowledge:企业官网,knowledge:公司网站,设计
knowledge:公司网站,knowledge:格局大气,功能要求
knowledge:公司网站,knowledge:菜单栏目,包含
knowledge:菜单栏目,knowledge:新闻资讯,包含
knowledge:菜单栏目,knowledge:产品中心,包含
knowledge:菜单栏目,knowledge:健康与生活,包含
knowledge:菜单栏目,knowledge:服务与支持,包含
knowledge:菜单栏目,knowledge:招商代理,包含
knowledge:菜单栏目,knowledge:网上商城,包含
knowledge:菜单栏目,knowledge:关于我们,包含
knowledge:公司网站,knowledge:首页效果,初步设计要求
knowledge:公司网站,knowledge:价格不超过700元,预算约束
knowledge:正富能量,knowledge:用户评论,面向
knowledge:正富能量,knowledge:消息分类,包含
knowledge:心理论坛,knowledge:灰、白、黑为主配色,设计
knowledge:大转盘,knowledge:获取奖品,设计
knowledge:大转盘,knowledge:微信公众平台,面向
knowledge:Java开发人员,knowledge:视频检测项目,开发
knowledge:视频检测项目,knowledge:Java Servlet,依赖
knowledge:视频检测项目,knowledge:Amazon服务器,部署
knowledge:视频检测项目,knowledge:网页上传视频自动检测,实现
knowledge:视频检测项目,knowledge:遵循项目开源许可证,要求
knowledge:移动APP数据接口,knowledge:Dotnet4.0,开发工具
knowledge:移动APP数据接口,knowledge:C#,开发工具
knowledge:Get,knowledge:移动APP数据接口,设计
knowledge:Put,knowledge:移动APP数据接口,设计
knowledge:移动APP数据接口,knowledge:JSON,输入输出参数格式
knowledge:移动APP数据接口,knowledge:Demo,先提供的
knowledge:网页表单,knowledge:注册功能,设计
knowledge:注册功能,knowledge:注册信息,面向
knowledge:注册信息,knowledge:网页的最下面,放置于
knowledge:注册功能,knowledge:验证码,生成
knowledge:注册功能,knowledge:短信,发送
knowledge:验证码,knowledge:验证码的发送,需符合
knowledge:短信,knowledge:短信内容,需符合
knowledge:活动网,knowledge:页面功能类似众筹网和团购网,设计
knowledge:活动网,knowledge:DIV+CSS,使用
knowledge:企业官网,knowledge:平台建设开发,设计
knowledge:平台建设开发,knowledge:简单精致,要求
knowledge:企业官网,knowledge:客户,面向
knowledge:企业官网,knowledge:广州长沙,希望涉及
knowledge:平台建设开发,knowledge:知识产权说明,需遵循
knowledge:平台建设开发,knowledge:2、3月左右完成,需在时间内完成
knowledge:大学社团,knowledge:展示性网站,设计
knowledge:展示性网站,knowledge:新闻发布,提供
knowledge:展示性网站,knowledge:图片发布,提供
knowledge:展示性网站,knowledge:基本设计图,使用
knowledge:企业官网,knowledge:墨星网站功能,模仿
knowledge:企业官网,knowledge:墨星页面风格,模仿
knowledge:企业官网,knowledge:必须拥有墨星网站功能,满足
knowledge:支付的权利,knowledge:企业官网,依赖于
knowledge:小程序,knowledge:开发,设计
knowledge:桌面ERP,knowledge:开发,设计
knowledge:开发,knowledge:山寨币交易平台,设计
knowledge:企业官网,knowledge:美容预约电商平台,设计
knowledge:美容预约电商平台,knowledge:搜索功能,面向
knowledge:美容预约电商平台,knowledge:留言回复功能,面向
knowledge:美容预约电商平台,knowledge:增删条目功能,面向
knowledge:美容预约电商平台,knowledge:各种平台登陆,面向
knowledge:美容预约电商平台,knowledge:在线支付,面向
knowledge:在线支付,knowledge:支付宝,包括
knowledge:在线支付,knowledge:网银,包括
knowledge:各种平台登陆,knowledge:qq,支持
knowledge:各种平台登陆,knowledge:微博,支持
knowledge:美容预约电商平台,knowledge:styleseat.com,参考
knowledge:美容预约电商平台,knowledge:booking.com,参考
knowledge:美容预约电商平台,knowledge:wahanda.com,参考
knowledge:流媒体播放器,knowledge:播放功能,设计
knowledge:流媒体播放器,knowledge:简洁界面,要求
knowledge:播放功能,knowledge:支持MMS格式,需要
knowledge:播放地址文件同一目录,knowledge:INI格式文件,存放
knowledge:企业官网,knowledge:卡地亚风格,设计
knowledge:企业官网,knowledge:server 2008系统,物理约束
knowledge:企业官网,knowledge:在服务器上正常运行,约束
knowledge:企业官网,knowledge:网站质量,约束
knowledge:企业官网,knowledge:深圳地区,面向
knowledge:健康类门户网站,knowledge:健康资讯,提供
knowledge:健康类门户网站,knowledge:健身知识,提供
knowledge:健康类门户网站,knowledge:交流平台,提供
knowledge:健康类门户网站,knowledge:php,开发语言
knowledge:前端高手,knowledge:可视化管理系统,参与
knowledge:thinkphp,knowledge:前端模块,开发
knowledge:bootstrap,knowledge:前端模块,开发
knowledge:jquery,knowledge:前端模块,开发
knowledge:前端模块,knowledge:设计稿,依据
knowledge:前端模块,knowledge:可视化管理系统,部分
knowledge:编码规范,knowledge:前端模块,要求
knowledge:无明显bug,knowledge:前端模块,要求
knowledge:北京地区,knowledge:前端高手,优先考虑
knowledge:Android app,knowledge:界面需求,设计
knowledge:Android app,knowledge:源代码,设计
knowledge:Android app,knowledge:开发文档,设计
knowledge:Android app,knowledge:完成时间,约束
knowledge:论坛装修,knowledge:电子商务论坛,面向
knowledge:首页效果图设计,knowledge:电子商务论坛,应用于
knowledge:帖子显示设计,knowledge:电子商务论坛,应用于
knowledge:回复功能改进,knowledge:电子商务论坛,应用于
knowledge:论坛美化,knowledge:电子商务论坛,应用于
knowledge:论坛美化,knowledge:浅绿色,采用
knowledge:论坛装修,knowledge:zhiying.biz/bbs,涉及
knowledge:类似有道云笔记的软件,knowledge:照片分享,设计
knowledge:类似有道云笔记的软件,knowledge:缩略图展示,设计
knowledge:类似有道云笔记的软件,knowledge:照片替换,设计
knowledge:照片分享,knowledge:微信好友,面向
knowledge:照片分享,knowledge:微信,工具
knowledge:网站前端代码,knowledge:代码规范,设计
knowledge:DIV+CSS,knowledge:网站前端代码,用于
knowledge:网站前端代码,knowledge:兼容各浏览器,需
knowledge:linux指令服务器程序,knowledge:多台多种设备,支持
knowledge:源代码,knowledge:linux指令服务器程序,开发基础
knowledge:公司网站,knowledge:界面美观大方,要求
knowledge:公司网站,knowledge:客户提单功能,实现
knowledge:公司网站,knowledge:在线客服功能,实现
knowledge:公司网站,knowledge:后台访问统计功能,实现
knowledge:公司网站,knowledge:短信提醒功能,开发
knowledge:公司网站,knowledge:wap手机网站功能,支持
knowledge:在线客服功能,knowledge:后台支持修改,需要
knowledge:界面美观大方,knowledge:本公司的VI色彩,符合
knowledge:客户提单功能,knowledge:用户,面向
knowledge:网页,knowledge:公司网站,组成
knowledge:企业官网,knowledge:动态网页,设计
knowledge:动态网页,knowledge:ASP,使用
knowledge:动态网页,knowledge:ACCESS,使用
knowledge:动态网页,knowledge:图,参考
knowledge:具体要求联系详谈,knowledge:动态网页,约束
knowledge:婚恋网站,knowledge:支持用户注册,设计
knowledge:婚恋网站,knowledge:填写个人资料,设计
knowledge:婚恋网站,knowledge:上传照片,设计
knowledge:婚恋网站,knowledge:在线搜索意中人,设计
knowledge:婚恋网站,knowledge:内蒙古的人,面向
knowledge:婚恋网站,knowledge:按照草图设计,需要
knowledge:设计实力团队,knowledge:婚恋网站,制作
knowledge:婚恋网站,knowledge:预算1万,约束条件
knowledge:名片识别App,knowledge:识别,设计
knowledge:识别,knowledge:离线方式,约束
knowledge:识别,knowledge:上传识别信息,功能
knowledge:上传识别信息,knowledge:服务器,目的
knowledge:识别的名片信息,knowledge:App,支持
knowledge:识别的名片信息,knowledge:离线存储,支持
knowledge:识别的名片信息,knowledge:本地浏览,支持
knowledge:投资策略网,knowledge:改版设计,设计
knowledge:改版设计,knowledge:网页制作,面向
knowledge:投资策略网,knowledge:策略指导服务系统,组成
knowledge:投资策略网,knowledge:资讯中心,组成
knowledge:apk,knowledge:幻灯片,类似
knowledge:文字冒险精灵,knowledge:制作工具,设计
knowledge:制作工具,knowledge:文字冒险游戏,生成
knowledge:玩家,knowledge:小说,体验
knowledge:apk,knowledge:三星note3n900,运行于
knowledge:三星note3n900,knowledge:Android 4.3,版本
knowledge:宠物网站,knowledge:改版设计,需要
knowledge:改版设计,knowledge:简洁大方,风格要求
knowledge:改版设计,knowledge:色彩搭配柔和,风格要求
knowledge:改版设计,knowledge:图片清晰美观,风格要求
knowledge:静态页面制作,knowledge:PSD,面向
knowledge:商城网站,knowledge:开发,设计
knowledge:APP UI设计,knowledge:精致,设计
knowledge:APP UI设计,knowledge:吸引人,设计
knowledge:APP UI设计,knowledge:互动部分,面向
knowledge:APP UI设计,knowledge:平面部分,面向
knowledge:企业官网,knowledge:职业推荐网站建站,设计
knowledge:职业推荐网站建站,knowledge:全国招生、培训、推广、考试、代理颁发证书的运营,面向
knowledge:粉丝交流平台,knowledge:回复点亮功能,设计
knowledge:粉丝交流平台,knowledge:公众号用户,面向
knowledge:APP,knowledge:硬件编码,修改
knowledge:APP,knowledge:安卓手机,面向
knowledge:APP,knowledge:授权码,使用授权码
knowledge:APP,knowledge:正常编译,需要
knowledge:APP,knowledge:可正常使用,需要
knowledge:APP,knowledge:root,需要
knowledge:APP,knowledge:demo,提供
knowledge:网站UI设计,knowledge:美工修改当前页面,设计
knowledge:美工修改当前页面,knowledge:html5+css3,使用工具
knowledge:美工修改当前页面,knowledge:bootstrap,使用工具
knowledge:美工修改当前页面,knowledge:6页,物理限制
knowledge:美工修改当前页面,knowledge:不超过1周,时间限制
knowledge:企业官网,knowledge:网站的二次开发,设计
knowledge:网站的二次开发,knowledge:thinkPHP,使用工具
knowledge:安卓手机客户端,knowledge:logo 图标,修改
knowledge:安卓手机客户端,knowledge:开机画面,修改
knowledge:素材,knowledge:logo 图标,提供
knowledge:素材,knowledge:开机画面,提供
knowledge:独立设计,knowledge:logo 图标,面向
knowledge:独立设计,knowledge:开机画面,面向
knowledge:独立设计,knowledge:符合我们要求的元素,目标
knowledge:视频网站,knowledge:简单,设计
knowledge:小程序,knowledge:数据库上传及下传,设计
knowledge:数据库上传及下传,knowledge:VS C#,面向
knowledge:数据库上传及下传,knowledge:Delphi,面向
knowledge:数据库上传及下传,knowledge:SQLserver,使用
knowledge:数据库上传及下传,knowledge:SQLite,使用
knowledge:数据库上传及下传,knowledge:完成时间为5天,约束
knowledge:数据库上传及下传,knowledge:WebService模式,增强
knowledge:手机网站,knowledge:App应用,设计
knowledge:App应用,knowledge:安卓,面向
knowledge:App应用,knowledge:iOS,面向
knowledge:封装,knowledge:AppCan,使用
knowledge:封装,knowledge:Phonegap,使用
knowledge:App应用,knowledge:苏州,约束
knowledge:手机网站,knowledge:风格,设计
knowledge:手机网站,knowledge:自适应,设计
knowledge:手机网站,knowledge:幻灯片管理,设计
knowledge:手机网站,knowledge:产品管理,设计
knowledge:手机网站,knowledge:账户管理,设计
knowledge:手机网站,knowledge:订单管理,设计
knowledge:手机网站,knowledge:首页快捷通道,设计
knowledge:手机网站,knowledge:新闻栏目,设计
knowledge:账户管理,knowledge:管理员,面向
knowledge:账户管理,knowledge:站长,面向
knowledge:订单管理,knowledge:订单生成,面向
knowledge:天猫女装店铺详情页,knowledge:爆款优化设计,设计
knowledge:天猫女装店铺详情页,knowledge:年轻女性,面向
knowledge:爆款优化设计,knowledge:民族风,涉及
knowledge:爆款优化设计,knowledge:棉麻,涉及
knowledge:爆款优化设计,knowledge:详情页设计经验,要求
knowledge:爆款优化设计,knowledge:文案结合设计,需要
knowledge:心理自助仪,knowledge:心理自助系统软件,开发
knowledge:心理自助系统软件,knowledge:心理知识普及,面向
knowledge:美食网站,knowledge:图片变形问题,面向
knowledge:图片变形问题,knowledge:图片显示自动裁剪为正方形,设计
knowledge:图片变形问题,knowledge:PHP,通过
knowledge:图片显示自动裁剪为正方形,knowledge:首页图片尺寸400x400,受制于
knowledge:内页主图方式变化,knowledge:内页菜谱主图尺寸850x620,受制于
knowledge:小程序,knowledge:试卷word,处理
knowledge:试卷word,knowledge:试题文本,转化为
knowledge:试题文本,knowledge:入库,保存到
knowledge:小程序,knowledge:登录注册功能,具备
knowledge:小程序,knowledge:展示试题word,功能
knowledge:软件用户,knowledge:试卷word,操作
knowledge:软件用户,knowledge:截图保存上传,执行
knowledge:截图保存上传,knowledge:数据库字段,存储在
knowledge:数据库字段,knowledge:html格式,采用
knowledge:小程序,knowledge:统计试题数量,准确
knowledge:试卷word,knowledge:锁定机制,受限于
knowledge:拆分题目,knowledge:异步处理,需要
