ID,Name,type,[z]
插画设计,插画设计,能力,2
广告设计,广告设计,能力,2
VI设计,VI设计,能力,2
产品外观设计,产品外观设计,能力,2
名片设计,名片设计,能力,2
宣传单设计,宣传单设计,能力,2
展台设计,展台设计,能力,2
店招设计,店招设计,能力,2
PPT设计,PPT设计,能力,2
手提袋设计,手提袋设计,能力,2
机械设备,机械设备,能力,2
服装设计,服装设计,能力,2
排版设计,排版设计,能力,2
宣传册设计,宣传册设计,能力,2
店铺装修,店铺装修,能力,2
彩页设计,彩页设计,能力,2
招牌设计,招牌设计,能力,2
班徽设计,班徽设计,能力,2
贺卡设计,贺卡设计,能力,2
横幅设计,横幅设计,能力,2
其他宣传品设计,其他宣传品设计,能力,2
标签设计,标签设计,能力,2
字体设计,字体设计,能力,2
详情页设计,详情页设计,能力,2
背景墙设计,背景墙设计,能力,2
其他工业设计,其他工业设计,能力,2
礼品设计,礼品设计,能力,2
明信片设计,明信片设计,能力,2
动漫角色设计,动漫角色设计,能力,2
其他设计,其他设计,能力,2
3D建模,3D建模,能力,2
书籍装帧,书籍装帧,能力,2
表情设计,表情设计,能力,2
漫画设计,漫画设计,能力,2
易拉宝/展架设计,易拉宝/展架设计,能力,2
动漫其他,动漫其他,能力,2
展示设计,展示设计,能力,2
交互设计,交互设计,能力,2
主图设计,主图设计,能力,2
家居建材,家居建材,能力,2
喷绘写真制作,喷绘写真制作,能力,2
家电数码,家电数码,能力,2
网店推广,网店推广,能力,2
分销管理软件,分销管理软件,能力,2
衣柜定制,衣柜定制,能力,2
纸杯设计,纸杯设计,能力,2
直播,直播,能力,2
工程建筑,工程建筑,能力,2
财务管理系统,财务管理系统,能力,2
台历设计,台历设计,能力,2
淘宝/天猫代运营,淘宝/天猫代运营,能力,2
商业贸易,商业贸易,能力,2
行政管理,行政管理,能力,2
阅读/图像,阅读/图像,能力,2
广告业,广告业,能力,2
安监系统软件,安监系统软件,能力,2
电路设计,电路设计,能力,2
签名设计,签名设计,能力,2
智能家居系統,智能家居系統,能力,2
日用百货,日用百货,能力,2
旅游服务,旅游服务,能力,2
教育教学,教育教学,能力,2
其他人工智能,其他人工智能,能力,2
微博营销,微博营销,能力,2
VR场景,VR场景,能力,2
园林设计,园林设计,能力,2
物业管理软件,物业管理软件,能力,2
生活家政,生活家政,能力,2
SAAS软件,SAAS软件,能力,2
营销解决方案,营销解决方案,能力,2
安全服务,安全服务,能力,2
微电影,微电影,能力,2
PCBA,PCBA,能力,2
店铺厂房,店铺厂房,能力,2
IT解决方案,IT解决方案,能力,2
其他定制,其他定制,能力,2
页游/端游开发,页游/端游开发,能力,2
