ID,Transaction_Price,Publication_Time
任务编号：839460,500.0,2020-02-27
任务编号：839438,1300.0,2020-02-27
任务编号：839341,17000.0,2020-02-27
任务编号：839166,30000.0,2020-02-26
任务编号：838812,5500.0,2020-02-25
任务编号：838813,10000.0,2020-02-25
任务编号：838801,3000.0,2020-02-25
任务编号：838157,550.0,2020-02-23
任务编号：838287,550.0,2020-02-23
任务编号：838019,2500.0,2020-02-23
任务编号：837957,2000.0,2020-02-22
任务编号：837929,2600.0,2020-02-22
任务编号：837804,2200.0,2020-02-21
任务编号：837711,1000.0,2020-02-21
任务编号：837502,1500.0,2020-02-20
任务编号：837344,1000.0,2020-02-19
任务编号：837079,500.0,2020-02-18
任务编号：836871,4000.0,2020-02-18
任务编号：836789,4800.0,2020-02-17
任务编号：836072,12000.0,2020-02-14
任务编号：835985,500.0,2020-02-13
任务编号：835162,5800.0,2020-02-10
任务编号：834681,1000.0,2020-02-08
任务编号：834647,50000.0,2020-02-07
任务编号：834637,9500.0,2020-02-07
任务编号：834366,500.0,2020-02-06
任务编号：833749,18600.0,2020-02-02
任务编号：833525,3000.0,2020-01-30
任务编号：832737,20000.0,2020-01-19
任务编号：832733,1000.0,2020-01-19
任务编号：832334,600.0,2020-01-17
任务编号：832005,1000.0,2020-01-16
任务编号：831950,3000.0,2020-01-16
任务编号：831826,4000.0,2020-01-15
任务编号：831383,6000.0,2020-01-14
任务编号：831233,900.0,2020-01-13
任务编号：831120,150.0,2020-01-13
任务编号：830046,4000.0,2020-01-09
任务编号：830160,1000.0,2020-01-09
任务编号：828547,2500.0,2020-01-05
任务编号：827814,1000.0,2020-01-02
任务编号：828178,1200.0,2020-01-03
任务编号：828060,6500.0,2020-01-03
任务编号：827810,2000.0,2020-01-02
任务编号：827750,3400.0,2020-01-02
任务编号：827413,2500.0,2020-01-01
任务编号：827397,500.0,2020-01-01
任务编号：827312,1500.0,2020-01-01
任务编号：912935,2000.0,2020-12-31
任务编号：912933,2000.0,2020-12-31
任务编号：912931,2000.0,2020-12-31
任务编号：912882,20000.0,2020-12-31
任务编号：912878,30000.0,2020-12-31
任务编号：912859,10000.0,2020-12-31
任务编号：912858,8000.0,2020-12-31
任务编号：912852,4000.0,2020-12-31
任务编号：912831,2100.0,2020-12-31
任务编号：912337,36000.0,2020-12-28
任务编号：912256,500.0,2020-12-28
任务编号：912247,5000.0,2020-12-28
任务编号：912058,15000.0,2020-12-26
任务编号：911996,17400.0,2020-12-25
任务编号：911888,1500.0,2020-12-25
任务编号：911807,15000.0,2020-12-24
任务编号：911745,4800.0,2020-12-24
任务编号：911704,30000.0,2020-12-24
任务编号：911663,6000.0,2020-12-24
任务编号：911662,7000.0,2020-12-24
任务编号：911653,2400.0,2020-12-24
任务编号：911561,3000.0,2020-12-23
任务编号：911382,200.0,2020-12-22
任务编号：911279,4000.0,2020-12-22
任务编号：911277,10000.0,2020-12-22
任务编号：910915,100.0,2020-12-19
任务编号：910843,300.0,2020-12-18
任务编号：910839,15000.0,2020-12-18
任务编号：910657,200.0,2020-12-17
任务编号：910396,10000.0,2020-12-16
任务编号：910145,1000.0,2020-12-15
任务编号：910335,1000.0,2020-12-16
任务编号：910329,12000.0,2020-12-16
任务编号：910165,50000.0,2020-12-15
任务编号：910004,2000.0,2020-12-14
任务编号：909972,13500.0,2020-12-14
任务编号：909902,1750.0,2020-12-14
任务编号：909901,750.0,2020-12-14
任务编号：909700,3000.0,2020-12-12
任务编号：909696,5000.0,2020-12-12
任务编号：909694,3000.0,2020-12-12
任务编号：909661,1200.0,2020-12-12
任务编号：909647,1300.0,2020-12-12
任务编号：909544,3500.0,2020-12-11
任务编号：909264,2100.0,2020-12-10
任务编号：909263,900.0,2020-12-10
任务编号：909145,2400.0,2020-12-09
任务编号：909024,200.0,2020-12-09
任务编号：908888,7500.0,2020-12-08
任务编号：908851,45000.0,2020-12-08
任务编号：908849,30000.0,2020-12-08
任务编号：908251,1200.0,2020-12-04
任务编号：908229,16000.0,2020-12-04
任务编号：908065,22000.0,2020-12-03
任务编号：908045,4800.0,2020-12-03
任务编号：907920,18000.0,2020-12-03
任务编号：907768,3500.0,2020-12-02
任务编号：907740,2500.0,2020-12-02
任务编号：907694,10000.0,2020-12-02
任务编号：907604,5000.0,2020-12-01
任务编号：907582,13000.0,2020-12-01
任务编号：907577,16800.0,2020-12-01
任务编号：907501,400.0,2020-12-01
任务编号：907450,12000.0,2020-12-01
任务编号：907374,5000.0,2020-11-30
任务编号：907293,20000.0,2020-11-30
任务编号：907245,1000.0,2020-11-30
任务编号：907219,10000.0,2020-11-30
任务编号：907213,3000.0,2020-11-30
任务编号：906800,8000.0,2020-11-26
任务编号：906743,1500.0,2020-11-26
任务编号：906677,160.0,2020-11-26
任务编号：906380,300.0,2020-11-24
任务编号：906178,35200.0,2020-11-23
任务编号：906176,22800.0,2020-11-23
任务编号：906078,27000.0,2020-11-23
任务编号：905974,2000.0,2020-11-22
任务编号：905898,10000.0,2020-11-21
任务编号：905806,2500.0,2020-11-20
任务编号：905653,250.0,2020-11-19
任务编号：905651,750.0,2020-11-19
任务编号：905652,1500.0,2020-11-19
任务编号：905624,1500.0,2020-11-19
任务编号：905610,2300.0,2020-11-19
任务编号：905437,8000.0,2020-11-19
任务编号：905315,18000.0,2020-11-18
任务编号：905312,9600.0,2020-11-18
任务编号：904732,8000.0,2020-11-16
任务编号：904585,5000.0,2020-11-14
任务编号：904598,2000.0,2020-11-15
任务编号：904510,200.0,2020-11-14
任务编号：904419,1800.0,2020-11-13
任务编号：904182,1500.0,2020-11-12
任务编号：904163,12000.0,2020-11-12
任务编号：904158,33000.0,2020-11-12
任务编号：904098,2000.0,2020-11-12
任务编号：904041,19000.0,2020-11-12
任务编号：903982,4000.0,2020-11-11
任务编号：903977,4000.0,2020-11-11
任务编号：903944,2500.0,2020-11-11
任务编号：903947,1500.0,2020-11-11
任务编号：903932,600.0,2020-11-11
任务编号：903927,5000.0,2020-11-11
任务编号：903628,20000.0,2020-11-10
任务编号：903462,500.0,2020-11-09
任务编号：903141,2000.0,2020-11-06
任务编号：903138,2500.0,2020-11-06
任务编号：903105,5000.0,2020-11-06
任务编号：902973,1600.0,2020-11-06
任务编号：902844,12000.0,2020-11-05
任务编号：902761,54000.0,2020-11-05
任务编号：902576,3000.0,2020-11-04
任务编号：902411,7600.0,2020-11-03
任务编号：902116,12000.0,2020-11-02
任务编号：902061,4000.0,2020-11-02
任务编号：901916,3000.0,2020-10-31
任务编号：901803,5000.0,2020-10-30
任务编号：901739,8000.0,2020-10-30
任务编号：901677,10000.0,2020-10-30
任务编号：901617,2200.0,2020-10-30
任务编号：901618,3000.0,2020-10-30
任务编号：901488,10925.0,2020-10-29
任务编号：901384,3000.0,2020-10-29
任务编号：901343,1000.0,2020-10-28
任务编号：901246,15130.0,2020-10-28
任务编号：901196,3000.0,2020-10-28
任务编号：901204,500.0,2020-10-28
任务编号：901065,6000.0,2020-10-27
任务编号：901044,5000.0,2020-10-27
任务编号：901030,20000.0,2020-10-27
任务编号：901013,20000.0,2020-10-27
任务编号：900895,2000.0,2020-10-27
任务编号：900692,5000.0,2020-10-26
任务编号：900659,20000.0,2020-10-26
任务编号：900266,1000.0,2020-10-23
任务编号：900140,501.0,2020-10-22
任务编号：900087,6500.0,2020-10-22
任务编号：900082,8000.0,2020-10-22
任务编号：900048,500.0,2020-10-22
任务编号：899961,20000.0,2020-10-22
任务编号：899809,3000.0,2020-10-21
任务编号：899769,1000.0,2020-10-21
任务编号：899599,25000.0,2020-10-20
任务编号：899596,25000.0,2020-10-20
任务编号：899572,300.0,2020-10-20
任务编号：899454,5000.0,2020-10-19
任务编号：899299,500.0,2020-10-19
任务编号：899174,100.0,2020-10-18
任务编号：899121,500.0,2020-10-18
任务编号：899103,9000.0,2020-10-17
任务编号：899070,2000.0,2020-10-17
任务编号：898866,4000.0,2020-10-16
任务编号：898384,2500.0,2020-10-14
任务编号：898319,7500.0,2020-10-14
任务编号：898224,6800.0,2020-10-13
任务编号：898186,5000.0,2020-10-13
任务编号：898059,800.0,2020-10-13
任务编号：897958,500.0,2020-10-12
任务编号：897772,3000.0,2020-10-12
任务编号：897462,4000.0,2020-10-10
任务编号：897338,29000.0,2020-10-10
任务编号：897339,25000.0,2020-10-10
任务编号：897243,864.0,2020-10-09
任务编号：897199,37000.0,2020-10-09
任务编号：897177,7000.0,2020-10-09
任务编号：897137,5500.0,2020-10-09
任务编号：897133,20000.0,2020-10-09
任务编号：897079,3000.0,2020-10-09
任务编号：896970,12000.0,2020-10-08
任务编号：896881,4900.0,2020-10-08
任务编号：895946,500.0,2020-09-29
任务编号：896004,7900.0,2020-09-30
任务编号：895983,22000.0,2020-09-30
任务编号：895811,1000.0,2020-09-29
任务编号：895782,15000.0,2020-09-29
任务编号：895583,13200.0,2020-09-28
任务编号：895580,26600.0,2020-09-28
任务编号：895538,2000.0,2020-09-28
任务编号：895172,2000.0,2020-09-26
任务编号：895154,15000.0,2020-09-26
任务编号：894769,15000.0,2020-09-24
任务编号：894497,100.0,2020-09-23
任务编号：894608,200.0,2020-09-24
任务编号：894527,2500.0,2020-09-23
任务编号：894431,3200.0,2020-09-23
任务编号：894365,570.0,2020-09-22
任务编号：894291,36500.0,2020-09-22
任务编号：894240,1425.0,2020-09-22
任务编号：894027,12000.0,2020-09-21
任务编号：894026,14400.0,2020-09-21
任务编号：894025,5000.0,2020-09-21
任务编号：893610,200.0,2020-09-18
任务编号：893441,5000.0,2020-09-18
任务编号：893278,9000.0,2020-09-17
任务编号：893226,1500.0,2020-09-17
任务编号：893194,5000.0,2020-09-17
任务编号：893169,400.0,2020-09-17
任务编号：893089,200.0,2020-09-16
任务编号：893001,2000.0,2020-09-16
任务编号：892846,2000.0,2020-09-16
任务编号：892860,3300.0,2020-09-16
任务编号：892828,500.0,2020-09-15
任务编号：892752,6250.0,2020-09-15
任务编号：892750,6250.0,2020-09-15
任务编号：892728,2000.0,2020-09-15
任务编号：892689,1500.0,2020-09-15
任务编号：892567,1000.0,2020-09-15
任务编号：892443,2000.0,2020-09-14
任务编号：892222,7000.0,2020-09-14
任务编号：891966,1000.0,2020-09-12
任务编号：891921,2000.0,2020-09-11
任务编号：891847,4000.0,2020-09-11
任务编号：891770,5040.0,2020-09-11
任务编号：891768,6300.0,2020-09-11
任务编号：891700,500.0,2020-09-11
任务编号：891648,2850.0,2020-09-10
任务编号：891647,13000.0,2020-09-10
任务编号：891645,15000.0,2020-09-10
任务编号：891467,200.0,2020-09-10
任务编号：891354,5000.0,2020-09-09
任务编号：890995,2400.0,2020-09-08
任务编号：890951,800.0,2020-09-08
任务编号：890794,1500.0,2020-09-07
任务编号：890530,2000.0,2020-09-06
任务编号：890144,28000.0,2020-09-04
任务编号：889972,10000.0,2020-09-03
任务编号：889443,1000.0,2020-09-01
任务编号：889407,5000.0,2020-09-01
任务编号：889355,4000.0,2020-09-01
任务编号：889335,40000.0,2020-09-01
任务编号：889311,5200.0,2020-09-01
任务编号：889251,3600.0,2020-09-01
任务编号：889216,500.0,2020-09-01
任务编号：889056,20000.0,2020-08-31
任务编号：889009,2500.0,2020-08-31
任务编号：888763,800.0,2020-08-29
任务编号：888695,16500.0,2020-08-28
任务编号：888633,8000.0,2020-08-28
任务编号：888353,200.0,2020-08-27
任务编号：888324,4500.0,2020-08-27
任务编号：888216,1000.0,2020-08-27
任务编号：888081,38000.0,2020-08-26
任务编号：887988,31600.0,2020-08-26
任务编号：887974,12600.0,2020-08-26
任务编号：887900,32400.0,2020-08-25
任务编号：887820,35000.0,2020-08-25
任务编号：887616,7000.0,2020-08-24
任务编号：887508,1620.0,2020-08-24
任务编号：887453,7500.0,2020-08-24
任务编号：887379,10000.0,2020-08-24
任务编号：887124,1500.0,2020-08-22
任务编号：886904,100.0,2020-08-21
任务编号：886867,45372.0,2020-08-21
任务编号：886865,9000.0,2020-08-21
任务编号：886866,20000.0,2020-08-21
任务编号：886861,25000.0,2020-08-21
任务编号：886813,3960.0,2020-08-20
任务编号：886811,7920.0,2020-08-20
任务编号：886809,7920.0,2020-08-20
任务编号：886270,500.0,2020-08-19
任务编号：886421,4000.0,2020-08-19
任务编号：886099,8000.0,2020-08-18
任务编号：886097,20000.0,2020-08-18
任务编号：886022,1500.0,2020-08-18
任务编号：885835,10000.0,2020-08-17
任务编号：885832,21500.0,2020-08-17
任务编号：885753,500.0,2020-08-17
任务编号：885677,660.0,2020-08-17
任务编号：885650,200.0,2020-08-16
任务编号：885640,39000.0,2020-08-16
任务编号：885492,4500.0,2020-08-15
任务编号：885146,22000.0,2020-08-13
任务编号：885132,5000.0,2020-08-13
任务编号：885063,16000.0,2020-08-13
任务编号：884965,10000.0,2020-08-13
任务编号：884964,14000.0,2020-08-13
任务编号：884924,18000.0,2020-08-13
任务编号：884855,70000.0,2020-08-13
任务编号：884450,600.0,2020-08-11
任务编号：884193,35600.0,2020-08-10
任务编号：884152,35000.0,2020-08-10
任务编号：884072,2000.0,2020-08-10
任务编号：883824,4500.0,2020-08-08
任务编号：883790,3200.0,2020-08-08
任务编号：883749,605.0,2020-08-08
任务编号：883683,855.0,2020-08-07
任务编号：883486,28468.0,2020-08-07
任务编号：883480,2500.0,2020-08-07
任务编号：883371,1000.0,2020-08-06
任务编号：883166,2000.0,2020-08-06
任务编号：882627,2000.0,2020-08-04
任务编号：882579,6650.0,2020-08-04
任务编号：882343,1000.0,2020-08-03
任务编号：882326,800.0,2020-08-03
任务编号：882305,10500.0,2020-08-03
任务编号：882264,10500.0,2020-08-03
任务编号：882058,20000.0,2020-08-01
任务编号：882053,1840.0,2020-08-01
任务编号：881816,14000.0,2020-07-31
任务编号：881773,13750.0,2020-07-31
任务编号：881772,10000.0,2020-07-31
任务编号：881660,15000.0,2020-07-30
任务编号：881630,4500.0,2020-07-30
任务编号：881415,6000.0,2020-07-29
任务编号：881450,173.0,2020-07-30
任务编号：881356,15000.0,2020-07-29
任务编号：881354,17100.0,2020-07-29
任务编号：881334,2100.0,2020-07-29
任务编号：881120,200.0,2020-07-28
任务编号：881061,16500.0,2020-07-28
任务编号：881017,300.0,2020-07-28
任务编号：881008,7000.0,2020-07-28
任务编号：880908,300.0,2020-07-28
任务编号：880781,24000.0,2020-07-27
任务编号：880759,11200.0,2020-07-27
任务编号：880724,20000.0,2020-07-27
