需求方,设计师,任务编号,能力标签,交易价格,发布时间
mf136****2902,支付宝蚂蚁微客,任务编号：381617,网络接单,100.0,2015-09-24
mf159****8891,何刚柱,任务编号：368899,数据录入,100.0,2015-07-27
MEDCI,yangmengtong,任务编号：364931,网络接单,200.0,2015-07-08
edolam,Tristan创意间,任务编号：362303,英语,200.0,2015-06-26
chaosday,团长的翻译事务所,任务编号：361878,英语,1800.0,2015-06-24
Mr133****7555,骄骄麻麻,任务编号：361451,英语,100.0,2015-06-23
CRMOA,o54fc6970c2c1e,任务编号：353983,英语,1500.0,2015-05-19
floraman,o55522183d4e97,任务编号：352296,英语,300.0,2015-05-12
sunnycheche,蓝丨风工作室,任务编号：346348,数据录入,100.0,2015-04-16
nanmingfeihong,o54fc6970c2c1e,任务编号：341844,英语,200.0,2015-03-30
CRMOA,o54fc6970c2c1e,任务编号：339702,英语,1500.0,2015-03-22
CRMOA,o54fc6970c2c1e,任务编号：339699,英语,1000.0,2015-03-22
mf186****0102,o54fc6970c2c1e,任务编号：336755,英语,200.0,2015-03-11
o54d8f3f6a8cd4,“晨曦”    网络工作室,任务编号：334356,日语,100.0,2015-02-27
authur2000,京阳信息技术工作室,任务编号：329695,数据录入,120.0,2015-01-23
jhmax720,占山为王工作室,任务编号：329706,数据录入,100.0,2015-01-23
authur2000,京阳信息技术工作室,任务编号：325442,数据录入,110.0,2015-01-01
amazingtwigs,hiliang,任务编号：323941,英语,100.0,2014-12-23
mf155****1690,潮逸工作室,任务编号：313791,数据录入,120.0,2014-10-31
Osolemio,丽影工作室,任务编号：309876,数据录入,100.0,2014-10-11
创新网络,摩尔软件工作室,任务编号：304978,数据录入,1000.0,2014-09-10
