Source,Target,Type,EdgeType
knowledge:尾款结算,knowledge:服务商,涉及,知识-知识
knowledge:微信小游戏,knowledge:点赞小游戏,设计,知识-知识
knowledge:点赞小游戏,knowledge:足球竞技,面向,知识-知识
knowledge:点赞小游戏,knowledge:联机匹配模式,包含,知识-知识
knowledge:点赞小游戏,knowledge:好友对战模式,包含,知识-知识
knowledge:点赞小游戏,knowledge:人机模式,包含,知识-知识
knowledge:足球竞技,knowledge:足球快斗,参考,知识-知识
knowledge:微信小游戏,knowledge:个人项目,属于,知识-知识
knowledge:新能源设备销售系统,knowledge:产品,设计,知识-知识
knowledge:产品,knowledge:灵活组成,设计,知识-知识
knowledge:新能源设备销售系统,knowledge:中英双语,设计,知识-知识
knowledge:服务商,knowledge:新能源生产厂,面向,知识-知识
knowledge:服务商,knowledge:相关经验,具备,知识-知识
knowledge:校园官网,knowledge:源码更改,设计,知识-知识
knowledge:校园官网,knowledge:校园用户,面向,知识-知识
knowledge:用户端,knowledge:APP软件,设计,知识-知识
knowledge:技师端,knowledge:APP软件,设计,知识-知识
knowledge:小程序,knowledge:APP软件,设计,知识-知识
knowledge:源码,knowledge:APP软件,面向,知识-知识
knowledge:案例,knowledge:源码,包含,知识-知识
knowledge:房车停车信息共享小程序,knowledge:共享房车的停车信息,设计,知识-知识
knowledge:房车停车信息共享小程序,knowledge:与“遨驰露营”小程序和“窝友自驾”app相似,面向,知识-知识
knowledge:c++,knowledge:协议调试,面向,知识-知识
knowledge:协议调试,knowledge:接口调试,设计,知识-知识
knowledge:协议调试,knowledge:数据存储,设计,知识-知识
knowledge:竞拍平台,knowledge:脚本,设计,知识-知识
knowledge:经验,knowledge:脚本,面向,知识-知识
knowledge:qt,knowledge:qt页面开发,设计,知识-知识
knowledge:流程梳理,knowledge:业务逻辑完成,面向,知识-知识
knowledge:商城小程序,knowledge:点餐外卖系统模式,设计,知识-知识
knowledge:商城小程序,knowledge:学生,面向,知识-知识
knowledge:商城小程序,knowledge:简单功能,需要,知识-知识
knowledge:商城小程序,knowledge:模板,使用,知识-知识
knowledge:商城小程序,knowledge:北京,约束,知识-知识
knowledge:商城小程序,knowledge:史女士,联系对象,知识-知识
knowledge:小程序,knowledge:直播培训报课功能,设计,知识-知识
knowledge:小程序,knowledge:后台数据分享,设计,知识-知识
knowledge:小程序,knowledge:在线扫码验证会员,设计,知识-知识
knowledge:小程序,knowledge:产品橱窗,设计,知识-知识
knowledge:小程序,knowledge:订单系统数据画像分析,设计,知识-知识
knowledge:听课会员,knowledge:沙龙会员,权限等级,知识-知识
knowledge:沙龙会员,knowledge:私董会员,权限等级,知识-知识
knowledge:深圳,knowledge:小程序,地区相关,知识-知识
knowledge:尽快,knowledge:小程序,时间限制,知识-知识
knowledge:医美行业服务平台,knowledge:二期款,设计,知识-知识
knowledge:医美行业服务平台,knowledge:指定合作方,面向,知识-知识
knowledge:网站管理功能开发,knowledge:胡先生,面向,知识-知识
knowledge:网站管理功能开发,knowledge:简单,设计,知识-知识
knowledge:网站管理功能开发,knowledge:微信,工具使用,知识-知识
knowledge:网站管理功能开发,knowledge:服务商地域不限,要求,知识-知识
knowledge:网站管理功能开发,knowledge:已确定合作者,要求,知识-知识
knowledge:网站管理功能开发,knowledge:未定,时间约束,知识-知识
knowledge:医美行业服务平台,knowledge:行业SAAS系统,面向,知识-知识
knowledge:团队,knowledge:策划能力,需要具备,知识-知识
knowledge:团队,knowledge:设计能力,需要具备,知识-知识
knowledge:团队,knowledge:医美行业,需要了解,知识-知识
knowledge:企业官网,knowledge:Java,设计,知识-知识
knowledge:企业官网,knowledge:HTML,设计,知识-知识
knowledge:企业官网,knowledge:Bootstrap,设计,知识-知识
knowledge:企业官网,knowledge:手机自适应,面向,知识-知识
knowledge:UI设计,knowledge:儿童相机,设计对象,知识-知识
knowledge:UI设计,knowledge:卡通风格,设计风格,知识-知识
knowledge:儿童相机,knowledge:儿童,面向,知识-知识
knowledge:UI设计,knowledge:有做过儿童相机的,设计要求,知识-知识
knowledge:网站数据爬虫,knowledge:指定网站,面向,知识-知识
knowledge:网站数据爬虫,knowledge:数据保存,设计,知识-知识
knowledge:网站数据爬虫,knowledge:有经验,约束,知识-知识
knowledge:app,knowledge:图片存储,设计,知识-知识
knowledge:app,knowledge:拍照页面,设计,知识-知识
knowledge:app,knowledge:图片阅览,设计,知识-知识
knowledge:app,knowledge:OTG文件发现,设计,知识-知识
knowledge:app,knowledge:横屏设备,面向,知识-知识
knowledge:拍照页面,knowledge:框选,提供,知识-知识
knowledge:图片阅览,knowledge:矩形方框裁剪,提供,知识-知识
knowledge:轻量级网站,knowledge:数据采集,设计,知识-知识
knowledge:轻量级网站,knowledge:数据展示,设计,知识-知识
knowledge:轻量级网站,knowledge:命令下发,设计,知识-知识
knowledge:第一个网页,knowledge:数据展示,功能,知识-知识
knowledge:第二个网页,knowledge:地图展示,功能,知识-知识
knowledge:第二个网页,knowledge:曲线绘制,功能,知识-知识
knowledge:轻量级网站,knowledge:MQTT,使用,知识-知识
knowledge:轻量级网站,knowledge:设备端协议,符合,知识-知识
knowledge:船舶显示客户端软件,knowledge:船舶信息显示,设计,知识-知识
knowledge:船舶显示客户端软件,knowledge:C,面向,知识-知识
knowledge:船舶显示客户端软件,knowledge:S类型客户端,面向,知识-知识
knowledge:船舶显示客户端软件,knowledge:船讯网,类似于,知识-知识
knowledge:船舶显示客户端软件,knowledge:水经微图,类似于,知识-知识
knowledge:TCP通讯模块,knowledge:C++,使用,知识-知识
knowledge:基础类,knowledge:TCP通讯模块,设计,知识-知识
knowledge:调用方法,knowledge:TCP通讯模块,设计,知识-知识
knowledge:选号网,knowledge:网站仿制,设计,知识-知识
knowledge:选号网,knowledge:简单,面向,知识-知识
knowledge:选号网,knowledge:具体看案例,约束,知识-知识
knowledge:微信小程序,knowledge:用户端需求,面向,知识-知识
knowledge:微信小程序,knowledge:商户端,面向,知识-知识
knowledge:用户端需求,knowledge:用户可以发布需求,设计,知识-知识
knowledge:用户端需求,knowledge:转发到朋友圈,设计,知识-知识
knowledge:用户端需求,knowledge:进度条,设计,知识-知识
knowledge:用户端需求,knowledge:二级分销功能,设计,知识-知识
knowledge:商户端,knowledge:产品赞助商功能,设计,知识-知识
knowledge:微信小程序,knowledge:北京,面向,知识-知识
knowledge:产品赞助商功能,knowledge:市场标准,符合,知识-知识
knowledge:微信小程序,knowledge:技术背景,面向,知识-知识
knowledge:QQ,knowledge:微信小程序,工具,知识-知识
knowledge:微信,knowledge:微信小程序,工具,知识-知识
knowledge:即时通讯软件,knowledge:视频电话,设计,知识-知识
knowledge:即时通讯软件,knowledge:充值扣费,设计,知识-知识
knowledge:即时通讯软件,knowledge:管理后台,设计,知识-知识
knowledge:即时通讯软件,knowledge:销售额分配,设计,知识-知识
knowledge:即时通讯软件,knowledge:平板手机,面向,知识-知识
knowledge:销售额分配,knowledge:比例分配,遵循,知识-知识
knowledge:湖南,knowledge:岳阳市,位置,知识-知识
knowledge:自动脚本,knowledge:养号,功能,知识-知识
knowledge:自动脚本,knowledge:点赞,功能,知识-知识
knowledge:小程序开发,knowledge:证书管理小程序,设计,知识-知识
knowledge:长期合作,knowledge:个人,面向,知识-知识
knowledge:公司,knowledge:证书管理小程序,排除,知识-知识
knowledge:企业接单APP,knowledge:众包平台,设计,知识-知识
knowledge:众包平台,knowledge:企业,面向,知识-知识
knowledge:众包平台,knowledge:输送人才,设计,知识-知识
knowledge:输送人才,knowledge:人才外包问题,解决,知识-知识
knowledge:企业接单APP,knowledge:相关经验,约束,知识-知识
knowledge:餐饮小程序,knowledge:提供早餐,设计,知识-知识
knowledge:餐饮小程序,knowledge:午餐,设计,知识-知识
knowledge:餐饮小程序,knowledge:晚餐,设计,知识-知识
knowledge:餐饮小程序,knowledge:饮料服务,设计,知识-知识
knowledge:餐饮小程序,knowledge:北京,面向,知识-知识
knowledge:餐饮小程序,knowledge:不限地域,面向,知识-知识
knowledge:餐饮小程序,knowledge:购买成品小程序,满足,知识-知识
knowledge:甲方,knowledge:乙方,合同责任,知识-知识
knowledge:前端vue开发,knowledge:VUE,使用,知识-知识
knowledge:小程序开发,knowledge:小程序,使用,知识-知识
knowledge:前端vue开发,knowledge:一品,面向,知识-知识
knowledge:小程序开发,knowledge:一品,面向,知识-知识
knowledge:商品单位变量,knowledge:前端vue开发,包含,知识-知识
knowledge:商品单位变量,knowledge:小程序开发,包含,知识-知识
knowledge:商品单位变量,knowledge:长期合作,要求,知识-知识
knowledge:长期合作,knowledge:前端vue开发,期望,知识-知识
knowledge:长期合作,knowledge:小程序开发,期望,知识-知识
knowledge:剧本杀会员管理小程序,knowledge:加减积分,设计,知识-知识
knowledge:剧本杀会员管理小程序,knowledge:客户微信授权,设计,知识-知识
knowledge:剧本杀会员管理小程序,knowledge:成就点商城,设计,知识-知识
knowledge:剧本杀会员管理小程序,knowledge:客户,面向,知识-知识
knowledge:预算,knowledge:服务商,面向报价,知识-知识
knowledge:大屏前端开发,knowledge:UI设计稿,基于,知识-知识
knowledge:大屏前端开发,knowledge:动态效果展示,实现,知识-知识
knowledge:动态效果展示,knowledge:客户的要求,根据,知识-知识
knowledge:动态效果展示,knowledge:动态效果修改,动态修改,知识-知识
knowledge:骑手配送地图标记小程序,knowledge:地图做标记方便以后好找,设计,知识-知识
knowledge:王先生,knowledge:骑手配送地图标记小程序,需求,知识-知识
knowledge:河南省,knowledge:王先生,所在地区,知识-知识
knowledge:洛阳市,knowledge:王先生,所在地区,知识-知识
knowledge:预算,knowledge:骑手配送地图标记小程序,约束条件,知识-知识
knowledge:电话联系不上时可先添加微信,knowledge:王先生,沟通方式,知识-知识
knowledge:微信小程序在线教育担保平台,knowledge:课程报名,面向,知识-知识
knowledge:微信小程序在线教育担保平台,knowledge:学习,面向,知识-知识
knowledge:微信小程序在线教育担保平台,knowledge:培训卷款跑路,解决,知识-知识
knowledge:担保方,knowledge:课时费结算,执行,知识-知识
knowledge:担保方,knowledge:抽佣,执行,知识-知识
knowledge:老师,knowledge:课程报名,参与,知识-知识
knowledge:学生,knowledge:课程报名,参与,知识-知识
knowledge:骑手配送地图标记小程序,knowledge:易于给地图做标记,设计功能,知识-知识
knowledge:骑手配送地图标记小程序,knowledge:河南省,面向,知识-知识
knowledge:骑手配送地图标记小程序,knowledge:洛阳市,面向,知识-知识
knowledge:电话,knowledge:微信,替代沟通,知识-知识
knowledge:微信小程序,knowledge:在线培训平台,设计,知识-知识
knowledge:在线培训平台,knowledge:老师,面向,知识-知识
knowledge:在线培训平台,knowledge:学生,面向,知识-知识
knowledge:网站开发,knowledge:企业官网,设计,知识-知识
knowledge:网站开发,knowledge:广州,面向,知识-知识
knowledge:网站开发,knowledge:汽车世界网小程序,基于,知识-知识
knowledge:网站开发,knowledge:pc端网站,实现,知识-知识
knowledge:网站开发,knowledge:时间未定,时间约束,知识-知识
knowledge:网站开发,knowledge:微信是手机号,联系方式约束,知识-知识
knowledge:服务中介平台,knowledge:会员管理,包含,知识-知识
knowledge:服务中介平台,knowledge:在线支付,包含,知识-知识
knowledge:服务中介平台,knowledge:在线人工客服,包含,知识-知识
knowledge:服务中介平台,knowledge:任务处理排行,包含,知识-知识
knowledge:服务中介平台,knowledge:任务分类,包含,知识-知识
knowledge:服务中介平台,knowledge:后台基本管理功能,包含,知识-知识
knowledge:服务中介平台,knowledge:手机端管理,包含,知识-知识
knowledge:需求方,knowledge:任务,上传,知识-知识
knowledge:服务方,knowledge:任务,完成,知识-知识
knowledge:需求方,knowledge:服务方,确认付款,知识-知识
knowledge:需求方,knowledge:服务方,任务发布,知识-知识
knowledge:实验学习平台,knowledge:用户注册,设计功能,知识-知识
knowledge:实验学习平台,knowledge:收费,设计功能,知识-知识
knowledge:实验学习平台,knowledge:用户信息收集,设计功能,知识-知识
knowledge:实验学习平台,knowledge:登录进行学习,设计功能,知识-知识
knowledge:实验学习平台,knowledge:小学生,面向,知识-知识
knowledge:qt基本框架,knowledge:头部菜单,包含,知识-知识
knowledge:qt基本框架,knowledge:底部菜单,包含,知识-知识
knowledge:html地图,knowledge:MineMap,使用,知识-知识
knowledge:html地图,knowledge:rtsp流,切换,知识-知识
knowledge:qt基本框架,knowledge:五个经纬度数据,提供,知识-知识
knowledge:qt基本框架,knowledge:widgets拖拽创建,使用,知识-知识
knowledge:qt基本框架,knowledge:开发过程实时沟通,要求,知识-知识
knowledge:urlib,knowledge:retry功能,设计,知识-知识
knowledge:APP开发,knowledge:众包渠道加盟平台,设计,知识-知识
knowledge:众包流程,knowledge:接单渠道APP经验,面向,知识-知识
knowledge:开发经验要求,knowledge:用户经验,约束,知识-知识
knowledge:桌面客户端,knowledge:vue,使用,知识-知识
knowledge:桌面客户端,knowledge:c#语言,使用,知识-知识
knowledge:桌面客户端,knowledge:交流沟通技能,要求,知识-知识
knowledge:APP界面,knowledge:ecoaster,面向,知识-知识
knowledge:ecoaster,knowledge:UI设计,设计,知识-知识
knowledge:大屏页面,knowledge:设计案例,设计,知识-知识
knowledge:运维平台平板页面,knowledge:设计案例,设计,知识-知识
knowledge:后台页面,knowledge:设计案例,设计,知识-知识
knowledge:登陆页,knowledge:设计案例,设计,知识-知识
knowledge:案例主视觉,knowledge:设计案例,提供,知识-知识
knowledge:设计案例,knowledge:经验,要求,知识-知识
knowledge:设计案例,knowledge:预算,受限于,知识-知识
knowledge:排查,knowledge:数据资料,设计,知识-知识
knowledge:采集,knowledge:想要信息,设计,知识-知识
knowledge:采集,knowledge:学生党,面向,知识-知识
knowledge:小程序前端开发,knowledge:uniapp,设计,知识-知识
knowledge:小程序前端开发,knowledge:uview,设计,知识-知识
knowledge:小程序前端开发,knowledge:框架要求,附加,知识-知识
knowledge:考试系统,knowledge:自由练习答题,设计,知识-知识
knowledge:考试系统,knowledge:错题修改,设计,知识-知识
knowledge:考试系统,knowledge:教师自动抽题,设计,知识-知识
knowledge:考试系统,knowledge:考题批量导入,设计,知识-知识
knowledge:考试系统,knowledge:成绩查询,设计,知识-知识
knowledge:考试系统,knowledge:学校学生,面向,知识-知识
knowledge:考试系统,knowledge:单机板,受限于,知识-知识
knowledge:现成的考试系统,knowledge:考试系统,替代,知识-知识
knowledge:考试系统,knowledge:手机版,扩展为,知识-知识
knowledge:考试系统,knowledge:PC版,扩展为,知识-知识
knowledge:后端开发,knowledge:扫雷游戏,设计,知识-知识
knowledge:扫雷游戏,knowledge:聊天软件,适应,知识-知识
knowledge:门户网站,knowledge:wordpress,基于,知识-知识
knowledge:门户网站,knowledge:中英双语,支持,知识-知识
knowledge:门户网站,knowledge:官网,包含,知识-知识
knowledge:门户网站,knowledge:后台,包含,知识-知识
knowledge:门户网站,knowledge:经验,需要,知识-知识
knowledge:Linux,knowledge:开发经验要求,面向,知识-知识
knowledge:嵌入式开发团队,knowledge:开发经验要求,面向,知识-知识
knowledge:开发经验要求,knowledge:C++,涉及,知识-知识
knowledge:移动端网站,knowledge:看广告抽奖,设计,知识-知识
knowledge:移动端网站,knowledge:注册登录,设计,知识-知识
knowledge:移动端网站,knowledge:用户提现,设计,知识-知识
knowledge:移动端网站,knowledge:抽奖,设计,知识-知识
knowledge:移动端网站,knowledge:滚动字幕,设计,知识-知识
knowledge:移动端网站,knowledge:分享裂变,设计,知识-知识
knowledge:直播间界面设计,knowledge:APP界面设计,面向,知识-知识
knowledge:食品商城小程序,knowledge:卖预包装食品,设计,知识-知识
knowledge:食品商城小程序,knowledge:线上下单,设计,知识-知识
knowledge:食品商城小程序,knowledge:付款,设计,知识-知识
knowledge:食品商城小程序,knowledge:模板开发,设计,知识-知识
knowledge:丁先生,knowledge:食品商城小程序,面向,知识-知识
knowledge:四川,knowledge:丁先生,属性,知识-知识
knowledge:前端开发,knowledge:外观改进设计,包含,知识-知识
knowledge:美感设计,knowledge:前端APP,提升,知识-知识
knowledge:前端开发,knowledge:HTML,使用,知识-知识
knowledge:前端开发,knowledge:CSS,使用,知识-知识
knowledge:前端开发,knowledge:JAVA,对接后端,知识-知识
knowledge:前端开发,knowledge:MY,对接后端,知识-知识
knowledge:前端开发,knowledge:SQL,对接后端,知识-知识
knowledge:支付宝小程序,knowledge:静态页面编码,设计,知识-知识
knowledge:已有一版,knowledge:静态页面编码,面向,知识-知识
knowledge:短视频用户信息采集工具,knowledge:批量采集,设计,知识-知识
knowledge:短视频用户信息采集工具,knowledge:HTML获取工具,使用,知识-知识
knowledge:短视频用户信息采集工具,knowledge:用户名,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:用户头像,保存,知识-知识
knowledge:短视频用户信息采集工具,knowledge:UID,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:短视频渠道加粉ID,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:签名,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:关注数,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:粉丝数,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:赞数,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:作品数,获取,知识-知识
knowledge:短视频用户信息采集工具,knowledge:喜欢数,获取,知识-知识
knowledge:体育赛事综合管理系统,knowledge:小程序开发,设计,知识-知识
knowledge:体育赛事综合管理系统,knowledge:贵州,面向,知识-知识
knowledge:客户,knowledge:婚车类型小程序,使用,知识-知识
knowledge:婚车类型小程序,knowledge:公司名称,显示,知识-知识
knowledge:婚车类型小程序,knowledge:车辆信息,显示,知识-知识
knowledge:婚车类型小程序,knowledge:车辆价格,显示,知识-知识
knowledge:婚车类型小程序,knowledge:车辆图片,显示,知识-知识
knowledge:婚车类型小程序,knowledge:日期,选择,知识-知识
knowledge:车主服务,knowledge:车主,面向,知识-知识
knowledge:车主,knowledge:程序,使用,知识-知识
knowledge:程序,knowledge:接单,支持,知识-知识
knowledge:微信游戏小程序,knowledge:益智类游戏,设计,知识-知识
knowledge:微信游戏小程序,knowledge:服务商,面向,知识-知识
knowledge:实物租借微信小程序,knowledge:用户信用分使用租借,设计,知识-知识
knowledge:实物租借微信小程序,knowledge:在线商城前端,设计,知识-知识
knowledge:实物租借微信小程序,knowledge:用户,面向,知识-知识
knowledge:实物租借微信小程序,knowledge:商家,面向,知识-知识
knowledge:用户信用分使用租借,knowledge:信用关联租借,受到,知识-知识
knowledge:不同商品价格计费,knowledge:实物租借微信小程序,规定,知识-知识
knowledge:php源码,knowledge:二次开发,设计,知识-知识
knowledge:php源码,knowledge:直播功能,面向,知识-知识
knowledge:php源码,knowledge:群聊功能,面向,知识-知识
knowledge:服务行业,knowledge:APP开发,设计,知识-知识
knowledge:APP开发,knowledge:按摩上门服务,面向,知识-知识
knowledge:甘先生,knowledge:APP开发,联系,知识-知识
knowledge:兰州市,knowledge:APP开发,地域限制,知识-知识
knowledge:微信,knowledge:dll注入,沟通工具,知识-知识
knowledge:Uniapp开发,knowledge:功能,设计,知识-知识
knowledge:功能,knowledge:OA审批相关,面向,知识-知识
knowledge:产品网站UI设计,knowledge:简单的产品网站UI设计,设计,知识-知识
knowledge:app,knowledge:sdk,变为,知识-知识
knowledge:sdk,knowledge:其他app,面向,知识-知识
knowledge:html前端页面,knowledge:前端开发,设计,知识-知识
knowledge:前端开发,knowledge:UI已做好,基于,知识-知识
knowledge:前端开发,knowledge:ui源文件准备好,基于,知识-知识
knowledge:单招题库,knowledge:组题软件,设计,知识-知识
knowledge:单招题库,knowledge:爬虫,需要,知识-知识
knowledge:对账系统,knowledge:北京锐安科技有限公司,面向,知识-知识
knowledge:对账系统,knowledge:第三方提供的数据,包含,知识-知识
knowledge:对账系统,knowledge:原始库,包含,知识-知识
knowledge:对账系统,knowledge:标准库,包含,知识-知识
knowledge:对账系统,knowledge:主题库,包含,知识-知识
knowledge:对账系统,knowledge:数据完整性,满足,知识-知识
knowledge:对账系统,knowledge:数据一致性,满足,知识-知识
knowledge:对账系统,knowledge:数据正确性,满足,知识-知识
knowledge:二手物品买卖的软件,knowledge:线下线上结合,结合,知识-知识
knowledge:二手物品买卖的软件,knowledge:APP,未定,知识-知识
knowledge:二手物品买卖的软件,knowledge:小程序,未定,知识-知识
knowledge:开发成本有限预算,knowledge:二手物品买卖的软件,限定,知识-知识
knowledge:利润,knowledge:二手物品买卖的软件,限定,知识-知识
knowledge:湖南省,knowledge:二手物品买卖的软件,实施,知识-知识
knowledge:株洲,knowledge:二手物品买卖的软件,实施,知识-知识
knowledge:地域不限,knowledge:二手物品买卖的软件,实施,知识-知识
knowledge:小程序,knowledge:功能完善,设计,知识-知识
knowledge:工程师,knowledge:uniapp,需要,知识-知识
knowledge:云顶之弈阵容辅助小程序,knowledge:个人可维护性,要求,知识-知识
knowledge:云顶之弈阵容辅助小程序,knowledge:云顶之弈官方助手那种小程序,类似,知识-知识
knowledge:学生信息管理系统,knowledge:权限模块开发,设计,知识-知识
knowledge:权限模块开发,knowledge:管理员,面向,知识-知识
knowledge:权限模块开发,knowledge:老师,面向,知识-知识
knowledge:权限模块开发,knowledge:学生,面向,知识-知识
knowledge:权限模块开发,knowledge:不同角色登录,满足,知识-知识
knowledge:权限模块开发,knowledge:可查看和可做的操作不同,实现,知识-知识
knowledge:权限模块开发,knowledge:增删改查功能,包含,知识-知识
knowledge:增删改查功能,knowledge:管理员,面向,知识-知识
knowledge:增删改查功能,knowledge:老师,面向,知识-知识
knowledge:增删改查功能,knowledge:学生,面向,知识-知识
knowledge:权限模块开发,knowledge:说明文档和代码,要求,知识-知识
knowledge:权限模块开发,knowledge:Java基础,使用工具,知识-知识
knowledge:上位机软件,knowledge:Windows,面向,知识-知识
knowledge:前端零售小程序,knowledge:进销存软件,后端是,知识-知识
knowledge:前端零售小程序,knowledge:定制功能,需要,知识-知识
knowledge:成品微信,knowledge:前端零售小程序,联系,知识-知识
knowledge:电话,knowledge:前端零售小程序,不方便用于,知识-知识
knowledge:简单安卓,knowledge:监控查看,设计,知识-知识
knowledge:小程序开发,knowledge:监控查看,设计,知识-知识
knowledge:简单安卓,knowledge:录像回放,设计,知识-知识
knowledge:小程序开发,knowledge:录像回放,设计,知识-知识
knowledge:简单安卓,knowledge:告警回放,设计,知识-知识
knowledge:小程序开发,knowledge:告警回放,设计,知识-知识
knowledge:简单安卓,knowledge:视频通话对讲,设计,知识-知识
knowledge:小程序开发,knowledge:视频通话对讲,设计,知识-知识
knowledge:简单安卓,knowledge:大屏分成四块,设计,知识-知识
knowledge:小程序开发,knowledge:大屏分成四块,设计,知识-知识
knowledge:视频通话对讲,knowledge:摄像头,使用,知识-知识
knowledge:摄像头,knowledge:海康,提供,知识-知识
knowledge:长租公寓平台,knowledge:软件公司,面向,知识-知识
knowledge:软件公司,knowledge:智慧园区,设计,知识-知识
knowledge:软件公司,knowledge:智慧物业,设计,知识-知识
knowledge:软件公司,knowledge:长租房,设计,知识-知识
knowledge:小程序,knowledge:项目管理,设计,知识-知识
knowledge:小程序,knowledge:数据管理,设计,知识-知识
knowledge:用户权限,knowledge:管理员,面向,知识-知识
knowledge:用户权限,knowledge:用户,面向,知识-知识
knowledge:APP开发,knowledge:家政房产一体化APP,设计,知识-知识
knowledge:响应式网站,knowledge:高仿Mockplus注册登录,设计,知识-知识
knowledge:高仿Mockplus注册登录,knowledge:代码干净整洁,要求,知识-知识
knowledge:高仿Mockplus注册登录,knowledge:结构清晰,要求,知识-知识
knowledge:高仿Mockplus注册登录,knowledge:注释完整,要求,知识-知识
