ID,Transaction_Price,Publication_Time
任务编号：968595,45000.0,2021-11-09
任务编号：968128,1400.0,2021-11-06
任务编号：968162,16000.0,2021-11-06
任务编号：967779,5000.0,2021-11-04
任务编号：967399,2000.0,2021-11-03
任务编号：966719,10000.0,2021-11-01
任务编号：965153,40000.0,2021-10-29
任务编号：964317,4700.0,2021-10-28
任务编号：963837,5000.0,2021-10-27
任务编号：962741,100.0,2021-10-26
任务编号：961928,4200.0,2021-10-22
任务编号：961657,5000.0,2021-10-21
任务编号：961434,10000.0,2021-10-20
任务编号：961359,5000.0,2021-10-20
任务编号：960286,2600.0,2021-10-13
任务编号：960285,4000.0,2021-10-13
任务编号：960080,800.0,2021-10-12
任务编号：960069,17500.0,2021-10-12
任务编号：960055,13000.0,2021-10-12
任务编号：959956,500.0,2021-10-12
任务编号：959885,20000.0,2021-10-12
任务编号：959747,350.0,2021-10-11
任务编号：959455,10000.0,2021-10-09
任务编号：959275,6000.0,2021-10-09
任务编号：959140,200.0,2021-10-08
任务编号：959133,9550.0,2021-10-08
任务编号：958712,800.0,2021-10-06
任务编号：958534,3000.0,2021-10-05
任务编号：958263,1000.0,2021-10-02
任务编号：958180,1500.0,2021-10-01
任务编号：957445,8000.0,2021-09-27
任务编号：957402,2500.0,2021-09-26
任务编号：957397,4000.0,2021-09-26
任务编号：957379,2000.0,2021-09-26
任务编号：957119,3000.0,2021-09-25
任务编号：957094,100.0,2021-09-25
任务编号：957011,200.0,2021-09-24
任务编号：956812,5300.0,2021-09-23
任务编号：956689,10000.0,2021-09-23
任务编号：956661,3100.0,2021-09-23
任务编号：956641,8800.0,2021-09-23
任务编号：956630,400.0,2021-09-22
任务编号：955749,500.0,2021-09-17
任务编号：955756,16000.0,2021-09-18
任务编号：955627,800.0,2021-09-17
任务编号：955456,300.0,2021-09-16
任务编号：955206,5000.0,2021-09-15
任务编号：953654,500.0,2021-09-06
任务编号：953588,3000.0,2021-09-05
任务编号：953556,1300.0,2021-09-04
任务编号：953271,5000.0,2021-09-02
任务编号：953219,500.0,2021-09-02
任务编号：953032,10800.0,2021-09-01
任务编号：952588,1000.0,2021-08-30
任务编号：952156,6000.0,2021-08-26
任务编号：952036,800.0,2021-08-26
任务编号：951934,10000.0,2021-08-25
任务编号：951635,1500.0,2021-08-24
任务编号：951569,1000.0,2021-08-24
任务编号：951165,3000.0,2021-08-21
任务编号：951015,300.0,2021-08-20
任务编号：950374,4500.0,2021-08-17
任务编号：950909,1500.0,2021-08-19
任务编号：950904,3000.0,2021-08-19
任务编号：950883,28000.0,2021-08-19
任务编号：950761,39800.0,2021-08-19
任务编号：950141,100.0,2021-08-16
任务编号：950028,5500.0,2021-08-15
任务编号：949980,13900.0,2021-08-14
任务编号：949808,2800.0,2021-08-13
任务编号：949795,10000.0,2021-08-13
任务编号：949735,2700.0,2021-08-13
任务编号：949251,10000.0,2021-08-11
任务编号：949145,3000.0,2021-08-10
任务编号：948418,8000.0,2021-08-06
任务编号：948045,900.0,2021-08-04
任务编号：947973,4000.0,2021-08-04
任务编号：947725,14000.0,2021-08-03
任务编号：947545,14000.0,2021-08-02
任务编号：946919,2400.0,2021-07-28
任务编号：946905,50000.0,2021-07-28
任务编号：946902,30000.0,2021-07-28
任务编号：946843,19000.0,2021-07-28
任务编号：946595,5000.0,2021-07-26
任务编号：946519,1000.0,2021-07-26
任务编号：946509,1000.0,2021-07-26
任务编号：946484,18000.0,2021-07-26
任务编号：946342,7000.0,2021-07-25
任务编号：946138,3000.0,2021-07-23
任务编号：945850,9000.0,2021-07-22
任务编号：945682,600.0,2021-07-21
任务编号：945638,1200.0,2021-07-21
任务编号：945401,1500.0,2021-07-20
任务编号：944971,3000.0,2021-07-17
任务编号：944780,45000.0,2021-07-16
任务编号：944778,10000.0,2021-07-16
任务编号：944306,20000.0,2021-07-13
任务编号：944201,10000.0,2021-07-13
任务编号：944008,200.0,2021-07-12
任务编号：943717,6500.0,2021-07-09
任务编号：943560,5000.0,2021-07-08
任务编号：943442,3000.0,2021-07-08
任务编号：943259,12000.0,2021-07-07
任务编号：943197,1000.0,2021-07-07
任务编号：943189,1000.0,2021-07-07
任务编号：942762,2500.0,2021-07-04
任务编号：942584,10000.0,2021-07-03
任务编号：942244,5000.0,2021-07-01
任务编号：942060,8000.0,2021-06-30
任务编号：941932,3000.0,2021-06-29
任务编号：941763,6000.0,2021-06-28
任务编号：941688,200.0,2021-06-28
任务编号：941648,300.0,2021-06-27
任务编号：941269,7000.0,2021-06-24
任务编号：941259,1000.0,2021-06-24
任务编号：941234,500.0,2021-06-24
任务编号：941159,30000.0,2021-06-24
任务编号：941155,20000.0,2021-06-24
任务编号：941116,8100.0,2021-06-23
任务编号：940819,6000.0,2021-06-22
任务编号：940735,2750.0,2021-06-21
任务编号：940591,4000.0,2021-06-21
任务编号：940496,2000.0,2021-06-20
任务编号：940436,2000.0,2021-06-19
任务编号：940353,4000.0,2021-06-18
任务编号：940326,1300.0,2021-06-18
任务编号：940041,3000.0,2021-06-17
任务编号：940014,3000.0,2021-06-17
任务编号：939472,25000.0,2021-06-12
任务编号：939422,800.0,2021-06-11
任务编号：939354,5000.0,2021-06-11
任务编号：939370,350.0,2021-06-11
任务编号：939364,7500.0,2021-06-11
任务编号：939346,2000.0,2021-06-11
任务编号：939225,5000.0,2021-06-10
任务编号：938957,3300.0,2021-06-09
任务编号：938920,1500.0,2021-06-09
任务编号：938848,5000.0,2021-06-08
任务编号：938580,6000.0,2021-06-07
任务编号：938015,500.0,2021-06-03
任务编号：937928,2200.0,2021-06-02
任务编号：937871,500.0,2021-06-02
任务编号：937619,800.0,2021-06-01
任务编号：937614,7000.0,2021-06-01
任务编号：937527,1980.0,2021-05-31
任务编号：936957,17000.0,2021-05-27
任务编号：936840,450.0,2021-05-26
任务编号：936779,1400.0,2021-05-26
任务编号：936472,4800.0,2021-05-25
任务编号：936352,1000.0,2021-05-24
任务编号：936181,3000.0,2021-05-24
任务编号：936067,30000.0,2021-05-22
任务编号：936004,5000.0,2021-05-22
任务编号：935973,12000.0,2021-05-21
任务编号：935446,15000.0,2021-05-19
任务编号：935392,1000.0,2021-05-19
任务编号：935154,7500.0,2021-05-18
任务编号：934724,1500.0,2021-05-15
任务编号：934717,2600.0,2021-05-15
任务编号：934694,2000.0,2021-05-15
任务编号：934655,1250.0,2021-05-14
任务编号：934465,2800.0,2021-05-14
任务编号：934355,5000.0,2021-05-13
任务编号：934300,600.0,2021-05-13
任务编号：934160,300.0,2021-05-12
任务编号：934112,7000.0,2021-05-12
任务编号：934017,7000.0,2021-05-12
任务编号：933937,300.0,2021-05-11
任务编号：933895,12500.0,2021-05-11
任务编号：933804,3000.0,2021-05-11
任务编号：933652,1200.0,2021-05-10
任务编号：932774,5500.0,2021-05-04
任务编号：932764,5000.0,2021-05-04
任务编号：932751,3000.0,2021-05-04
任务编号：932724,2500.0,2021-05-03
任务编号：932695,300.0,2021-05-03
任务编号：932475,10000.0,2021-04-30
任务编号：932333,2000.0,2021-04-29
任务编号：932098,1500.0,2021-04-28
任务编号：931966,2900.0,2021-04-27
任务编号：931841,300.0,2021-04-27
任务编号：931554,3500.0,2021-04-25
任务编号：931546,10000.0,2021-04-25
任务编号：931229,1000.0,2021-04-23
任务编号：930995,800.0,2021-04-22
任务编号：930926,3000.0,2021-04-21
任务编号：930870,2300.0,2021-04-21
任务编号：930869,5000.0,2021-04-21
任务编号：930684,3600.0,2021-04-20
任务编号：930560,3000.0,2021-04-20
任务编号：930343,24000.0,2021-04-19
任务编号：930321,20000.0,2021-04-19
任务编号：930138,4600.0,2021-04-17
任务编号：929911,2000.0,2021-04-16
任务编号：929797,1800.0,2021-04-15
任务编号：929723,10000.0,2021-04-15
任务编号：929600,700.0,2021-04-14
任务编号：929569,5800.0,2021-04-14
任务编号：929393,10000.0,2021-04-13
任务编号：929285,11000.0,2021-04-13
任务编号：929240,2500.0,2021-04-13
任务编号：929035,1500.0,2021-04-12
任务编号：929032,1000.0,2021-04-12
任务编号：928886,3000.0,2021-04-10
任务编号：928302,10000.0,2021-04-07
任务编号：928054,1800.0,2021-04-06
任务编号：928024,8000.0,2021-04-06
任务编号：927969,5000.0,2021-04-06
任务编号：927889,2000.0,2021-04-05
任务编号：927788,40000.0,2021-04-03
任务编号：927768,100.0,2021-04-03
任务编号：927322,10000.0,2021-03-31
任务编号：927083,7000.0,2021-03-30
任务编号：927146,1200.0,2021-03-31
任务编号：927149,7000.0,2021-03-31
任务编号：926968,166.0,2021-03-30
任务编号：926846,4000.0,2021-03-29
任务编号：926794,2500.0,2021-03-29
任务编号：926422,600.0,2021-03-26
任务编号：926338,3000.0,2021-03-26
任务编号：926248,700.0,2021-03-25
任务编号：925894,3000.0,2021-03-24
任务编号：925817,3000.0,2021-03-23
任务编号：925784,888.0,2021-03-23
任务编号：925669,4800.0,2021-03-23
任务编号：925655,3500.0,2021-03-23
任务编号：925654,6500.0,2021-03-23
任务编号：925514,2500.0,2021-03-22
任务编号：924896,800.0,2021-03-18
任务编号：924890,20000.0,2021-03-18
任务编号：924819,1000.0,2021-03-18
任务编号：924782,300.0,2021-03-17
任务编号：924728,10000.0,2021-03-17
任务编号：924674,5000.0,2021-03-17
任务编号：924682,500.0,2021-03-17
任务编号：924666,9888.0,2021-03-17
任务编号：924397,1000.0,2021-03-16
任务编号：924249,9888.0,2021-03-15
任务编号：924007,300.0,2021-03-13
任务编号：923959,500.0,2021-03-12
任务编号：923844,500.0,2021-03-12
任务编号：923591,10000.0,2021-03-11
任务编号：923602,1200.0,2021-03-11
任务编号：923502,1350.0,2021-03-11
任务编号：923482,3000.0,2021-03-10
任务编号：923377,800.0,2021-03-10
任务编号：923196,1000.0,2021-03-09
任务编号：923055,4000.0,2021-03-09
任务编号：922901,26000.0,2021-03-08
任务编号：922792,100000.0,2021-03-07
任务编号：922523,3000.0,2021-03-05
任务编号：922328,26000.0,2021-03-04
任务编号：922299,1000.0,2021-03-04
任务编号：922008,8000.0,2021-03-03
任务编号：921918,3500.0,2021-03-02
任务编号：921880,1400.0,2021-03-02
任务编号：921789,500.0,2021-03-02
任务编号：921738,1000.0,2021-03-01
任务编号：921676,100000.0,2021-03-01
任务编号：921671,2000.0,2021-03-01
任务编号：921644,1000.0,2021-03-01
任务编号：921634,1000.0,2021-03-01
任务编号：921466,3000.0,2021-02-28
任务编号：921370,700.0,2021-02-26
任务编号：921353,4000.0,2021-02-26
任务编号：921293,4000.0,2021-02-26
任务编号：921242,2000.0,2021-02-26
任务编号：921192,6000.0,2021-02-26
任务编号：921135,10000.0,2021-02-25
任务编号：920801,1500.0,2021-02-24
任务编号：920620,400.0,2021-02-23
任务编号：919945,11700.0,2021-02-20
任务编号：919768,3000.0,2021-02-19
任务编号：919721,300.0,2021-02-19
任务编号：919577,35000.0,2021-02-18
任务编号：919443,3000.0,2021-02-18
任务编号：919273,2500.0,2021-02-13
任务编号：919188,400.0,2021-02-09
任务编号：919177,300.0,2021-02-09
任务编号：918629,8000.0,2021-02-03
任务编号：918600,1000.0,2021-02-03
任务编号：918587,22000.0,2021-02-03
任务编号：918396,1500.0,2021-02-01
任务编号：918316,3000.0,2021-02-01
任务编号：918275,2400.0,2021-02-01
任务编号：918263,1000.0,2021-02-01
任务编号：918170,15000.0,2021-01-30
任务编号：918168,3000.0,2021-01-30
任务编号：918106,3800.0,2021-01-30
任务编号：918074,400.0,2021-01-30
任务编号：917907,400.0,2021-01-29
任务编号：917805,500.0,2021-01-28
任务编号：917776,900.0,2021-01-28
任务编号：917746,4500.0,2021-01-28
任务编号：917592,3000.0,2021-01-27
任务编号：917288,20000.0,2021-01-25
任务编号：917281,25000.0,2021-01-25
任务编号：917218,4000.0,2021-01-25
任务编号：916842,12000.0,2021-01-21
任务编号：916723,1500.0,2021-01-21
任务编号：916571,34000.0,2021-01-20
任务编号：916440,12100.0,2021-01-19
任务编号：916386,1800.0,2021-01-19
任务编号：916376,500.0,2021-01-19
任务编号：916340,500.0,2021-01-19
任务编号：916266,5000.0,2021-01-19
任务编号：916200,5000.0,2021-01-18
任务编号：915942,35000.0,2021-01-16
任务编号：915806,5000.0,2021-01-15
任务编号：915817,14000.0,2021-01-15
任务编号：915753,1500.0,2021-01-15
任务编号：915496,850.0,2021-01-14
任务编号：915399,7000.0,2021-01-13
任务编号：915350,3000.0,2021-01-13
任务编号：915121,6000.0,2021-01-12
任务编号：915102,8000.0,2021-01-12
任务编号：914694,15000.0,2021-01-11
任务编号：914491,350.0,2021-01-09
任务编号：914245,5000.0,2021-01-08
任务编号：914237,20000.0,2021-01-08
任务编号：914008,10000.0,2021-01-07
任务编号：913717,1000.0,2021-01-06
任务编号：913597,5000.0,2021-01-05
任务编号：913494,1000.0,2021-01-05
任务编号：913217,8000.0,2021-01-04
任务编号：913230,1000.0,2021-01-04
任务编号：913212,20000.0,2021-01-04
任务编号：913011,8000.0,2021-01-01
任务编号：977269,5000.0,2021-12-31
任务编号：977197,9660.0,2021-12-31
任务编号：977164,800.0,2021-12-31
任务编号：977113,29800.0,2021-12-30
任务编号：977112,10000.0,2021-12-30
任务编号：977107,30000.0,2021-12-30
任务编号：977095,9600.0,2021-12-30
任务编号：977085,6750.0,2021-12-30
任务编号：977083,2500.0,2021-12-30
任务编号：977072,8000.0,2021-12-30
任务编号：977051,30000.0,2021-12-30
任务编号：977038,9000.0,2021-12-30
任务编号：977027,10800.0,2021-12-30
任务编号：977001,9000.0,2021-12-30
任务编号：976989,16000.0,2021-12-30
任务编号：976996,30000.0,2021-12-30
任务编号：976938,5000.0,2021-12-29
任务编号：976911,4800.0,2021-12-29
任务编号：976847,28000.0,2021-12-29
任务编号：976460,13000.0,2021-12-27
任务编号：976398,6000.0,2021-12-27
任务编号：976290,16000.0,2021-12-25
任务编号：976268,800.0,2021-12-25
任务编号：976178,18000.0,2021-12-24
任务编号：975980,2650.0,2021-12-23
任务编号：975896,80.0,2021-12-23
任务编号：975797,13000.0,2021-12-22
任务编号：975565,600.0,2021-12-21
任务编号：975570,49400.0,2021-12-21
任务编号：975569,3000.0,2021-12-21
任务编号：975441,3000.0,2021-12-20
任务编号：975442,1200.0,2021-12-20
任务编号：975413,15000.0,2021-12-20
任务编号：975359,15200.0,2021-12-20
任务编号：975337,17400.0,2021-12-20
任务编号：975336,17400.0,2021-12-20
任务编号：975046,4224.0,2021-12-17
任务编号：974523,7200.0,2021-12-14
任务编号：974134,4000.0,2021-12-12
任务编号：974033,13200.0,2021-12-11
任务编号：974031,500.0,2021-12-11
任务编号：974022,300.0,2021-12-11
任务编号：973858,10800.0,2021-12-10
任务编号：973755,2700.0,2021-12-09
任务编号：973683,5000.0,2021-12-09
任务编号：973672,1800.0,2021-12-09
任务编号：973657,30000.0,2021-12-09
任务编号：973656,30000.0,2021-12-09
任务编号：973560,10000.0,2021-12-08
任务编号：973340,35000.0,2021-12-07
任务编号：973306,3000.0,2021-12-07
任务编号：973295,20000.0,2021-12-07
任务编号：973293,39200.0,2021-12-07
任务编号：973292,50000.0,2021-12-07
任务编号：973260,10500.0,2021-12-07
任务编号：973257,30000.0,2021-12-07
任务编号：973251,3000.0,2021-12-07
任务编号：973227,15000.0,2021-12-07
任务编号：973127,100.0,2021-12-06
任务编号：973139,12000.0,2021-12-06
任务编号：973090,4000.0,2021-12-06
任务编号：973047,17800.0,2021-12-06
任务编号：972684,3200.0,2021-12-03
任务编号：972537,2000.0,2021-12-02
任务编号：972528,8000.0,2021-12-02
任务编号：972454,5000.0,2021-12-01
任务编号：972442,8500.0,2021-12-01
任务编号：972373,2640.0,2021-12-01
任务编号：972242,1500.0,2021-11-30
任务编号：972065,200.0,2021-11-29
任务编号：972021,9000.0,2021-11-29
任务编号：971978,3200.0,2021-11-29
任务编号：971898,21000.0,2021-11-29
任务编号：971809,6500.0,2021-11-28
任务编号：971766,800.0,2021-11-27
任务编号：971642,5000.0,2021-11-26
任务编号：971467,6500.0,2021-11-25
任务编号：971466,30000.0,2021-11-25
任务编号：971344,34740.0,2021-11-25
任务编号：971340,3180.0,2021-11-25
任务编号：971204,15000.0,2021-11-24
任务编号：971148,500.0,2021-11-24
任务编号：971114,5000.0,2021-11-24
任务编号：971127,8500.0,2021-11-24
任务编号：971003,800.0,2021-11-23
任务编号：970620,7945.0,2021-11-20
任务编号：970605,800.0,2021-11-20
任务编号：970359,4000.0,2021-11-18
任务编号：970330,10500.0,2021-11-18
任务编号：970231,4000.0,2021-11-18
任务编号：970036,1800.0,2021-11-17
任务编号：969946,2500.0,2021-11-16
任务编号：969606,1700.0,2021-11-15
任务编号：969578,300.0,2021-11-15
任务编号：969474,2700.0,2021-11-14
任务编号：969278,11000.0,2021-11-12
任务编号：969260,15000.0,2021-11-12
任务编号：969186,2200.0,2021-11-12
任务编号：969115,17500.0,2021-11-11
任务编号：969066,28000.0,2021-11-11
任务编号：969036,5000.0,2021-11-11
任务编号：968943,1000.0,2021-11-10
任务编号：968876,300.0,2021-11-10
任务编号：968750,9564.0,2021-11-10
任务编号：968749,9564.0,2021-11-10
任务编号：968689,12752.0,2021-11-09
任务编号：968687,28000.0,2021-11-09
任务编号：968611,7858.0,2021-11-09
任务编号：968529,10400.0,2021-11-09
任务编号：968420,13500.0,2021-11-08
任务编号：968415,5000.0,2021-11-08
任务编号：968404,8000.0,2021-11-08
任务编号：968249,1500.0,2021-11-07
任务编号：968082,7000.0,2021-11-05
任务编号：968074,4500.0,2021-11-05
任务编号：968073,7500.0,2021-11-05
任务编号：967666,4200.0,2021-11-04
任务编号：967658,5000.0,2021-11-04
任务编号：967489,18900.0,2021-11-03
任务编号：967462,5000.0,2021-11-03
任务编号：967236,2500.0,2021-11-02
任务编号：967172,20000.0,2021-11-02
任务编号：966709,500.0,2021-11-01
任务编号：966684,6500.0,2021-11-01
任务编号：966528,20000.0,2021-11-01
任务编号：966521,1180.0,2021-11-01
任务编号：965538,3000.0,2021-10-30
任务编号：965225,2500.0,2021-10-29
任务编号：964603,500.0,2021-10-28
任务编号：964515,44000.0,2021-10-28
任务编号：964342,2000.0,2021-10-28
任务编号：962419,2000.0,2021-10-25
任务编号：963804,40000.0,2021-10-27
任务编号：962309,1000.0,2021-10-25
任务编号：962239,28000.0,2021-10-25
任务编号：962191,100.0,2021-10-25
任务编号：962172,2000.0,2021-10-25
任务编号：961859,500.0,2021-10-22
任务编号：961810,10000.0,2021-10-22
任务编号：961799,1200.0,2021-10-22
任务编号：961640,5000.0,2021-10-21
任务编号：961398,15000.0,2021-10-20
任务编号：961358,9000.0,2021-10-20
任务编号：961223,2500.0,2021-10-19
任务编号：961148,10000.0,2021-10-19
任务编号：960881,500.0,2021-10-18
任务编号：960781,7000.0,2021-10-16
任务编号：960612,6000.0,2021-10-15
任务编号：960580,7000.0,2021-10-15
任务编号：960382,40000.0,2021-10-14
任务编号：959965,17370.0,2021-10-12
任务编号：959975,5000.0,2021-10-12
任务编号：960139,4500.0,2021-10-13
任务编号：960053,3325.0,2021-10-12
任务编号：960031,500.0,2021-10-12
任务编号：960017,3000.0,2021-10-12
任务编号：960015,10000.0,2021-10-12
任务编号：959729,5500.0,2021-10-11
任务编号：959531,45000.0,2021-10-10
任务编号：959384,300.0,2021-10-09
任务编号：959365,4500.0,2021-10-09
任务编号：959158,26000.0,2021-10-08
任务编号：959151,5000.0,2021-10-08
任务编号：959144,10000.0,2021-10-08
任务编号：959128,5000.0,2021-10-08
任务编号：959086,5000.0,2021-10-08
任务编号：958849,800.0,2021-10-07
任务编号：958549,300.0,2021-10-05
任务编号：958484,8000.0,2021-10-05
任务编号：958475,1250.0,2021-10-04
任务编号：958285,4950.0,2021-10-02
任务编号：958212,35000.0,2021-10-01
任务编号：958144,5000.0,2021-09-30
任务编号：958077,2500.0,2021-09-30
任务编号：957993,6000.0,2021-09-29
任务编号：957981,500.0,2021-09-29
任务编号：957978,460000.0,2021-09-29
任务编号：957893,40000.0,2021-09-29
任务编号：957841,400.0,2021-09-29
任务编号：957800,1800.0,2021-09-28
任务编号：957781,8000.0,2021-09-28
任务编号：957771,6000.0,2021-09-28
任务编号：957511,600.0,2021-09-27
任务编号：957497,200.0,2021-09-27
任务编号：957474,28800.0,2021-09-27
任务编号：957465,45000.0,2021-09-27
任务编号：957466,10500.0,2021-09-27
任务编号：957460,24500.0,2021-09-27
任务编号：957457,20000.0,2021-09-27
任务编号：957456,20000.0,2021-09-27
任务编号：957425,9400.0,2021-09-27
任务编号：957296,15000.0,2021-09-26
任务编号：957225,5000.0,2021-09-26
任务编号：957201,1000.0,2021-09-26
任务编号：957057,21000.0,2021-09-25
任务编号：956951,8800.0,2021-09-24
任务编号：956950,25800.0,2021-09-24
任务编号：956948,7000.0,2021-09-24
任务编号：956945,40000.0,2021-09-24
任务编号：956944,46400.0,2021-09-24
任务编号：956815,200.0,2021-09-23
任务编号：956569,5000.0,2021-09-22
任务编号：956568,10000.0,2021-09-22
任务编号：956532,27500.0,2021-09-22
任务编号：956531,3600.0,2021-09-22
任务编号：956470,5000.0,2021-09-22
任务编号：956454,3000.0,2021-09-22
任务编号：956078,750.0,2021-09-19
任务编号：955874,1950.0,2021-09-18
任务编号：955763,10000.0,2021-09-18
任务编号：955516,6000.0,2021-09-16
任务编号：955486,40000.0,2021-09-16
任务编号：955387,200.0,2021-09-16
任务编号：955367,200.0,2021-09-15
任务编号：955370,3000.0,2021-09-15
任务编号：955276,800.0,2021-09-15
任务编号：955257,9500.0,2021-09-15
任务编号：955243,20000.0,2021-09-15
任务编号：955152,20000.0,2021-09-14
任务编号：954652,100.0,2021-09-11
任务编号：954506,40000.0,2021-09-10
任务编号：954489,3000.0,2021-09-10
任务编号：954390,3000.0,2021-09-09
任务编号：954387,10000.0,2021-09-09
任务编号：954373,1500.0,2021-09-09
任务编号：954247,9500.0,2021-09-08
任务编号：954221,15200.0,2021-09-08
任务编号：954203,110000.0,2021-09-08
任务编号：954147,4000.0,2021-09-08
任务编号：954132,2850.0,2021-09-08
任务编号：953869,10000.0,2021-09-07
任务编号：953868,25000.0,2021-09-07
任务编号：953867,25000.0,2021-09-07
任务编号：953866,25000.0,2021-09-07
任务编号：953626,3250.0,2021-09-05
任务编号：953554,16000.0,2021-09-05
任务编号：953405,400.0,2021-09-03
任务编号：953322,3000.0,2021-09-02
任务编号：953238,15000.0,2021-09-02
任务编号：953228,15400.0,2021-09-02
任务编号：953187,3000.0,2021-09-02
任务编号：953087,3000.0,2021-09-01
任务编号：952938,6400.0,2021-08-31
任务编号：952902,2000.0,2021-08-31
任务编号：952896,6000.0,2021-08-31
任务编号：952859,15000.0,2021-08-31
任务编号：952581,8400.0,2021-08-30
任务编号：952462,50500.0,2021-08-28
任务编号：952417,3000.0,2021-08-28
任务编号：952404,4500.0,2021-08-28
任务编号：952405,4500.0,2021-08-28
任务编号：952296,24000.0,2021-08-27
任务编号：952295,45000.0,2021-08-27
任务编号：952294,45000.0,2021-08-27
任务编号：952279,4000.0,2021-08-27
任务编号：952280,500.0,2021-08-27
任务编号：951813,9000.0,2021-08-25
任务编号：951997,7000.0,2021-08-26
任务编号：951858,10500.0,2021-08-25
任务编号：951820,2000.0,2021-08-25
任务编号：951646,3000.0,2021-08-24
任务编号：951611,500.0,2021-08-24
任务编号：950937,100.0,2021-08-19
任务编号：950908,500.0,2021-08-19
任务编号：950906,20000.0,2021-08-19
任务编号：950771,8000.0,2021-08-19
任务编号：950634,6000.0,2021-08-18
任务编号：950637,2000.0,2021-08-18
任务编号：950547,17600.0,2021-08-18
任务编号：950463,2800.0,2021-08-17
任务编号：950442,1000.0,2021-08-17
任务编号：950415,25000.0,2021-08-17
任务编号：950309,25000.0,2021-08-17
任务编号：950247,3800.0,2021-08-16
任务编号：950197,1100.0,2021-08-16
任务编号：950134,4000.0,2021-08-16
任务编号：950082,100.0,2021-08-15
任务编号：949758,6160.0,2021-08-13
任务编号：949756,5640.0,2021-08-13
任务编号：949681,1000.0,2021-08-12
任务编号：949541,10000.0,2021-08-12
任务编号：949392,4000.0,2021-08-11
任务编号：949314,4000.0,2021-08-11
任务编号：949290,25600.0,2021-08-11
任务编号：949288,8000.0,2021-08-11
任务编号：949286,18000.0,2021-08-11
任务编号：949289,19500.0,2021-08-11
任务编号：949270,4400.0,2021-08-11
任务编号：949209,300.0,2021-08-10
任务编号：949175,12000.0,2021-08-10
任务编号：948978,2000.0,2021-08-09
任务编号：948931,7500.0,2021-08-09
任务编号：948856,3000.0,2021-08-09
任务编号：948835,20000.0,2021-08-09
任务编号：948624,14400.0,2021-08-07
任务编号：948342,6000.0,2021-08-05
任务编号：948037,3200.0,2021-08-04
任务编号：948036,2400.0,2021-08-04
任务编号：947934,13000.0,2021-08-04
任务编号：947846,600.0,2021-08-03
任务编号：947726,10500.0,2021-08-03
任务编号：947559,700.0,2021-08-02
任务编号：947541,12000.0,2021-08-02
任务编号：947459,500.0,2021-08-01
任务编号：947345,2000.0,2021-07-30
任务编号：947343,8000.0,2021-07-30
任务编号：947317,2350.0,2021-07-30
任务编号：947271,9600.0,2021-07-30
任务编号：947238,18000.0,2021-07-30
任务编号：947227,11000.0,2021-07-30
