ID,Name,Type,[z]
knowledge:200克的铜版纸覆膜,200克的铜版纸覆膜,知识,0
knowledge:200平,200平,知识,0
knowledge:200平左右,200平左右,知识,0
knowledge:200平已申请盖房专用地,200平已申请盖房专用地,知识,0
knowledge:200页,200页,知识,0
knowledge:2020年12月8号15点55分,2020年12月8号15点55分,知识,0
knowledge:2021/7/19--2021/7/22,2021/7/19--2021/7/22,知识,0
knowledge:20210701-20210708期间,20210701-20210708期间,知识,0
knowledge:20211129~20211213,20211129~20211213,知识,0
knowledge:2021年12月18日22:00,2021年12月18日22:00,知识,0
knowledge:2021年3月5日~2021年3月8日,2021年3月5日~2021年3月8日,知识,0
knowledge:2021年5月7号,2021年5月7号,知识,0
knowledge:2021年6月18日18:00,2021年6月18日18:00,知识,0
knowledge:2021年7月26号,2021年7月26号,知识,0
knowledge:2021年7月8日以前,2021年7月8日以前,知识,0
knowledge:2021年8月9日下午2点,2021年8月9日下午2点,知识,0
knowledge:2022年,2022年,知识,0
knowledge:2022年1月10日截止,2022年1月10日截止,知识,0
knowledge:2022年字样,2022年字样,知识,0
knowledge:208平方,208平方,知识,0
knowledge:20P,20P,知识,0
knowledge:20✖️10厘米,20✖️10厘米,知识,0
knowledge:20个字以内,20个字以内,知识,0
knowledge:20分钟,20分钟,知识,0
knowledge:20多张,20多张,知识,0
knowledge:20天开发,20天开发,知识,0
knowledge:20平左右,20平左右,知识,0
knowledge:20日前交终稿,20日前交终稿,知识,0
knowledge:20秒,20秒,知识,0
knowledge:20秒左右时长,20秒左右时长,知识,0
knowledge:20米乘以30米这样的方形池,20米乘以30米这样的方形池,知识,0
knowledge:20类,20类,知识,0
knowledge:20页左右,20页左右,知识,0
knowledge:2132.86平米,2132.86平米,知识,0
knowledge:21年3月底交付验收完成,21年3月底交付验收完成,知识,0
knowledge:22-45周岁,22-45周岁,知识,0
knowledge:220*45像素,220*45像素,知识,0
knowledge:22岁,22岁,知识,0
knowledge:230-350之间,230-350之间,知识,0
knowledge:230x230像素,230x230像素,知识,0
knowledge:230米,230米,知识,0
knowledge:23号定方案,23号定方案,知识,0
knowledge:24个表情,24个表情,知识,0
knowledge:24小时,24小时,知识,0
knowledge:24小时以后截图,24小时以后截图,知识,0
knowledge:24小时便利店,24小时便利店,知识,0
knowledge:24小时生活超市或便利店,24小时生活超市或便利店,知识,0
knowledge:24瓶装外箱包装设计,24瓶装外箱包装设计,知识,0
knowledge:25-35岁白领,25-35岁白领,知识,0
knowledge:25-35岁的年轻男士,25-35岁的年轻男士,知识,0
knowledge:25-45岁,25-45岁,知识,0
knowledge:25-45岁女性 中高端,25-45岁女性 中高端,知识,0
knowledge:25-50岁之间的人群,25-50岁之间的人群,知识,0
knowledge:250平,250平,知识,0
knowledge:255mm*180mm,255mm*180mm,知识,0
knowledge:255平方,255平方,知识,0
knowledge:256个内存地址,256个内存地址,知识,0
knowledge:25号中午完成交付,25号中午完成交付,知识,0
knowledge:25平方形象店面,25平方形象店面,知识,0
knowledge:265X265,265X265,知识,0
knowledge:26个,26个,知识,0
knowledge:28个P彩页,28个P彩页,知识,0
knowledge:29800元套餐,29800元套餐,知识,0
knowledge:2980元套餐,2980元套餐,知识,0
knowledge:2D+3D形象,2D+3D形象,知识,0
knowledge:2D卡通形象,2D卡通形象,知识,0
knowledge:2m*1.2m,2m*1.2m,知识,0
knowledge:2~3种颜色,2~3种颜色,知识,0
knowledge:2~4个字,2~4个字,知识,0
knowledge:2—6岁儿童,2—6岁儿童,知识,0
knowledge:2个半月时间,2个半月时间,知识,0
knowledge:2个单独微信号,2个单独微信号,知识,0
knowledge:2个字,2个字,知识,0
knowledge:2个字优先,2个字优先,知识,0
knowledge:2个字的店名,2个字的店名,知识,0
knowledge:2个尺寸，正反2面尺寸69英寸，65英寸,2个尺寸，正反2面尺寸69英寸，65英寸,知识,0
knowledge:2个方案,2个方案,知识,0
knowledge:2个颜色搭配,2个颜色搭配,知识,0
knowledge:2分半,2分半,知识,0
knowledge:2分钟左右的视频,2分钟左右的视频,知识,0
knowledge:2分钟的视频,2分钟的视频,知识,0
knowledge:2到3个字,2到3个字,知识,0
knowledge:2周,2周,知识,0
knowledge:2周内,2周内,知识,0
knowledge:2周内不被删除,2周内不被删除,知识,0
knowledge:2周内完成,2周内完成,知识,0
knowledge:2天,2天,知识,0
knowledge:2天内,2天内,知识,0
knowledge:2天内完成,2天内完成,知识,0
knowledge:2天内报出工期和价格,2天内报出工期和价格,知识,0
knowledge:2套关注图,2套关注图,知识,0
knowledge:2套服饰,2套服饰,知识,0
knowledge:2客厅,2客厅,知识,0
knowledge:2室1厅1厨1卫,2室1厅1厨1卫,知识,0
knowledge:2层,2层,知识,0
knowledge:2居简约样板间设计,2居简约样板间设计,知识,0
knowledge:2房1厅,2房1厅,知识,0
knowledge:2斤装包装盒300*330*100,2斤装包装盒300*330*100,知识,0
knowledge:2月5日之后注册,2月5日之后注册,知识,0
knowledge:2次开发或从新开发,2次开发或从新开发,知识,0
knowledge:2款外包装盒,2款外包装盒,知识,0
knowledge:2款外包装袋,2款外包装袋,知识,0
knowledge:2款蒸煮袋,2款蒸煮袋,知识,0
knowledge:2自然日内完成,2自然日内完成,知识,0
knowledge:2～4个字,2～4个字,知识,0
knowledge:3-10万,3-10万,知识,0
knowledge:3-12岁儿童,3-12岁儿童,知识,0
knowledge:3-12岁小孩女,3-12岁小孩女,知识,0
knowledge:3-18岁孩子家长,3-18岁孩子家长,知识,0
knowledge:3-4个工作日,3-4个工作日,知识,0
knowledge:3-4个方案,3-4个方案,知识,0
knowledge:3-4天,3-4天,知识,0
knowledge:3-4页,3-4页,知识,0
knowledge:3-5个字,3-5个字,知识,0
knowledge:3-5分钟,3-5分钟,知识,0
knowledge:3-5天开发周期,3-5天开发周期,知识,0
knowledge:3-5年,3-5年,知识,0
knowledge:3-5年经验的前端开发者,3-5年经验的前端开发者,知识,0
knowledge:3-5秒,3-5秒,知识,0
knowledge:3-6岁小女生,3-6岁小女生,知识,0
knowledge:3.4X1.5米,3.4X1.5米,知识,0
knowledge:3.5*5.2cm,3.5*5.2cm,知识,0
knowledge:3.5寸机械硬盘,3.5寸机械硬盘,知识,0
knowledge:3.6X1米,3.6X1米,知识,0
knowledge:3.8米,3.8米,知识,0
knowledge:30-40平,30-40平,知识,0
knowledge:30-45岁有一定收入的一线城市企业年轻高管，二线城市年轻老板,30-45岁有一定收入的一线城市企业年轻高管，二线城市年轻老板,知识,0
knowledge:30-50岁妈妈,30-50岁妈妈,知识,0
knowledge:30-50岁群体,30-50岁群体,知识,0
knowledge:30-60秒左右,30-60秒左右,知识,0
knowledge:300-800,300-800,知识,0
knowledge:300-800字,300-800字,知识,0
knowledge:3000,3000,知识,0
knowledge:3000元,3000元,知识,0
knowledge:3000平方,3000平方,知识,0
knowledge:3000平方米,3000平方米,知识,0
knowledge:300dpi分辨率,300dpi分辨率,知识,0
knowledge:300平,300平,知识,0
knowledge:300平左右,300平左右,知识,0
knowledge:30CM*15CM*11CM,30CM*15CM*11CM,知识,0
knowledge:30ML袋装跟外盒设计,30ML袋装跟外盒设计,知识,0
knowledge:30S-60S之间,30S-60S之间,知识,0
knowledge:30㎡,30㎡,知识,0
knowledge:30人以上,30人以上,知识,0
knowledge:30分钟的视频播放,30分钟的视频播放,知识,0
knowledge:30天,30天,知识,0
knowledge:30秒,30秒,知识,0
knowledge:30秒左右,30秒左右,知识,0
knowledge:30间办公室,30间办公室,知识,0
knowledge:30页,30页,知识,0
knowledge:31类商标注册,31类商标注册,知识,0
knowledge:32*23.5*8CM,32*23.5*8CM,知识,0
knowledge:330ml玻璃瓶,330ml玻璃瓶,知识,0
knowledge:345线城市,345线城市,知识,0
knowledge:35*35CM,35*35CM,知识,0
knowledge:35*35尺寸,35*35尺寸,知识,0
knowledge:35CM,35CM,知识,0
knowledge:35×35×28高,35×35×28高,知识,0
knowledge:35元,35元,知识,0
knowledge:35岁以上女性,35岁以上女性,知识,0
knowledge:35岁以下人群,35岁以下人群,知识,0
knowledge:35类,35类,知识,0
knowledge:360,360,知识,0
knowledge:360×260×130mm,360×260×130mm,知识,0
knowledge:360个人图书馆,360个人图书馆,知识,0
knowledge:360平已申请盖房专用地,360平已申请盖房专用地,知识,0
knowledge:360平米,360平米,知识,0
knowledge:360度全景,360度全景,知识,0
knowledge:360搜狗问答,360搜狗问答,知识,0
knowledge:360百科,360百科,知识,0
knowledge:360问答,360问答,知识,0
knowledge:365,365,知识,0
knowledge:368元套餐,368元套餐,知识,0
knowledge:36氪平台,36氪平台,知识,0
knowledge:37平方米,37平方米,知识,0
knowledge:38类,38类,知识,0
knowledge:39*33*13.5,39*33*13.5,知识,0
knowledge:398购物券,398购物券,知识,0
knowledge:3CM宽，8cm高,3CM宽，8cm高,知识,0
knowledge:3C电子笔记本线材类USB拓展坞品牌LOGO,3C电子笔记本线材类USB拓展坞品牌LOGO,知识,0
knowledge:3C电子类产品外观,3C电子类产品外观,知识,0
knowledge:3D,3D,知识,0
knowledge:3Dmax,3Dmax,知识,0
knowledge:3D冰淇淋产品LOGO,3D冰淇淋产品LOGO,知识,0
knowledge:3D动画视频,3D动画视频,知识,0
knowledge:3D卡通形象,3D卡通形象,知识,0
knowledge:3D吉祥物设计,3D吉祥物设计,知识,0
knowledge:3D图,3D图,知识,0
knowledge:3D外观设计,3D外观设计,知识,0
knowledge:3D实物模型,3D实物模型,知识,0
knowledge:3D平面图,3D平面图,知识,0
knowledge:3D建模,3D建模,知识,0
knowledge:3D建模设计,3D建模设计,知识,0
knowledge:3D打印,3D打印,知识,0
knowledge:3D效果图,3D效果图,知识,0
knowledge:3D模型,3D模型,知识,0
knowledge:3D渲染表链,3D渲染表链,知识,0
knowledge:3D设计,3D设计,知识,0
knowledge:3dmax喷泉设计,3dmax喷泉设计,知识,0
knowledge:3dmax效果,3dmax效果,知识,0
knowledge:3d版,3d版,知识,0
knowledge:3d设计工具,3d设计工具,知识,0
knowledge:3~5个屏页面,3~5个屏页面,知识,0
knowledge:3×6厘米,3×6厘米,知识,0
knowledge:3个卧室,3个卧室,知识,0
knowledge:3个大的页面,3个大的页面,知识,0
knowledge:3个字,3个字,知识,0
knowledge:3个月BUG售后维护,3个月BUG售后维护,知识,0
knowledge:3个独立办公室,3个独立办公室,知识,0
knowledge:3个端口,3个端口,知识,0
knowledge:3个页面,3个页面,知识,0
knowledge:3元一单,3元一单,知识,0
knowledge:3分钟,3分钟,知识,0
knowledge:3列5行的表格,3列5行的表格,知识,0
knowledge:3厘米高x1厘米宽,3厘米高x1厘米宽,知识,0
knowledge:3周,3周,知识,0
knowledge:3天,3天,知识,0
knowledge:3天内,3天内,知识,0
knowledge:3天内完成,3天内完成,知识,0
knowledge:3套海报,3套海报,知识,0
knowledge:3字或4字,3字或4字,知识,0
knowledge:3室+2个衣帽间,3室+2个衣帽间,知识,0
knowledge:3层,3层,知识,0
knowledge:3张截图,3张截图,知识,0
knowledge:3张横板,3张横板,知识,0
knowledge:3张竖版,3张竖版,知识,0
knowledge:3张设计,3张设计,知识,0
knowledge:3月5号,3月5号,知识,0
knowledge:3毫米出血线,3毫米出血线,知识,0
knowledge:3米宽2.4米高,3米宽2.4米高,知识,0
knowledge:3级分类,3级分类,知识,0
knowledge:3项以上,3项以上,知识,0
knowledge:4-9个字母,4-9个字母,知识,0
knowledge:4.5米,4.5米,知识,0
knowledge:4.5米墙可开窗,4.5米墙可开窗,知识,0
knowledge:4.7米乘以2.3米,4.7米乘以2.3米,知识,0
knowledge:40*22,40*22,知识,0
knowledge:4000,4000,知识,0
knowledge:40060,40060,知识,0
knowledge:400字,400字,知识,0
knowledge:400平方米,400平方米,知识,0
knowledge:40cm x 20cm x 7cm,40cm x 20cm x 7cm,知识,0
knowledge:40分钟,40分钟,知识,0
knowledge:40厘米高,40厘米高,知识,0
knowledge:40张设计,40张设计,知识,0
knowledge:41+35类注册商标,41+35类注册商标,知识,0
knowledge:420*580mm,420*580mm,知识,0
knowledge:42类,42类,知识,0
knowledge:430x470x670,430x470x670,知识,0
knowledge:435ml,435ml,知识,0
knowledge:4362mm,4362mm,知识,0
knowledge:43cm x 23cm x 92cm,43cm x 23cm x 92cm,知识,0
knowledge:43万算力,43万算力,知识,0
knowledge:43类注册,43类注册,知识,0
knowledge:450*240,450*240,知识,0
knowledge:450X100X350,450X100X350,知识,0
knowledge:45CM,45CM,知识,0
knowledge:45岁以上女性富豪,45岁以上女性富豪,知识,0
knowledge:45秒,45秒,知识,0
knowledge:45间客房左右,45间客房左右,知识,0
knowledge:470×210×190mm,470×210×190mm,知识,0
knowledge:47°酒精度数,47°酒精度数,知识,0
knowledge:480x762,480x762,知识,0
knowledge:48小时内没被删除,48小时内没被删除,知识,0
knowledge:49800元套餐,49800元套餐,知识,0
knowledge:4个半月,4个半月,知识,0
knowledge:4个口味袋装,4个口味袋装,知识,0
knowledge:4个演播厅,4个演播厅,知识,0
knowledge:4个页面,4个页面,知识,0
knowledge:4人办公室,4人办公室,知识,0
knowledge:4元奖金,4元奖金,知识,0
knowledge:4口人,4口人,知识,0
knowledge:4天,4天,知识,0
knowledge:4天任务,4天任务,知识,0
knowledge:4字或5字,4字或5字,知识,0
knowledge:4层自建住房,4层自建住房,知识,0
knowledge:4年以上Java经验,4年以上Java经验,知识,0
knowledge:4年开发经验,4年开发经验,知识,0
knowledge:4月12日之后注册,4月12日之后注册,知识,0
knowledge:4月20日之后注册的新用户,4月20日之后注册的新用户,知识,0
knowledge:4月20日完成优化完善,4月20日完成优化完善,知识,0
knowledge:4月5号之前完成,4月5号之前完成,知识,0
knowledge:4种语言,4种语言,知识,0
knowledge:5-10个视频,5-10个视频,知识,0
knowledge:5-10分钟,5-10分钟,知识,0
knowledge:5-6个页面,5-6个页面,知识,0
knowledge:5-8个设计师,5-8个设计师,知识,0
knowledge:5-8千字,5-8千字,知识,0
knowledge:5.3米,5.3米,知识,0
knowledge:5.5乘以2.3米,5.5乘以2.3米,知识,0
knowledge:500,500,知识,0
knowledge:500--800元,500--800元,知识,0
knowledge:5000,5000,知识,0
knowledge:5000元以内,5000元以内,知识,0
knowledge:500ml,500ml,知识,0
knowledge:500ml易拉罐,500ml易拉罐,知识,0
knowledge:500ml澳利多标签,500ml澳利多标签,知识,0
knowledge:500ml的瓶子贴标尺寸,500ml的瓶子贴标尺寸,知识,0
knowledge:500元,500元,知识,0
knowledge:500左右,500左右,知识,0
knowledge:500平用地,500平用地,知识,0
knowledge:500平米,500平米,知识,0
knowledge:50P内页排版,50P内页排版,知识,0
knowledge:50X70CM,50X70CM,知识,0
knowledge:50个以上,50个以上,知识,0
knowledge:50元/个,50元/个,知识,0
knowledge:50多个办公室门牌,50多个办公室门牌,知识,0
knowledge:50平方,50平方,知识,0
knowledge:50平方米,50平方米,知识,0
knowledge:50平米,50平米,知识,0
knowledge:50补贴,50补贴,知识,0
knowledge:50页空白写字页,50页空白写字页,知识,0
knowledge:50首歌曲,50首歌曲,知识,0
knowledge:512x512,512x512,知识,0
knowledge:51WDT开发者工具链,51WDT开发者工具链,知识,0
knowledge:51员工网,51员工网,知识,0
knowledge:52P,52P,知识,0
knowledge:53个,53个,知识,0
knowledge:53米,53米,知识,0
knowledge:58平米,58平米,知识,0
knowledge:5A级景点,5A级景点,知识,0
knowledge:5G,5G,知识,0
knowledge:5G网络产业,5G网络产业,知识,0
knowledge:5L蒲倍宁标签,5L蒲倍宁标签,知识,0
knowledge:5m长*3m高,5m长*3m高,知识,0
knowledge:5~6个页面,5~6个页面,知识,0
knowledge:5个,5个,知识,0
knowledge:5个好友点赞,5个好友点赞,知识,0
knowledge:5个工作日,5个工作日,知识,0
knowledge:5个方案,5个方案,知识,0
knowledge:5个步骤的图片,5个步骤的图片,知识,0
knowledge:5元,5元,知识,0
knowledge:5公斤米袋,5公斤米袋,知识,0
knowledge:5公斤装盒装,5公斤装盒装,知识,0
knowledge:5分钟,5分钟,知识,0
knowledge:5分钟以内,5分钟以内,知识,0
knowledge:5天内完成,5天内完成,知识,0
knowledge:5层,5层,知识,0
knowledge:5幅,5幅,知识,0
knowledge:5张主图,5张主图,知识,0
knowledge:5张图,5张图,知识,0
knowledge:5张图片,5张图片,知识,0
knowledge:5日内交稿,5日内交稿,知识,0
knowledge:5星好评,5星好评,知识,0
knowledge:5月18日之后注册,5月18日之后注册,知识,0
knowledge:5间房屋,5间房屋,知识,0
knowledge:6*20cm,6*20cm,知识,0
knowledge:6-15岁儿童,6-15岁儿童,知识,0
knowledge:6.5cm * 15cm,6.5cm * 15cm,知识,0
knowledge:6.9日,6.9日,知识,0
knowledge:6/19类别,6/19类别,知识,0
knowledge:60*90,60*90,知识,0
knowledge:600元,600元,知识,0
knowledge:600左右,600左右,知识,0
knowledge:600平方,600平方,知识,0
knowledge:600平方左右,600平方左右,知识,0
knowledge:6080厘米,6080厘米,知识,0
knowledge:60X40CM,60X40CM,知识,0
knowledge:60cm * 90cm,60cm * 90cm,知识,0
knowledge:60s内,60s内,知识,0
knowledge:60分钟,60分钟,知识,0
knowledge:60平方,60平方,知识,0
knowledge:60道题,60道题,知识,0
knowledge:65寸液晶屏,65寸液晶屏,知识,0
knowledge:68米*8米,68米*8米,知识,0
knowledge:6x12cm,6x12cm,知识,0
knowledge:6✖️3.5米,6✖️3.5米,知识,0
knowledge:6个小房间,6个小房间,知识,0
knowledge:6个网站,6个网站,知识,0
knowledge:6个视频收益,6个视频收益,知识,0
knowledge:6元推广费,6元推广费,知识,0
knowledge:6分钟,6分钟,知识,0
knowledge:6层以下居住房屋建筑,6层以下居住房屋建筑,知识,0
knowledge:6岁以下宝宝,6岁以下宝宝,知识,0
knowledge:6张,6张,知识,0
knowledge:6月15日完成开发,6月15日完成开发,知识,0
