需求方,设计师,任务编号,能力标签,交易价格,发布时间
USCMFX,利宏营销策划,任务编号：554329,微信推广,1000.0,2017-11-17
o59fbcefb0217d,利宏营销策划,任务编号：550000,产品推广,2300.0,2017-11-03
o59e884940a339,利宏营销策划,任务编号：545403,网店推广,760.0,2017-10-19
xindimusic,利宏营销策划,任务编号：541698,产品推广,1000.0,2017-10-09
分享未来,利宏营销策划,任务编号：539583,APP推广,100.0,2017-09-28
一品通无忧,飞亚传媒,任务编号：534690,产品推广,2000.0,2017-09-13
大棚,liszky,任务编号：534253,网站优化方案,6500.0,2017-09-12
骇客,o59506f696af3e,任务编号：532593,APP推广,34680.0,2017-09-06
o59a3****00501,殊同品牌策划设计,任务编号：532402,活动策划,600.0,2017-09-06
liszky,o595902bbcbcec,任务编号：532143,微信推广,8500.0,2017-09-05
骇客,liszky,任务编号：532112,网站优化方案,4500.0,2017-09-05
o596d7bd792e5c,紫彧营销咨询机构,任务编号：529503,活动策划,1500.0,2017-08-27
o5927ebbb1713b,四川无量网络,任务编号：528220,微信推广,1000.0,2017-08-22
keniat,o597efe45d45a3,任务编号：527122,产品推广,50000.0,2017-08-18
M1340****051,飞亚传媒,任务编号：526736,口碑营销,2999.0,2017-08-17
mf135****3766,一悦企划,任务编号：525360,活动策划,500.0,2017-08-12
o595902bbcbcec,o59506f696af3e,任务编号：523017,产品推广,8000.0,2017-08-04
骇客,o59506f696af3e,任务编号：522278,网站优化方案,3500.0,2017-08-02
大棚,liszky,任务编号：522274,活动策划,4500.0,2017-08-02
liszky,o59506f696af3e,任务编号：520468,活动策划,6800.0,2017-07-26
骇客,liszky,任务编号：516042,微信推广,5000.0,2017-07-10
o595902bbcbcec,liszky,任务编号：514388,产品推广,4500.0,2017-07-03
o5957a4a3f2bf8,一起搞品牌策划  QQ  3370528179,任务编号：514337,活动策划,500.0,2017-07-03
大棚,liszky,任务编号：514045,关键词优化,10000.0,2017-07-02
k0327****51,笔尖上的工作室,任务编号：503629,活动策划,200.0,2017-05-22
rongsenm,华鼎网络科技,任务编号：499622,关键词优化,3400.0,2017-05-09
mf503392,余味六两,任务编号：499314,活动策划,200.0,2017-05-08
qq515****53,创客通网络技术,任务编号：488012,微信推广,100.0,2017-03-30
国泰石业,创客通网络技术,任务编号：487624,产品推广,300.0,2017-03-29
o58c8aa6bb1893,道乐推广旗舰店,任务编号：483563,产品推广,900.0,2017-03-15
寻求网络推广,至诚网络工作室,任务编号：477474,网站优化方案,23000.0,2017-02-21
o58abfcab4c23c,mijunjie8的商铺,任务编号：477382,活动策划,188.0,2017-02-21
Mr132****2646,成都噢猫头鹰科技有限公司,任务编号：472695,关键词优化,5000.0,2017-02-01
o5885a1c9a48b2,至诚网络工作室,任务编号：472334,产品推广,25000.0,2017-01-23
mf189****9162,mf18631526868,任务编号：464516,微信推广,500.0,2016-12-13
mf138****4535,乐心传媒工作室,任务编号：453870,活动策划,500.0,2016-10-26
Mr133****5758,爱设工作室,任务编号：443212,活动策划,200.0,2016-08-30
mf135****5482,瞎子的视觉,任务编号：442657,活动策划,400.0,2016-08-28
M1803****838,冰火视觉,任务编号：438923,网站优化方案,600.0,2016-08-08
沙漠鱼01,青岛飞鸟互联网络科技有限公司,任务编号：436188,网店推广,7000.0,2016-07-25
mf182****6555,万博通达：品牌设计，UI设计，网站建设，APP开发，微信开发,任务编号：429179,关键词优化,7600.0,2016-06-22
苏涵的开始,威客阿D-软文新闻稿文案设计品牌推广,任务编号：425112,产品推广,200.0,2016-06-01
skal2017,华鼎网络科技,任务编号：419312,网站优化方案,3000.0,2016-05-03
fengjuan521,世纪晨冉设计工作室,任务编号：410684,产品推广,2000.0,2016-03-19
o566a8b18923b4,专注各类推广,任务编号：396376,APP推广,300.0,2015-12-11
追忆梦的颜色,哈视奇广告设计,任务编号：393619,微信推广,200.0,2015-11-26
mf135****2817,o56471c38c32ea,任务编号：390985,产品推广,100.0,2015-11-12
空心素颜,鹏程电子商务服务,任务编号：385947,产品推广,1000.0,2015-10-19
mf183****3833,赌股,任务编号：383170,网站优化方案,100.0,2015-10-05
空心素颜,鹏程电子商务服务,任务编号：382065,网店推广,1000.0,2015-09-26
空心素颜,鹏程电子商务服务,任务编号：380390,网店推广,1000.0,2015-09-18
金闪雀羽,mf15755162646,任务编号：366094,APP推广,300.0,2015-07-14
o5523****68c82,华鼎网络科技,任务编号：360403,网店推广,300.0,2015-06-16
金利源,俊程堂网络工作室,任务编号：358825,关键词优化,4500.0,2015-06-10
yinwen,全球好文案,任务编号：348591,微博营销,600.0,2015-04-25
天语文化传媒,重庆汪林创意公司,任务编号：345600,微信推广,45000.0,2015-04-13
hackbear,鹏毓网络,任务编号：344766,APP推广,200.0,2015-04-09
阳光空气,北京博雅工作室,任务编号：337624,微信推广,10000.0,2015-03-15
在那边,程峰电子商务有限公司,任务编号：335387,关键词优化,500.0,2015-03-04
奥杰森创意,yuange,任务编号：318744,APP推广,100.0,2014-11-26
