Source,Target,Transaction_Price,Publication_Time,Type
o5dbfd982a7f50,任务编号：815563,800.0,2019-11-25,发布
o5dd88a1fcd7a0,任务编号：815115,500.0,2019-11-23,发布
o5cc8050acf4c6,任务编号：814936,1000.0,2019-11-22,发布
vitorru,任务编号：814944,17100.0,2019-11-22,发布
o5dcdff718e20f,任务编号：814681,2000.0,2019-11-21,发布
风中逐风,任务编号：814502,3000.0,2019-11-21,发布
Paswxin,任务编号：813832,14000.0,2019-11-19,发布
o5dd34353ba2d4,任务编号：813711,1000.0,2019-11-19,发布
smicandy,任务编号：813635,400.0,2019-11-18,发布
猪队长007,任务编号：813579,7500.0,2019-11-18,发布
o5dd1f3343c1b6,任务编号：813558,900.0,2019-11-18,发布
o5a7f0337eb347,任务编号：813540,12000.0,2019-11-18,发布
晓南科技,任务编号：813201,5000.0,2019-11-17,发布
o5cce4d6bdcd9b,任务编号：813178,10000.0,2019-11-17,发布
o5dccc757b383e,任务编号：812386,1000.0,2019-11-14,发布
岩松,任务编号：812169,10000.0,2019-11-13,发布
大角快跑,任务编号：811550,3000.0,2019-11-12,发布
o5dc93ca918968,任务编号：811498,1000.0,2019-11-11,发布
k9135****83,任务编号：811348,30000.0,2019-11-11,发布
pierre73,任务编号：810901,3000.0,2019-11-09,发布
尚巾,任务编号：810708,1000.0,2019-11-08,发布
o5850****5d031,任务编号：810750,1000.0,2019-11-08,发布
o5d666aa77db88,任务编号：810706,39999.0,2019-11-08,发布
o5be7b9027e4b4,任务编号：809650,20000.0,2019-11-05,发布
o5dc1****717bf,任务编号：809738,5500.0,2019-11-06,发布
ctxxgz,任务编号：809487,1500.0,2019-11-05,发布
mf135****5652,任务编号：809445,3500.0,2019-11-05,发布
o5dac0611a7178,任务编号：809192,2000.0,2019-11-04,发布
k1054****70,任务编号：809108,2000.0,2019-11-04,发布
o5c7d2e00d6e64,任务编号：808820,10000.0,2019-11-03,发布
小慧891004,任务编号：808258,6000.0,2019-11-01,发布
webdesign_zjg,任务编号：808249,1000.0,2019-11-01,发布
irishwa,任务编号：808149,5000.0,2019-10-31,发布
o5d3fa29ec455c,任务编号：807988,800.0,2019-10-31,发布
sesjik,任务编号：807544,1000.0,2019-10-30,发布
k4438****25,任务编号：806861,6000.0,2019-10-28,发布
o5d52dede7ab33,任务编号：806447,36000.0,2019-10-26,发布
o5dafe5a749310,任务编号：805976,500.0,2019-10-24,发布
记不住验证码,任务编号：805960,1200.0,2019-10-24,发布
mf183****1307,任务编号：805937,800.0,2019-10-24,发布
sdskhf,任务编号：805800,2800.0,2019-10-24,发布
k3301****53,任务编号：805519,3500.0,2019-10-23,发布
英国朗特,任务编号：805191,3000.0,2019-10-22,发布
k7326****89,任务编号：805069,30000.0,2019-10-22,发布
o5d37f161bf4f3,任务编号：804788,4500.0,2019-10-21,发布
刚子轩123,任务编号：804677,1500.0,2019-10-21,发布
o5d537ff875ce3,任务编号：804532,18000.0,2019-10-20,发布
sdskhf,任务编号：804485,500.0,2019-10-20,发布
绿小豆,任务编号：804137,100.0,2019-10-18,发布
极客洋,任务编号：803985,3000.0,2019-10-18,发布
破敌功夫熊猫,任务编号：803835,600.0,2019-10-18,发布
o5d6776fdf1415,任务编号：803312,25000.0,2019-10-16,发布
mf133****1559,任务编号：803173,500.0,2019-10-16,发布
k4612****16,任务编号：802760,4000.0,2019-10-15,发布
mf156****2518,任务编号：802733,1000.0,2019-10-15,发布
mf186****1221,任务编号：801778,1000.0,2019-10-11,发布
o59b61cc8dcabb,任务编号：801285,1800.0,2019-10-10,发布
竹节虫,任务编号：800594,5000.0,2019-10-08,发布
liang556677,任务编号：800495,200.0,2019-10-08,发布
o5d22aefe69693,任务编号：799875,800.0,2019-10-05,发布
abc07****7,任务编号：799549,300.0,2019-10-02,发布
liujiayu10,任务编号：799129,1000.0,2019-09-30,发布
vitorru,任务编号：799110,40000.0,2019-09-30,发布
vitorru,任务编号：799105,30000.0,2019-09-30,发布
o59b61cc8dcabb,任务编号：799016,1000.0,2019-09-29,发布
小金仔1989,任务编号：798964,680.0,2019-09-29,发布
o5d22aefe69693,任务编号：797787,4000.0,2019-09-26,发布
jz114****97,任务编号：796313,1500.0,2019-09-22,发布
o5d1727bb5d789,任务编号：795659,1200.0,2019-09-20,发布
殷嘉兴,任务编号：795455,25000.0,2019-09-19,发布
o5d83259b4ec3c,任务编号：795426,1500.0,2019-09-19,发布
Wilson666,任务编号：795084,18000.0,2019-09-18,发布
o5d81850bbe7f1,任务编号：794826,300.0,2019-09-18,发布
o5d6e008710d97,任务编号：794281,3000.0,2019-09-16,发布
o5ad099c538d56,任务编号：793944,10000.0,2019-09-15,发布
o582da55286cc5,任务编号：793126,1400.0,2019-09-11,发布
dullboy,任务编号：793019,300.0,2019-09-11,发布
o5d763097b3a94,任务编号：792425,350.0,2019-09-09,发布
o5bb1db6324dde,任务编号：791432,200.0,2019-09-06,发布
o5ceb****6068a,任务编号：791330,800.0,2019-09-06,发布
qycx,任务编号：791298,4000.0,2019-09-06,发布
o5afcf0109b9e7,任务编号：791311,1200.0,2019-09-06,发布
aa591****,任务编号：791189,800.0,2019-09-05,发布
dullboy,任务编号：790958,100.0,2019-09-05,发布
zhangdewen0407,任务编号：790816,1000.0,2019-09-04,发布
o5cc8050acf4c6,任务编号：790721,900.0,2019-09-04,发布
o5c7df01c8e023,任务编号：790524,300.0,2019-09-04,发布
o5c87****4466b,任务编号：790537,10000.0,2019-09-04,发布
o57d6a670771fb,任务编号：790298,50000.0,2019-09-03,发布
小代小勇,任务编号：790286,10500.0,2019-09-03,发布
chuchao87826,任务编号：790050,7500.0,2019-09-02,发布
heshanxing,任务编号：789689,200.0,2019-09-02,发布
沉迷302,任务编号：789688,15000.0,2019-09-02,发布
o5d44070d6e2fd,任务编号：789518,18000.0,2019-09-01,发布
流年岁月8,任务编号：789235,18000.0,2019-08-31,发布
o5c7df01c8e023,任务编号：789136,3000.0,2019-08-31,发布
o5d5e2ab2c14f3,任务编号：788867,5000.0,2019-08-30,发布
mf186****3321,任务编号：788795,3500.0,2019-08-30,发布
拉之倒,任务编号：788572,4000.0,2019-08-29,发布
o5d09c060265ae,任务编号：788571,1200.0,2019-08-29,发布
o5caeef8d44d0e,任务编号：788480,10000.0,2019-08-29,发布
k3408****34,任务编号：788458,2000.0,2019-08-29,发布
vitorru,任务编号：787463,19500.0,2019-08-27,发布
o5caeef8d44d0e,任务编号：787366,13000.0,2019-08-26,发布
宝鸿祥海产品,任务编号：786225,1200.0,2019-08-23,发布
jxuans,任务编号：785783,5000.0,2019-08-21,发布
o5d1a03c7c6593,任务编号：785730,4000.0,2019-08-21,发布
飞鱼0592,任务编号：785481,5000.0,2019-08-21,发布
o5d5a****071bc,任务编号：784729,3000.0,2019-08-19,发布
我的铁锤妹妹,任务编号：784702,1700.0,2019-08-19,发布
o5d57f0495dbe0,任务编号：784282,1000.0,2019-08-17,发布
o5d5753b60d5af,任务编号：784031,10000.0,2019-08-17,发布
o5d53e00d1fab1,任务编号：783069,4000.0,2019-08-14,发布
o5d52****0bac9,任务编号：782510,5000.0,2019-08-13,发布
o5cee3da026aea,任务编号：782364,1500.0,2019-08-13,发布
o5d50c95ff2af7,任务编号：781900,200.0,2019-08-13,发布
生菜好好吃啊,任务编号：782159,760.0,2019-08-12,发布
Feelhuo,任务编号：781930,4500.0,2019-08-12,发布
sbc1818,任务编号：781648,700.0,2019-08-11,发布
o5d4e319bf3c4f,任务编号：781386,46000.0,2019-08-10,发布
o5b2afd94bb118,任务编号：781138,2000.0,2019-08-09,发布
好东西,任务编号：780945,3000.0,2019-08-09,发布
k4936****69,任务编号：780651,8000.0,2019-08-08,发布
zongheng233,任务编号：779875,5000.0,2019-08-06,发布
o5cd01b44c9b8f,任务编号：779358,10000.0,2019-08-05,发布
o5d44e6ce437d2,任务编号：778886,900.0,2019-08-03,发布
o5d231b3e5ed81,任务编号：778340,260.0,2019-08-01,发布
o5d423e3b729d5,任务编号：778159,28000.0,2019-08-01,发布
o5d3a62eca2b24,任务编号：777767,8000.0,2019-07-31,发布
vitorru,任务编号：777178,35000.0,2019-07-29,发布
vitorru,任务编号：777177,50000.0,2019-07-29,发布
a1388****222,任务编号：776836,150.0,2019-07-28,发布
majunbo6631,任务编号：776824,9600.0,2019-07-28,发布
jiangyia983,任务编号：776812,4000.0,2019-07-28,发布
o5d3a776c999b6,任务编号：776201,1800.0,2019-07-26,发布
luokie,任务编号：776067,2500.0,2019-07-25,发布
西南大魔王,任务编号：775721,1000.0,2019-07-25,发布
f3649****,任务编号：774545,40000.0,2019-07-22,发布
o5d35b78fce660,任务编号：774705,2700.0,2019-07-22,发布
o5b2afd94bb118,任务编号：774170,1000.0,2019-07-21,发布
o5d30****4a4d7,任务编号：773216,1500.0,2019-07-18,发布
o5cf78400a646a,任务编号：772319,300.0,2019-07-16,发布
o5d2949b9d26f8,任务编号：772136,2000.0,2019-07-16,发布
o5d2adb90b565f,任务编号：771389,600.0,2019-07-14,发布
lsgh_9,任务编号：771323,8000.0,2019-07-14,发布
o5cb4a2d4bd612,任务编号：770400,2500.0,2019-07-11,发布
kzx134,任务编号：770291,135.0,2019-07-11,发布
鼎立金融服务,任务编号：770236,7000.0,2019-07-11,发布
o5d26880a0bd26,任务编号：770114,1800.0,2019-07-11,发布
o5d24****3b961,任务编号：769367,100.0,2019-07-09,发布
o5d22aefe69693,任务编号：768692,1700.0,2019-07-08,发布
o5ad3cef42029b,任务编号：768819,300.0,2019-07-08,发布
o5c876d2b41e80,任务编号：768683,1000.0,2019-07-08,发布
jxuans,任务编号：768749,3000.0,2019-07-08,发布
o5c2794b6dcb04,任务编号：768509,300.0,2019-07-07,发布
vitorru,任务编号：767818,45000.0,2019-07-05,发布
mf186****8819,任务编号：767011,8000.0,2019-07-03,发布
墨承,任务编号：766667,6000.0,2019-07-02,发布
o5d1727bb5d789,任务编号：766691,600.0,2019-07-02,发布
龙山新浪潮电脑科技有限责任公司,任务编号：766580,9000.0,2019-07-02,发布
秦都科技,任务编号：766605,2000.0,2019-07-02,发布
o5bc7ef0d1167a,任务编号：766228,10000.0,2019-07-01,发布
gqxajh,任务编号：764462,1500.0,2019-06-26,发布
阿拉神灯,任务编号：764383,8000.0,2019-06-26,发布
o5c500468bb658,任务编号：764430,18000.0,2019-06-26,发布
孟好飞,任务编号：764121,4000.0,2019-06-25,发布
o5d1019ef093af,任务编号：764085,2400.0,2019-06-25,发布
vitorru,任务编号：763696,45000.0,2019-06-25,发布
高喊四五六七,任务编号：762664,3000.0,2019-06-22,发布
魔界聖华,任务编号：762741,600.0,2019-06-22,发布
heheai,任务编号：762054,15000.0,2019-06-20,发布
王憨壮,任务编号：761869,20000.0,2019-06-20,发布
o5d0354fe70fa8,任务编号：761401,8000.0,2019-06-19,发布
o5cef8fbb7ac10,任务编号：760448,30000.0,2019-06-17,发布
o5d06eb411dcff,任务编号：760460,1790.0,2019-06-17,发布
suyumax,任务编号：760284,100.0,2019-06-16,发布
o5d05b50c94dff,任务编号：760228,6000.0,2019-06-16,发布
o549bb16e28f94,任务编号：760196,5000.0,2019-06-16,发布
o5d044d8ac0e82,任务编号：760162,5000.0,2019-06-16,发布
mf186****8819,任务编号：760036,16000.0,2019-06-15,发布
o5d009ee53a59e,任务编号：758908,500.0,2019-06-12,发布
xu_cq,任务编号：758994,1300.0,2019-06-12,发布
门前晃,任务编号：758798,3200.0,2019-06-12,发布
QQ600****,任务编号：758572,3000.0,2019-06-11,发布
o5cff147a3252d,任务编号：758245,5000.0,2019-06-11,发布
星游动漫,任务编号：757918,300.0,2019-06-10,发布
o5cb962f171cf3,任务编号：755927,11200.0,2019-06-05,发布
cszhengguang,任务编号：755040,10000.0,2019-06-02,发布
vitorru,任务编号：755260,85000.0,2019-06-03,发布
游戏开发商888,任务编号：754961,500.0,2019-06-02,发布
o57c0****39628,任务编号：754857,1000.0,2019-06-01,发布
o5cf0dd1e99449,任务编号：754541,10000.0,2019-05-31,发布
mf139****6993,任务编号：754330,600.0,2019-05-31,发布
asam3000,任务编号：753979,1000.0,2019-05-30,发布
o5cef3eb39725b,任务编号：753854,1800.0,2019-05-30,发布
o5c0f969f3c897,任务编号：753473,5000.0,2019-05-29,发布
风中孤影1,任务编号：753266,10000.0,2019-05-29,发布
o5ced11d35bc84,任务编号：753170,4500.0,2019-05-28,发布
o5ceb9cb898a43,任务编号：752591,13000.0,2019-05-27,发布
zhang423456,任务编号：752127,100.0,2019-05-26,发布
o5c5529eb4e938,任务编号：751957,10000.0,2019-05-25,发布
caven110,任务编号：751451,500.0,2019-05-24,发布
o5ce79b51b535f,任务编号：751436,1100.0,2019-05-24,发布
o5c5529eb4e938,任务编号：751297,300.0,2019-05-24,发布
cdjkingboy,任务编号：750445,5500.0,2019-05-22,发布
橘子味儿的猫,任务编号：750015,600.0,2019-05-21,发布
baiyuinfo,任务编号：749897,7000.0,2019-05-21,发布
zzsunonline,任务编号：749184,5000.0,2019-05-20,发布
o5cc7dbb90d105,任务编号：748430,34500.0,2019-05-20,发布
o5ce12a898da1e,任务编号：749035,4000.0,2019-05-20,发布
ishiliao,任务编号：748951,4000.0,2019-05-19,发布
喜别三水良,任务编号：748119,2000.0,2019-05-17,发布
网站建设服务公司,任务编号：748179,25000.0,2019-05-17,发布
阶梯设计工作室,任务编号：747727,900.0,2019-05-16,发布
k7421****55,任务编号：738463,5400.0,2019-05-15,发布
laodadalao,任务编号：747408,800.0,2019-05-15,发布
韦尚成,任务编号：747394,200.0,2019-05-15,发布
o5cbffb49aadfc,任务编号：747239,2000.0,2019-05-15,发布
o5cda5e78465ed,任务编号：746895,1500.0,2019-05-14,发布
vitorru,任务编号：746886,29200.0,2019-05-14,发布
vitorru,任务编号：746881,30000.0,2019-05-14,发布
o5cd854ba87105,任务编号：746232,9250.0,2019-05-13,发布
iorisgzh,任务编号：746064,800.0,2019-05-12,发布
o5b56ccb14b9f4,任务编号：746063,22500.0,2019-05-12,发布
o5cd7b1b30117e,任务编号：746079,10000.0,2019-05-12,发布
hhjj_000,任务编号：745598,6000.0,2019-05-11,发布
o5cd52115abe22,任务编号：745404,20000.0,2019-05-10,发布
mf137****0633,任务编号：745117,30000.0,2019-05-09,发布
zz99zz9,任务编号：744897,3500.0,2019-05-09,发布
o5ccedb84c0374,任务编号：744157,7000.0,2019-05-08,发布
Qq158****9310,任务编号：743928,1500.0,2019-05-07,发布
嘉立煊科技有限公司,任务编号：743725,3400.0,2019-05-07,发布
o5c8de89a96595,任务编号：743920,35000.0,2019-05-07,发布
laoziyouqian,任务编号：742265,500.0,2019-05-03,发布
vitorru,任务编号：743349,2500.0,2019-05-06,发布
lilihua0721,任务编号：743307,15000.0,2019-05-06,发布
hiiiii,任务编号：742993,2000.0,2019-05-05,发布
k9145****87,任务编号：741180,6000.0,2019-05-05,发布
xiaoque,任务编号：742189,18000.0,2019-05-03,发布
东方之珠,任务编号：741654,300.0,2019-04-30,发布
o5b728285a7f94,任务编号：741474,5000.0,2019-04-30,发布
o5ca3f3d10df0b,任务编号：741578,32100.0,2019-04-30,发布
o5b728285a7f94,任务编号：741086,5000.0,2019-04-29,发布
CandiceZhang,任务编号：740435,5800.0,2019-04-28,发布
k2634****74,任务编号：740173,200.0,2019-04-27,发布
susuhang9527,任务编号：739634,600.0,2019-04-25,发布
风中孤影1,任务编号：739554,3000.0,2019-04-25,发布
dd2456,任务编号：738656,3000.0,2019-04-23,发布
o5cbd385b737e4,任务编号：738276,800.0,2019-04-23,发布
mocc006,任务编号：737436,2000.0,2019-04-20,发布
o5c87****28872,任务编号：737658,2000.0,2019-04-21,发布
o5b989407eb59b,任务编号：737040,16000.0,2019-04-19,发布
lancy1206,任务编号：736726,1000.0,2019-04-18,发布
k7626****12,任务编号：732762,14000.0,2019-04-18,发布
GG180****0426,任务编号：736674,5000.0,2019-04-18,发布
麻雀雀麻,任务编号：736636,1200.0,2019-04-18,发布
o576b2dd257edd,任务编号：736111,2338.0,2019-04-17,发布
o5c9c8b8fb09ee,任务编号：735638,25000.0,2019-04-16,发布
拉萨尘劫科技,任务编号：735597,3000.0,2019-04-16,发布
mf151****2571,任务编号：735389,1000.0,2019-04-16,发布
o8252,任务编号：735500,1500.0,2019-04-16,发布
pcsummer,任务编号：735413,10000.0,2019-04-16,发布
o5c2d82b2cbccf,任务编号：735144,2500.0,2019-04-15,发布
信德机械,任务编号：735174,4000.0,2019-04-15,发布
鬼画符1,任务编号：734308,1800.0,2019-04-13,发布
o5c52cfb12ea8b,任务编号：734088,8500.0,2019-04-12,发布
Mr133****5333,任务编号：733827,4605.0,2019-04-12,发布
o5c69****268ce,任务编号：733182,1000.0,2019-04-11,发布
vitorru,任务编号：733043,9000.0,2019-04-10,发布
o5cac10eddc569,任务编号：732752,20000.0,2019-04-10,发布
o5c1fdeb410d4e,任务编号：732833,100.0,2019-04-10,发布
是一个优秀的人,任务编号：732469,5000.0,2019-04-09,发布
身不由己2767,任务编号：732322,600.0,2019-04-09,发布
o5be16cd4a5c4d,任务编号：731537,1200.0,2019-04-07,发布
o53db64762f8d1,任务编号：731482,5000.0,2019-04-07,发布
k3001****81,任务编号：731210,3000.0,2019-04-06,发布
gzrickylei,任务编号：731053,5000.0,2019-04-05,发布
o5ca6f40ccaee7,任务编号：731013,2000.0,2019-04-05,发布
vitorru,任务编号：730709,30000.0,2019-04-04,发布
vitorru,任务编号：730708,35000.0,2019-04-04,发布
vitorru,任务编号：730667,50000.0,2019-04-04,发布
o5ca46b6d6b4c7,任务编号：730314,45000.0,2019-04-03,发布
vitorru,任务编号：730300,2100.0,2019-04-03,发布
o5ca457a432d5e,任务编号：730267,600.0,2019-04-03,发布
o5c9f8197a192d,任务编号：729708,10000.0,2019-04-02,发布
k7631****38,任务编号：724015,15000.0,2019-04-02,发布
bh185****0251,任务编号：728902,10000.0,2019-03-31,发布
o5ca0652aa0b36,任务编号：728889,500.0,2019-03-31,发布
o5c1fdeb410d4e,任务编号：728244,200.0,2019-03-29,发布
vitorru,任务编号：728096,50000.0,2019-03-29,发布
小威哥哥呀,任务编号：727724,1000.0,2019-03-28,发布
AIESC,任务编号：727667,21000.0,2019-03-28,发布
shengtukeji,任务编号：727569,22000.0,2019-03-28,发布
shuyy****0143,任务编号：727409,1000.0,2019-03-27,发布
qingfengxuf,任务编号：726963,3000.0,2019-03-27,发布
mf135****9666,任务编号：726971,3000.0,2019-03-27,发布
o5c99b5725f066,任务编号：726652,1000.0,2019-03-26,发布
o5c40****0c5b9,任务编号：726516,10000.0,2019-03-26,发布
阿海2017,任务编号：726256,600.0,2019-03-25,发布
上海合宙,任务编号：726179,3500.0,2019-03-25,发布
johnsonxu66,任务编号：726127,4000.0,2019-03-25,发布
白63833,任务编号：725957,2400.0,2019-03-25,发布
long521ll,任务编号：725769,1500.0,2019-03-24,发布
o5a538604f260f,任务编号：725771,3000.0,2019-03-24,发布
彩虹先生,任务编号：725396,800.0,2019-03-22,发布
Alicen,任务编号：724917,2000.0,2019-03-21,发布
w8711****,任务编号：724812,800.0,2019-03-21,发布
o5c93023d6496d,任务编号：724607,8500.0,2019-03-21,发布
o5c7e39751ae08,任务编号：724629,10000.0,2019-03-21,发布
gqxajh,任务编号：724375,3000.0,2019-03-20,发布
o5927ebbb1713b,任务编号：723858,2500.0,2019-03-19,发布
o5c90c2b38b000,任务编号：723827,2000.0,2019-03-19,发布
真水无味,任务编号：722402,1000.0,2019-03-18,发布
pjjinliu,任务编号：723101,3500.0,2019-03-18,发布
forsakenyang,任务编号：722721,6000.0,2019-03-17,发布
q5032****0,任务编号：722706,33000.0,2019-03-17,发布
o5c8c8f6ced895,任务编号：722440,2500.0,2019-03-16,发布
王氏家族,任务编号：722444,900.0,2019-03-16,发布
o5bdf2686a81b4,任务编号：722403,2400.0,2019-03-16,发布
aa12aa,任务编号：722097,500.0,2019-03-15,发布
k8624****86,任务编号：721424,1850.0,2019-03-15,发布
o5c8a59492d77e,任务编号：721872,23000.0,2019-03-15,发布
特仑苏123,任务编号：720739,36800.0,2019-03-12,发布
chenggongyang,任务编号：720613,10000.0,2019-03-12,发布
o5be1250c793ae,任务编号：720119,1500.0,2019-03-11,发布
o5c7f69dd78aa2,任务编号：719809,2500.0,2019-03-10,发布
S1257****62,任务编号：719692,4500.0,2019-03-10,发布
mf135****2650,任务编号：719360,800.0,2019-03-09,发布
aa12aa,任务编号：718884,700.0,2019-03-08,发布
o5c81ff6bb5b4e,任务编号：719039,30000.0,2019-03-08,发布
LYXU520,任务编号：718485,1000.0,2019-03-07,发布
o5c7f6b0cdabe7,任务编号：718173,9300.0,2019-03-06,发布
o5c7c4871ba111,任务编号：717414,2000.0,2019-03-05,发布
lijw_gz,任务编号：717267,13000.0,2019-03-04,发布
万象圈,任务编号：717098,26000.0,2019-03-04,发布
johnsonxu66,任务编号：716325,9000.0,2019-03-02,发布
o5c74341ac6771,任务编号：716885,6500.0,2019-03-03,发布
Jeet_6,任务编号：715736,3000.0,2019-02-28,发布
森瀚智能,任务编号：716205,900.0,2019-03-01,发布
mollycy,任务编号：716056,2400.0,2019-03-01,发布
xu_cq,任务编号：715983,18000.0,2019-03-01,发布
千�****674346,任务编号：715975,700.0,2019-03-01,发布
theodiact,任务编号：715000,1000.0,2019-02-27,发布
o5c4bd665cdcde,任务编号：714780,4000.0,2019-02-26,发布
Jeff_wen,任务编号：714731,600.0,2019-02-26,发布
wang_****1875558,任务编号：714768,7000.0,2019-02-26,发布
o5c4bd665cdcde,任务编号：714776,3500.0,2019-02-26,发布
o5c500468bb658,任务编号：714606,100.0,2019-02-26,发布
卡希,任务编号：713960,8000.0,2019-02-24,发布
o5b2afd94bb118,任务编号：713924,1500.0,2019-02-24,发布
o5be3****00987,任务编号：713823,2000.0,2019-02-24,发布
o5c716cf517900,任务编号：713790,500.0,2019-02-24,发布
o5c7004d2c4fa8,任务编号：713526,2500.0,2019-02-23,发布
金盛888,任务编号：713457,4000.0,2019-02-22,发布
o5c2d82b2cbccf,任务编号：713281,1000.0,2019-02-22,发布
o5c500468bb658,任务编号：713214,100.0,2019-02-22,发布
o5c500468bb658,任务编号：712786,100.0,2019-02-21,发布
o5c500468bb658,任务编号：712772,100.0,2019-02-21,发布
