ID,标题,价格,type,[z]
任务编号：246046,【FLASH制作】flash动画制作,"¥1,800",订单,1
任务编号：246051,【海报设计】设计海报和水牌各一张,¥200,订单,1
任务编号：246076,【网站UI设计】服装网后台设计,"¥2,000",订单,1
任务编号：246083,【海报设计】根据要求做易拉宝设计,¥200,订单,1
任务编号：246084,【LOGO设计】设计一个女包LOGO,¥400,订单,1
任务编号：246085,【其他工业设计】根据需求对数据进行处理,¥400,订单,1
任务编号：246100,【网站UI设计】网页美工设计,¥100,订单,1
任务编号：246121,【背景墙设计】征集背景墙设计（二）,¥400,订单,1
任务编号：246212,【其他工业设计】需要产品外观设计,"¥3,000",订单,1
任务编号：246218,【网站UI设计】需要公司网站的建设,¥700,订单,1
任务编号：246256,【手游开发】小型模拟购物社区动画游戏制作[二],"¥7,000",订单,1
任务编号：246264,【小程序开发】物业派工软件第三期开发,"¥1,082",订单,1
任务编号：246268,【其他工业设计】4个简单的maya建模,¥200,订单,1
任务编号：246292,【APP开发】基于IOS平台用于展示说明和简单互动的应用,"¥4,000",订单,1
任务编号：246323,【网站UI设计】化妆软件网站首页设计,¥300,订单,1
任务编号：246325,【APP开发】需要“聚落”软件开发,"¥21,000",订单,1
任务编号：246355,【卡通形象设计】找我的一张照片转卡通画,¥30,订单,1
任务编号：246368,【动漫其他】手游美术加做一套图片设计,¥500,订单,1
任务编号：246386,【LOGO设计】设计一款面膜logo,¥200,订单,1
任务编号：246427,【微信开发】体重管理微信公众账号开发,"¥1,500",订单,1
任务编号：246515,【网站UI设计】淘宝宝贝描述详情页面设计,¥150,订单,1
任务编号：246544,【企业官网】英文相册网站建设,"¥1,300",订单,1
任务编号：246607,【企业官网】销售慧智手机版优化,¥500,订单,1
任务编号：246615,【漫画设计】用电脑绘画软件制作一副电脑作品,¥100,订单,1
任务编号：246701,【其他家装服务】新居三室两厅两卫装修设计,"¥1,000",订单,1
任务编号：246706,【小程序开发】需要增加公司网站首页页面,¥50,订单,1
任务编号：246739,【小程序开发】软件开发及程序设计,¥625,订单,1
任务编号：246743,【小程序开发】网址导航的页面修改,¥800,订单,1
任务编号：246792,【数据录入】信息数据录入之243,"¥1,947",订单,1
任务编号：246795,【其他软件开发】管理系统软件开发,"¥1,200",订单,1
任务编号：246802,【小程序开发】关于银行资产负债管理设计,"¥1,500",订单,1
任务编号：246919,【APP开发】手机App应用开发,"¥13,000",订单,1
任务编号：246986,【小程序开发】基于Flash图片上热点，弹出层关联到PDF文件,¥800,订单,1
任务编号：247103,【3D建模】3D小水滴制作,¥270,订单,1
任务编号：247185,【小程序开发】找人做软件开发与程序设计,¥625,订单,1
任务编号：247246,【专业代笔】按要求撰写报告,¥800,订单,1
任务编号：247257,【卡通形象设计】设计应用于网站的卡通插画,"¥3,000",订单,1
任务编号：247282,【电商网站】网站马年首页设计制作与产品推广功能更新维护,"¥1,500",订单,1
任务编号：247284,【小程序开发】完善大智慧公式程序开发,¥500,订单,1
任务编号：247308,【数据录入】信息数据录入之244,"¥3,060",订单,1
任务编号：247325,【商业提案】征集商业文案报告,"¥1,000",订单,1
任务编号：247328,【网站UI设计】企业网站页面切图设计,¥400,订单,1
任务编号：247357,【软装设计】门头牌形象墙体样式颜色图案设计,¥200,订单,1
任务编号：247377,【电商网站】网站二次开发奖励,¥500,订单,1
任务编号：247385,【包装设计】样板封面、封底外加产品外包装设计,¥300,订单,1
任务编号：247407,【百科/问答撰写】帮忙做小文本撰写,"¥1,000",订单,1
任务编号：247453,【小程序开发】系统软件开发,"¥3,000",订单,1
任务编号：247495,【产品外观设计】美图软件UI设计,¥800,订单,1
任务编号：247532,【专业代笔】3万字的文章撰写,¥900,订单,1
任务编号：247556,【小程序开发】基于LTE设备安装调试的软件开发,"¥18,000",订单,1
任务编号：247563,【VI设计】产品资料内容格式设计,¥150,订单,1
任务编号：247601,【LOGO设计】海南乐行天下国际旅行社LOGO设计,¥500,订单,1
任务编号：247604,【APP推广】需要推广两个qq群（二),¥20,订单,1
任务编号：247625,【漫画设计】用电脑绘画软件绘制一副电脑作品,¥60,订单,1
任务编号：247669,【编辑校对】会计数据编辑校对,¥350,订单,1
任务编号：247707,【店铺装修】设计一套宝贝描述模板开发,"¥4,000",订单,1
任务编号：247761,【网站UI设计】网页名片编辑器及小商城开发,"¥4,000",订单,1
任务编号：247769,【企业官网】9页响应式页面制作,"¥11,000",订单,1
任务编号：247785,【网站UI设计】速卖通的店铺装修,"¥1,800",订单,1
任务编号：247790,【小程序开发】按照附件做软件设计开发,¥625,订单,1
任务编号：247841,【小程序开发】按照附件做软件设计开发（一）,¥625,订单,1
任务编号：247843,【小程序开发】按照附件做软件设计开发（二）,¥625,订单,1
任务编号：247883,【企业官网】导航网站开发,"¥2,300",订单,1
任务编号：247920,【网站UI设计】手机微站切图,¥300,订单,1
任务编号：247994,【后端开发】微信营销平台开发,"¥4,000",订单,1
任务编号：248035,【小程序开发】模拟考试app开发,¥500,订单,1
任务编号：248112,【企业官网】制作虚拟币交易平台,"¥20,000",订单,1
任务编号：248151,【宣传册设计】产品资料封面设计和目录页面设计,¥100,订单,1
任务编号：248161,【小程序开发】管材计算器程序开发,¥600,订单,1
任务编号：248251,【小程序开发】邮币行情app IOS版本开发第二阶段,"¥2,000",订单,1
任务编号：248305,【其他家装服务】现代简约风格房屋装修设计,"¥1,000",订单,1
任务编号：248340,【包装设计】摄像机贴牌包装设计,¥500,订单,1
任务编号：248363,【企业官网】astgo的网站制作,"¥3,100",订单,1
任务编号：248502,【企业官网】做一个展示型网站,¥400,订单,1
任务编号：248525,【企业官网】HTML网页制作（航家）,¥500,订单,1
任务编号：248529,【企业官网】泉州金融超市第三期付款,"¥8,600",订单,1
任务编号：248541,【宣传册设计】8折页的宣传页制作,¥710,订单,1
任务编号：248564,【百科/问答撰写】百度百科撰写,"¥1,500",订单,1
任务编号：248649,【小程序开发】除苹果之外的智能手机功能开发,"¥2,500",订单,1
任务编号：248724,【LOGO设计】茶叶商标取名及LOGO设计,¥400,订单,1
任务编号：248748,【LOGO设计】公司活动LOGO设计,"¥1,000",订单,1
任务编号：248755,【创意短视频】2分钟三维动画制作(第二期）,"¥4,000",订单,1
任务编号：248773,【海报设计】按要求设计会员海报,¥300,订单,1
任务编号：248798,【3D建模】建筑室内建模设计,"¥2,000",订单,1
任务编号：248802,【产品推广】官方网站外部推广,¥600,订单,1
任务编号：248803,【宣传册设计】公司宣传册设计,¥800,订单,1
任务编号：248818,【APP开发】投资管理客户端android界面美化,"¥1,000",订单,1
任务编号：248830,【LOGO设计】找人设计一个班徽,¥100,订单,1
任务编号：248854,【LOGO设计】培训机构logo设计,¥500,订单,1
任务编号：248870,【广告设计】两个产品外观设计和两个外包装版面设计,¥400,订单,1
任务编号：248885,【小程序开发】按要求进行成软件开发,¥625,订单,1
任务编号：248946,【企业官网】微信公众号导航网站开发,"¥3,000",订单,1
任务编号：248959,【其他工业设计】等离子净化器外观设计,"¥8,400",订单,1
任务编号：248995,【机械设备】绘制CAD机械制图,¥500,订单,1
任务编号：248996,【企业官网】在网站上加推广链接注册等,¥100,订单,1
任务编号：249003,【专业代笔】原创报告撰写（一）,¥600,订单,1
任务编号：249011,【LOGO设计】华民国际宣传册logo设计,¥600,订单,1
任务编号：249016,【创意短视频】金融网站宣传微动画制作,"¥3,200",订单,1
任务编号：249022,【小程序开发】易宝支付接口开发,¥306,订单,1
任务编号：249148,【文化艺术服务】要求原创的文化创作,"¥2,600",订单,1
任务编号：249150,【LOGO设计】店铺LOGO设计,¥100,订单,1
任务编号：249172,【企业官网】厦门房源超市网站建设及微信平台设计,"¥1,800",订单,1
任务编号：249197,【插画设计】做插画设计的任务,"¥2,272",订单,1
任务编号：249239,【LOGO设计】奥特莱斯LOGO设计及系列部分VI,"¥1,000",订单,1
任务编号：249245,【前端开发】discuz模版二次开发修改,¥600,订单,1
任务编号：249278,【LOGO设计】利众者logo设计,¥500,订单,1
任务编号：249302,【宣传册设计】灵犀彩色珠宝店的宣传画册,¥600,订单,1
任务编号：249320,【网站UI设计】企业网站的改版,"¥1,000",订单,1
任务编号：249322,【网站UI设计】网站首页网页设计,¥600,订单,1
任务编号：249356,【网站UI设计】网站营销海报页设计,"¥3,000",订单,1
任务编号：249366,【电路设计】根据我的原理图和元件封装画PCB版图,"¥1,000",订单,1
任务编号：249378,【后端开发】网站实现支付宝功能,¥250,订单,1
任务编号：249434,【VI设计】品牌LOGO设计,"¥2,000",订单,1
任务编号：249443,【企业官网】开发一个局域网内使用的网站,"¥8,000",订单,1
任务编号：249492,【其他工业设计】按要求做套柄设计,"¥1,200",订单,1
任务编号：249506,【卡通形象设计】卡通形象设计征集,¥100,订单,1
任务编号：249568,【主图设计】淘宝店铺店招设计,¥50,订单,1
任务编号：249596,【表情设计】qq动态表情制作,¥300,订单,1
任务编号：249600,【小程序开发】请按照附件完成软件开发任务,¥625,订单,1
任务编号：249608,【企业官网】整站制作（三期）,"¥3,500",订单,1
任务编号：249667,【安全服务】云服务器购买以及网站配置,"¥1,000",订单,1
任务编号：249677,【漫画设计】用电脑绘画软件绘制一副电脑作品,¥60,订单,1
任务编号：249692,【卡通形象设计】设计一只小鸭像素画,¥500,订单,1
任务编号：249817,【网站UI设计】设计装修淘宝店铺,"¥2,000",订单,1
任务编号：249837,【小程序开发】三维模型的处理,"¥3,000",订单,1
任务编号：249841,【小程序开发】将excel文件汇总并导出至pdf,¥500,订单,1
任务编号：249875,【卡通形象设计】吉祥物的设计(一）,¥250,订单,1
任务编号：249886,【其他软件开发】统计模型的数据分析,¥400,订单,1
任务编号：249904,【企业官网】仿一个网站做二级页面开发,"¥2,800",订单,1
任务编号：249929,【电商网站】山寨币交易平台程序开发,"¥15,000",订单,1
任务编号：249934,【小程序开发】虑拟币交易平台开发,"¥15,000",订单,1
任务编号：249937,【宣传册设计】远程智能温控与计量系统画册设计,"¥1,000",订单,1
任务编号：249970,【专业代笔】两个表格数据进行实证分析撰写,¥300,订单,1
任务编号：249981,【品牌故事】广播方向的文章撰写,¥500,订单,1
任务编号：249987,【微信开发】房地产微信平台开发,"¥5,000",订单,1
任务编号：250053,【图片处理】婚纱照片的美化,¥400,订单,1
任务编号：250057,【宣传册设计】东营美辰石油装备有限公司宣传册设计,"¥2,000",订单,1
任务编号：250065,【漫画设计】美工图片的设计,"¥1,000",订单,1
任务编号：250092,【商业提案】征集商业文案报告,¥800,订单,1
任务编号：250096,【前端开发】网页海报设计,¥500,订单,1
任务编号：250108,【详情页设计】玩具详情页设计,"¥1,600",订单,1
任务编号：250179,【包装设计】白酒容器效果图、三视图和包装结构图设计,¥50,订单,1
任务编号：250190,【包装设计】产品外纸箱&拉罐设计,"¥5,000",订单,1
任务编号：250196,【VI设计】物业房产vi设计,"¥1,500",订单,1
任务编号：250244,【企业官网】discuz仿一个网站,¥500,订单,1
任务编号：250299,【企业官网】修改网站程序问题,¥200,订单,1
任务编号：250316,【小程序开发】按照附件开发软件程序（一）,¥625,订单,1
任务编号：250317,【小程序开发】请按照附件完成程序开发（二）,¥625,订单,1
任务编号：250325,【小程序开发】请按照附件开发软件（三）,¥625,订单,1
任务编号：250334,【小程序开发】系统程序开发应用（一）,"¥34,775",订单,1
任务编号：250355,【卡通形象设计】设计一只小鸭像素画,¥500,订单,1
任务编号：250366,【企业官网】用帝国cms修改完善已有网站,"¥4,000",订单,1
任务编号：250386,【小程序开发】对现有的网站进行修复,¥100,订单,1
任务编号：250390,【小程序开发】RFID电子标签协议解析,"¥10,000",订单,1
任务编号：250391,【企业官网】观点页面制作（一期）,¥350,订单,1
任务编号：250428,【APP开发】儿童游戏教学应用APP开发制作[一],"¥5,000",订单,1
任务编号：250470,【服装设计】服装图案的设计,"¥1,000",订单,1
任务编号：250476,【产品外观设计】遥控器外观设计,"¥4,000",订单,1
任务编号：250537,【OA系统】订单系统制作开发,"¥2,500",订单,1
任务编号：250540,【产品外观设计】小夜灯的外观设计,¥200,订单,1
任务编号：250598,【LOGO设计】要有国际大牌风格的LOGO设计,¥300,订单,1
任务编号：250629,【企业官网】开发出类似智客网的需求信息网站,"¥1,700",订单,1
任务编号：250653,【3D建模】便携吸尘器项目开发,"¥9,200",订单,1
任务编号：250710,【网站UI设计】成品网页美工设计,¥100,订单,1
任务编号：250805,【其他工业设计】OSB板创意家具设计,"¥1,500",订单,1
任务编号：250817,【机械设备】全自动穿钉机械开发,"¥3,000",订单,1
任务编号：250819,【卡通形象设计】设计一个甜圈像素画,¥300,订单,1
任务编号：250822,【机械设备】全自动红菇娘剥皮机的设计,"¥5,000",订单,1
任务编号：250841,【网站UI设计】网站的logo设计,¥500,订单,1
任务编号：250844,【产品卖点】2013建博会计划书撰写,¥400,订单,1
任务编号：250858,【网站UI设计】會員中心整套升级设计,"¥1,000",订单,1
任务编号：250926,【卡通形象设计】吉祥物的设计（二）,¥100,订单,1
任务编号：250935,【软文发布】2014第一季网站宣传文章发布,"¥2,600",订单,1
任务编号：250945,【企业官网】做一个门户网站（一）,"¥1,500",订单,1
任务编号：250999,【卡通形象设计】吉祥物的设计（三）,¥150,订单,1
任务编号：251005,【专业代笔】5千字撰写报告,¥700,订单,1
任务编号：251047,【宣传册设计】广宣物料宣传册页的设计,"¥1,000",订单,1
任务编号：251048,【宣传策划】网站设计方案说明书撰写,¥100,订单,1
任务编号：251083,【数据录入】信息数据录入之245,"¥2,550",订单,1
任务编号：251092,【专业代笔】英文报告的攥写,¥800,订单,1
任务编号：251105,【数据录入】信息数据录入之246,"¥3,550",订单,1
任务编号：251164,【LOGO设计】微创贸易公司logo设计,¥800,订单,1
任务编号：251171,【卡通形象设计】卡通形象的吉祥物设计,¥150,订单,1
任务编号：251182,【网站UI设计】零距足球网根据需求设计修改,¥300,订单,1
任务编号：251187,【排版设计】设计排版制片服务,"¥3,000",订单,1
任务编号：251220,【宣传册设计】企业宣传页设计,¥360,订单,1
任务编号：251241,【LOGO设计】信息系统logo及名称设计,¥500,订单,1
任务编号：251254,【企业官网】需要做discuz模板设计,¥300,订单,1
任务编号：251268,【LOGO设计】公司logo和名片设计,¥480,订单,1
任务编号：251288,【广告设计】颁奖典礼全套设计,"¥1,000",订单,1
任务编号：251291,【品牌故事】按照要求来做任务,"¥1,400",订单,1
任务编号：251312,【商业提案】英语小文案的写作,¥600,订单,1
任务编号：251328,【图片处理】成品网页图片处理,¥110,订单,1
任务编号：251359,【品牌故事】征集商务文案,¥400,订单,1
任务编号：251437,【小程序开发】开发一套小型CRM客户管理系统,"¥8,000",订单,1
任务编号：251453,【小程序开发】工作流编辑程序开发,"¥10,000",订单,1
任务编号：251456,【数据录入】信息数据录入之247,¥100,订单,1
任务编号：251483,【机械设备】一种潜艇阻力试验装置设计,"¥7,000",订单,1
任务编号：251493,【小程序开发】请按照附件要求完成软件开发(四）,¥625,订单,1
任务编号：251497,【整合营销】家具网第一季度EDM广告投放,"¥3,000",订单,1
任务编号：251548,【数据录入】信息数据录入之248,¥100,订单,1
任务编号：251563,【商业提案】做商业文案撰写,¥200,订单,1
任务编号：251565,【宣传策划】要征集商业文案,¥400,订单,1
任务编号：251599,【效果图设计】大厅效果图设计,¥300,订单,1
任务编号：251609,【企业官网】discuz环境搭建及模板安装,¥248,订单,1
任务编号：251617,【小程序开发】采集器程序编写,¥100,订单,1
任务编号：251620,【产品外观设计】按提供的素材做两张图,¥600,订单,1
任务编号：251658,【网店推广】做一个动态评分,¥10,订单,1
任务编号：251660,【网店推广】按要求做网店推广,¥100,订单,1
任务编号：251663,【网店推广】给淘宝网店做推广,¥100,订单,1
任务编号：251664,【网店推广】做个网店推广服务,¥100,订单,1
任务编号：251669,【电商网站】制作一个产品介绍的网站,"¥1,000",订单,1
任务编号：251670,【网店推广】淘宝网店做推广,¥100,订单,1
任务编号：251672,【网店推广】淘宝网店的推广服务,¥100,订单,1
任务编号：251673,【网店推广】给天猫网店做推广,¥100,订单,1
任务编号：251676,【商业提案】鲅鱼圈景区描述文案（一）,¥300,订单,1
任务编号：251678,【小程序开发】灰鸽子远程控制软件开发,"¥15,000",订单,1
任务编号：251694,【网站UI设计】企业网站（PC+移动版）设计和实现,"¥1,000",订单,1
任务编号：251743,【APP开发】出口报价软件开发,¥300,订单,1
任务编号：251813,【LOGO设计】甜品店logo及部分VI设计,"¥1,600",订单,1
任务编号：251826,【LOGO设计】公司的logo设计,¥600,订单,1
任务编号：251829,【VI设计】咖啡厅的logo及vi设计,"¥1,500",订单,1
任务编号：251838,【商业提案】家具类软文代写,¥200,订单,1
任务编号：251840,【网站UI设计】根据模块设计旅游网站,"¥1,000",订单,1
任务编号：251869,【图片处理】网站主广告位图片设计优化,¥150,订单,1
任务编号：251880,【专业代笔】征集一个商业文案,"¥2,600",订单,1
任务编号：251902,【宣传册设计】设计宣传页——三折页,"¥1,000",订单,1
任务编号：251938,【手机网站】网站前端切图设计,¥200,订单,1
任务编号：251950,【数据录入】信息数据录入之249,¥100,订单,1
任务编号：251953,【创意短视频】5分钟动画短片制作（下半部）,"¥2,000",订单,1
任务编号：251959,【数据录入】信息数据录入之250,¥100,订单,1
任务编号：251975,【数据录入】信息数据录入之251,¥100,订单,1
任务编号：252018,【APP开发】大学生点餐叫外卖APP开发,"¥20,000",订单,1
任务编号：252046,【数据录入】信息数据录入之252,¥300,订单,1
任务编号：252048,【数据录入】信息数据录入之253,¥100,订单,1
任务编号：252109,【APP开发】开发一个APP,"¥5,000",订单,1
任务编号：252111,【数据录入】信息数据录入之254,¥100,订单,1
任务编号：252123,【VI设计】壁挂式空气净化器外观设计,"¥8,000",订单,1
任务编号：252131,【网站UI设计】全新设计个风水类型的网站,"¥1,000",订单,1
任务编号：252137,【漫画设计】吉祥物的设计（四）,¥50,订单,1
任务编号：252149,【宣传策划】车贷微博和bbs软文写作,¥220,订单,1
任务编号：252163,【APP开发】移动软件开发,"¥23,000",订单,1
任务编号：252164,【其他软件开发】R语言的数据处理,¥400,订单,1
任务编号：252211,【排版设计】设计排版制片服务(二）,¥300,订单,1
任务编号：252213,【排版设计】排版设计出片服务加画图服务,"¥2,300",订单,1
任务编号：252220,【企业官网】网址导航首页进一步修改,¥300,订单,1
任务编号：252231,【小程序开发】用AS3制作一款flash疯狂猜图类的游戏,"¥2,000",订单,1
任务编号：252238,【文学创作】文章的撰写,¥600,订单,1
任务编号：252241,【小程序开发】统计模型的数据分析,¥400,订单,1
任务编号：252274,【其他家装服务】70平米家装设计方案,"¥1,200",订单,1
任务编号：252293,【品牌故事】在短时间内写出高质量文案,¥400,订单,1
任务编号：252318,【宣传册设计】公司宣传册设计,¥500,订单,1
任务编号：252321,【小程序开发】数字图像处理,¥200,订单,1
任务编号：252346,【商业提案】三篇播音与主持专业文章撰写,¥600,订单,1
任务编号：252391,【LOGO设计】中唯旅交网LOGO设计,"¥1,000",订单,1
任务编号：252405,【数据录入】信息数据录入之255,¥100,订单,1
任务编号：252423,【企业官网】网站前端切图设计,¥400,订单,1
任务编号：252427,【网站UI设计】网站页面设计,¥600,订单,1
任务编号：252433,【商业提案】浅谈旅游服务广播节目主持人的主持风格,¥300,订单,1
任务编号：252444,【网站UI设计】中式古典红木家具电商平台产品图片详细制作(九),¥500,订单,1
任务编号：252446,【企业官网】正心书桥善书交流网站,"¥3,500",订单,1
任务编号：252476,【商业提案】宗教旅游对不丹的影响文案撰写（一）,¥300,订单,1
任务编号：252483,【小程序开发】北京PK拾开奖记录同排查历史数字的软件,"¥1,600",订单,1
任务编号：252489,【海报设计】海报6幅加x-展架1幅,"¥1,000",订单,1
任务编号：252497,【名片设计】设计嘉德贺科技发展有限公司名片,"¥1,500",订单,1
任务编号：252509,【网站UI设计】中式古典红木家具电商平台产品图片详细制作(十),¥500,订单,1
任务编号：252546,【表情设计】征求原创QQ动态表情（一）,"¥4,400",订单,1
任务编号：252547,【表情设计】征求原创QQ动态表情（二）,"¥3,600",订单,1
任务编号：252548,【表情设计】征求原创QQ动态表情（三）,"¥2,400",订单,1
任务编号：252550,【表情设计】征求原创QQ动态表情（四）,"¥1,200",订单,1
任务编号：252554,【表情设计】征求原创QQ动态表情（五),"¥1,200",订单,1
任务编号：252555,【小程序开发】按要求处理经济模型,¥400,订单,1
任务编号：252563,【文学创作】按要求修改脚本,¥200,订单,1
任务编号：252579,【企业官网】仿照北京朝阳公园做一个公园宣传的网站,"¥1,800",订单,1
任务编号：252627,【百科/问答撰写】百度百科创建广东圣象地板,¥500,订单,1
任务编号：252628,【商业提案】八千字商业文案征集,"¥1,800",订单,1
任务编号：252631,【广告设计】端午节物料设计,"¥2,000",订单,1
任务编号：252715,【小程序开发】请按照附件要求完成软件开发(五）,¥625,订单,1
任务编号：252722,【企业官网】单独制作网站留言板带后台和数据库,¥50,订单,1
任务编号：252725,【商业提案】浅谈旅游服务广播节目主持人的主持风格,¥200,订单,1
任务编号：252733,【产品外观设计】产品的外观设计,"¥5,000",订单,1
任务编号：252737,【表情设计】征求原创QQ动态表情（六）,"¥1,200",订单,1
任务编号：252750,【插画设计】346幅图插画设计,"¥1,730",订单,1
任务编号：252763,【包装设计】LED和节能灯产品彩盒包装设计,"¥2,700",订单,1
任务编号：252772,【数据录入】信息数据录入之256,¥100,订单,1
任务编号：252797,【数据录入】信息数据录入之257,¥100,订单,1
任务编号：252806,【网站UI设计】中式古典红木家具电商平台产品图片详细制作(十一),¥500,订单,1
任务编号：252816,【机械设备】爬楼机器人改良,¥800,订单,1
任务编号：252823,【企业官网】做一个门户网站（二）,"¥2,000",订单,1
任务编号：252832,【数据录入】信息数据录入之258,"¥4,000",订单,1
任务编号：252842,【数据录入】信息数据录入之259,"¥4,000",订单,1
任务编号：252860,【数据录入】信息数据录入之260,"¥5,000",订单,1
任务编号：252862,【数据录入】信息数据录入之261,"¥4,200",订单,1
任务编号：252864,【宣传册设计】证券公司画册设计,"¥10,000",订单,1
任务编号：252897,【数据录入】信息数据录入之262,¥100,订单,1
任务编号：252904,【数据录入】信息数据录入之263,¥100,订单,1
任务编号：252913,【广告设计】按照具体的要求做任务,¥100,订单,1
任务编号：252975,【小程序开发】基于安卓平台的app开发,"¥2,000",订单,1
任务编号：252987,【数据录入】信息数据录入之264,¥100,订单,1
任务编号：253012,【软文发布】2014新品采购会宣传文章发布,"¥2,300",订单,1
任务编号：253082,【网站UI设计】网页美工设计（二）,¥150,订单,1
任务编号：253086,【数据录入】信息数据录入之265,¥300,订单,1
任务编号：253110,【APP界面设计】设计一个拜神应用,"¥5,000",订单,1
任务编号：253125,【其他软件开发】虚拟币钱包安装,¥300,订单,1
任务编号：253142,【数据录入】信息数据录入之266,¥300,订单,1
任务编号：253143,【数据录入】信息数据录入之267,¥300,订单,1
任务编号：253175,【LOGO设计】电力设备公司LOGO设计,¥500,订单,1
任务编号：253202,【APP开发】android图片处理技术外包,"¥1,500",订单,1
任务编号：253222,【小程序开发】app手机互助平台开发（一）,"¥8,000",订单,1
任务编号：253244,【数据录入】信息数据录入之268,¥300,订单,1
