Source,Target,Type,EdgeType
模板建站,任务编号：1047535,属于,能力-订单
APP界面设计,任务编号：1047564,属于,能力-订单
APP开发,任务编号：1047714,属于,能力-订单
运维服务,任务编号：1047820,属于,能力-订单
网站UI设计,任务编号：1047961,属于,能力-订单
其他软件开发,任务编号：1048104,属于,能力-订单
APP开发,任务编号：1048349,属于,能力-订单
小程序开发,任务编号：1048404,属于,能力-订单
小程序开发,任务编号：1048644,属于,能力-订单
小程序开发,任务编号：1049251,属于,能力-订单
商城建设,任务编号：1049270,属于,能力-订单
小程序开发,任务编号：1049465,属于,能力-订单
嵌入式软件,任务编号：1049608,属于,能力-订单
APP开发,任务编号：1049583,属于,能力-订单
区块链应用,任务编号：1050227,属于,能力-订单
H5开发,任务编号：1050383,属于,能力-订单
网站UI设计,任务编号：1050395,属于,能力-订单
APP开发,任务编号：1050613,属于,能力-订单
网站UI设计,任务编号：1050541,属于,能力-订单
APP开发,任务编号：1050594,属于,能力-订单
APP开发,任务编号：1050701,属于,能力-订单
采集工具,任务编号：1050797,属于,能力-订单
定制开发,任务编号：1050824,属于,能力-订单
小程序开发,任务编号：1051005,属于,能力-订单
其他软件开发,任务编号：1051085,属于,能力-订单
采集工具,任务编号：1051151,属于,能力-订单
小程序开发,任务编号：1051237,属于,能力-订单
小程序开发,任务编号：1051479,属于,能力-订单
APP开发,任务编号：1051683,属于,能力-订单
小程序开发,任务编号：1051916,属于,能力-订单
H5开发,任务编号：1052017,属于,能力-订单
APP开发,任务编号：1052223,属于,能力-订单
小程序开发,任务编号：1052312,属于,能力-订单
小程序开发,任务编号：1052423,属于,能力-订单
脚本开发,任务编号：1052416,属于,能力-订单
软件UI设计,任务编号：1052510,属于,能力-订单
其他软件开发,任务编号：1053227,属于,能力-订单
软件UI设计,任务编号：1053272,属于,能力-订单
小程序开发,任务编号：1053480,属于,能力-订单
APP界面设计,任务编号：1053905,属于,能力-订单
APP开发,任务编号：1053921,属于,能力-订单
小程序开发,任务编号：1053995,属于,能力-订单
小程序开发,任务编号：1054023,属于,能力-订单
采集工具,任务编号：1054081,属于,能力-订单
小程序开发,任务编号：1054229,属于,能力-订单
H5开发,任务编号：1054342,属于,能力-订单
APP界面设计,任务编号：1054976,属于,能力-订单
小程序开发,任务编号：1054985,属于,能力-订单
VR场景,任务编号：1055131,属于,能力-订单
APP开发,任务编号：1055192,属于,能力-订单
小程序开发,任务编号：1055981,属于,能力-订单
其他管理软件,任务编号：1055974,属于,能力-订单
网站二次开发,任务编号：1056093,属于,能力-订单
企业官网,任务编号：1056446,属于,能力-订单
小程序开发,任务编号：1056513,属于,能力-订单
其他软件开发,任务编号：1057561,属于,能力-订单
网站二次开发,任务编号：1057675,属于,能力-订单
小程序开发,任务编号：1057825,属于,能力-订单
H5开发,任务编号：1057900,属于,能力-订单
测试服务,任务编号：1057937,属于,能力-订单
前端开发,任务编号：1058182,属于,能力-订单
定制开发,任务编号：1058238,属于,能力-订单
小程序开发,任务编号：1058258,属于,能力-订单
小程序开发,任务编号：1058403,属于,能力-订单
网站UI设计,任务编号：1058428,属于,能力-订单
其他软件开发,任务编号：1058500,属于,能力-订单
APP开发,任务编号：1058482,属于,能力-订单
后端开发,任务编号：1058635,属于,能力-订单
网站UI设计,任务编号：1058743,属于,能力-订单
APP开发,任务编号：1058756,属于,能力-订单
软件UI设计,任务编号：1058816,属于,能力-订单
APP开发,任务编号：1058686,属于,能力-订单
定制开发,任务编号：1058983,属于,能力-订单
H5开发,任务编号：1059162,属于,能力-订单
软件UI设计,任务编号：1059246,属于,能力-订单
其他软件开发,任务编号：1059506,属于,能力-订单
APP开发,任务编号：1059507,属于,能力-订单
网站UI设计,任务编号：1059613,属于,能力-订单
其他网站,任务编号：1059717,属于,能力-订单
小程序开发,任务编号：1059934,属于,能力-订单
前端开发,任务编号：1060144,属于,能力-订单
网站UI设计,任务编号：1060764,属于,能力-订单
APP开发,任务编号：1060738,属于,能力-订单
小程序开发,任务编号：1060663,属于,能力-订单
其他网站,任务编号：1060717,属于,能力-订单
网站UI设计,任务编号：1061095,属于,能力-订单
小程序开发,任务编号：1061154,属于,能力-订单
小程序开发,任务编号：1061350,属于,能力-订单
游戏其他,任务编号：1061418,属于,能力-订单
H5开发,任务编号：1061450,属于,能力-订单
响应式网站,任务编号：1061541,属于,能力-订单
小程序开发,任务编号：1061570,属于,能力-订单
小程序开发,任务编号：1061714,属于,能力-订单
APP开发,任务编号：1062119,属于,能力-订单
APP开发,任务编号：1062215,属于,能力-订单
小程序开发,任务编号：1062288,属于,能力-订单
企业官网,任务编号：1062473,属于,能力-订单
小程序开发,任务编号：1062479,属于,能力-订单
小程序开发,任务编号：1062588,属于,能力-订单
其他软件开发,任务编号：1062700,属于,能力-订单
小程序开发,任务编号：1062702,属于,能力-订单
APP开发,任务编号：1062999,属于,能力-订单
游戏建模,任务编号：1063011,属于,能力-订单
网站二次开发,任务编号：1063218,属于,能力-订单
APP开发,任务编号：1063552,属于,能力-订单
嵌入式软件,任务编号：1063813,属于,能力-订单
小程序开发,任务编号：1063842,属于,能力-订单
小程序开发,任务编号：1063781,属于,能力-订单
微信开发,任务编号：1063877,属于,能力-订单
小程序开发,任务编号：1064748,属于,能力-订单
小程序开发,任务编号：1064750,属于,能力-订单
商城建设,任务编号：1064834,属于,能力-订单
采集工具,任务编号：1065058,属于,能力-订单
其他软件开发,任务编号：1065096,属于,能力-订单
定制开发,任务编号：1065207,属于,能力-订单
小程序开发,任务编号：1065232,属于,能力-订单
小程序开发,任务编号：1065250,属于,能力-订单
小程序开发,任务编号：1065530,属于,能力-订单
网站二次开发,任务编号：1065519,属于,能力-订单
小程序开发,任务编号：1065894,属于,能力-订单
APP开发,任务编号：1065940,属于,能力-订单
其他软件开发,任务编号：1065857,属于,能力-订单
小程序开发,任务编号：1065991,属于,能力-订单
APP开发,任务编号：1066541,属于,能力-订单
企业官网,任务编号：1066561,属于,能力-订单
小程序开发,任务编号：1066826,属于,能力-订单
脚本开发,任务编号：1067104,属于,能力-订单
脚本开发,任务编号：1067230,属于,能力-订单
采集工具,任务编号：1067328,属于,能力-订单
定制开发,任务编号：1067457,属于,能力-订单
APP开发,任务编号：1067516,属于,能力-订单
APP开发,任务编号：1067531,属于,能力-订单
APP开发,任务编号：1067761,属于,能力-订单
小程序开发,任务编号：1067873,属于,能力-订单
其他软件开发,任务编号：1067891,属于,能力-订单
网站二次开发,任务编号：1067985,属于,能力-订单
前端开发,任务编号：1068032,属于,能力-订单
定制开发,任务编号：1068132,属于,能力-订单
采集工具,任务编号：1068204,属于,能力-订单
其他软件开发,任务编号：1068269,属于,能力-订单
其他软件开发,任务编号：1026370,属于,能力-订单
小程序开发,任务编号：1026440,属于,能力-订单
小程序开发,任务编号：1026463,属于,能力-订单
APP开发,任务编号：1026569,属于,能力-订单
门户网站,任务编号：1026674,属于,能力-订单
APP开发,任务编号：1026740,属于,能力-订单
后端开发,任务编号：1026756,属于,能力-订单
APP开发,任务编号：1026762,属于,能力-订单
APP开发,任务编号：1026785,属于,能力-订单
APP开发,任务编号：1026786,属于,能力-订单
小程序开发,任务编号：1026826,属于,能力-订单
响应式网站,任务编号：1026879,属于,能力-订单
APP开发,任务编号：1026902,属于,能力-订单
APP开发,任务编号：1026947,属于,能力-订单
小程序开发,任务编号：1027102,属于,能力-订单
APP开发,任务编号：1027069,属于,能力-订单
区块链应用,任务编号：1027144,属于,能力-订单
小程序开发,任务编号：1027238,属于,能力-订单
网站二次开发,任务编号：1027271,属于,能力-订单
APP开发,任务编号：1027312,属于,能力-订单
H5开发,任务编号：1027452,属于,能力-订单
小程序开发,任务编号：1027572,属于,能力-订单
软件UI设计,任务编号：1027526,属于,能力-订单
门户网站,任务编号：1027560,属于,能力-订单
小程序开发,任务编号：1027567,属于,能力-订单
企业官网,任务编号：1027792,属于,能力-订单
SAAS软件,任务编号：1027920,属于,能力-订单
小程序开发,任务编号：1027912,属于,能力-订单
门户网站,任务编号：1027992,属于,能力-订单
后端开发,任务编号：1028035,属于,能力-订单
小程序开发,任务编号：1028080,属于,能力-订单
APP开发,任务编号：1028125,属于,能力-订单
门户网站,任务编号：1028270,属于,能力-订单
APP开发,任务编号：1028822,属于,能力-订单
模板建站,任务编号：1029044,属于,能力-订单
APP开发,任务编号：1029160,属于,能力-订单
脚本开发,任务编号：1029146,属于,能力-订单
小程序开发,任务编号：1029327,属于,能力-订单
APP开发,任务编号：1029343,属于,能力-订单
APP开发,任务编号：1029336,属于,能力-订单
网站二次开发,任务编号：1029312,属于,能力-订单
小程序开发,任务编号：1029420,属于,能力-订单
企业官网,任务编号：1029473,属于,能力-订单
其他网站,任务编号：1029416,属于,能力-订单
小程序开发,任务编号：1029392,属于,能力-订单
H5开发,任务编号：1029622,属于,能力-订单
APP界面设计,任务编号：1029628,属于,能力-订单
APP开发,任务编号：1029808,属于,能力-订单
APP开发,任务编号：1029776,属于,能力-订单
APP开发,任务编号：1029774,属于,能力-订单
APP开发,任务编号：1029773,属于,能力-订单
APP开发,任务编号：1029755,属于,能力-订单
ERP系统,任务编号：1029698,属于,能力-订单
APP开发,任务编号：1029756,属于,能力-订单
H5开发,任务编号：1029854,属于,能力-订单
APP开发,任务编号：1029898,属于,能力-订单
小程序开发,任务编号：1029932,属于,能力-订单
小程序开发,任务编号：1029936,属于,能力-订单
APP开发,任务编号：1029949,属于,能力-订单
小程序开发,任务编号：1030017,属于,能力-订单
其他软件开发,任务编号：1030184,属于,能力-订单
APP开发,任务编号：1030061,属于,能力-订单
APP开发,任务编号：1030257,属于,能力-订单
小程序开发,任务编号：1030476,属于,能力-订单
APP开发,任务编号：1030569,属于,能力-订单
APP开发,任务编号：1030823,属于,能力-订单
网站二次开发,任务编号：1030988,属于,能力-订单
APP界面设计,任务编号：1031036,属于,能力-订单
小程序开发,任务编号：1031106,属于,能力-订单
其他软件开发,任务编号：1031224,属于,能力-订单
小程序开发,任务编号：1031894,属于,能力-订单
小程序开发,任务编号：1031903,属于,能力-订单
其他软件开发,任务编号：1032066,属于,能力-订单
APP开发,任务编号：1032026,属于,能力-订单
APP开发,任务编号：1032063,属于,能力-订单
APP开发,任务编号：1032254,属于,能力-订单
小程序开发,任务编号：1032118,属于,能力-订单
小程序开发,任务编号：1032119,属于,能力-订单
小程序开发,任务编号：1032195,属于,能力-订单
小程序开发,任务编号：1032116,属于,能力-订单
小程序开发,任务编号：1032117,属于,能力-订单
企业官网,任务编号：1032296,属于,能力-订单
小程序开发,任务编号：1032303,属于,能力-订单
小程序开发,任务编号：1032360,属于,能力-订单
APP开发,任务编号：1032415,属于,能力-订单
前端开发,任务编号：1032527,属于,能力-订单
APP开发,任务编号：1032562,属于,能力-订单
小程序开发,任务编号：1032576,属于,能力-订单
其他软件开发,任务编号：1032619,属于,能力-订单
小程序开发,任务编号：1032811,属于,能力-订单
小程序开发,任务编号：1032702,属于,能力-订单
APP开发,任务编号：1032701,属于,能力-订单
小程序开发,任务编号：1032933,属于,能力-订单
网站UI设计,任务编号：1033236,属于,能力-订单
小程序开发,任务编号：1033312,属于,能力-订单
其他软件开发,任务编号：1033466,属于,能力-订单
其他软件开发,任务编号：1033459,属于,能力-订单
小程序开发,任务编号：1033702,属于,能力-订单
小程序开发,任务编号：1033794,属于,能力-订单
APP开发,任务编号：1033819,属于,能力-订单
APP开发,任务编号：1033834,属于,能力-订单
小程序开发,任务编号：1033910,属于,能力-订单
APP开发,任务编号：1034040,属于,能力-订单
APP开发,任务编号：1034043,属于,能力-订单
H5开发,任务编号：1034087,属于,能力-订单
APP开发,任务编号：1034191,属于,能力-订单
其他软件开发,任务编号：1034163,属于,能力-订单
APP开发,任务编号：1034208,属于,能力-订单
APP开发,任务编号：1034195,属于,能力-订单
APP开发,任务编号：1034250,属于,能力-订单
小程序开发,任务编号：1034443,属于,能力-订单
网站UI设计,任务编号：1034394,属于,能力-订单
小程序开发,任务编号：1034389,属于,能力-订单
APP开发,任务编号：1034576,属于,能力-订单
APP开发,任务编号：1034693,属于,能力-订单
APP开发,任务编号：1034694,属于,能力-订单
定制开发,任务编号：1034701,属于,能力-订单
APP开发,任务编号：1034901,属于,能力-订单
APP开发,任务编号：1034771,属于,能力-订单
APP开发,任务编号：1034774,属于,能力-订单
定制开发,任务编号：1034799,属于,能力-订单
软件UI设计,任务编号：1034830,属于,能力-订单
小程序开发,任务编号：1034865,属于,能力-订单
其他工具软件,任务编号：1034877,属于,能力-订单
APP开发,任务编号：1035030,属于,能力-订单
手机网站,任务编号：1035210,属于,能力-订单
网站UI设计,任务编号：1035182,属于,能力-订单
小程序开发,任务编号：1035321,属于,能力-订单
小程序开发,任务编号：1035486,属于,能力-订单
小程序开发,任务编号：1035518,属于,能力-订单
APP开发,任务编号：1035530,属于,能力-订单
API接口,任务编号：1035931,属于,能力-订单
网站二次开发,任务编号：1036022,属于,能力-订单
数据库设计,任务编号：1035987,属于,能力-订单
其他软件开发,任务编号：1036111,属于,能力-订单
小程序开发,任务编号：1036162,属于,能力-订单
IT解决方案,任务编号：1036166,属于,能力-订单
小程序开发,任务编号：1036163,属于,能力-订单
商城建设,任务编号：1036160,属于,能力-订单
定制开发,任务编号：1036354,属于,能力-订单
小程序开发,任务编号：1036321,属于,能力-订单
运维服务,任务编号：1036294,属于,能力-订单
前端开发,任务编号：1036427,属于,能力-订单
小程序开发,任务编号：1036584,属于,能力-订单
小程序开发,任务编号：1036589,属于,能力-订单
小程序开发,任务编号：1036593,属于,能力-订单
小程序开发,任务编号：1036653,属于,能力-订单
门户网站,任务编号：1036677,属于,能力-订单
APP开发,任务编号：1036707,属于,能力-订单
前端开发,任务编号：1036794,属于,能力-订单
其他软件开发,任务编号：1036918,属于,能力-订单
门户网站,任务编号：1037024,属于,能力-订单
采集工具,任务编号：1037152,属于,能力-订单
其他工具软件,任务编号：1037234,属于,能力-订单
小程序开发,任务编号：1037207,属于,能力-订单
采集工具,任务编号：1037180,属于,能力-订单
定制开发,任务编号：1037206,属于,能力-订单
小程序开发,任务编号：1037552,属于,能力-订单
其他软件开发,任务编号：1037616,属于,能力-订单
APP开发,任务编号：1037652,属于,能力-订单
定制开发,任务编号：1037673,属于,能力-订单
小程序开发,任务编号：1037683,属于,能力-订单
小程序开发,任务编号：1037800,属于,能力-订单
SAAS软件,任务编号：1037852,属于,能力-订单
小程序开发,任务编号：1037892,属于,能力-订单
企业官网,任务编号：1037950,属于,能力-订单
小程序开发,任务编号：1038109,属于,能力-订单
APP开发,任务编号：1038116,属于,能力-订单
软件UI设计,任务编号：1038206,属于,能力-订单
网站UI设计,任务编号：1038160,属于,能力-订单
企业官网,任务编号：1038333,属于,能力-订单
企业官网,任务编号：1038334,属于,能力-订单
小程序开发,任务编号：1038294,属于,能力-订单
APP开发,任务编号：1038403,属于,能力-订单
小程序开发,任务编号：1038406,属于,能力-订单
小程序开发,任务编号：1038407,属于,能力-订单
小程序开发,任务编号：1038438,属于,能力-订单
运维服务,任务编号：1038530,属于,能力-订单
小程序开发,任务编号：1038533,属于,能力-订单
小程序开发,任务编号：1038542,属于,能力-订单
营销型网站,任务编号：1038548,属于,能力-订单
H5开发,任务编号：1038587,属于,能力-订单
小程序开发,任务编号：1038694,属于,能力-订单
小程序开发,任务编号：1038699,属于,能力-订单
小程序开发,任务编号：1038791,属于,能力-订单
APP开发,任务编号：1038887,属于,能力-订单
前端开发,任务编号：1038933,属于,能力-订单
其他工具软件,任务编号：1038981,属于,能力-订单
其他软件开发,任务编号：1039004,属于,能力-订单
小程序开发,任务编号：1039052,属于,能力-订单
前端开发,任务编号：1039187,属于,能力-订单
APP开发,任务编号：1039221,属于,能力-订单
APP开发,任务编号：1039227,属于,能力-订单
微信开发,任务编号：1039273,属于,能力-订单
小程序开发,任务编号：1039355,属于,能力-订单
采集工具,任务编号：1039362,属于,能力-订单
其他工具软件,任务编号：1039534,属于,能力-订单
响应式网站,任务编号：1039505,属于,能力-订单
其他软件开发,任务编号：1039674,属于,能力-订单
APP开发,任务编号：1039647,属于,能力-订单
其他工具软件,任务编号：1039996,属于,能力-订单
网站二次开发,任务编号：1039818,属于,能力-订单
网站二次开发,任务编号：1040185,属于,能力-订单
软件UI设计,任务编号：1040291,属于,能力-订单
APP开发,任务编号：1040325,属于,能力-订单
小程序开发,任务编号：1040408,属于,能力-订单
网站二次开发,任务编号：1040542,属于,能力-订单
APP开发,任务编号：1040558,属于,能力-订单
小程序开发,任务编号：1040803,属于,能力-订单
小程序开发,任务编号：1040883,属于,能力-订单
软件UI设计,任务编号：1040910,属于,能力-订单
小程序开发,任务编号：1040925,属于,能力-订单
APP开发,任务编号：1041055,属于,能力-订单
小程序开发,任务编号：1041045,属于,能力-订单
网站二次开发,任务编号：1041005,属于,能力-订单
APP开发,任务编号：1041210,属于,能力-订单
小程序开发,任务编号：1041215,属于,能力-订单
APP开发,任务编号：1041529,属于,能力-订单
小程序开发,任务编号：1041768,属于,能力-订单
定制开发,任务编号：1041858,属于,能力-订单
软件UI设计,任务编号：1041900,属于,能力-订单
小程序开发,任务编号：1041934,属于,能力-订单
小程序开发,任务编号：1041960,属于,能力-订单
其他软件开发,任务编号：1042323,属于,能力-订单
SAAS软件,任务编号：1042347,属于,能力-订单
小程序开发,任务编号：1042478,属于,能力-订单
小程序开发,任务编号：1042654,属于,能力-订单
网站二次开发,任务编号：1042761,属于,能力-订单
小程序开发,任务编号：1042908,属于,能力-订单
嵌入式软件,任务编号：1043207,属于,能力-订单
企业官网,任务编号：1043409,属于,能力-订单
小程序开发,任务编号：1043313,属于,能力-订单
小程序开发,任务编号：1043545,属于,能力-订单
小程序开发,任务编号：1043546,属于,能力-订单
APP开发,任务编号：1043602,属于,能力-订单
APP开发,任务编号：1043608,属于,能力-订单
APP开发,任务编号：1043725,属于,能力-订单
小程序开发,任务编号：1043735,属于,能力-订单
小程序开发,任务编号：1043836,属于,能力-订单
小程序开发,任务编号：1043857,属于,能力-订单
APP开发,任务编号：1043891,属于,能力-订单
ERP系统,任务编号：1044077,属于,能力-订单
商城建设,任务编号：1044001,属于,能力-订单
APP开发,任务编号：1044060,属于,能力-订单
APP开发,任务编号：1044206,属于,能力-订单
脚本开发,任务编号：1044268,属于,能力-订单
小程序开发,任务编号：1044230,属于,能力-订单
