需求方,设计师,任务编号,能力标签,交易价格,发布时间
o5ef9****447f0,B任务编号：1025202,任务编号：1025202,APP推广,2020.0,2022-12-16
晴天太阳好,B任务编号：1025198,任务编号：1025198,APP推广,1215.0,2022-12-16
qiang6144,B任务编号：1025144,任务编号：1025144,APP推广,1107.0,2022-12-16
晴天太阳好,B任务编号：1025108,任务编号：1025108,APP推广,1008.0,2022-12-15
威尚fO6mo,B任务编号：1025056,任务编号：1025056,APP推广,3000.0,2022-12-15
o5aab7ec20fa40,B任务编号：1024967,任务编号：1024967,APP推广,800.0,2022-12-14
晴天太阳好,B任务编号：1022197,任务编号：1022197,APP推广,10773.0,2022-11-18
qiang6144,B任务编号：1022192,任务编号：1022192,APP推广,10764.0,2022-11-18
晴天太阳好,B任务编号：1022166,任务编号：1022166,APP推广,10305.0,2022-11-18
qiang6144,B任务编号：1022040,任务编号：1022040,APP推广,10296.0,2022-11-17
晴天太阳好,B任务编号：1021138,任务编号：1021138,APP推广,10287.0,2022-11-09
qiang6144,B任务编号：1020938,任务编号：1020938,APP推广,1895.0,2022-11-08
晴天太阳好,B任务编号：1020859,任务编号：1020859,APP推广,1890.0,2022-11-07
o5ef9****447f0,B任务编号：1020519,任务编号：1020519,APP推广,10070.0,2022-11-04
威火力EcQ7x,B任务编号：1019405,任务编号：1019405,APP推广,500.0,2022-10-26
o5ceab24beee05,B任务编号：1019268,任务编号：1019268,APP推广,1515.0,2022-10-25
今晚去偷袈裟,B任务编号：1018881,任务编号：1018881,APP推广,1620.0,2022-10-21
alexlounbut,B任务编号：1017517,任务编号：1017517,问卷调查,750.0,2022-10-12
A付红海,B任务编号：1017080,任务编号：1017080,微信推广,500.0,2022-10-09
晴天太阳好,B任务编号：1015447,任务编号：1015447,APP推广,1341.0,2022-09-23
qiang6144,B任务编号：1015404,任务编号：1015404,APP推广,1323.0,2022-09-23
晴天太阳好,B任务编号：1015382,任务编号：1015382,APP推广,1314.0,2022-09-23
qiang6144,B任务编号：1015345,任务编号：1015345,APP推广,1287.0,2022-09-23
威火力EcQ7x,B任务编号：1014988,任务编号：1014988,APP推广,500.0,2022-09-21
o5ceab24beee05,B任务编号：1014851,任务编号：1014851,APP推广,1515.0,2022-09-20
晴天太阳好,B任务编号：1014821,任务编号：1014821,APP推广,1701.0,2022-09-20
qiang6144,B任务编号：1014720,任务编号：1014720,APP推广,1683.0,2022-09-19
晴天太阳好,B任务编号：1013590,任务编号：1013590,APP推广,1314.0,2022-09-09
qiang6144,B任务编号：1012649,任务编号：1012649,APP推广,1296.0,2022-09-02
晴天太阳好,B任务编号：1012385,任务编号：1012385,APP推广,1287.0,2022-08-31
o5ceab24beee05,B任务编号：1011749,任务编号：1011749,APP推广,1115.0,2022-08-26
爱上在路上啊,B任务编号：1010623,任务编号：1010623,APP推广,800.0,2022-08-18
潮威33D87,B任务编号：1010134,任务编号：1010134,APP推广,600.0,2022-08-15
潮威33D87,B任务编号：1009738,任务编号：1009738,APP推广,600.0,2022-08-12
o62f3bbb76334e,B任务编号：1009546,任务编号：1009546,APP推广,500.0,2022-08-10
晴天太阳好,B任务编号：1009458,任务编号：1009458,APP推广,1989.0,2022-08-10
qiang6144,B任务编号：1009438,任务编号：1009438,APP推广,1971.0,2022-08-10
晴天太阳好,B任务编号：1009204,任务编号：1009204,APP推广,1602.0,2022-08-09
qiang6144,B任务编号：1009151,任务编号：1009151,APP推广,1584.0,2022-08-08
晴天太阳好,B任务编号：1008598,任务编号：1008598,APP推广,1602.0,2022-08-04
qiang6144,B任务编号：1008558,任务编号：1008558,APP推广,1584.0,2022-08-04
威心创客k7q4k,B任务编号：1008479,任务编号：1008479,微信推广,500.0,2022-08-03
晴天太阳好,B任务编号：1008133,任务编号：1008133,APP推广,2151.0,2022-08-01
qiang6144,B任务编号：1008042,任务编号：1008042,APP推广,2070.0,2022-08-01
o5ceab24beee05,B任务编号：1007764,任务编号：1007764,APP推广,1515.0,2022-07-29
TEETINT,B任务编号：1007265,任务编号：1007265,APP推广,500.0,2022-07-26
威火力EcQ7x,B任务编号：1006911,任务编号：1006911,APP推广,500.0,2022-07-24
o5ceab24beee05,B任务编号：1006690,任务编号：1006690,APP推广,1535.0,2022-07-22
晴天太阳好,B任务编号：1006677,任务编号：1006677,APP推广,1125.0,2022-07-22
qiang6144,B任务编号：1006550,任务编号：1006550,APP推广,1116.0,2022-07-21
晴天太阳好,B任务编号：1006176,任务编号：1006176,APP推广,1107.0,2022-07-19
o5ef9****447f0,B任务编号：1005854,任务编号：1005854,APP推广,500.0,2022-07-17
fangyi1314,B任务编号：1004425,任务编号：1004425,APP推广,500.0,2022-07-08
有dollar一起赚,B任务编号：1003135,任务编号：1003135,微信推广,500.0,2022-06-30
o5ceab24beee05,B任务编号：1002889,任务编号：1002889,APP推广,1533.0,2022-06-29
o60c9bd62980b1,B任务编号：1001834,任务编号：1001834,微信推广,500.0,2022-06-22
客Www,B任务编号：1001396,任务编号：1001396,APP推广,500.0,2022-06-19
威火力EcQ7x,B任务编号：1001045,任务编号：1001045,APP推广,500.0,2022-06-16
o5bbdde047b2ed,B任务编号：1000295,任务编号：1000295,问卷调查,900.0,2022-06-13
晴天太阳好,B任务编号：999768,任务编号：999768,APP推广,3699.0,2022-06-09
qiang6144,B任务编号：999485,任务编号：999485,APP推广,3654.0,2022-06-07
mf135****4020,B任务编号：999083,任务编号：999083,APP推广,540.0,2022-06-05
晴天太阳好,B任务编号：998428,任务编号：998428,APP推广,1400.0,2022-05-30
o5ceab24beee05,B任务编号：998329,任务编号：998329,APP推广,1473.0,2022-05-30
qiang6144,B任务编号：998317,任务编号：998317,APP推广,1355.0,2022-05-30
oxybb16,B任务编号：997599,任务编号：997599,APP推广,500.0,2022-05-25
oxybb16,B任务编号：997598,任务编号：997598,APP推广,500.0,2022-05-25
rainbow11,B任务编号：996569,任务编号：996569,APP推广,540.0,2022-05-17
晴天太阳好,B任务编号：996549,任务编号：996549,APP推广,1008.0,2022-05-17
Mi_Miao2022,B任务编号：994695,任务编号：994695,问卷调查,1000.0,2022-05-06
晴天太阳好,B任务编号：993123,任务编号：993123,APP推广,8703.0,2022-04-24
qiang6144,B任务编号：993093,任务编号：993093,APP推广,8712.0,2022-04-24
o5ceab24beee05,B任务编号：992968,任务编号：992968,APP推广,2013.0,2022-04-23
晴天太阳好,B任务编号：992400,任务编号：992400,APP推广,8550.0,2022-04-19
盟妮珍,B任务编号：991922,任务编号：991922,APP推广,500.0,2022-04-16
o5ceab24beee05,B任务编号：991238,任务编号：991238,APP推广,1833.0,2022-04-12
威沃IOnOB,B任务编号：991235,任务编号：991235,APP推广,504.0,2022-04-12
rainbow11,B任务编号：990721,任务编号：990721,APP推广,510.0,2022-04-09
k8379****86,B任务编号：990545,任务编号：990545,APP推广,500.0,2022-04-08
qiang6144,B任务编号：990121,任务编号：990121,APP推广,612.0,2022-04-06
qiang6144,B任务编号：989025,任务编号：989025,APP推广,8469.0,2022-03-30
创品ZB014,B任务编号：988719,任务编号：988719,APP推广,500.0,2022-03-28
o5ceab24beee05,B任务编号：987292,任务编号：987292,APP推广,1833.0,2022-03-19
早安喵,B任务编号：986990,任务编号：986990,APP推广,501.0,2022-03-17
o5ceab24beee05,B任务编号：986583,任务编号：986583,APP推广,1533.0,2022-03-15
晴天太阳好,B任务编号：986392,任务编号：986392,APP推广,8073.0,2022-03-14
客Www,B任务编号：985819,任务编号：985819,APP推广,500.0,2022-03-10
威旺8cto3,B任务编号：985189,任务编号：985189,APP推广,500.0,2022-03-07
o5ceab24beee05,B任务编号：985205,任务编号：985205,APP推广,1694.0,2022-03-07
abc83****79,B任务编号：984447,任务编号：984447,小程序推广,500.0,2022-03-02
o5b165a0918b00,B任务编号：983882,任务编号：983882,APP推广,500.0,2022-02-25
睐佳OmveI,B任务编号：982891,任务编号：982891,小程序推广,500.0,2022-02-19
威创源KUNC0,B任务编号：982732,任务编号：982732,APP推广,600.0,2022-02-18
人间精品,B任务编号：982521,任务编号：982521,问卷调查,500.0,2022-02-17
南歌北吟,B任务编号：982410,任务编号：982410,APP推广,500.0,2022-02-16
网创联盟666,B任务编号：982182,任务编号：982182,APP推广,600.0,2022-02-15
o5ceab24beee05,B任务编号：982109,任务编号：982109,APP推广,1233.0,2022-02-14
聚优wkxp6,B任务编号：982080,任务编号：982080,APP推广,1000.0,2022-02-14
爽口大西瓜,B任务编号：982035,任务编号：982035,APP推广,500.0,2022-02-14
爽口大西瓜,B任务编号：982033,任务编号：982033,APP推广,500.0,2022-02-14
天秤的鱼,B任务编号：981957,任务编号：981957,APP推广,560.0,2022-02-14
幸运程,B任务编号：981846,任务编号：981846,APP推广,501.0,2022-02-12
o5ceab24beee05,B任务编号：981859,任务编号：981859,APP推广,1863.0,2022-02-12
人间精品,B任务编号：981832,任务编号：981832,问卷调查,500.0,2022-02-12
app推广专业户,B任务编号：981771,任务编号：981771,APP推广,504.0,2022-02-11
o5ceab24beee05,B任务编号：981284,任务编号：981284,APP推广,1533.0,2022-02-07
威巅0h6v9,B任务编号：981046,任务编号：981046,APP推广,510.0,2022-02-02
晴天太阳好,B任务编号：981164,任务编号：981164,APP推广,2070.0,2022-02-06
o5ceab24beee05,B任务编号：980997,任务编号：980997,APP推广,1155.0,2022-01-31
o5ceab24beee05,B任务编号：980625,任务编号：980625,APP推广,1233.0,2022-01-25
Mi_Miao2022,B任务编号：980277,任务编号：980277,问卷调查,500.0,2022-01-22
创意就是生产力,B任务编号：979838,任务编号：979838,微信代运营,500.0,2022-01-19
o5ceab24beee05,B任务编号：979786,任务编号：979786,APP推广,1565.0,2022-01-18
qiang6144,B任务编号：978970,任务编号：978970,APP推广,1260.0,2022-01-12
o5ceab24beee05,B任务编号：978461,任务编号：978461,APP推广,1515.0,2022-01-09
o5ceab24beee05,B任务编号：978199,任务编号：978199,APP推广,1565.0,2022-01-07
铸威E3cAY,B任务编号：978129,任务编号：978129,问卷调查,600.0,2022-01-07
o5ceab24beee05,B任务编号：978051,任务编号：978051,APP推广,1850.0,2022-01-06
o5ceab24beee05,B任务编号：977722,任务编号：977722,APP推广,1233.0,2022-01-05
威上帝nCw6a,B任务编号：977268,任务编号：977268,微信推广,500.0,2021-12-31
晴天太阳好,B任务编号：977199,任务编号：977199,APP推广,2070.0,2021-12-31
桀骜不羁,B任务编号：976963,任务编号：976963,APP推广,500.0,2021-12-29
o61c9a4538e621,B任务编号：976592,任务编号：976592,小程序推广,600.0,2021-12-27
际尊服a4BZN,B任务编号：976367,任务编号：976367,APP推广,500.0,2021-12-26
o5ceab24beee05,B任务编号：976355,任务编号：976355,APP推广,1165.0,2021-12-26
o5ceab24beee05,B任务编号：976109,任务编号：976109,APP推广,2133.0,2021-12-24
石水的水,B任务编号：975681,任务编号：975681,APP推广,500.0,2021-12-22
际尊服a4BZN,B任务编号：975447,任务编号：975447,APP推广,500.0,2021-12-20
爽口大西瓜,B任务编号：974645,任务编号：974645,APP推广,500.0,2021-12-15
萝莉乐园官网,B任务编号：974138,任务编号：974138,APP推广,500.0,2021-12-12
铸威E3cAY,B任务编号：974117,任务编号：974117,问卷调查,600.0,2021-12-12
qiang6144,B任务编号：973781,任务编号：973781,APP推广,1620.0,2021-12-09
际尊服a4BZN,B任务编号：973081,任务编号：973081,APP推广,500.0,2021-12-06
o5ceab24beee05,B任务编号：972977,任务编号：972977,APP推广,3500.0,2021-12-05
o5ceab24beee05,B任务编号：972756,任务编号：972756,APP推广,2000.0,2021-12-03
际尊服a4BZN,B任务编号：972553,任务编号：972553,APP推广,500.0,2021-12-02
早安喵,B任务编号：972526,任务编号：972526,APP推广,500.0,2021-12-02
a3808****,B任务编号：972239,任务编号：972239,APP推广,500.0,2021-11-30
a3808****,B任务编号：972244,任务编号：972244,APP推广,500.0,2021-11-30
晴天太阳好,B任务编号：971657,任务编号：971657,APP推广,3006.0,2021-11-26
oxybb16,B任务编号：971668,任务编号：971668,APP推广,1200.0,2021-11-26
o5f4e14a98ac89,B任务编号：970443,任务编号：970443,微信推广,500.0,2021-11-19
盟妮珍,B任务编号：969765,任务编号：969765,APP推广,500.0,2021-11-16
火星来的,B任务编号：969492,任务编号：969492,APP推广,500.0,2021-11-14
o5ceab24beee05,B任务编号：969480,任务编号：969480,APP推广,3500.0,2021-11-14
helen_lee,B任务编号：969276,任务编号：969276,问卷调查,1000.0,2021-11-12
微时代yLKeA,B任务编号：969095,任务编号：969095,APP推广,500.0,2021-11-11
a3808****,B任务编号：968828,任务编号：968828,APP推广,500.0,2021-11-10
qiang6144,B任务编号：968062,任务编号：968062,APP推广,2250.0,2021-11-05
o6161****8d884,B任务编号：967358,任务编号：967358,APP推广,504.0,2021-11-03
凯郎vVKBR,B任务编号：966928,任务编号：966928,APP推广,520.0,2021-11-02
o5ceab24beee05,B任务编号：966992,任务编号：966992,APP推广,3600.0,2021-11-02
o5ceab24beee05,B任务编号：966985,任务编号：966985,APP推广,600.0,2021-11-02
凯郎WWJ7N,B任务编号：962745,任务编号：962745,小程序推广,750.0,2021-10-26
o5ceab24beee05,B任务编号：962652,任务编号：962652,APP推广,1000.0,2021-10-26
威心创客nmwoi,B任务编号：962502,任务编号：962502,APP推广,500.0,2021-10-26
晴天太阳好,B任务编号：961864,任务编号：961864,APP推广,4032.0,2021-10-22
萝莉乐园官网,B任务编号：960618,任务编号：960618,APP推广,500.0,2021-10-15
补大爷,B任务编号：960404,任务编号：960404,微信推广,500.0,2021-10-14
威链fLLos,B任务编号：959911,任务编号：959911,产品推广,500.0,2021-10-12
Samatha,B任务编号：959777,任务编号：959777,APP推广,500.0,2021-10-11
o614077ef88178,B任务编号：959670,任务编号：959670,微信推广,500.0,2021-10-11
o601a899352dfd,B任务编号：959638,任务编号：959638,小程序推广,600.0,2021-10-10
AKA钱多多,B任务编号：959546,任务编号：959546,微信推广,500.0,2021-10-10
qiang6144,B任务编号：958469,任务编号：958469,APP推广,3105.0,2021-10-04
o6151b552ac16f,B任务编号：957680,任务编号：957680,APP推广,500.0,2021-09-28
chivascy,B任务编号：957363,任务编号：957363,问卷调查,500.0,2021-09-26
psychology2021,B任务编号：956849,任务编号：956849,问卷调查,500.0,2021-09-24
跃跃0419,B任务编号：956651,任务编号：956651,APP推广,500.0,2021-09-23
网创联盟666,B任务编号：956471,任务编号：956471,APP推广,520.0,2021-09-22
mf152****9689,B任务编号：956256,任务编号：956256,产品推广,500.0,2021-09-20
晴天太阳好,B任务编号：955942,任务编号：955942,APP推广,2178.0,2021-09-18
o614077ef88178,B任务编号：955169,任务编号：955169,微信推广,500.0,2021-09-14
尚未乐器,B任务编号：954877,任务编号：954877,产品推广,500.0,2021-09-13
璇霓,B任务编号：953898,任务编号：953898,APP推广,500.0,2021-09-07
psychology2021,B任务编号：953601,任务编号：953601,问卷调查,500.0,2021-09-05
o61337dcd04c30,B任务编号：953634,任务编号：953634,APP推广,600.0,2021-09-05
萝莉乐园官网,B任务编号：953525,任务编号：953525,APP推广,500.0,2021-09-04
qiang6144,B任务编号：953435,任务编号：953435,APP推广,1395.0,2021-09-03
尚未乐器,B任务编号：953326,任务编号：953326,产品推广,510.0,2021-09-02
o5e09e6dc4d908,B任务编号：952990,任务编号：952990,问卷调查,2300.0,2021-09-01
asknan,B任务编号：952930,任务编号：952930,APP推广,510.0,2021-08-31
o6107****97236,B任务编号：952266,任务编号：952266,问卷调查,1800.0,2021-08-27
访谈调研,B任务编号：952265,任务编号：952265,问卷调查,3000.0,2021-08-27
萝莉乐园官网,B任务编号：951313,任务编号：951313,APP推广,500.0,2021-08-22
彩云之尚,B任务编号：950618,任务编号：950618,APP推广,500.0,2021-08-18
晴天太阳好,B任务编号：949944,任务编号：949944,APP推广,2178.0,2021-08-14
fangyi1314,B任务编号：949759,任务编号：949759,APP推广,500.0,2021-08-13
mf136****6123,B任务编号：949728,任务编号：949728,微信推广,500.0,2021-08-13
o5ef9****447f0,B任务编号：948998,任务编号：948998,APP推广,700.0,2021-08-09
萝莉乐园官网,B任务编号：948869,任务编号：948869,APP推广,500.0,2021-08-09
zs151****363,B任务编号：948851,任务编号：948851,APP推广,504.0,2021-08-09
psychology2021,B任务编号：948376,任务编号：948376,问卷调查,4350.0,2021-08-05
网创联盟666,B任务编号：947618,任务编号：947618,APP推广,600.0,2021-08-02
两头鱼一条驴,B任务编号：947450,任务编号：947450,微信推广,500.0,2021-08-01
结体,B任务编号：946609,任务编号：946609,APP推广,500.0,2021-07-26
o60ff68bb6184e,B任务编号：946662,任务编号：946662,APP推广,500.0,2021-07-27
o59faeac80fd6b,B任务编号：946180,任务编号：946180,APP推广,500.0,2021-07-23
o5dc53a8662b5b,B任务编号：945896,任务编号：945896,APP推广,500.0,2021-07-22
o60f7e3845d076,B任务编号：945882,任务编号：945882,APP推广,513.0,2021-07-22
o60f6****102f3,B任务编号：945441,任务编号：945441,APP推广,500.0,2021-07-20
sto1234,B任务编号：944933,任务编号：944933,APP推广,500.0,2021-07-16
o5b9dd4ac8122c,B任务编号：944870,任务编号：944870,APP推广,500.0,2021-07-16
o60e458baa5f33,B任务编号：944466,任务编号：944466,APP推广,500.0,2021-07-14
o5e09e6dc4d908,B任务编号：944113,任务编号：944113,问卷调查,2800.0,2021-07-12
晴天太阳好,B任务编号：943810,任务编号：943810,APP推广,1098.0,2021-07-10
o60e7d35829dc9,B任务编号：943643,任务编号：943643,微信推广,500.0,2021-07-09
o60e458baa5f33,B任务编号：943212,任务编号：943212,APP推广,621.0,2021-07-07
o60b4df7c59a40,B任务编号：943176,任务编号：943176,APP推广,510.0,2021-07-06
chivascy,B任务编号：943005,任务编号：943005,问卷调查,500.0,2021-07-06
o60e1a44a1eef0,B任务编号：942763,任务编号：942763,APP推广,500.0,2021-07-04
o5dc53a8662b5b,B任务编号：941788,任务编号：941788,APP推广,500.0,2021-06-28
三岁小孩子,B任务编号：941519,任务编号：941519,APP推广,500.0,2021-06-25
萝莉乐园官网,B任务编号：941487,任务编号：941487,APP推广,500.0,2021-06-25
经传文化,B任务编号：940529,任务编号：940529,小程序推广,500.0,2021-06-20
o5f17a85e1c2f5,B任务编号：940428,任务编号：940428,小程序推广,500.0,2021-06-19
o60c969744f0c9,B任务编号：940104,任务编号：940104,公众号推广,500.0,2021-06-17
萝莉乐园官网,B任务编号：940043,任务编号：940043,APP推广,500.0,2021-06-17
o60c969744f0c9,B任务编号：939982,任务编号：939982,微信推广,500.0,2021-06-16
a3808****,B任务编号：939915,任务编号：939915,APP推广,500.0,2021-06-16
mf150****1728,B任务编号：939655,任务编号：939655,APP推广,500.0,2021-06-15
精秀特群andy,B任务编号：939158,任务编号：939158,微信推广,500.0,2021-06-10
o60b4df7c59a40,B任务编号：938894,任务编号：938894,APP推广,600.0,2021-06-08
汇友法宝,B任务编号：938675,任务编号：938675,小程序推广,550.0,2021-06-07
o5b0fa3af925b1,B任务编号：938380,任务编号：938380,小程序推广,500.0,2021-06-05
o5ef9****447f0,B任务编号：937735,任务编号：937735,APP推广,700.0,2021-06-01
o59faeac80fd6b,B任务编号：937218,任务编号：937218,APP推广,500.0,2021-05-28
阿雅95588,B任务编号：936131,任务编号：936131,公众号推广,900.0,2021-05-23
a1770****,B任务编号：936130,任务编号：936130,公众号推广,500.0,2021-05-23
mf152****2939,B任务编号：935571,任务编号：935571,问卷调查,1600.0,2021-05-20
萝莉乐园官网,B任务编号：933771,任务编号：933771,APP推广,500.0,2021-05-10
清河北海,B任务编号：933498,任务编号：933498,APP推广,533.0,2021-05-08
昆都风神,B任务编号：932822,任务编号：932822,APP推广,500.0,2021-05-05
cmx789,B任务编号：932081,任务编号：932081,APP推广,500.0,2021-04-28
o59bf2a91bf322,B任务编号：931158,任务编号：931158,小程序推广,500.0,2021-04-22
萝莉乐园官网,B任务编号：930917,任务编号：930917,APP推广,500.0,2021-04-21
o604f149c45a3a,B任务编号：930747,任务编号：930747,APP推广,504.0,2021-04-21
晴天太阳好,B任务编号：930610,任务编号：930610,APP推广,1224.0,2021-04-20
o60728fc4b3c48,B任务编号：930396,任务编号：930396,产品推广,500.0,2021-04-19
o5ef9****447f0,B任务编号：930503,任务编号：930503,APP推广,700.0,2021-04-19
o5b4dc57588a14,B任务编号：928607,任务编号：928607,信息流,550.0,2021-04-09
萝莉乐园官网,B任务编号：928354,任务编号：928354,APP推广,500.0,2021-04-07
o5e09e6dc4d908,B任务编号：928149,任务编号：928149,问卷调查,2600.0,2021-04-07
o604f149c45a3a,B任务编号：927700,任务编号：927700,APP推广,504.0,2021-04-02
o59b6****19671,B任务编号：927528,任务编号：927528,APP推广,510.0,2021-04-01
o605d3b1e56ae7,B任务编号：926559,任务编号：926559,微信推广,600.0,2021-03-27
o604f149c45a3a,B任务编号：926393,任务编号：926393,APP推广,560.0,2021-03-26
文辰工作室,B任务编号：925367,任务编号：925367,APP推广,1800.0,2021-03-21
富盛酒馆89,B任务编号：924774,任务编号：924774,微信推广,500.0,2021-03-17
o5e09e6dc4d908,B任务编号：924603,任务编号：924603,问卷调查,2500.0,2021-03-17
o5ef9****447f0,B任务编号：924116,任务编号：924116,APP推广,700.0,2021-03-14
正确秒合格,B任务编号：923934,任务编号：923934,APP推广,500.0,2021-03-12
vfqa1****38,B任务编号：923613,任务编号：923613,产品推广,500.0,2021-03-11
百事可乐很可口,B任务编号：922367,任务编号：922367,APP推广,1000.0,2021-03-04
慕容云飞VIP,B任务编号：921617,任务编号：921617,APP推广,500.0,2021-03-01
YMDF_Project,B任务编号：921523,任务编号：921523,问卷调查,510.0,2021-02-28
YMDF_Project,B任务编号：921525,任务编号：921525,问卷调查,510.0,2021-02-28
萝莉乐园官网,B任务编号：921432,任务编号：921432,APP推广,600.0,2021-02-27
