Designer_ID,Year,Niche_Width,Resource_Volume,Total_Overlap,Mean_Overlap,Competitor_Count,Value_Potential,Total_Revenue,Log_Value,Cluster_ID
B244266,2014,2.7516666169315167,1.0,201.2093921161078,0.0625651094888394,724,499.9999995,500.0,6.216606100086861,4
B244288,2014,4.821055617804572,1.0,341.1633442622572,0.1060831294347814,932,2299.9999977,2300.0,7.7410990890358,4
B244328,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,99.9999999,100.0,4.61512051585116,4
B244408,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,2999.999997,3000.0,8.0067008444407,4
B244435,2014,4.088147727105771,1.0000000000000002,97.97613254295544,0.0304652153429587,397,999.999999,1000.0,6.90875477831622,4
B244461,2014,5.02477617979885,1.0,371.3692658418425,0.1154755179856475,895,1599.9999984,1600.0,7.378383711997339,4
B244516,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,999.999999,1000.0,6.90875477831622,4
B244519,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,6999.999992999999,7000.0,8.853808273977341,1
B244535,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,1999.999998,2000.0,7.601402333584233,4
B244549,2014,3.571826173435832,1.0000000000000002,13.924556785427107,0.0043297751198467,15,749.99999925,750.0,6.621405650765467,4
B244581,2014,3.1354942159291497,0.9999999999999998,19.775888388469752,0.0061492190262654,22,1499.9999985,1500.0,7.313886830634128,2
B244600,2014,2.7080502011022105,1.0,8.437815423973555,0.0026236988258624,9,2999.999997,3000.0,8.0067008444407,2
B244683,2014,4.211759496631541,1.0,67.62832558624717,0.0210287082046788,70,3699.9999963,3700.0,8.216358331386425,2
B244690,2014,4.211759496631541,1.0,67.62832558624717,0.0210287082046788,70,2999.999997,3000.0,8.0067008444407,2
B244723,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,1499.9999985,1500.0,7.313886830634128,4
B244802,2014,3.713572066704308,1.0,43.65327740972485,0.0135737802890935,45,4999.999994999999,5000.0,8.517393170419103,2
B244836,2014,5.774778346238232,1.0000000000000002,564.1539102418983,0.17542099199064,962,3999.999996,4000.0,8.294299607857484,1
B244848,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,3499.9999965,3500.0,8.160803919954951,1
B244852,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,21199.9999788,21200.0,9.96180362835901,1
B244865,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,259.99999974,260.0,5.564520406326524,4
B244867,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,4999.999994999999,5000.0,8.517393170419103,1
B244963,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,3799.9999962,3800.0,8.243019467989512,1
B244988,2014,4.821055617804572,1.0,341.1633442622572,0.1060831294347814,932,3999.999996,4000.0,8.294299607857484,1
B245000,2014,5.774778346238232,1.0000000000000002,564.1539102418983,0.17542099199064,962,1999.999998,2000.0,7.601402333584233,3
B245009,2014,5.774778346238232,1.0000000000000002,564.1539102418983,0.17542099199064,962,4999.999994999999,5000.0,8.517393170419103,1
B245127,2014,4.211759496631541,1.0,67.62832558624717,0.0210287082046788,70,1799.9999982,1800.0,7.496097344176511,4
B245139,2014,5.329583108269012,1.0,533.7996189329849,0.1659824685736893,1029,249.99999975,250.0,5.525452938135768,3
B245284,2014,3.4339872044851467,0.9999999999999998,39.65263000691501,0.0123297978877223,40,46999.999953,47000.0,10.757924156061618,2
B245285,2014,3.4339872044851467,0.9999999999999998,39.65263000691501,0.0123297978877223,40,20799.9999792,20800.0,9.942756340456876,2
B245304,2014,4.821055617804572,1.0,341.1633442622572,0.1060831294347814,932,799.9999991999999,800.0,6.685860946069608,4
B245322,2014,4.142619737549777,1.0000000000000002,26.837681900941952,0.0083450503423326,29,99.9999999,100.0,4.61512051585116,4
B245385,2014,3.1354942159291497,0.9999999999999998,19.775888388469752,0.0061492190262654,22,8999.999990999999,9000.0,9.105090960257195,2
B245388,2014,5.316527707175764,1.0000000000000002,55.62669756825684,0.0172968586965972,61,399.9999996,400.0,5.993961426309063,4
B245401,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,19999.99998,20000.0,9.90353755028622,1
B245405,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,499.9999995,500.0,6.216606100086861,3
B245436,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,1499.9999985,1500.0,7.313886830634128,3
B245492,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,899.9999991,900.0,6.803505256609448,4
B245512,2014,4.142619737549777,1.0000000000000002,26.837681900941952,0.0083450503423326,29,999.999999,1000.0,6.90875477831622,4
B245627,2014,4.821055617804572,1.0,341.1633442622572,0.1060831294347814,932,7499.999992499999,7500.0,8.92279162296977,1
B245637,2014,3.3672958299864737,0.9999999999999998,29.22953144423335,0.0090887846530576,31,204.999999795,205.0,5.327876167794435,4
B245685,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,1799.9999982,1800.0,7.496097344176511,4
B245709,2014,2.5649493574615363,0.9999999999999998,2.999999999999999,0.0009328358208955,3,6999.999992999999,7000.0,8.853808273977341,2
B245714,2014,3.319492576154753,0.9999999999999998,21.21533069271617,0.0065968068074366,22,99.9999999,100.0,4.61512051585116,4
B245718,2014,4.211759496631541,1.0,67.62832558624717,0.0210287082046788,70,3999.999996,4000.0,8.294299607857484,2
B245759,2014,3.3861642646647576,1.0,59.73744214368063,0.018575075293433,61,4535.999995464,4536.0,8.420021278664183,2
B245768,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,599.9999994,600.0,6.398594933536871,4
B245778,2014,4.723466705651266,1.0000000000000002,35.444388279673966,0.0110212650123364,39,99.9999999,100.0,4.61512051585116,4
B245779,2014,2.772588722239781,1.0,7.589086477786832,0.0023597905714511,8,2449.99999755,2450.0,7.804251382528521,2
B245785,2014,4.821055617804572,1.0,341.1633442622572,0.1060831294347814,932,999.999999,1000.0,6.90875477831622,4
B245788,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,1999.999998,2000.0,7.601402333584233,4
B245897,2014,4.142619737549777,1.0000000000000002,26.837681900941952,0.0083450503423326,29,499.9999995,500.0,6.216606100086861,4
B245903,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,499.9999995,500.0,6.216606100086861,4
B245991,2014,1.6094379124341005,1.0,13.700708477486987,0.0042601705464822,36,4999.999994999999,5000.0,8.517393170419103,2
B246006,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,399.9999996,400.0,5.993961426309063,4
B246013,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,2119.99999788,2120.0,7.659642953565154,1
B246017,2014,5.185380532876721,1.0,355.632129843047,0.1105821299263205,935,1499.9999985,1500.0,7.313886830634128,4
B246018,2014,5.02477617979885,1.0,371.3692658418425,0.1154755179856475,895,199.9999998,200.0,5.303304907064051,4
B246026,2014,5.5609145360436365,1.0,419.21098472758086,0.130351674355591,915,649.9999993499999,650.0,6.478509641210105,3
B246029,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,299.9999997,300.0,5.707110263752198,3
B246033,2014,3.904193229132773,0.9999999999999998,208.7284619747405,0.0649031287234889,210,6119.999993879999,6120.0,8.719480759851233,2
B246046,2014,3.687675661330046,1.0,125.46867756129517,0.0390138922765221,487,1799.9999982,1800.0,7.496097344176511,4
B246051,2014,5.02477617979885,1.0,371.3692658418425,0.1154755179856475,895,199.9999998,200.0,5.303304907064051,4
B246076,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,1999.999998,2000.0,7.601402333584233,4
B246083,2014,5.02477617979885,1.0,371.3692658418425,0.1154755179856475,895,199.9999998,200.0,5.303304907064051,4
B246084,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,399.9999996,400.0,5.993961426309063,3
B246085,2014,3.4339872044851467,0.9999999999999998,39.65263000691501,0.0123297978877223,40,399.9999996,400.0,5.993961426309063,4
B246100,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,99.9999999,100.0,4.61512051585116,4
B246121,2014,3.319492576154753,0.9999999999999998,21.21533069271617,0.0065968068074366,22,399.9999996,400.0,5.993961426309063,4
B246212,2014,3.4339872044851467,0.9999999999999998,39.65263000691501,0.0123297978877223,40,2999.999997,3000.0,8.0067008444407,2
B246218,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,699.9999992999999,700.0,6.552507886036016,4
B246256,2014,1.6094379124341005,1.0,13.700708477486987,0.0042601705464822,36,6999.999992999999,7000.0,8.853808273977341,2
B246264,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,1081.9999989179998,1082.0,6.987490246001914,4
B246268,2014,3.4339872044851467,0.9999999999999998,39.65263000691501,0.0123297978877223,40,199.9999998,200.0,5.303304907064051,4
B246292,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,3999.999996,4000.0,8.294299607857484,4
B246323,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,299.9999997,300.0,5.707110263752198,4
B246325,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,20999.999979,21000.0,9.952325333619475,1
B246355,2014,5.185380532876721,1.0,355.632129843047,0.1105821299263205,935,29.99999997,30.0,3.4339872035174044,4
B246368,2014,2.7516666169315167,1.0,201.2093921161078,0.0625651094888394,724,499.9999995,500.0,6.216606100086861,4
B246386,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,199.9999998,200.0,5.303304907064051,3
B246427,2014,4.307118219803857,0.9999999999999998,41.46452107781885,0.0128931968525556,42,1499.9999985,1500.0,7.313886830634128,4
B246515,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,149.99999985,150.0,5.0172798358215465,4
B246544,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,1299.9999987,1300.0,7.170888477513274,3
B246607,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,499.9999995,500.0,6.216606100086861,4
B246615,2014,3.555348061489413,1.0,16.262425544467227,0.0050567243608417,17,99.9999999,100.0,4.61512051585116,4
B246701,2014,4.739614335119229,1.0,38.77301281169211,0.0120562850782624,102,999.999999,1000.0,6.90875477831622,4
B246706,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,49.99999995,50.0,3.9318256317439335,4
B246739,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B246743,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,799.9999991999999,800.0,6.685860946069608,4
B246792,2014,3.904193229132773,0.9999999999999998,208.7284619747405,0.0649031287234889,210,1946.999998053,1947.0,7.574558483202994,4
B246795,2014,5.316527707175764,1.0000000000000002,55.62669756825684,0.0172968586965972,61,1199.9999988,1200.0,7.090909821080817,4
B246802,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,1499.9999985,1500.0,7.313886830634128,4
B246919,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,12999.999987,13000.0,9.472781555562246,1
B246986,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,799.9999991999999,800.0,6.685860946069608,4
B247103,2014,2.7080502011022105,1.0,8.437815423973555,0.0026236988258624,9,269.99999973,270.0,5.60211881988339,4
B247185,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B247246,2014,3.3672958299864737,0.9999999999999998,29.22953144423335,0.0090887846530576,31,799.9999991999999,800.0,6.685860946069608,4
B247257,2014,5.185380532876721,1.0,355.632129843047,0.1105821299263205,935,2999.999997,3000.0,8.0067008444407,1
B247282,2014,4.211759496631541,1.0,67.62832558624717,0.0210287082046788,70,1499.9999985,1500.0,7.313886830634128,4
B247284,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,499.9999995,500.0,6.216606100086861,4
B247308,2014,3.904193229132773,0.9999999999999998,208.7284619747405,0.0649031287234889,210,3059.99999694,3060.0,8.026496937945739,2
B247325,2014,3.713572066704308,1.0,43.65327740972485,0.0135737802890935,45,999.999999,1000.0,6.90875477831622,4
B247328,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,399.9999996,400.0,5.993961426309063,4
B247357,2014,3.679750944773672,1.0,382.7939721516762,0.1190279764153222,907,199.9999998,200.0,5.303304907064051,4
B247377,2014,4.211759496631541,1.0,67.62832558624717,0.0210287082046788,70,499.9999995,500.0,6.216606100086861,4
B247385,2014,5.329583108269012,1.0,533.7996189329849,0.1659824685736893,1029,299.9999997,300.0,5.707110263752198,3
B247407,2014,2.7080502011022105,1.0,6.35018866896495,0.0019745611532851,7,999.999999,1000.0,6.90875477831622,2
B247453,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,2999.999997,3000.0,8.0067008444407,4
B247495,2014,4.821055617804572,1.0,341.1633442622572,0.1060831294347814,932,799.9999991999999,800.0,6.685860946069608,4
B247532,2014,3.3672958299864737,0.9999999999999998,29.22953144423335,0.0090887846530576,31,899.9999991,900.0,6.803505256609448,4
B247556,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,17999.999981999998,18000.0,9.79818258989076,1
B247563,2014,5.774778346238232,1.0000000000000002,564.1539102418983,0.17542099199064,962,149.99999985,150.0,5.0172798358215465,3
B247601,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,499.9999995,500.0,6.216606100086861,3
B247604,2014,2.302585092994045,1.0,12.999999999999996,0.0040422885572139,13,19.99999998,20.0,3.044522436771042,4
B247625,2014,3.555348061489413,1.0,16.262425544467227,0.0050567243608417,17,59.99999994,60.0,4.110873863189704,4
B247669,2014,2.685945324669788,1.0,10.512555024930418,0.0032688292987967,11,349.99999964999995,350.0,5.860786222468715,4
B247707,2014,3.823096663224725,1.0,7.814343357573365,0.0024298331335738,10,3999.999996,4000.0,8.294299607857484,2
B247761,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,3999.999996,4000.0,8.294299607857484,4
B247769,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,10999.999989,11000.0,9.305741455739527,1
B247785,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,1799.9999982,1800.0,7.496097344176511,4
B247790,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B247841,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B247843,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B247883,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,2299.9999977,2300.0,7.7410990890358,1
B247920,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,299.9999997,300.0,5.707110263752198,4
B247994,2014,2.302585092994045,1.0,12.047594436272323,0.0037461425485921,20,3999.999996,4000.0,8.294299607857484,2
B248035,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,499.9999995,500.0,6.216606100086861,4
B248112,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,19999.99998,20000.0,9.90353755028622,1
B248151,2014,5.5609145360436365,1.0,419.21098472758086,0.130351674355591,915,99.9999999,100.0,4.61512051585116,3
B248161,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,599.9999994,600.0,6.398594933536871,4
B248251,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,1999.999998,2000.0,7.601402333584233,4
B248305,2014,4.739614335119229,1.0,38.77301281169211,0.0120562850782624,102,999.999999,1000.0,6.90875477831622,4
B248340,2014,5.329583108269012,1.0,533.7996189329849,0.1659824685736893,1029,499.9999995,500.0,6.216606100086861,3
B248363,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,3099.9999969,3100.0,8.03947991810077,1
B248502,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,399.9999996,400.0,5.993961426309063,4
B248525,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,499.9999995,500.0,6.216606100086861,4
B248529,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,8599.9999914,8600.0,9.059633753551596,1
B248541,2014,5.5609145360436365,1.0,419.21098472758086,0.130351674355591,915,709.9999992899999,710.0,6.566672428804647,3
B248564,2014,2.7080502011022105,1.0,6.35018866896495,0.0019745611532851,7,1499.9999985,1500.0,7.313886830634128,2
B248649,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,2499.9999975,2500.0,7.824445929878019,4
B248724,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,399.9999996,400.0,5.993961426309063,3
B248748,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,999.999999,1000.0,6.90875477831622,3
B248755,2014,3.090459923616197,0.9999999999999996,13.680496113843414,0.0042538856075383,14,3999.999996,4000.0,8.294299607857484,2
B248773,2014,5.02477617979885,1.0,371.3692658418425,0.1154755179856475,895,299.9999997,300.0,5.707110263752198,4
B248798,2014,2.7080502011022105,1.0,8.437815423973555,0.0026236988258624,9,1999.999998,2000.0,7.601402333584233,2
B248802,2014,3.3861642646647576,1.0,59.73744214368063,0.018575075293433,61,599.9999994,600.0,6.398594933536871,4
B248803,2014,5.5609145360436365,1.0,419.21098472758086,0.130351674355591,915,799.9999991999999,800.0,6.685860946069608,3
B248818,2014,5.821579615304498,1.0,125.66137045960328,0.0390738092225134,128,999.999999,1000.0,6.90875477831622,4
B248830,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,99.9999999,100.0,4.61512051585116,3
B248854,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,499.9999995,500.0,6.216606100086861,3
B248870,2014,3.1354942159291497,0.9999999999999998,19.775888388469752,0.0061492190262654,22,399.9999996,400.0,5.993961426309063,4
B248885,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B248946,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,2999.999997,3000.0,8.0067008444407,1
B248959,2014,3.4339872044851467,0.9999999999999998,39.65263000691501,0.0123297978877223,40,8399.9999916,8400.0,9.036106024364964,2
B248995,2014,3.1354942159291497,0.9999999999999998,20.757676760943657,0.0064545014803929,21,499.9999995,500.0,6.216606100086861,4
B248996,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,99.9999999,100.0,4.61512051585116,4
B249003,2014,3.3672958299864737,0.9999999999999998,29.22953144423335,0.0090887846530576,31,599.9999994,600.0,6.398594933536871,4
B249011,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,599.9999994,600.0,6.398594933536871,3
B249016,2014,3.090459923616197,0.9999999999999996,13.680496113843414,0.0042538856075383,14,3199.9999968,3200.0,8.071218538970175,2
B249022,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,305.999999694,306.0,5.726847746590455,4
B249150,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,99.9999999,100.0,4.61512051585116,3
B249172,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,1799.9999982,1800.0,7.496097344176511,3
B249197,2014,2.772588722239781,1.0,7.589086477786832,0.0023597905714511,8,2271.999997728,2272.0,7.728855822852983,2
B249239,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,999.999999,1000.0,6.90875477831622,3
B249245,2014,4.142619737549777,1.0000000000000002,26.837681900941952,0.0083450503423326,29,599.9999994,600.0,6.398594933536871,4
B249278,2014,6.642742382080494,1.0,682.8587734261743,0.2123317081549049,1016,499.9999995,500.0,6.216606100086861,3
B249302,2014,5.5609145360436365,1.0,419.21098472758086,0.130351674355591,915,599.9999994,600.0,6.398594933536871,3
B249320,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,999.999999,1000.0,6.90875477831622,4
B249322,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,599.9999994,600.0,6.398594933536871,4
B249356,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,2999.999997,3000.0,8.0067008444407,4
B249366,2014,2.5649493574615363,0.9999999999999998,6.999999999999998,0.0021766169154228,7,999.999999,1000.0,6.90875477831622,2
B249378,2014,2.302585092994045,1.0,12.047594436272323,0.0037461425485921,20,249.99999975,250.0,5.525452938135768,4
B249434,2014,5.774778346238232,1.0000000000000002,564.1539102418983,0.17542099199064,962,1999.999998,2000.0,7.601402333584233,3
B249443,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,7999.999991999999,8000.0,8.987321811850249,1
B249492,2014,3.4339872044851467,0.9999999999999998,39.65263000691501,0.0123297978877223,40,1199.9999988,1200.0,7.090909821080817,4
B249506,2014,5.185380532876721,1.0,355.632129843047,0.1105821299263205,935,99.9999999,100.0,4.61512051585116,4
B249596,2014,3.676925683825432,1.0,364.2708992143504,0.1132683144323228,945,299.9999997,300.0,5.707110263752198,4
B249600,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B249608,2014,6.218526877148524,1.0,300.8674495757819,0.0935533114352555,308,3499.9999965,3500.0,8.160803919954951,1
B249667,2014,1.3862943611198906,1.0,5.0,0.0015547263681592,5,999.999999,1000.0,6.90875477831622,2
B249677,2014,3.555348061489413,1.0,16.262425544467227,0.0050567243608417,17,59.99999994,60.0,4.110873863189704,4
B249692,2014,5.185380532876721,1.0,355.632129843047,0.1105821299263205,935,499.9999995,500.0,6.216606100086861,4
B249817,2014,5.785410264334903,0.9999999999999998,171.32254677987964,0.0532719361877735,189,1999.999998,2000.0,7.601402333584233,4
B249837,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,2999.999997,3000.0,8.0067008444407,4
B249841,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,499.9999995,500.0,6.216606100086861,4
B249875,2014,5.185380532876721,1.0,355.632129843047,0.1105821299263205,935,249.99999975,250.0,5.525452938135768,4
B249886,2014,5.316527707175764,1.0000000000000002,55.62669756825684,0.0172968586965972,61,399.9999996,400.0,5.993961426309063,4
B249904,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,2799.9999972,2800.0,7.937731774260466,1
B249929,2014,4.211759496631541,1.0,67.62832558624717,0.0210287082046788,70,14999.999985,15000.0,9.615872143528955,2
B249934,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,14999.999985,15000.0,9.615872143528955,1
B249937,2014,5.5609145360436365,1.0,419.21098472758086,0.130351674355591,915,999.999999,1000.0,6.90875477831622,3
B249970,2014,3.3672958299864737,0.9999999999999998,29.22953144423335,0.0090887846530576,31,299.9999997,300.0,5.707110263752198,4
B249981,2014,3.713572066704308,1.0,28.044538235983445,0.0087203166156664,31,499.9999995,500.0,6.216606100086861,4
B249987,2014,4.307118219803857,0.9999999999999998,41.46452107781885,0.0128931968525556,42,4999.999994999999,5000.0,8.517393170419103,2
B250053,2014,4.723466705651266,1.0000000000000002,35.444388279673966,0.0110212650123364,39,399.9999996,400.0,5.993961426309063,4
B250057,2014,5.5609145360436365,1.0,419.21098472758086,0.130351674355591,915,1999.999998,2000.0,7.601402333584233,3
B250065,2014,3.555348061489413,1.0,16.262425544467227,0.0050567243608417,17,999.999999,1000.0,6.90875477831622,4
B250092,2014,3.713572066704308,1.0,43.65327740972485,0.0135737802890935,45,799.9999991999999,800.0,6.685860946069608,4
B250096,2014,4.142619737549777,1.0000000000000002,26.837681900941952,0.0083450503423326,29,499.9999995,500.0,6.216606100086861,4
B250108,2014,2.540036303820981,0.9999999999999998,4.784903051373126,0.001487842988611,5,1599.9999984,1600.0,7.378383711997339,2
B250179,2014,5.329583108269012,1.0,533.7996189329849,0.1659824685736893,1029,49.99999995,50.0,3.9318256317439335,3
B250190,2014,5.329583108269012,1.0,533.7996189329849,0.1659824685736893,1029,4999.999994999999,5000.0,8.517393170419103,1
B250196,2014,5.774778346238232,1.0000000000000002,564.1539102418983,0.17542099199064,962,1499.9999985,1500.0,7.313886830634128,3
B250244,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,499.9999995,500.0,6.216606100086861,4
B250299,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,199.9999998,200.0,5.303304907064051,4
B250316,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B250317,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B250325,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,624.9999993749999,625.0,6.439350370101696,4
B250334,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,34774.999965225,34775.0,10.456682771668657,1
B250355,2014,5.185380532876721,1.0,355.632129843047,0.1105821299263205,935,499.9999995,500.0,6.216606100086861,4
B250366,2014,6.218526877148524,1.0,300.867449575782,0.0935533114352555,308,3999.999996,4000.0,8.294299607857484,1
B250386,2014,5.86575832176124,1.0,243.3457536120873,0.075667211944057,254,99.9999999,100.0,4.61512051585116,4
