需求方,设计师,任务编号,能力标签,交易价格,发布时间
k4406****7,傲世有限公司,任务编号：1046221,视频定制,15000.0,2023-05-01
k3037****0,皓月烟云,任务编号：1042716,产品拍摄,5500.0,2023-05-01
k6356****9,南京玳墨动画,任务编号：1047913,二维动画,8000.0,2023-04-30
遂美阁wSp5q,BOMUNI工作室,任务编号：1038763,动画设计,1000.0,2023-04-28
k2938****5,南京玳墨动画,任务编号：1047325,二维动画,8000.0,2023-04-27
k2215****6,野创传媒,任务编号：1050353,产品拍摄,7000.0,2023-04-27
k3483****2,傲世有限公司,任务编号：1042712,二维动画,2000.0,2023-04-26
k8306****5,風雨英雄,任务编号：1047324,剪辑服务,3000.0,2023-04-25
k8306****5,酷也孤独,任务编号：1050351,企业宣传片,15000.0,2023-04-21
k7552****5,横行天下有限公司,任务编号：1046212,产品拍摄,20000.0,2023-04-20
k7418****6,野创传媒,任务编号：1047912,产品拍摄,7000.0,2023-04-20
k8782****1,南京玳墨动画,任务编号：1050350,二维动画,8000.0,2023-04-20
k1909****2,横行天下有限公司,任务编号：1044663,产品拍摄,2500.0,2023-04-20
k4142****5,苏州熊猫创意科技有限公司,任务编号：1043223,抖音视频,10000.0,2023-04-20
k3114****6,風雨英雄,任务编号：1046219,剪辑服务,3000.0,2023-04-20
k8925****3,极感传媒,任务编号：1043681,二维动画,1800.0,2023-04-18
k5846****2,横行天下有限公司,任务编号：1044455,产品拍摄,2000.0,2023-04-18
k2143****6,酷也孤独,任务编号：1047911,企业宣传片,15000.0,2023-04-17
k4406****7,風雨英雄,任务编号：1045366,剪辑服务,5000.0,2023-04-17
k6684****4,苏州熊猫创意科技有限公司,任务编号：1050348,Vlog/微电影,5000.0,2023-04-15
k7895****1,野创传媒,任务编号：1048932,短视频营销,10000.0,2023-04-15
k4128****6,皓月烟云,任务编号：1050346,短视频营销,10000.0,2023-04-14
k1551****7,横行天下有限公司,任务编号：1047322,产品拍摄,20000.0,2023-04-14
k6876****9,南京星逸文化传媒有限公司,任务编号：1048931,短视频营销,10000.0,2023-04-14
k5070****5,風雨英雄,任务编号：1050347,剪辑服务,3000.0,2023-04-14
k6717****5,极感传媒,任务编号：1047908,VR效果图,20000.0,2023-04-14
k6684****4,風雨英雄,任务编号：1044466,剪辑服务,3000.0,2023-04-14
k6548****8,酷也孤独,任务编号：1047323,企业宣传片,15000.0,2023-04-14
k2529****1,无敌帅锅,任务编号：1043664,产品拍摄,1800.0,2023-04-11
k3483****2,南京玳墨动画,任务编号：1044464,二维动画,2500.0,2023-04-11
k8114****5,苏州熊猫创意科技有限公司,任务编号：1045365,Vlog/微电影,1000.0,2023-04-11
k8397****5,酷也孤独,任务编号：1046218,企业宣传片,15000.0,2023-04-10
k4548****0,极感传媒,任务编号：1046217,VR效果图,20000.0,2023-04-10
k8357****0,极感传媒,任务编号：1050345,VR效果图,20000.0,2023-04-10
k7790****8,酷也孤独,任务编号：1048933,剪辑服务,3000.0,2023-04-09
k5921****8,苏州熊猫创意科技有限公司,任务编号：1044469,Vlog/微电影,800.0,2023-04-09
k1355****2,南京星逸文化传媒有限公司,任务编号：1045371,剧本创作,6000.0,2023-04-09
k1957****9,苏州熊猫创意科技有限公司,任务编号：1044677,Vlog/微电影,1000.0,2023-04-09
k4374****4,南京星逸文化传媒有限公司,任务编号：1043225,抖音视频,10000.0,2023-04-08
k8217****9,横行天下有限公司,任务编号：1045352,产品拍摄,2500.0,2023-04-08
k1955****3,浪漫使者,任务编号：1043671,剪辑服务,3000.0,2023-04-07
k5302****5,野创传媒,任务编号：1043683,二维动画,1500.0,2023-04-06
k8404****4,皓月烟云,任务编号：1043682,二维动画,1000.0,2023-04-05
k4880****1,皓月烟云,任务编号：1047326,短视频营销,20000.0,2023-04-05
k8215****1,酷也孤独,任务编号：1042715,Vlog/微电影,1500.0,2023-04-03
k9971****4,横行天下有限公司,任务编号：1043247,二维动画,2000.0,2023-04-03
k8749****2,极感传媒,任务编号：1042710,剧本创作,8000.0,2023-04-01
敬可凡,利宏营销策划,任务编号：1034772,创意短视频,1000.0,2023-03-29
k1439****0,野创传媒,任务编号：1046211,产品拍摄,8000.0,2023-03-26
k2278****9,傲世有限公司,任务编号：1045361,视频定制,3000.0,2023-03-21
k9732****0,野创传媒,任务编号：1047321,产品拍摄,8000.0,2023-03-20
k5974****5,傲世有限公司,任务编号：1044460,视频定制,1200.0,2023-03-20
k5910****1,苏州熊猫创意科技有限公司,任务编号：1047320,Vlog/微电影,5000.0,2023-03-20
k1361****1,凉辰梦瑾,任务编号：1043675,视频定制,1200.0,2023-03-19
k2268****6,南京玳墨动画,任务编号：1043669,剪辑服务,1300.0,2023-03-17
k1921****3,皓月烟云,任务编号：1045360,短视频营销,3000.0,2023-03-17
k9596****7,极感传媒,任务编号：1044459,VR效果图,1500.0,2023-03-15
k3052****7,酷也孤独,任务编号：1045356,企业宣传片,5500.0,2023-03-15
k9765****7,傲世有限公司,任务编号：1044670,视频定制,3000.0,2023-03-14
k2548****8,酷也孤独,任务编号：1044667,企业宣传片,5000.0,2023-03-14
k1909****2,皓月烟云,任务编号：1046209,短视频营销,20000.0,2023-03-11
k2529****1,浅末工作室,任务编号：1043674,企业宣传片,2500.0,2023-03-11
k3356****6,浪漫使者,任务编号：1043238,产品拍摄,1800.0,2023-03-11
k5799****1,极感传媒,任务编号：1044665,VR效果图,2500.0,2023-03-10
k6548****8,苏州熊猫创意科技有限公司,任务编号：1047906,Vlog/微电影,5000.0,2023-03-10
k6093****1,風雨英雄,任务编号：1043673,VR效果图,1500.0,2023-03-10
k3037****0,无敌帅锅,任务编号：1043239,短视频营销,3000.0,2023-03-10
k8925****3,苏州熊猫创意科技有限公司,任务编号：1043668,剪辑服务,2600.0,2023-03-10
k5910****1,酷也孤独,任务编号：1044462,企业宣传片,2500.0,2023-03-09
k4280****7,傲世有限公司,任务编号：1043679,Vlog/微电影,800.0,2023-03-09
k9543****2,极感传媒,任务编号：1045364,VR效果图,2500.0,2023-03-08
k4842****8,皓月烟云,任务编号：1044461,短视频营销,2500.0,2023-03-08
k1711****0,兮风夜影,任务编号：1043244,剪辑服务,5000.0,2023-03-07
k1127****2,南京星逸文化传媒有限公司,任务编号：1043670,剪辑服务,2000.0,2023-03-06
k1424****1,十分逆天,任务编号：1043243,视频定制,1200.0,2023-03-06
k1361****1,苏州熊猫创意科技有限公司,任务编号：1046214,Vlog/微电影,5000.0,2023-03-05
k1284****7,皓月烟云,任务编号：1044675,短视频营销,3000.0,2023-03-04
k5947****1,皓月烟云,任务编号：1043241,Vlog/微电影,800.0,2023-03-04
k6198****9,十分逆天,任务编号：1043676,短视频营销,3000.0,2023-03-03
k6529****70,噔噔工作室,任务编号：1031020,剪辑服务,120.0,2023-02-28
领尊rt1A8,瑞讯（重庆）文化传媒有限公司,任务编号：1030708,三维动画,5000.0,2023-02-26
k7671****3,野创传媒,任务编号：1044454,产品拍摄,800.0,2023-02-21
k8176****9,南京玳墨动画,任务编号：1046207,二维动画,8000.0,2023-02-20
k1909****2,横行天下有限公司,任务编号：1043663,产品拍摄,500.0,2023-02-20
k4519****9,野创传媒,任务编号：1045351,产品拍摄,1000.0,2023-02-17
k7671****3,野创传媒,任务编号：1044662,产品拍摄,1000.0,2023-02-14
k6753****7,凉辰梦瑾,任务编号：1043234,企业宣传片,1500.0,2023-02-11
k3821****9,浅末工作室,任务编号：1043233,VR效果图,3000.0,2023-02-10
k2268****7,南京星逸文化传媒有限公司,任务编号：1044456,剧本创作,3000.0,2023-02-09
k2856****5,風雨英雄,任务编号：1043237,产品拍摄,5500.0,2023-02-05
k1909****2,酷也孤独,任务编号：1043665,剧本创作,5000.0,2023-02-04
k4880****1,傲世有限公司,任务编号：1043235,剧本创作,8000.0,2023-02-03
k8940****34,楷峰文化,任务编号：1027233,剪辑服务,7200.0,2023-01-16
k8525****2,南京玳墨动画,任务编号：1045348,二维动画,3000.0,2023-01-13
k3173****0,南京玳墨动画,任务编号：1044659,二维动画,3000.0,2023-01-11
o5e42459d3f264,甜薪文化,任务编号：1026712,动画设计,10800.0,2023-01-07
wlgg8899,BOMUNI工作室,任务编号：1024566,企业宣传片,2500.0,2022-12-11
特斯威cmx6t,墨柒设计,任务编号：1023764,剪辑服务,100.0,2022-12-02
k8271****33,楷峰文化,任务编号：1023246,影视拍摄,1800.0,2022-11-28
k1676****57,白泽（湖北）新媒体,任务编号：1023175,三维动画,2000.0,2022-11-28
o5ae2ca2c6eab5,蘑力动画,任务编号：1019312,三维动画,3000.0,2022-10-25
o5bd03767de70e,趣易开发设计,任务编号：1018243,动画设计,500.0,2022-10-17
威斯特fn8Xs,深圳市平行视界影视传媒有限责任公司,任务编号：1018057,影视特效,2500.0,2022-10-15
o6238****d9a64,天津讯特品牌设计有限公司,任务编号：1016739,剪辑服务,150.0,2022-10-07
k5232****85,荣观文化传媒,任务编号：1015224,影视拍摄,1500.0,2022-09-22
鼎昌胜砂石,蒙创传媒,任务编号：1014645,创意短视频,200.0,2022-09-19
o5d79fe87c4824,致尚工作室.,任务编号：1013957,企业宣传片,2000.0,2022-09-14
老fw,陆一捌（陕西）广告,任务编号：1008567,剪辑服务,3000.0,2022-08-04
常快乐tan,梁少Team,任务编号：1006645,剪辑服务,120.0,2022-07-22
领航PdCkn,武汉市签亿文化传媒有限公司,任务编号：1003489,创意短视频,1500.0,2022-07-03
k5447****34,云南合一文化传媒有限公司,任务编号：1003280,后期制作,600.0,2022-07-01
睿铃科技,利宏营销策划,任务编号：1000673,创意短视频,3000.0,2022-06-14
容易智能,亘鼎文化,任务编号：996429,动画设计,600.0,2022-05-17
升华设计,熙攘广告视频制作,任务编号：994739,后期制作,800.0,2022-05-06
k3793****21,河南影虫文化传媒有限公司,任务编号：994587,影视拍摄,1000.0,2022-05-06
杜URON,荣观文化传媒,任务编号：994160,影视拍摄,3000.0,2022-05-01
k5791****15,超越设计店,任务编号：993286,图片处理,300.0,2022-04-25
伯爵3tJuL,青岛众智创想文化传播有限公司,任务编号：992434,剪辑服务,500.0,2022-04-19
林林先生,奇点文化传媒服务有限公司,任务编号：989641,剪辑服务,300.0,2022-04-02
k7419****71,北京德达互动,任务编号：985437,影视拍摄,360.0,2022-03-08
蓝色海洋2022,云南合一文化传媒有限公司,任务编号：984221,动画设计,1000.0,2022-02-28
k1864****88,鑫光影视制作服务,任务编号：981976,动画设计,800.0,2022-02-14
金选MW4Rn,厦门鹿动林文化传媒有限公司,任务编号：981225,剪辑服务,300.0,2022-02-07
克蒂汽车,VideoW Studio,任务编号：979755,创意短视频,200.0,2022-01-18
whsuperman,河南影虫文化传媒有限公司,任务编号：978534,影视拍摄,5000.0,2022-01-10
海大星why,北京幻视互娱,任务编号：969007,三维动画,3000.0,2021-11-11
十三吉111,厦门鹿动林文化传媒有限公司,任务编号：966774,创意短视频,1800.0,2021-11-01
k8464****3,k598155753,任务编号：959201,网红营销,3200.0,2021-09-15
k4580****96,安徽一览文化传媒有限公司,任务编号：955250,企业宣传片,2000.0,2021-09-15
k4915****6,k566889185,任务编号：959053,网红营销,2500.0,2021-09-15
k9325****3,k610450024,任务编号：959049,新媒体营销,5500.0,2021-09-14
k4188****5,k303531994,任务编号：958686,网红营销,5000.0,2021-09-11
k4664****6,望川秋水,任务编号：958922,新媒体营销,2600.0,2021-09-10
k5070****5,k964066993,任务编号：959667,短视频营销,23000.0,2021-09-09
o61375b18d38e6,麦浪文化传媒（河南）有限公司,任务编号：954323,后期制作,1500.0,2021-09-09
k8265****8,k485050611,任务编号：959232,新媒体营销,10000.0,2021-09-06
k4868****4,霸气横秋,任务编号：959204,新媒体营销,20000.0,2021-09-03
k5064****6,k116232435,任务编号：958683,新媒体营销,5500.0,2021-09-01
k2254****3,风影残痕,任务编号：958632,网红营销,5500.0,2021-09-01
k7841****4,k365967315,任务编号：958615,新媒体营销,13800.0,2021-08-27
k8323****2,江湖墨年,任务编号：958504,新媒体营销,22000.0,2021-08-26
k7892****3,k913416698,任务编号：958503,网红营销,6500.0,2021-08-23
k4032****9,k410085881,任务编号：958451,新媒体营销,4500.0,2021-08-22
k4873****3,k192694569,任务编号：958402,新媒体营销,3300.0,2021-08-20
k7614****5,k952716790,任务编号：958450,网红营销,6400.0,2021-08-20
k1728****7,k542242529,任务编号：958345,新媒体营销,3500.0,2021-08-17
k5564****5,k208045243,任务编号：958344,网红营销,4500.0,2021-08-15
秒回客9inrB,十年文化传媒,任务编号：949666,创意短视频,200.0,2021-08-12
k6574****6,k863524090,任务编号：958323,网红营销,4500.0,2021-08-12
k9350****5,k861137013,任务编号：958310,网红营销,5000.0,2021-08-11
秒回客9inrB,北京幻视互娱,任务编号：949077,创意短视频,200.0,2021-08-10
o61092faaa088e,五角星球,任务编号：947910,图片处理,300.0,2021-08-03
k5990****4,故事老酒,任务编号：958400,网红营销,3500.0,2021-08-02
k9064****8,k264152000,任务编号：958309,新媒体营销,23000.0,2021-08-01
k3682****71,安徽一览文化传媒有限公司,任务编号：946641,企业宣传片,12000.0,2021-07-27
k5116****9,k299950221,任务编号：958230,新媒体营销,12000.0,2021-07-22
k9558****1,k336452383,任务编号：958228,网红营销,4000.0,2021-07-13
o5e53bbb62398b,魔方空间影视传媒有限公司,任务编号：943410,创意短视频,1500.0,2021-07-08
k9569****3,k324457943,任务编号：958267,新媒体营销,10000.0,2021-07-04
江尚动漫,一鸣视觉工作室,任务编号：940889,创意短视频,2800.0,2021-06-22
o60cf2dbc83981,北京幻视互娱,任务编号：940604,图片处理,400.0,2021-06-21
o5c4b423f48e49,北京幻视互娱,任务编号：940178,剪辑服务,800.0,2021-06-17
k6571****00,大罗勒密影视工作室,任务编号：939905,剪辑服务,750.0,2021-06-16
扛把子猫哥,云志高科传媒,任务编号：939781,动画设计,1800.0,2021-06-16
悠闲居士,云志高科传媒,任务编号：935961,动画设计,1500.0,2021-05-21
o5ebf31fa6df33,温渡传媒文化广告创意艺术设计,任务编号：934660,动画设计,800.0,2021-05-14
o5ef27e4cbd5d3,泾县云顶文化传媒有限公司,任务编号：934012,动画设计,4000.0,2021-05-11
o5ebf31fa6df33,锦曦文化传媒,任务编号：933658,动画设计,2200.0,2021-05-10
设计兼职01,北京幻视互娱,任务编号：933397,创意短视频,150.0,2021-05-08
o608a4dabb7134,北京幻视互娱,任务编号：932500,创意短视频,130.0,2021-04-30
o608a4dabb7134,魔方空间影视传媒有限公司,任务编号：932278,后期制作,130.0,2021-04-29
齐天腾达,上海杜丙创意设计有限公司,任务编号：931506,动画设计,7500.0,2021-04-25
k8710****68,泾县云顶文化传媒有限公司,任务编号：930549,创意短视频,2000.0,2021-04-20
k2871****77,锦曦文化传媒,任务编号：930542,广告片/MV,3500.0,2021-04-20
o607a5cd82fd7a,魔方空间影视传媒有限公司,任务编号：930127,创意短视频,1000.0,2021-04-17
王1215,十年文化传媒,任务编号：925632,创意短视频,400.0,2021-03-22
优企工程,魔方空间影视传媒有限公司,任务编号：924850,影视拍摄,400.0,2021-03-18
一点小贱,k6452986815,任务编号：924786,图片处理,300.0,2021-03-17
成都初肆杨小鱼,利宏营销策划,任务编号：923340,创意短视频,10000.0,2021-03-10
mf138****3004,至帧视觉,任务编号：923268,剪辑服务,700.0,2021-03-09
Mr151****6189,魔方空间影视传媒有限公司,任务编号：922888,创意短视频,1288.0,2021-03-08
k4691****01,荣观文化传媒,任务编号：921100,剪辑服务,4000.0,2021-02-25
o5ebf31fa6df33,温渡传媒文化广告创意艺术设计,任务编号：917389,动画设计,800.0,2021-01-26
o5a729b1b5dccf,温渡传媒文化广告创意艺术设计,任务编号：916227,创意短视频,1260.0,2021-01-18
o5febbab6d5004,爱设计｜品牌视觉设计有限公司,任务编号：913404,创意短视频,500.0,2021-01-05
o5ebf31fa6df33,山西尔韵科技,任务编号：912835,动画设计,800.0,2020-12-31
o5ebf31fa6df33,吉林长春旭昱昇品牌设计有限公司,任务编号：912297,动画设计,1000.0,2020-12-28
o5fd9d1ea8f8d7,温州森麋传媒,任务编号：910460,创意短视频,800.0,2020-12-16
zczh0035,灵木创意文化传媒,任务编号：905487,动画设计,3000.0,2020-11-19
o5f891c07cc5ad,中洲域视觉,任务编号：898890,FLASH制作,2000.0,2020-10-16
谁伴我闯荡1314,二马一冯设计创意工作室,任务编号：895556,三维动画,3500.0,2020-09-28
o5d9d23ec527c0,鲸跃传媒有限公司,任务编号：892344,创意短视频,3000.0,2020-09-14
o5f52bc7597d09,半岛映画 设计帮,任务编号：891313,企业宣传片,2000.0,2020-09-09
o5ad9855b46732,武汉反光镜影视传媒有限公司,任务编号：887211,FLASH制作,4999.0,2020-08-23
七叶菩提,二马一冯设计创意工作室,任务编号：883368,动画设计,1500.0,2020-08-06
o5d9d23ec527c0,中腾网络,任务编号：882316,创意短视频,2500.0,2020-08-03
o5dfc260e29ba3,云志高科传媒,任务编号：880362,三维动画,2438.0,2020-07-24
o5f109ede85f4b,VideoW Studio,任务编号：878448,创意短视频,2000.0,2020-07-17
广州市卓历体育用品有限公司,深圳市平行视界影视传媒有限责任公司,任务编号：876707,三维动画,8961.0,2020-07-09
o5cdc3cf89a7c3,泽蓝斯林工作室,任务编号：874491,视频定制,3000.0,2020-06-30
wb462,江尚数字,任务编号：872732,三维动画,12000.0,2020-06-23
k8328****9,无敌帅锅,任务编号：1042678,剪辑服务,5000.0,2020-05-13
o5e57****1016f,武汉反光镜影视传媒有限公司,任务编号：854337,图片处理,180.0,2020-04-20
o5e8fcdc100361,武汉反光镜影视传媒有限公司,任务编号：851631,影视拍摄,300.0,2020-04-10
o5e85ea6b481a9,鲸跃传媒有限公司,任务编号：849731,剧本创作,200.0,2020-04-02
有位音乐,武汉反光镜影视传媒有限公司,任务编号：843787,剪辑服务,300.0,2020-03-13
蓉豆,鱼禾草设计,任务编号：841862,创意短视频,650.0,2020-03-07
o5e551e779feb4,肆月动画工作室,任务编号：838862,创意短视频,2300.0,2020-02-26
o5e17d9db13cd2,中腾网络,任务编号：830338,短视频代运营,2000.0,2020-01-10
sundyzhang,肆月动画工作室,任务编号：829386,创意短视频,3000.0,2020-01-07
baidushengzhe,wiki吾奇,任务编号：829580,动画设计,900.0,2020-01-08
baidushengzhe,夏杏设计,任务编号：829584,三维动画,500.0,2020-01-08
k9480****46,泽蓝斯林工作室,任务编号：827748,创意短视频,1800.0,2020-01-02
o5e071db74b7f1,鲸跃传媒有限公司,任务编号：826469,企业宣传片,600.0,2019-12-28
陈姑娘CXM,厦门视美创联文化传媒,任务编号：823622,企业宣传片,5500.0,2019-12-19
Mr130****1966,鲸跃传媒有限公司,任务编号：822886,FLASH制作,400.0,2019-12-17
k6422****99,玖陆造视界（武汉）影视科技有限公司,任务编号：819967,影视拍摄,25000.0,2019-12-09
o5de8****73b64,汉赏传媒,任务编号：818742,创意短视频,100.0,2019-12-05
o591eca3c17a53,白马影视文化传媒,任务编号：814456,影视拍摄,4500.0,2019-11-21
vitorru,橡树文化,任务编号：811405,广告片/MV,13200.0,2019-11-11
o5d2859fb2eb80,武汉市慧润天成信息科技有限公司,任务编号：805543,企业宣传片,3000.0,2019-10-23
o5d8c3d9d902b4,初影工作室,任务编号：805328,影视特效,1500.0,2019-10-23
o5c4b423f48e49,北京晋元文化传媒有限公司,任务编号：804749,影视特效,600.0,2019-10-21
lee0929,映善中国,任务编号：804542,动画设计,1000.0,2019-10-20
o5d9d****062fb,白马影视文化传媒,任务编号：801091,创意短视频,500.0,2019-10-10
武汉尚艺映画,噼里啪啦视觉设计工作室,任务编号：799477,三维动画,200.0,2019-10-02
o5ab37fb25705f,芃麦创意设计,任务编号：785555,图片处理,500.0,2019-08-21
