Designer_ID,Year,Niche_Width,Resource_Volume,Total_Overlap,Mean_Overlap,Competitor_Count,Value_Potential,Total_Revenue,Log_Value
B569415,2018,6.018604490611329,1.0000000000000002,340.4613950439451,0.0213495575997958,364,39999.999959999994,40000.0,10.596659731783603
B569421,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,3999.9999959999996,4000.0,8.294299607857484
B569427,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,49999.99995,50000.0,10.819798283210305
B569436,2018,3.4294862316650105,1.0,7.806773553286705,0.0004895449647762,8,1799.9999982,1800.0,7.496097344176511
B569437,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,49499.999950499994,49500.0,10.809748149372945
B569438,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,35499.9999645,35500.0,10.47731614308088
B569439,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,34999.999964999995,35000.0,10.463131910491995
B569445,2018,3.795914420849826,1.0000000000000002,38.01291862103028,0.002383703431431,39,13649.99998635,13650.0,9.521568057003051
B569452,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,19999.999979999997,20000.0,9.90353755028622
B569453,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,28999.999970999997,29000.0,10.275085590132749
B569455,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,999.9999989999999,1000.0,6.9087547783162195
B569468,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,49999.99995,50000.0,10.819798283210305
B569489,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,2508.9999974909997,2509.0,7.828038031126228
B569490,2018,5.571105239137044,1.0000000000000002,271.3609396243131,0.0170164256364402,311,2999.999997,3000.0,8.0067008444407
B569499,2018,5.760036029502253,1.0,2133.366327859626,0.1337785368946902,4031,37999.999961999994,38000.0,10.545367753151769
B569501,2018,3.044522437723422,1.0000000000000002,20.193591850016155,0.0012662940897984,22,41999.99995799999,42000.0,10.645448705505896
B569504,2018,4.441644206955201,0.9999999999999998,663.6176500779693,0.041613949337052,2392,999.9999989999999,1000.0,6.9087547783162195
B569507,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,4999.999994999999,5000.0,8.517393170419103
B569514,2018,5.03428189557549,1.0,1275.9042745585418,0.0800090471285221,3692,3009.9999969899995,3010.0,8.010027527482066
B569569,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,1981.9999980179998,1982.0,7.5923661275203
B569570,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,1891.9999981079998,1892.0,7.545918150209851
B569572,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,861.9999991379999,862.0,6.760414690084587
B569588,2018,6.857657923885389,1.0,1999.9074584371583,0.1254096355701485,3919,2999.999997,3000.0,8.0067008444407
B569589,2018,6.857657923885389,1.0,1999.9074584371583,0.1254096355701485,3919,2999.999997,3000.0,8.0067008444407
B569590,2018,6.857657923885389,1.0,1999.9074584371583,0.1254096355701485,3919,2999.999997,3000.0,8.0067008444407
B569600,2018,4.095515254792108,1.0,70.77051125340736,0.0044378573558291,76,4979.99999502,4980.0,8.513385952073484
B569605,2018,6.168205618533342,1.0,819.2015195690185,0.0513702589558549,1909,19399.999980599998,19400.0,9.873079889114754
B569608,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,9799.9999902,9800.0,9.190239699269283
B569609,2018,4.095515254792108,1.0,70.77051125340736,0.0044378573558291,76,999.9999989999999,1000.0,6.9087547783162195
B569611,2018,4.095515254792108,1.0,70.77051125340736,0.0044378573558291,76,999.9999989999999,1000.0,6.9087547783162195
B569632,2018,5.666956755391596,1.0,135.1994110492278,0.0084780467203378,209,2499.9999974999996,2500.0,7.824445929878019
B569637,2018,2.079441541679836,1.0,58.99999999999999,0.0036997554398946,59,865.999999134,866.0,6.765038975781695
B569638,2018,4.154740478262574,1.0,523.8232445985748,0.0328477609957092,1827,14999.999984999999,15000.0,9.615872143528957
B569642,2018,2.3978952727983707,1.0,80.61831850082945,0.0050553908886203,81,21999.999978,22000.0,9.998843184852927
B569655,2018,2.3978952727983707,1.0,80.61831850082945,0.0050553908886203,81,29499.999970499997,29500.0,10.292179439058495
B569658,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,6999.999992999999,7000.0,8.853808273977341
B569665,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,39999.999959999994,40000.0,10.596659731783603
B569678,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,46999.999953,47000.0,10.757924156061618
B569687,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,39999.999959999994,40000.0,10.596659731783603
B569703,2018,3.1079722759786077,1.0,92.94873353796262,0.0058286030938711,94,44999.999955,45000.0,10.714439989727792
B569709,2018,2.772588722239781,1.0,38.61571353046894,0.0024215033254197,39,499.99999949999994,500.0,6.216606100086861
B569733,2018,5.760036029502253,1.0,2133.366327859626,0.1337785368946902,4031,999.9999989999999,1000.0,6.9087547783162195
B569746,2018,4.951354282404669,1.0,83.0805204312642,0.0052097899561838,94,3999.9999959999996,4000.0,8.294299607857484
B569769,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,1499.9999985,1500.0,7.313886830634128
B569784,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,49999.99995,50000.0,10.819798283210305
B569785,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,49999.99995,50000.0,10.819798283210305
B569786,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,49999.99995,50000.0,10.819798283210305
B569787,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,11999.999988,12000.0,9.392745257631525
B569788,2018,6.168205618533342,1.0,819.2015195690185,0.0513702589558549,1909,999.9999989999999,1000.0,6.9087547783162195
B569812,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,64999.99993499999,65000.0,11.082157932374832
B569815,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,59999.999939999994,60000.0,11.002116506732033
B569851,2018,5.516783374375111,1.0,187.44309218396523,0.0117541288131915,266,50999.999949,51000.0,10.839600518357388
B569859,2018,4.441644206955201,0.9999999999999998,663.6176500779693,0.041613949337052,2392,1999.9999979999998,2000.0,7.601402333584233
B569868,2018,4.951354282404669,1.0,83.0805204312642,0.0052097899561838,94,6799.999993199999,6800.0,8.824824938175786
B569883,2018,6.018604490611329,1.0000000000000002,340.4613950439451,0.0213495575997958,364,399.99999959999997,400.0,5.993961426309063
B569924,2018,6.018604490611329,1.0000000000000002,340.4613950439451,0.0213495575997958,364,199.99999979999998,200.0,5.303304907064051
B569930,2018,4.095515254792108,1.0,70.77051125340736,0.0044378573558291,76,4899.9999951,4900.0,8.497194543909751
B569931,2018,4.095515254792108,1.0,70.77051125340736,0.0044378573558291,76,999.9999989999999,1000.0,6.9087547783162195
B569932,2018,4.095515254792108,1.0,70.77051125340736,0.0044378573558291,76,999.9999989999999,1000.0,6.9087547783162195
B569935,2018,5.760036029502253,1.0,2133.366327859626,0.1337785368946902,4031,19802.999980196997,19803.0,9.893639215481365
B569942,2018,6.044032653472506,1.0000000000000002,1362.368228499937,0.0854310044835979,3810,499.99999949999994,500.0,6.216606100086861
B569944,2018,2.5649493574615363,0.9999999999999998,6.957594445968319,0.0004362948796618,7,23999.999976,24000.0,10.08585077412876
B569946,2018,6.018604490611329,1.0000000000000002,340.4613950439451,0.0213495575997958,364,499.99999949999994,500.0,6.216606100086861
B569949,2018,2.857102837442002,1.0,35.96601906030705,0.0022553470283004,36,2499.9999974999996,2500.0,7.824445929878019
B569956,2018,6.168205618533342,1.0,819.2015195690185,0.0513702589558549,1909,6799.999993199999,6800.0,8.824824938175786
B569957,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,17999.999981999998,18000.0,9.79818258989076
B569960,2018,2.210253577620973,1.0,87.52960343507542,0.0054887818044193,89,29999.999969999997,30000.0,10.308985992422116
B569963,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,599.9999994,600.0,6.398594933536871
B569964,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,6749.9999932499995,6750.0,8.817445920042019
B569983,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,399.99999959999997,400.0,5.993961426309063
B569985,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,6999.999992999999,7000.0,8.853808273977341
B570007,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,37999.999961999994,38000.0,10.545367753151769
B570008,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,799.9999991999999,800.0,6.6858609460696075
B570017,2018,5.571105239137044,1.0000000000000002,271.3609396243131,0.0170164256364402,311,299.9999997,300.0,5.707110263752198
B570023,2018,2.210253577620973,1.0,87.52960343507542,0.0054887818044193,89,49999.99995,50000.0,10.819798283210305
B570024,2018,2.210253577620973,1.0,87.52960343507542,0.0054887818044193,89,49999.99995,50000.0,10.819798283210305
B570025,2018,2.210253577620973,1.0,87.52960343507542,0.0054887818044193,89,49999.99995,50000.0,10.819798283210305
B570034,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,999.9999989999999,1000.0,6.9087547783162195
B570035,2018,3.8118685158621375,1.0,1238.4820381198963,0.0776623840295915,3414,1999.9999979999998,2000.0,7.601402333584233
B570039,2018,3.1079722759786077,1.0,92.94873353796262,0.0058286030938711,94,29999.999969999997,30000.0,10.308985992422116
B570046,2018,5.516783374375111,1.0,187.44309218396523,0.0117541288131915,266,49999.99995,50000.0,10.819798283210305
B570048,2018,4.861301332753191,1.0000000000000002,95.4462982777043,0.0059852196825549,104,29999.999969999997,30000.0,10.308985992422116
B570051,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,9999.999989999998,10000.0,9.210440365976616
B570069,2018,3.071080362736028,0.9999999999999998,39.87763021711977,0.0025006352428118,41,699.9999992999999,700.0,6.552507886036016
B570071,2018,4.686609709921823,0.9999999999999998,212.52589389549223,0.0133270141026834,218,19999.999979999997,20000.0,9.90353755028622
B570095,2018,4.0210069125736645,0.9999999999999998,1244.7448222162857,0.0780551089368712,3755,1599.9999983999999,1600.0,7.378383711997339
B570122,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,49998.999950000994,49999.0,10.819778283410303
B570128,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,999.9999989999999,1000.0,6.9087547783162195
B570130,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,14999.999984999999,15000.0,9.615872143528957
B570170,2018,6.857657923885389,1.0,1999.9074584371583,0.1254096355701485,3919,799.9999991999999,800.0,6.6858609460696075
B570200,2018,4.763890613908878,1.0,42.70794820971212,0.0026781180290783,51,279.99999972,280.0,5.638354668337304
B570212,2018,3.028029073307412,1.0,57.37678289151864,0.0035979671970601,58,49999.99995,50000.0,10.819798283210305
B570253,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,499.99999949999994,500.0,6.216606100086861
B570297,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,679.9999993199999,680.0,6.523562305150981
B570315,2018,6.168205618533342,1.0,819.2015195690185,0.0513702589558549,1909,44999.999955,45000.0,10.714439989727792
B570329,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,10499.999989499998,10500.0,9.259225768706088
B570330,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,39499.9999605,39500.0,10.584081266024478
B570332,2018,4.951354282404669,1.0,83.0805204312642,0.0052097899561838,94,999.9999989999999,1000.0,6.9087547783162195
B570390,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,1999.9999979999998,2000.0,7.601402333584233
B570393,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,2299.9999976999998,2300.0,7.7410990890358
B570402,2018,5.190886884355754,0.9999999999999996,94.10681005211282,0.0059012234308718,111,1199.9999988,1200.0,7.090909821080817
B570418,2018,5.571105239137044,1.0000000000000002,271.3609396243131,0.0170164256364402,311,99.99999989999999,100.0,4.61512051585116
B570471,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,1499.9999985,1500.0,7.313886830634128
B570496,2018,2.079441541679836,1.0,58.99999999999999,0.0036997554398946,59,744.9999992549999,745.0,6.6147255992051015
B570503,2018,2.82694429858756,0.9999999999999998,48.20188398300134,0.0030226302115132,49,39999.999959999994,40000.0,10.596659731783603
B570506,2018,3.637194803211056,1.0,85.50041601339382,0.0053615360891323,86,45999.999954,46000.0,10.736418413365397
B570509,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,99.99999989999999,100.0,4.61512051585116
B570514,2018,6.857657923885389,1.0,1999.9074584371583,0.1254096355701485,3919,2999.999997,3000.0,8.0067008444407
B570531,2018,5.571105239137044,1.0000000000000002,271.3609396243131,0.0170164256364402,311,1999.9999979999998,2000.0,7.601402333584233
B570544,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,11099.9999889,11100.0,9.314790472332737
B570569,2018,6.168205618533342,1.0,819.2015195690185,0.0513702589558549,1909,12999.999987,13000.0,9.472781555562246
B570577,2018,3.028029073307412,1.0,57.37678289151864,0.0035979671970601,58,2999.999997,3000.0,8.0067008444407
B570592,2018,3.028029073307412,1.0,57.37678289151864,0.0035979671970601,58,999.9999989999999,1000.0,6.9087547783162195
B570610,2018,6.018604490611329,1.0000000000000002,340.4613950439451,0.0213495575997958,364,299.9999997,300.0,5.707110263752198
B570651,2018,2.63905732961526,0.9999999999999998,64.38455820895945,0.0040374088047256,65,2999.999997,3000.0,8.0067008444407
B570652,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,37999.999961999994,38000.0,10.545367753151769
B570655,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,45999.999954,46000.0,10.736418413365397
B570656,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,15999.999983999998,16000.0,9.680406498268937
B570675,2018,6.168205618533342,1.0,819.2015195690185,0.0513702589558549,1909,499.99999949999994,500.0,6.216606100086861
B570679,2018,2.857102837442002,1.0,35.96601906030705,0.0022553470283004,36,1449.9999985499999,1450.0,7.280008251884877
B570683,2018,3.946502348880765,1.0,51.03738180639306,0.0032004378131556,56,1919.9999980799998,1920.0,7.560601161769077
B570742,2018,5.760036029502253,1.0,2133.366327859626,0.1337785368946902,4031,4999.999994999999,5000.0,8.517393170419103
B570743,2018,5.760036029502253,1.0,2133.366327859626,0.1337785368946902,4031,4999.999994999999,5000.0,8.517393170419103
B570745,2018,5.760036029502253,1.0,2133.366327859626,0.1337785368946902,4031,4999.999994999999,5000.0,8.517393170419103
B570767,2018,3.795914420849826,1.0000000000000002,38.01291862103028,0.002383703431431,39,1499.9999985,1500.0,7.313886830634128
B570793,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,5999.999994,6000.0,8.699681399989679
B570804,2018,5.497674263762052,1.0000000000000002,140.2070697010791,0.0087920655735297,156,3499.9999964999997,3500.0,8.160803919954951
B570828,2018,4.693179722761917,0.9999999999999996,12.965613462126118,0.0008130440497978,16,499.99999949999994,500.0,6.216606100086861
B570840,2018,5.632939344146319,1.0,329.6659447244978,0.0206725995312283,606,3659.9999963399996,3660.0,8.20549161212051
B570842,2018,3.7758559484121,1.0000000000000002,22.071879466276712,0.0013840772224416,31,59999.999939999994,60000.0,11.002116506732033
B570876,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,19999.999979999997,20000.0,9.90353755028622
B570877,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,49499.999950499994,49500.0,10.809748149372945
B570878,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,48999.999951,49000.0,10.799595984047805
B570879,2018,6.214571885917419,1.0000000000000002,852.3431011420292,0.0534484919509644,879,47999.999952,48000.0,10.77897712200637
B570890,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,16999.999982999998,17000.0,9.741027443837787
B570898,2018,3.1936290530320424,1.0000000000000002,27.61196903874183,0.0017314836043608,29,49999.99995,50000.0,10.819798283210305
B570899,2018,5.807914700234399,1.0,1438.9744021375618,0.0902348029182643,3806,29999.999969999997,30000.0,10.308985992422116
B570910,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,17499.999982499998,17500.0,9.770013300136215
B570929,2018,6.8964991037023085,1.0,1802.2135979779653,0.1130127044571371,3921,82.999999917,83.0,4.430816797855218
B570931,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,999.9999989999999,1000.0,6.9087547783162195
B570944,2018,2.9957322735539904,1.0000000000000002,14.765590342263758,0.0009259164947804,16,4999.999994999999,5000.0,8.517393170419103
B570956,2018,2.079441541679836,1.0,58.99999999999999,0.0036997554398946,59,4999.999994999999,5000.0,8.517393170419103
B570965,2018,3.282693997278065,1.0,7.226902687624931,0.0004531825852903,8,14699.999985299999,14700.0,9.595670796664034
B571005,2018,5.186562455686835,0.9999999999999998,124.84384302559376,0.00782867266731,199,399.99999959999997,400.0,5.993961426309063
B571046,2018,5.807914700234399,1.0,1438.9744021375618,0.0902348029182643,3806,29999.999969999997,30000.0,10.308985992422116
B571129,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,2498.9999975009996,2499.0,7.8240460098566915
B571140,2018,2.3978952727983707,1.0,80.61831850082945,0.0050553908886203,81,25899.9999741,25900.0,10.16203685598093
B571154,2018,4.352366897976052,1.0,20.0,0.0012541543864049,20,2499.9999974999996,2500.0,7.824445929878019
B571158,2018,5.516783374375111,1.0,187.44309218396523,0.0117541288131915,266,1999.9999979999998,2000.0,7.601402333584233
B571162,2018,7.117419316619404,1.0,1544.6380851570475,0.0968607314953939,1962,10699.999989299999,10700.0,9.278092473027094
B571164,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,2399.9999976,2400.0,7.783640595221669
B571174,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,43999.999956,44000.0,10.691967638914887
B571183,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,979.9999990199999,980.0,6.888572458566382
B571184,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,1499.9999985,1500.0,7.313886830634128
B571187,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,1999.9999979999998,2000.0,7.601402333584233
B571190,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,1299.9999986999999,1300.0,7.170888477513274
B571192,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,2979.9999970199997,2980.0,8.000014092678407
B571194,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,1199.9999988,1200.0,7.090909821080817
B571195,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,1679.9999983199998,1680.0,7.42714413240921
B571196,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,979.9999990199999,980.0,6.888572458566382
B571198,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,499.99999949999994,500.0,6.216606100086861
B571199,2018,7.53240508037158,1.0,2935.337281930196,0.1840683063855393,4261,1799.9999982,1800.0,7.496097344176511
B571201,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,48999.999951,49000.0,10.799595984047805
B571204,2018,6.768302560254049,1.0,2216.721389761285,0.1390055427203415,2262,10999.999989,11000.0,9.305741455739527
