ID,Publication_Time,type,[z]
任务编号：444029,2016-09-04,订单,1
任务编号：443934,2016-09-03,订单,1
任务编号：443726,2016-09-02,订单,1
任务编号：443335,2016-08-31,订单,1
任务编号：443334,2016-08-31,订单,1
任务编号：443202,2016-08-30,订单,1
任务编号：443032,2016-08-30,订单,1
任务编号：442295,2016-08-25,订单,1
任务编号：441791,2016-08-24,订单,1
任务编号：441498,2016-08-22,订单,1
任务编号：441391,2016-08-22,订单,1
任务编号：441291,2016-08-21,订单,1
任务编号：441251,2016-08-21,订单,1
任务编号：441086,2016-08-19,订单,1
任务编号：441030,2016-08-19,订单,1
任务编号：440946,2016-08-19,订单,1
任务编号：440809,2016-08-18,订单,1
任务编号：440723,2016-08-18,订单,1
任务编号：440636,2016-08-17,订单,1
任务编号：440512,2016-08-17,订单,1
任务编号：440458,2016-08-16,订单,1
任务编号：440327,2016-08-16,订单,1
任务编号：440236,2016-08-15,订单,1
任务编号：440090,2016-08-15,订单,1
任务编号：440043,2016-08-14,订单,1
任务编号：439751,2016-08-12,订单,1
任务编号：439693,2016-08-12,订单,1
任务编号：439691,2016-08-12,订单,1
任务编号：439655,2016-08-11,订单,1
任务编号：439544,2016-08-11,订单,1
任务编号：439539,2016-08-11,订单,1
任务编号：438730,2016-08-08,订单,1
任务编号：439100,2016-08-09,订单,1
任务编号：438896,2016-08-08,订单,1
任务编号：438852,2016-08-08,订单,1
任务编号：438798,2016-08-08,订单,1
任务编号：438558,2016-08-06,订单,1
任务编号：438425,2016-08-05,订单,1
任务编号：438311,2016-08-04,订单,1
任务编号：438232,2016-08-04,订单,1
任务编号：437923,2016-08-02,订单,1
任务编号：437776,2016-08-02,订单,1
任务编号：437727,2016-08-02,订单,1
任务编号：437712,2016-08-01,订单,1
任务编号：437689,2016-08-01,订单,1
任务编号：437661,2016-08-01,订单,1
任务编号：437303,2016-07-30,订单,1
任务编号：437264,2016-07-29,订单,1
任务编号：437140,2016-07-29,订单,1
任务编号：436913,2016-07-28,订单,1
任务编号：436548,2016-07-26,订单,1
任务编号：436438,2016-07-26,订单,1
任务编号：435667,2016-07-22,订单,1
任务编号：435612,2016-07-21,订单,1
任务编号：435383,2016-07-20,订单,1
任务编号：435376,2016-07-20,订单,1
任务编号：434923,2016-07-19,订单,1
任务编号：434489,2016-07-16,订单,1
任务编号：434462,2016-07-16,订单,1
任务编号：434042,2016-07-14,订单,1
任务编号：433946,2016-07-14,订单,1
任务编号：433891,2016-07-13,订单,1
任务编号：433609,2016-07-12,订单,1
任务编号：433561,2016-07-12,订单,1
任务编号：433483,2016-07-12,订单,1
任务编号：433366,2016-07-11,订单,1
任务编号：433240,2016-07-11,订单,1
任务编号：432426,2016-07-07,订单,1
任务编号：432376,2016-07-07,订单,1
任务编号：432155,2016-07-06,订单,1
任务编号：431540,2016-07-03,订单,1
任务编号：431793,2016-07-04,订单,1
任务编号：431275,2016-07-01,订单,1
任务编号：430614,2016-06-28,订单,1
任务编号：430345,2016-06-27,订单,1
任务编号：430327,2016-06-27,订单,1
任务编号：430063,2016-06-26,订单,1
任务编号：429908,2016-06-24,订单,1
任务编号：429775,2016-06-24,订单,1
任务编号：429683,2016-06-24,订单,1
任务编号：428899,2016-06-21,订单,1
任务编号：428752,2016-06-20,订单,1
任务编号：428433,2016-06-18,订单,1
任务编号：427305,2016-06-13,订单,1
任务编号：427169,2016-06-13,订单,1
任务编号：426712,2016-06-09,订单,1
任务编号：426249,2016-06-07,订单,1
任务编号：426068,2016-06-06,订单,1
任务编号：425451,2016-06-03,订单,1
任务编号：425448,2016-06-03,订单,1
任务编号：425338,2016-06-02,订单,1
任务编号：425302,2016-06-02,订单,1
任务编号：425291,2016-06-02,订单,1
任务编号：425223,2016-06-02,订单,1
任务编号：425124,2016-06-01,订单,1
任务编号：424889,2016-05-31,订单,1
任务编号：424770,2016-05-31,订单,1
任务编号：424761,2016-05-31,订单,1
任务编号：424543,2016-05-30,订单,1
任务编号：424381,2016-05-29,订单,1
任务编号：424378,2016-05-28,订单,1
任务编号：424124,2016-05-27,订单,1
任务编号：424076,2016-05-27,订单,1
任务编号：423978,2016-05-26,订单,1
任务编号：423999,2016-05-26,订单,1
任务编号：423648,2016-05-25,订单,1
任务编号：423524,2016-05-24,订单,1
任务编号：423502,2016-05-24,订单,1
任务编号：423335,2016-05-24,订单,1
任务编号：421966,2016-05-17,订单,1
任务编号：421496,2016-05-14,订单,1
任务编号：421224,2016-05-12,订单,1
任务编号：421097,2016-05-12,订单,1
任务编号：421080,2016-05-12,订单,1
任务编号：420861,2016-05-11,订单,1
任务编号：420839,2016-05-11,订单,1
任务编号：420605,2016-05-10,订单,1
任务编号：420343,2016-05-08,订单,1
任务编号：419993,2016-05-06,订单,1
任务编号：419949,2016-05-06,订单,1
任务编号：419512,2016-05-04,订单,1
任务编号：418951,2016-04-30,订单,1
任务编号：418899,2016-04-29,订单,1
任务编号：418562,2016-04-28,订单,1
任务编号：418510,2016-04-28,订单,1
任务编号：418476,2016-04-27,订单,1
任务编号：418438,2016-04-27,订单,1
任务编号：418017,2016-04-25,订单,1
任务编号：417582,2016-04-23,订单,1
任务编号：417148,2016-04-20,订单,1
任务编号：416861,2016-04-19,订单,1
任务编号：416620,2016-04-18,订单,1
任务编号：416582,2016-04-18,订单,1
任务编号：416259,2016-04-15,订单,1
任务编号：416278,2016-04-16,订单,1
任务编号：416192,2016-04-15,订单,1
任务编号：416079,2016-04-15,订单,1
任务编号：415602,2016-04-12,订单,1
任务编号：415470,2016-04-12,订单,1
任务编号：415551,2016-04-12,订单,1
任务编号：415409,2016-04-12,订单,1
任务编号：415484,2016-04-12,订单,1
任务编号：415480,2016-04-12,订单,1
任务编号：415285,2016-04-11,订单,1
任务编号：415255,2016-04-11,订单,1
任务编号：414886,2016-04-08,订单,1
任务编号：414831,2016-04-08,订单,1
任务编号：414709,2016-04-07,订单,1
任务编号：414733,2016-04-08,订单,1
任务编号：414725,2016-04-08,订单,1
任务编号：414492,2016-04-07,订单,1
任务编号：413802,2016-04-04,订单,1
任务编号：413243,2016-03-31,订单,1
任务编号：413228,2016-03-31,订单,1
任务编号：413142,2016-03-30,订单,1
任务编号：412631,2016-03-29,订单,1
任务编号：412627,2016-03-29,订单,1
任务编号：412418,2016-03-28,订单,1
任务编号：411999,2016-03-25,订单,1
任务编号：411829,2016-03-24,订单,1
任务编号：411779,2016-03-24,订单,1
任务编号：411454,2016-03-23,订单,1
任务编号：411669,2016-03-23,订单,1
任务编号：411601,2016-03-23,订单,1
任务编号：411635,2016-03-23,订单,1
任务编号：411549,2016-03-23,订单,1
任务编号：411241,2016-03-22,订单,1
任务编号：411003,2016-03-21,订单,1
任务编号：410417,2016-03-17,订单,1
任务编号：410383,2016-03-17,订单,1
任务编号：410205,2016-03-16,订单,1
任务编号：409958,2016-03-15,订单,1
任务编号：409990,2016-03-16,订单,1
任务编号：409988,2016-03-16,订单,1
任务编号：409906,2016-03-15,订单,1
任务编号：409771,2016-03-15,订单,1
任务编号：409766,2016-03-15,订单,1
任务编号：409648,2016-03-14,订单,1
任务编号：409001,2016-03-10,订单,1
任务编号：409008,2016-03-10,订单,1
任务编号：408788,2016-03-09,订单,1
任务编号：408593,2016-03-09,订单,1
任务编号：408622,2016-03-09,订单,1
任务编号：408605,2016-03-09,订单,1
任务编号：408575,2016-03-09,订单,1
任务编号：408538,2016-03-08,订单,1
任务编号：408355,2016-03-08,订单,1
任务编号：408303,2016-03-07,订单,1
任务编号：408074,2016-03-06,订单,1
任务编号：407933,2016-03-05,订单,1
任务编号：407618,2016-03-03,订单,1
任务编号：407594,2016-03-03,订单,1
任务编号：407522,2016-03-03,订单,1
任务编号：407382,2016-03-02,订单,1
任务编号：407311,2016-03-02,订单,1
任务编号：406804,2016-02-28,订单,1
任务编号：406694,2016-02-27,订单,1
任务编号：405768,2016-02-21,订单,1
任务编号：405834,2016-02-22,订单,1
任务编号：405362,2016-02-19,订单,1
任务编号：405336,2016-02-18,订单,1
任务编号：405113,2016-02-17,订单,1
任务编号：405085,2016-02-17,订单,1
任务编号：404990,2016-02-16,订单,1
任务编号：404728,2016-02-15,订单,1
任务编号：404563,2016-02-13,订单,1
任务编号：404549,2016-02-13,订单,1
任务编号：404152,2016-02-01,订单,1
任务编号：403832,2016-01-28,订单,1
任务编号：403821,2016-01-28,订单,1
任务编号：403279,2016-01-25,订单,1
任务编号：403282,2016-01-25,订单,1
任务编号：402849,2016-01-22,订单,1
任务编号：402695,2016-01-21,订单,1
任务编号：402701,2016-01-21,订单,1
任务编号：402380,2016-01-19,订单,1
任务编号：401626,2016-01-14,订单,1
任务编号：400899,2016-01-10,订单,1
任务编号：400734,2016-01-08,订单,1
任务编号：400354,2016-01-06,订单,1
任务编号：400267,2016-01-06,订单,1
任务编号：399739,2016-01-02,订单,1
任务编号：399658,2016-01-01,订单,1
任务编号：465996,2016-12-20,订单,1
任务编号：454845,2016-10-31,订单,1
任务编号：452442,2016-10-21,订单,1
任务编号：446236,2016-09-15,订单,1
任务编号：442887,2016-08-29,订单,1
任务编号：440251,2016-08-15,订单,1
任务编号：439048,2016-08-09,订单,1
任务编号：438386,2016-08-05,订单,1
任务编号：438420,2016-08-05,订单,1
任务编号：438118,2016-08-03,订单,1
任务编号：437664,2016-08-01,订单,1
任务编号：437663,2016-08-01,订单,1
任务编号：437412,2016-07-31,订单,1
任务编号：436682,2016-07-27,订单,1
任务编号：435785,2016-07-22,订单,1
任务编号：435456,2016-07-21,订单,1
任务编号：434490,2016-07-16,订单,1
任务编号：434434,2016-07-16,订单,1
任务编号：433806,2016-07-13,订单,1
任务编号：433055,2016-07-10,订单,1
任务编号：432974,2016-07-09,订单,1
任务编号：432898,2016-07-09,订单,1
任务编号：432424,2016-07-07,订单,1
任务编号：432331,2016-07-06,订单,1
任务编号：431735,2016-07-04,订单,1
任务编号：431464,2016-07-02,订单,1
任务编号：431207,2016-07-01,订单,1
任务编号：429572,2016-06-23,订单,1
任务编号：428438,2016-06-18,订单,1
任务编号：426629,2016-06-09,订单,1
任务编号：426639,2016-06-09,订单,1
任务编号：425752,2016-06-04,订单,1
任务编号：425598,2016-06-03,订单,1
任务编号：425097,2016-06-01,订单,1
任务编号：424415,2016-05-29,订单,1
任务编号：424297,2016-05-28,订单,1
任务编号：424081,2016-05-27,订单,1
任务编号：423029,2016-05-22,订单,1
任务编号：422631,2016-05-20,订单,1
任务编号：421280,2016-05-13,订单,1
任务编号：421159,2016-05-12,订单,1
任务编号：420588,2016-05-10,订单,1
任务编号：420513,2016-05-09,订单,1
任务编号：420301,2016-05-08,订单,1
任务编号：420150,2016-05-07,订单,1
任务编号：419130,2016-05-01,订单,1
任务编号：419090,2016-05-01,订单,1
任务编号：418731,2016-04-29,订单,1
任务编号：418474,2016-04-27,订单,1
任务编号：417458,2016-04-22,订单,1
任务编号：417145,2016-04-20,订单,1
任务编号：416787,2016-04-19,订单,1
任务编号：415677,2016-04-13,订单,1
任务编号：415369,2016-04-11,订单,1
任务编号：413730,2016-04-03,订单,1
任务编号：413394,2016-04-01,订单,1
任务编号：413342,2016-03-31,订单,1
任务编号：412014,2016-03-25,订单,1
任务编号：410644,2016-03-18,订单,1
任务编号：410177,2016-03-16,订单,1
任务编号：409966,2016-03-15,订单,1
任务编号：409910,2016-03-15,订单,1
任务编号：408863,2016-03-10,订单,1
任务编号：408658,2016-03-09,订单,1
任务编号：408633,2016-03-09,订单,1
任务编号：407948,2016-03-05,订单,1
任务编号：407910,2016-03-05,订单,1
任务编号：407783,2016-03-04,订单,1
任务编号：407438,2016-03-02,订单,1
任务编号：407064,2016-03-01,订单,1
任务编号：406910,2016-02-29,订单,1
任务编号：406451,2016-02-25,订单,1
任务编号：406274,2016-02-24,订单,1
任务编号：405717,2016-02-21,订单,1
任务编号：404712,2016-02-15,订单,1
任务编号：404619,2016-02-14,订单,1
任务编号：404387,2016-02-05,订单,1
任务编号：404250,2016-02-02,订单,1
任务编号：403162,2016-01-24,订单,1
任务编号：402277,2016-01-18,订单,1
任务编号：402245,2016-01-18,订单,1
任务编号：401932,2016-01-16,订单,1
任务编号：401802,2016-01-15,订单,1
任务编号：401119,2016-01-11,订单,1
任务编号：400934,2016-01-10,订单,1
任务编号：400710,2016-01-08,订单,1
任务编号：400306,2016-01-06,订单,1
任务编号：400038,2016-01-05,订单,1
任务编号：399879,2016-01-04,订单,1
任务编号：399702,2016-01-02,订单,1
任务编号：399639,2016-01-01,订单,1
任务编号：399601,2016-01-01,订单,1
任务编号：399594,2016-01-01,订单,1
任务编号：468336,2016-12-31,订单,1
任务编号：468276,2016-12-31,订单,1
任务编号：468115,2016-12-30,订单,1
任务编号：468059,2016-12-29,订单,1
任务编号：468003,2016-12-29,订单,1
任务编号：467566,2016-12-27,订单,1
任务编号：467349,2016-12-27,订单,1
任务编号：467337,2016-12-27,订单,1
任务编号：467305,2016-12-26,订单,1
任务编号：466861,2016-12-24,订单,1
任务编号：466635,2016-12-23,订单,1
任务编号：466520,2016-12-22,订单,1
任务编号：466399,2016-12-22,订单,1
任务编号：466306,2016-12-22,订单,1
任务编号：466143,2016-12-21,订单,1
任务编号：466118,2016-12-21,订单,1
任务编号：465960,2016-12-20,订单,1
任务编号：465775,2016-12-20,订单,1
任务编号：465650,2016-12-19,订单,1
任务编号：465567,2016-12-19,订单,1
任务编号：465481,2016-12-18,订单,1
任务编号：465432,2016-12-18,订单,1
任务编号：465323,2016-12-17,订单,1
任务编号：464956,2016-12-15,订单,1
任务编号：464803,2016-12-14,订单,1
任务编号：464724,2016-12-14,订单,1
任务编号：464700,2016-12-14,订单,1
任务编号：464566,2016-12-13,订单,1
任务编号：464398,2016-12-13,订单,1
任务编号：464298,2016-12-12,订单,1
任务编号：464187,2016-12-12,订单,1
任务编号：463827,2016-12-09,订单,1
任务编号：463786,2016-12-09,订单,1
任务编号：463792,2016-12-09,订单,1
任务编号：463793,2016-12-09,订单,1
任务编号：463666,2016-12-09,订单,1
任务编号：463536,2016-12-08,订单,1
任务编号：463293,2016-12-07,订单,1
任务编号：463112,2016-12-06,订单,1
任务编号：462827,2016-12-05,订单,1
任务编号：462736,2016-12-05,订单,1
任务编号：462697,2016-12-04,订单,1
任务编号：462377,2016-12-02,订单,1
任务编号：462329,2016-12-02,订单,1
任务编号：462211,2016-12-01,订单,1
任务编号：462106,2016-12-01,订单,1
任务编号：462038,2016-12-01,订单,1
任务编号：461979,2016-12-01,订单,1
任务编号：461981,2016-12-01,订单,1
任务编号：461528,2016-11-29,订单,1
任务编号：461471,2016-11-29,订单,1
任务编号：461447,2016-11-28,订单,1
任务编号：461150,2016-11-27,订单,1
任务编号：461049,2016-11-26,订单,1
任务编号：460980,2016-11-26,订单,1
任务编号：460928,2016-11-26,订单,1
任务编号：460783,2016-11-25,订单,1
任务编号：460186,2016-11-23,订单,1
任务编号：460044,2016-11-22,订单,1
任务编号：459968,2016-11-22,订单,1
任务编号：459846,2016-11-22,订单,1
任务编号：459693,2016-11-21,订单,1
任务编号：459582,2016-11-21,订单,1
任务编号：459530,2016-11-21,订单,1
任务编号：459488,2016-11-20,订单,1
任务编号：459441,2016-11-20,订单,1
任务编号：459308,2016-11-19,订单,1
任务编号：459313,2016-11-19,订单,1
任务编号：459092,2016-11-17,订单,1
任务编号：459035,2016-11-17,订单,1
任务编号：458838,2016-11-17,订单,1
任务编号：458566,2016-11-16,订单,1
任务编号：458460,2016-11-15,订单,1
任务编号：458199,2016-11-14,订单,1
任务编号：457481,2016-11-11,订单,1
任务编号：457411,2016-11-10,订单,1
任务编号：457317,2016-11-10,订单,1
任务编号：457325,2016-11-10,订单,1
任务编号：457150,2016-11-10,订单,1
任务编号：456902,2016-11-09,订单,1
任务编号：456785,2016-11-08,订单,1
任务编号：456587,2016-11-08,订单,1
任务编号：456217,2016-11-06,订单,1
任务编号：456093,2016-11-05,订单,1
任务编号：456006,2016-11-04,订单,1
任务编号：455915,2016-11-04,订单,1
任务编号：455696,2016-11-03,订单,1
任务编号：455333,2016-11-02,订单,1
任务编号：455050,2016-11-01,订单,1
任务编号：454984,2016-11-01,订单,1
任务编号：454872,2016-10-31,订单,1
任务编号：454816,2016-10-31,订单,1
任务编号：454691,2016-10-31,订单,1
任务编号：454461,2016-10-29,订单,1
任务编号：454245,2016-10-28,订单,1
任务编号：453949,2016-10-27,订单,1
任务编号：453808,2016-10-26,订单,1
任务编号：453781,2016-10-26,订单,1
任务编号：453728,2016-10-26,订单,1
任务编号：452498,2016-10-21,订单,1
任务编号：450932,2016-10-14,订单,1
任务编号：450904,2016-10-14,订单,1
任务编号：450824,2016-10-13,订单,1
任务编号：450754,2016-10-13,订单,1
任务编号：450460,2016-10-12,订单,1
任务编号：450431,2016-10-12,订单,1
任务编号：450237,2016-10-11,订单,1
任务编号：450235,2016-10-11,订单,1
任务编号：449927,2016-10-10,订单,1
任务编号：449671,2016-10-09,订单,1
任务编号：449548,2016-10-08,订单,1
任务编号：449609,2016-10-08,订单,1
任务编号：449453,2016-10-07,订单,1
任务编号：449290,2016-10-05,订单,1
任务编号：449252,2016-10-05,订单,1
任务编号：449135,2016-10-03,订单,1
任务编号：448635,2016-09-29,订单,1
任务编号：448565,2016-09-28,订单,1
任务编号：448167,2016-09-27,订单,1
任务编号：448061,2016-09-26,订单,1
任务编号：447619,2016-09-23,订单,1
任务编号：447621,2016-09-23,订单,1
任务编号：447584,2016-09-23,订单,1
任务编号：447545,2016-09-23,订单,1
任务编号：447524,2016-09-23,订单,1
任务编号：447509,2016-09-22,订单,1
任务编号：447458,2016-09-22,订单,1
任务编号：447093,2016-09-21,订单,1
任务编号：447017,2016-09-20,订单,1
任务编号：446940,2016-09-20,订单,1
任务编号：446921,2016-09-20,订单,1
任务编号：446673,2016-09-19,订单,1
任务编号：446222,2016-09-15,订单,1
任务编号：446108,2016-09-14,订单,1
任务编号：445959,2016-09-13,订单,1
任务编号：445920,2016-09-13,订单,1
任务编号：445432,2016-09-10,订单,1
任务编号：445084,2016-09-08,订单,1
任务编号：444818,2016-09-07,订单,1
任务编号：444698,2016-09-07,订单,1
任务编号：444453,2016-09-06,订单,1
任务编号：444347,2016-09-05,订单,1
任务编号：444235,2016-09-05,订单,1
任务编号：444217,2016-09-05,订单,1
任务编号：444199,2016-09-05,订单,1
任务编号：444143,2016-09-05,订单,1
任务编号：443632,2016-09-01,订单,1
任务编号：443446,2016-08-31,订单,1
任务编号：443383,2016-08-31,订单,1
任务编号：443251,2016-08-31,订单,1
任务编号：442917,2016-08-29,订单,1
任务编号：442849,2016-08-29,订单,1
任务编号：442493,2016-08-26,订单,1
任务编号：442414,2016-08-26,订单,1
任务编号：442378,2016-08-26,订单,1
任务编号：442345,2016-08-26,订单,1
任务编号：442352,2016-08-26,订单,1
任务编号：441980,2016-08-24,订单,1
任务编号：441983,2016-08-24,订单,1
任务编号：441441,2016-08-22,订单,1
任务编号：441419,2016-08-22,订单,1
任务编号：440724,2016-08-18,订单,1
任务编号：440561,2016-08-17,订单,1
任务编号：440543,2016-08-17,订单,1
任务编号：440535,2016-08-17,订单,1
任务编号：440523,2016-08-17,订单,1
任务编号：440428,2016-08-16,订单,1
任务编号：440417,2016-08-16,订单,1
任务编号：440283,2016-08-15,订单,1
